"","IEX.Open","IEX.High","IEX.Low","IEX.Close","IEX.Volume","IEX.Adjusted"
"912",176.660004,177.119995,174.169998,174.860001,295500,172.67186
"913",174.809998,177.179993,174.809998,176.559998,377200,174.350601
"914",177.220001,177.570007,175.380005,175.789993,300900,173.59024
"915",174.490005,176.309998,173.580002,176.279999,370400,174.074081
"916",176.380005,179.580002,175.839996,178.850006,637100,176.611954
"917",179.020004,181.130005,178.869995,180.589996,337700,178.330185
"918",180.899994,181.089996,179.110001,179.699997,480600,177.451309
"919",179.529999,180.589996,178.380005,180,280900,177.747559
"920",180.630005,181.25,178.679993,178.740005,335500,176.503342
"921",178.729996,180.899994,177.630005,180.889999,284700,178.626434
"922",180.690002,180.690002,178.970001,180.229996,361800,177.97467
"923",179.550003,182.559998,178.809998,182.080002,234200,179.801544
"924",182.429993,185.179993,181.979996,184.169998,319100,181.865387
"925",184.479996,184.479996,178.970001,180.149994,328800,177.895691
"926",182.720001,183.199997,176.899994,177.619995,440500,175.397324
"927",176.860001,178.940002,173.979996,176.009995,368700,173.80748
"928",177.220001,181.460007,176.199997,179.690002,282800,177.441437
"929",179.860001,180.529999,177.330002,177.399994,353700,175.180084
"930",178.389999,181.550003,177.970001,181.119995,356400,178.853546
"931",181.820007,184.649994,181.419998,184.100006,360700,181.796249
"932",184.199997,186.630005,184.199997,186.210007,304300,183.879852
"933",187.220001,188.139999,185.679993,186.460007,357900,184.126709
"934",185.309998,188.169998,183.130005,186.520004,383700,184.185974
"935",186.160004,187.5,184.880005,186.039993,572500,183.711975
"936",183.570007,184.160004,176.5,178.25,499000,176.01947
"937",179.059998,180.789993,177.529999,180.339996,395300,178.083298
"938",180.119995,181.589996,176.399994,176.509995,275300,174.301208
"939",176.960007,179.820007,175.589996,177.759995,251500,175.535583
"940",176.830002,179.860001,175.919998,179.029999,342100,176.789703
"941",180.869995,183.470001,180.830002,181.320007,214300,179.051056
"942",180.679993,182.669998,180.679993,181.75,201700,179.475662
"943",182.869995,183.809998,180.339996,182.410004,494700,180.127411
"944",184.100006,185.210007,177.130005,178.119995,351700,175.891083
"945",176.520004,181.699997,176.229996,179.919998,228700,177.668564
"946",181.649994,183.729996,181.649994,182.910004,166000,180.621155
"947",182.960007,186.910004,181.929993,183.800003,277700,181.500015
"948",185.660004,189.350006,185.550003,189.179993,344000,186.812683
"949",190.020004,190.960007,189.110001,190,333500,187.622406
"950",190.470001,191.360001,188.910004,190.410004,258400,188.027298
"951",190.759995,190.759995,184.940002,189.179993,497300,186.812683
"952",188.270004,189.169998,184.850006,186.199997,321000,183.86998
"953",185.149994,189.320007,184.809998,188.149994,408800,186.295837
"954",186.660004,189.770004,185.429993,189.619995,411800,187.751358
"955",190.539993,193.139999,190.539993,192.729996,1249900,190.830688
"956",193.360001,193.800003,188.470001,189.740005,329600,187.870163
"957",190.720001,194.300003,190.669998,190.940002,372300,189.058334
"958",191.139999,193.589996,190.380005,190.449997,303800,188.573166
"959",190.910004,192.339996,188.990005,189.070007,287700,187.206772
"960",190.460007,191.809998,189.020004,191.630005,298200,189.741547
"961",190.160004,190.490005,186.839996,190.080002,299100,188.206833
"962",189.369995,190.110001,185.949997,186,527300,184.167023
"963",176.539993,180,172.289993,172.570007,1125000,170.86937
"964",172.729996,173.729996,167.729996,168.729996,1167100,167.0672
"965",169.169998,170.410004,166.509995,170.389999,683000,168.710846
"966",172.970001,178.839996,172.449997,178.759995,648900,176.998367
"967",180.990005,184.270004,178.830002,180.419998,505200,178.641998
"968",182.009995,182.009995,176.850006,176.899994,319900,175.156693
"969",179.509995,181.740005,176.970001,177.770004,504600,176.018143
"970",177.410004,183.509995,176.619995,183.020004,437100,181.216385
"971",191.380005,196.559998,187.600006,187.809998,717100,185.959183
"972",188.919998,197.5,187.389999,195.960007,702900,194.02887
"973",196.220001,196.220001,190.600006,191.440002,438300,189.553421
"974",190.539993,191.009995,186.729996,189.039993,422300,187.177063
"975",190.779999,193.869995,189.419998,193.169998,373800,191.266373
"976",195.610001,197.479996,193.600006,197.259995,371900,195.316055
"977",196.410004,197.850006,194.119995,197.190002,360400,195.24675
"978",196.630005,199.5,195.160004,197.460007,477800,195.514099
"979",196.899994,197.610001,194.169998,196.070007,274400,194.137787
"980",195.919998,195.919998,192.490005,193.970001,407900,192.058487
"981",195,195.639999,192.759995,193.380005,407300,191.474304
"982",194.639999,195.940002,192.610001,194.490005,486600,192.573349
"983",194.779999,194.779999,189.889999,191.669998,514400,189.781143
"984",192.800003,193.429993,191,192.360001,95700,190.46434
"985",191.330002,193.25,189.809998,193.149994,437800,191.246552
"986",196.009995,198.779999,194.770004,195.139999,552700,193.216949
"987",194.220001,195.389999,189.639999,189.880005,532100,188.008789
"988",189.940002,191.759995,189.050003,190.259995,275100,188.38504
"989",191.5,193.210007,191.289993,192.779999,285700,190.880203
"990",192.720001,192.779999,190.179993,190.919998,192600,189.038528
"991",189.759995,195.660004,189.759995,194.080002,350500,192.167389
"992",194.259995,195.190002,192.179993,194.460007,310500,192.543655
"993",194.089996,194.820007,191.050003,191.869995,329000,189.979172
"994",191.020004,193.440002,190.169998,192.929993,304300,191.028732
"995",194.130005,195.75,192.580002,192.669998,416500,190.771271
"996",193.880005,197.679993,193.880005,196.399994,454800,194.464523
"997",196.229996,196.559998,194.210007,195.389999,284000,193.464493
"998",195.729996,198.710007,195.729996,197.880005,269500,195.929947
"999",198.009995,199.399994,195.770004,198.550003,663700,196.593338
"1000",195.970001,198.5,192.639999,198.330002,369200,196.375534
"1001",197.559998,198.240005,195.490005,196.389999,394700,194.454651
"1002",196.350006,197.699997,194.309998,194.809998,265000,192.890213
"1003",194.899994,196.559998,192.889999,196.559998,152900,194.622955
"1004",197.5,198.880005,195.539993,195.910004,132800,193.97937
"1005",196.429993,197.309998,193.059998,195.229996,179400,193.306061
"1006",196.210007,197.300003,195.729996,196.630005,210500,194.692276
"1007",196.889999,199.449997,195.970001,199.199997,290000,197.236938
