"","DUK.Open","DUK.High","DUK.Low","DUK.Close","DUK.Volume","DUK.Adjusted"
"890",80.699997,81.339996,80.43,81.07,2874300,76.32196
"891",81.690002,82.629997,81.459999,82.400002,4603000,77.574074
"892",82.050003,82.230003,80.949997,81.099998,3271400,76.350204
"893",81.5,82.790001,81.099998,82.330002,3892800,77.508171
"894",82,84.510002,81.519997,84.150002,3763300,79.221573
"895",84.059998,84.389999,83.480003,83.989998,2373100,79.070946
"896",84.349998,84.900002,82.620003,82.790001,2953100,77.941231
"897",82.5,82.639999,81.089996,81.290001,4198700,76.529083
"898",81.25,84.980003,81.209999,84.599998,4851400,79.645218
"899",84.529999,85.050003,83.839996,84.970001,2501600,79.993546
"900",84.309998,84.580002,83.489998,84.57,2828600,79.616974
"901",84.050003,84.809998,83.599998,84.739998,3292100,79.777016
"902",84.669998,84.75,83.110001,83.809998,2552200,78.901489
"903",83.5,84.970001,83.339996,84.690002,3234500,79.729958
"904",84.720001,84.860001,83.279999,83.510002,2861400,78.619057
"905",83.269997,84.389999,82.669998,84.209999,3036300,79.278069
"906",83.790001,86.690002,83.68,86.610001,4289500,81.537506
"907",87.190002,87.209999,84.529999,84.760002,4323300,79.795845
"908",84.989998,85.089996,83.470001,83.669998,4546200,78.769691
"909",84.019997,84.779999,83.830002,84.32,3397100,79.381622
"910",83.029999,83.230003,82,82.739998,3219200,78.795937
"911",82.660004,82.900002,81.93,82.150002,2016100,78.234062
"912",82.290001,83.110001,81.660004,82.599998,3849500,78.662605
"913",82.57,82.769997,81.5,81.660004,2606900,77.767418
"914",81.879997,82.190002,81.459999,81.660004,2623100,77.767418
"915",81.260002,81.610001,80.559998,81.040001,2715200,77.176971
"916",81.199997,81.330002,80.279999,81,3911100,77.138878
"917",81.379997,81.660004,80.5,81.470001,2679100,77.586472
"918",81.5,81.5,80.43,80.849998,2769200,76.996033
"919",80.419998,80.620003,79.309998,79.550003,3367900,75.757996
"920",79.68,80.370003,79.220001,79.550003,2932800,75.757996
"921",79.919998,79.989998,78.949997,79.709999,3190500,75.91037
"922",79.699997,81.529999,79.610001,80.339996,3569300,76.510338
"923",79.839996,80.18,78.970001,79.209999,3194100,75.434204
"924",79.239998,81.900002,78.980003,81.470001,3626200,77.586472
"925",81.82,82.699997,80.339996,81.139999,3134800,77.272202
"926",81.220001,81.82,79.93,80.970001,2820200,77.110306
"927",81.059998,81.239998,79.379997,80.730003,3252000,76.881752
"928",82.419998,83.889999,81.849998,82.589996,4411100,78.653091
"929",82.220001,82.730003,81.410004,82,3591200,78.091217
"930",82.07,83.410004,81.75,83.029999,3196800,79.072113
"931",83.580002,84.940002,83.580002,84.379997,3438100,80.35775
"932",84.940002,85.870003,83.93,84.449997,2582500,80.424423
"933",85,85.480003,84.57,84.839996,2904600,80.79583
"934",84.25,84.779999,83.639999,84.599998,3355800,80.567268
"935",84.199997,84.739998,82.900002,82.949997,5035900,78.995918
"936",82.050003,82.57,81.169998,82.57,3001600,78.634033
"937",82.410004,84.010002,82.260002,82.690002,2703700,78.748329
"938",82.900002,83.129997,81.230003,81.279999,2322700,77.40554
"939",81.230003,82.410004,80.410004,81.669998,2582300,77.776939
"940",81.279999,82.589996,80.949997,82.470001,3854600,78.538818
"941",82.970001,84.080002,82.660004,82.870003,2424600,78.919746
"942",83.07,83.400002,82.040001,82.410004,2126100,78.481667
"943",88,89.489998,86.43,88.559998,18804900,84.338509
"944",88.029999,90.360001,87.599998,90.050003,6249600,85.757484
"945",89.220001,92.150002,88.690002,91.580002,5925200,87.214554
"946",90.980003,92.150002,89.900002,91.739998,3038400,87.36692
"947",91.720001,92.07,90.459999,90.769997,2993500,86.443161
"948",91.610001,92.129997,90.699997,91.300003,2480000,86.947899
"949",91.489998,93.43,90.900002,93.150002,3253300,88.709709
"950",93.139999,93.919998,92.040001,93.300003,3686800,88.852562
"951",93.190002,93.849998,92.589996,93.110001,3131600,88.671616
"952",92.639999,93.260002,91.300003,92.919998,2544400,88.490662
"953",92.839996,93.5,92.010002,92.669998,2420700,88.252594
"954",91.07,92.82,90.75,91.959999,2170600,87.576431
"955",92.18,93.059998,91.730003,92.370003,2811200,87.966896
"956",92.120003,92.870003,91.75,92.07,2284000,87.68119
"957",92.110001,92.800003,91.800003,92.059998,2243100,87.671677
"958",91.959999,92.980003,91.559998,92.510002,2233300,88.100227
"959",92.589996,93.910004,92.059998,93.889999,4162200,89.414436
"960",94,94.370003,90.970001,92.779999,4532000,88.357353
"961",91.940002,93.5,91.470001,93.18,2711800,88.738289
"962",93.32,93.940002,92.620003,93.059998,2275900,88.624008
"963",91.790001,93.089996,90.830002,90.980003,3658800,86.643158
"964",90.720001,93.190002,89.620003,92.239998,3424900,87.843086
"965",91.660004,93,91.230003,92.110001,3304800,87.719292
"966",92.93,94.199997,92.25,93.82,2929900,89.347778
"967",94.860001,96.559998,94.43,95.519997,3512400,90.966728
"968",95.07,96.730003,93.550003,93.550003,2883700,89.090645
"969",94.82,96.959999,93.970001,94.220001,2531900,89.728706
"970",94.5,95.529999,93.339996,93.440002,2380500,88.985893
"971",96.809998,98.879997,95.110001,95.400002,4148100,90.852463
"972",95.720001,97.269997,94.300003,97.139999,3146100,92.509514
"973",97.68,98.660004,97.040001,97.309998,2704500,92.67141
"974",95.5,95.910004,93.599998,94.25,3119000,90.656296
"975",94.709999,95.360001,94.599998,94.980003,1887300,91.358467
"976",96.050003,96.050003,94.470001,95.010002,2842900,91.387321
"977",94.300003,95,92.830002,92.919998,3178500,89.376999
"978",93.589996,93.959999,91.459999,91.529999,2948800,88.040009
"979",91.339996,91.760002,90.010002,91.699997,3368600,88.203514
"980",91.699997,92.68,91.379997,92.580002,4213800,89.049973
"981",92.519997,93.43,92.010002,93.330002,3795700,89.771378
"982",94.470001,96.330002,93.900002,96.260002,4350900,92.589653
"983",95.949997,96.239998,94.839996,96.150002,1959300,92.483849
"984",96.150002,96.150002,94.099998,94.599998,1293800,90.99295
"985",94.129997,94.25,91.940002,92.660004,5012200,89.12693
"986",93.559998,94.639999,93.169998,93.260002,2947300,89.704056
"987",93.099998,93.910004,91.910004,93.870003,2173900,90.290787
"988",93.480003,93.699997,92.099998,92.349998,2286100,88.828743
"989",92.199997,92.669998,90.139999,91.150002,3172200,87.6745
"990",90.699997,92.309998,90.550003,91.870003,2030700,88.367043
"991",91.330002,92.019997,90.400002,91.510002,2409300,88.020767
"992",91.489998,91.739998,90.290001,91.389999,2998200,87.90535
"993",91.690002,92.07,90.830002,91.760002,3628500,88.261246
"994",91.25,91.889999,90.900002,91.540001,3225100,88.049622
"995",92.379997,94.080002,91.099998,91.129997,3684200,87.655251
"996",91.260002,92.839996,90.900002,92.110001,4059600,88.597893
"997",92.389999,92.980003,90.599998,90.610001,4057900,87.15509
"998",91.309998,91.830002,91,91.519997,4309900,88.030388
"999",91.449997,91.599998,90.239998,90.32,7342800,86.876144
"1000",89.809998,90,88.18,89.099998,4682100,85.70266
"1001",89.089996,89.57,88.599998,89.529999,2831600,86.116257
"1002",89.980003,90.75,89.019997,89.040001,1956500,85.644958
"1003",89.220001,89.720001,88.800003,89.669998,733500,86.250931
"1004",90.160004,90.660004,89.730003,90.25,1473400,86.808815
"1005",90.529999,91.040001,89.68,89.860001,2044400,86.433685
"1006",89.919998,91.080002,89.919998,90.559998,1838700,87.106995
"1007",90.610001,91.639999,90.269997,91.559998,1638800,88.068863
