"","LEN.Open","LEN.High","LEN.Low","LEN.Close","LEN.Volume","LEN.Adjusted"
"899",70.790001,72.940002,70.730003,72.68,2398900,71.70372
"900",71.260002,73.059998,71.129997,72.279999,1720300,71.309082
"901",72.379997,72.489998,70.809998,72.349998,1840800,71.378159
"902",72.860001,73.800003,72.260002,73.599998,1942400,72.611366
"903",73.199997,73.93,72.510002,72.730003,1587900,71.753059
"904",73.169998,74.050003,72.410004,73.559998,1372800,72.571899
"905",73.800003,74.349998,73.059998,73.290001,1516600,72.305527
"906",72.980003,73.410004,71.93,73.239998,1765300,72.256203
"907",73.419998,76.690002,73.360001,74.5,3076200,73.499275
"908",75.18,75.470001,73.330002,73.57,2679200,72.581772
"909",74.290001,74.419998,73.279999,74.290001,2873600,73.292099
"910",73.970001,75.029999,73.470001,74.580002,1526100,73.578209
"911",74.099998,74.639999,73.75,74.25,1207500,73.252632
"912",75,77.519997,74.57,77.07,3183300,76.03476
"913",78.459999,78.589996,77.029999,77.169998,2991400,76.1334
"914",76.849998,77.279999,76.139999,76.809998,1712400,75.778244
"915",76.120003,78.150002,75.610001,76.940002,1448000,75.906494
"916",76.849998,79.639999,76.25,79.360001,3400900,78.293999
"917",80,80,78.110001,78.75,1737000,77.692184
"918",79.269997,79.269997,77.220001,77.980003,1726200,76.932533
"919",78.389999,78.919998,77.120003,77.150002,1598000,76.113678
"920",77.519997,78.279999,75.760002,75.800003,1990500,74.781807
"921",76.089996,77.360001,75.650002,75.93,1662300,74.910072
"922",75.519997,75.970001,74.220001,74.82,2043000,73.81498
"923",74.900002,78.169998,74.309998,78.129997,2331700,77.080505
"924",78.510002,78.739998,76.360001,78.370003,2506800,77.317299
"925",77.879997,78.220001,73.800003,75.309998,2518400,74.298393
"926",75.730003,76.489998,71.339996,73.620003,2120100,72.631096
"927",72,75.099998,71.779999,73.370003,2092700,72.38446
"928",74.309998,76.349998,73.5,75.790001,1761300,74.771942
"929",76.330002,77.360001,74.93,75.5,1549600,74.485847
"930",76.599998,77.910004,76.25,77.480003,2562600,76.439255
"931",79.459999,79.470001,77.519997,79,5171300,77.938828
"932",75.550003,79.360001,74.650002,75.900002,7432400,74.880478
"933",77.440002,79.839996,77.110001,78.889999,5035700,77.830307
"934",78.599998,79.279999,77.269997,78.139999,3218100,77.090378
"935",78.029999,79.879997,77.760002,79.18,5293100,78.116409
"936",77.379997,78.099998,74.75,76.75,2794400,75.719055
"937",77.150002,80.059998,76.459999,79.849998,2805000,78.777412
"938",80,80.059998,76.120003,76.279999,2993200,75.255363
"939",76.339996,79.089996,75.209999,77.540001,2584800,76.498451
"940",76.510002,77.68,75.830002,76.699997,2454900,75.669724
"941",78.190002,79.739998,77.279999,79.639999,2282800,78.570229
"942",79.629997,80.339996,78.410004,78.970001,2198500,77.909233
"943",79.25,82.720001,79.129997,81.68,4661300,80.582825
"944",82.459999,83.199997,81.300003,82.93,3298800,81.816032
"945",81.099998,84.190002,80.800003,83.860001,2321000,82.733543
"946",84.349998,85.57,80.82,83.010002,2828700,81.894966
"947",83.410004,83.690002,80.019997,80.660004,2534900,79.576538
"948",81.839996,82.349998,79.720001,80.43,2742400,79.349625
"949",81.349998,84.040001,81.349998,84.010002,2375000,82.881538
"950",84.610001,85.160004,83.379997,84.07,2090200,82.940712
"951",84.449997,84.57,83,83.949997,1473700,82.822342
"952",83.099998,83.809998,81.720001,83.029999,1371300,81.914696
"953",83.25,83.760002,82.300003,83.32,1527000,82.200798
"954",81.900002,84.879997,81.75,84.68,1828100,83.793953
"955",85.410004,86.800003,84.5,84.68,3765600,83.793953
"956",84.93,84.959999,81.970001,82.540001,2371300,81.676353
"957",82.82,84.330002,82.400002,83.290001,1673900,82.418495
"958",83.080002,83.32,79.769997,80.089996,3160300,79.251984
"959",79.970001,80,75.720001,76.540001,4498800,75.739136
"960",76.849998,78.480003,76.040001,78.269997,3407400,77.451019
"961",77,77.400002,74.199997,75.019997,2844500,74.235031
"962",75.199997,75.199997,72.199997,72.510002,3211100,71.751297
"963",71.07,73.720001,70.75,72.330002,2754800,71.573174
"964",72.790001,73.559998,71.32,71.599998,2299600,70.850822
"965",71.18,72.169998,69.410004,70.230003,2914300,69.495148
"966",71.839996,73.610001,70.970001,72.510002,2843700,71.751297
"967",73.870003,74.830002,72.43,74.370003,2544000,73.591843
"968",76.910004,80.93,76.75,79.480003,5946700,78.648369
"969",80.269997,80.910004,78.57,78.720001,2624600,77.896317
"970",78.720001,78.720001,75.339996,75.589996,2143500,74.799065
"971",76.900002,77.739998,70.290001,70.400002,4995900,69.663383
"972",70.940002,75.910004,69.690002,75.339996,5601800,74.551674
"973",75.470001,76.260002,74.589996,76.220001,1823000,75.42247
"974",76.529999,77.330002,73.5,73.989998,2434800,73.215813
"975",74.870003,76.269997,74.050003,75.599998,1559700,74.80896
"976",75.889999,76.690002,74.129997,75.760002,2442700,74.9673
"977",75.459999,76.989998,74.75,75.709999,2060600,74.917816
"978",75.360001,77.660004,75.199997,76.480003,2662100,75.679756
"979",76.82,77.849998,75.889999,76.300003,2479300,75.501633
"980",76.830002,77.459999,75.690002,75.760002,1559600,74.9673
"981",75.93,78.75,75.900002,78.230003,2075800,77.411453
"982",78.730003,78.949997,76.260002,76.529999,2134300,75.729233
"983",76.720001,77.599998,75.639999,77.040001,1538400,76.233894
"984",76.940002,78.620003,76.75,77.709999,786000,76.896881
"985",77.190002,77.559998,74.849998,75.860001,2203200,75.066238
"986",76.650002,76.870003,72.989998,73.230003,3370600,72.463768
"987",73.25,73.5,70.970001,71.199997,3165600,70.455002
"988",71.529999,75.580002,71.529999,75.419998,3528300,74.630852
"989",74.720001,75.209999,73.330002,73.879997,2818400,73.106956
"990",74.18,76.440002,73.309998,76.330002,2301700,75.531326
"991",75.330002,75.68,71.849998,72.5,3682200,71.741409
"992",72.900002,72.970001,71.25,72.389999,3843300,71.632561
"993",71.620003,73.050003,71.230003,72.290001,2221500,71.5336
"994",72.75,73.849998,72.209999,72.760002,2026700,71.99868
"995",73.949997,75.620003,73.610001,74.68,3183300,73.89859
"996",75.25,76.080002,73.57,73.870003,2961100,73.097069
"997",74.07,74.839996,73.160004,74.290001,3727900,73.512672
"998",76.989998,81.800003,76.989998,79.949997,6629200,79.113449
"999",80.839996,82.550003,79.790001,80.839996,6452500,79.994133
"1000",79.629997,80.760002,78.139999,79.510002,2937000,78.678062
"1001",79.519997,80.660004,78.900002,80.339996,2182800,79.499367
"1002",80.129997,80.519997,78.169998,78.57,1982800,77.747887
"1003",78.589996,80.5,77.830002,80.43,955500,79.588425
"1004",80.830002,80.989998,77.980003,78.339996,1561100,77.520287
"1005",79,79.349998,77.330002,77.949997,1360200,77.134377
"1006",78.300003,79.199997,77.879997,78.029999,1127500,77.213539
"1007",77.75,77.830002,76.099998,76.230003,1607300,75.432373
