"","HSY.Open","HSY.High","HSY.Low","HSY.Close","HSY.Volume","HSY.Adjusted"
"902",145.330002,146.309998,144.369995,144.940002,1060100,141.241913
"903",144.320007,145.699997,144.139999,144.300003,974000,140.618256
"904",144.520004,144.899994,141.960007,142.270004,709500,138.640045
"905",141.820007,143.75,141.729996,143.669998,618000,140.004318
"906",143.009995,144.320007,142.759995,143.919998,671900,140.24794
"907",144.279999,144.75,143.529999,143.919998,561600,140.24794
"908",144.399994,144.5,141.889999,142.509995,998400,138.873917
"909",142.970001,146.729996,142.5,146.020004,878700,142.294373
"910",146.5,146.990005,145.429993,146.570007,734900,142.830322
"911",146.470001,146.929993,145.710007,146.070007,514000,142.343094
"912",146.330002,148.889999,145.820007,148.330002,863900,144.54541
"913",148.190002,150.279999,147.330002,149.589996,1046300,145.77327
"914",148.449997,148.979996,147.630005,147.759995,1220100,143.989975
"915",146.539993,148.889999,146.339996,147.740005,1241200,144.758163
"916",148.029999,148.279999,146.740005,147.429993,707400,144.454376
"917",148,149.199997,147.149994,148.839996,436800,145.835938
"918",149.699997,149.699997,147.970001,148.669998,503600,145.669373
"919",148.380005,149.479996,147.289993,149.149994,1042500,146.139664
"920",149.910004,150.669998,148.570007,148.699997,646500,145.698776
"921",148.910004,149.270004,147.190002,149.199997,407000,146.188675
"922",148.820007,149.600006,148.460007,148.639999,682400,145.639969
"923",148.639999,148.75,146.619995,148.419998,644400,145.424408
"924",148.009995,150.610001,148.009995,149.419998,773200,146.404236
"925",149.740005,152.179993,146.990005,148.360001,861800,145.365631
"926",148.880005,149.570007,146.259995,148.800003,779500,145.796738
"927",148.570007,149.100006,145.179993,145.520004,924300,142.582962
"928",146.779999,149.059998,146.630005,147.720001,624200,144.738571
"929",147.389999,147.869995,144.929993,145.149994,694900,142.220413
"930",145.449997,146.899994,145.100006,145.5,484400,142.563339
"931",146.149994,146.800003,144.479996,144.5,585600,141.583542
"932",144.679993,146.369995,143.75,144.339996,882200,141.426758
"933",145.25,146.080002,143.160004,143.190002,629200,140.299973
"934",142.550003,142.550003,139.559998,140.5,857700,137.664261
"935",140.869995,141.520004,138.119995,138.919998,1567900,136.116165
"936",138,138.669998,135.009995,137,1291200,134.234894
"937",136.979996,138.309998,136.539993,137.429993,623000,134.656235
"938",138.059998,138.490005,134,134.339996,1083900,131.628601
"939",134.529999,137.910004,134.520004,137.660004,963900,134.881592
"940",137.160004,139.559998,136.5,139.520004,684900,136.704056
"941",140.309998,141.919998,139.649994,140.410004,589900,137.57608
"942",142.300003,142.779999,140.300003,141.190002,735300,138.340347
"943",141.429993,144.399994,141.220001,143.339996,798500,140.446945
"944",143.490005,144.520004,141.710007,143.929993,759700,141.025024
"945",143.5,144.050003,142.089996,142.919998,535700,140.035416
"946",143.179993,144.139999,142.619995,143.770004,432700,140.868286
"947",143.419998,143.759995,141.089996,141.559998,680300,138.702866
"948",142.020004,144.080002,141.75,143.410004,615300,140.515549
"949",143.160004,144.160004,142.679993,143.509995,474300,140.61351
"950",144.25,146.410004,143.850006,145.630005,612700,142.690735
"951",147.020004,148.970001,146.529999,148.080002,601600,145.091278
"952",147.419998,149.360001,147.130005,148.850006,574300,145.845749
"953",148.509995,150.229996,148.259995,149.470001,577000,146.453247
"954",148.570007,150.839996,148.089996,150.419998,579600,147.384048
"955",150.929993,151.649994,149.809998,149.919998,912200,146.894135
"956",150.600006,150.75,147.259995,147.5,614200,144.52298
"957",148.639999,149.210007,146.729996,146.880005,434700,143.915512
"958",146.389999,147.320007,145.080002,145.580002,688600,142.641739
"959",145.919998,146.080002,144.460007,145.440002,442500,142.504562
"960",146.399994,146.669998,145.820007,146.339996,383700,143.386398
"961",145.889999,145.889999,143.179993,144.199997,610600,141.289581
"962",144.619995,144.869995,142.360001,142.5,825100,139.623901
"963",140.619995,141.839996,138.119995,138.199997,858300,135.410675
"964",137.910004,139.460007,136.479996,137.830002,710800,135.048172
"965",137.130005,138.210007,135.830002,137.460007,783900,134.685638
"966",139.660004,142,139.179993,140.779999,1266100,137.938614
"967",141.820007,144.559998,141.759995,142.720001,569800,139.839462
"968",143.800003,146.589996,143.119995,143.940002,985000,141.034836
"969",145.580002,146.279999,143.850006,144.600006,923600,141.681534
"970",148.899994,150.729996,146.809998,149.399994,1354900,146.384644
"971",152.570007,154.490005,149.610001,149.720001,1168400,146.698181
"972",150.179993,153.559998,149.460007,152.259995,987700,149.186905
"973",152.929993,153.830002,151.550003,153.660004,697200,150.55867
"974",153.990005,154.179993,151.899994,153.559998,584500,150.460663
"975",154.070007,154.320007,152.240005,154,580400,150.8918
"976",154.949997,155.490005,153.789993,155.119995,783900,151.989197
"977",154.520004,154.970001,152.600006,152.929993,701000,149.843384
"978",153.509995,154.389999,150.559998,150.639999,678200,147.599609
"979",149.080002,149.910004,147.639999,149.399994,659400,147.17012
"980",149.089996,149.360001,147.029999,147.779999,600600,145.574295
"981",147.479996,148.350006,146.309998,146.830002,657000,144.638489
"982",147.600006,148.869995,147.119995,148.210007,2261500,145.997894
"983",148.419998,149.330002,147.809998,148.149994,1565300,145.938766
"984",148.440002,148.449997,146.399994,148.050003,1252900,145.840271
"985",147.399994,148.029999,146.229996,147.889999,1507400,145.682663
"986",149,150.130005,148.089996,150.039993,1325500,147.800552
"987",150.039993,151.789993,148.449997,149.25,1094700,147.022369
"988",149,150.190002,148.880005,149.830002,719400,147.593704
"989",150,151.100006,149.880005,150.869995,1002500,148.618164
"990",151.800003,152.710007,148.679993,149.720001,879900,147.485352
"991",149.100006,151.699997,148.839996,150.630005,814300,148.381775
"992",150.449997,152.699997,149.100006,152.139999,1179100,149.869217
"993",152.330002,152.809998,149.679993,149.699997,899800,147.465637
"994",148.990005,150.199997,148.979996,149.110001,613700,146.884445
"995",149.570007,151.580002,149.039993,149.139999,579600,146.914001
"996",149.509995,150.820007,149.220001,150.229996,689100,147.987732
"997",150.160004,151.669998,149.470001,150.279999,743500,148.036987
"998",151.100006,152.789993,150.350006,151.610001,797100,149.347137
"999",151.889999,152.350006,150.130005,150.880005,1717300,148.628036
"1000",149.009995,150.440002,146.850006,149.660004,846100,147.426224
"1001",149.410004,149.660004,148.199997,148.619995,560000,146.401764
"1002",149.479996,150.289993,149.169998,149.449997,580100,147.219376
"1003",149.300003,150.179993,148.839996,149.949997,188200,147.711899
"1004",151.160004,151.889999,150.429993,151.800003,432900,149.534302
"1005",152.490005,152.970001,151.229996,151.440002,518700,149.179688
"1006",151.509995,152,150.369995,150.529999,387600,148.283249
"1007",150.389999,152.539993,149.509995,152.330002,479300,150.056396
