"","WHR.Open","WHR.High","WHR.Low","WHR.Close","WHR.Volume","WHR.Adjusted"
"909",178.720001,179,175.860001,178.580002,424000,172.993988
"910",177.389999,180.199997,176.5,178.460007,281900,172.877747
"911",179.119995,183.029999,178.440002,180.929993,550600,175.270477
"912",180.869995,182.160004,179.580002,181.940002,480100,176.248886
"913",182.179993,183.889999,180.300003,182,441000,176.307022
"914",181.639999,185.960007,181.470001,184.369995,521700,178.602859
"915",182.270004,184.979996,181.169998,182.919998,396500,177.198227
"916",181.490005,182.809998,180.020004,180.779999,890100,175.125183
"917",182.220001,182.580002,179.899994,181.380005,593800,175.706421
"918",182.710007,182.710007,178.809998,180.529999,547900,174.883011
"919",181.320007,181.320007,178.440002,179.940002,388100,174.311447
"920",179.559998,180.539993,177.789993,177.830002,516700,173.424011
"921",178.440002,179.669998,177.960007,178.880005,375100,174.447983
"922",178.919998,179.199997,176.479996,177.720001,529100,173.316727
"923",177.350006,179.610001,176.729996,178.270004,490200,173.853104
"924",179.179993,180.199997,178.059998,179.460007,660300,175.013626
"925",180.110001,180.199997,169.490005,171.559998,665400,167.309341
"926",174,174.350006,166.600006,168,718300,163.83754
"927",164.639999,172.559998,164.059998,168.320007,695800,164.149628
"928",169.75,173.320007,169.440002,171.820007,394600,167.562897
"929",173.139999,175.270004,169.149994,169.460007,671700,165.261383
"930",170.639999,174.5,170.270004,172.800003,573500,168.518616
"931",175.110001,178.149994,174.199997,177.800003,605600,173.39473
"932",178.279999,180.380005,177.660004,178.369995,499100,173.950607
"933",179.979996,182.529999,178.899994,179.570007,633500,175.12088
"934",177.089996,180.710007,175.800003,176.740005,628200,172.361008
"935",176.25,177.75,173.399994,174.270004,1063000,169.952209
"936",170.699997,177.75,169.990005,177.75,1182200,173.345978
"937",177.830002,180.449997,176.320007,179.690002,789400,175.2379
"938",179.740005,181.929993,175.550003,175.740005,612700,171.385773
"939",175.259995,178.779999,173.630005,175.460007,777900,171.112732
"940",175.460007,178.949997,174.020004,178.110001,499900,173.697067
"941",180.910004,185.309998,179.550003,185,707000,180.416336
"942",184.089996,184.779999,180.679993,180.75,455100,176.271637
"943",183.899994,186.850006,181.800003,183.889999,881600,179.333847
"944",185.160004,185.539993,181.470001,183.190002,729100,178.651184
"945",179.600006,185.460007,179.320007,184.210007,444500,179.645935
"946",186,193.850006,185.179993,192.990005,1104100,188.208389
"947",193.720001,195.070007,189.720001,190.619995,908600,185.897095
"948",193.330002,197.470001,193.029999,196.149994,666200,191.290085
"949",197.089996,200.410004,196.919998,200.190002,827300,195.229996
"950",201.839996,205.199997,200.580002,201.399994,843000,196.410019
"951",202.729996,203.240005,199.699997,200.910004,666700,195.932159
"952",200.910004,203.160004,199.869995,201.369995,808300,196.380737
"953",202.089996,204.580002,201.570007,203.429993,516900,198.389709
"954",200.25,204.350006,200,202,687100,196.995148
"955",204.100006,206.110001,201.389999,201.570007,737600,196.575806
"956",201.199997,204.300003,198.539993,198.880005,606600,193.952454
"957",201.899994,203.490005,197.710007,199.929993,682900,194.976425
"958",201.350006,202.139999,194.100006,196.830002,1061800,191.953247
"959",203.759995,207.300003,191.869995,193.800003,2620700,188.998306
"960",196.910004,198.570007,195.009995,198.110001,785400,193.201523
"961",195.5,196.479996,192.039993,194.059998,653700,189.251862
"962",194.339996,197.059998,192.110001,195.820007,649500,190.968262
"963",190.220001,194.509995,188.020004,188.440002,666500,183.771118
"964",188.130005,189.949997,184.75,186.380005,572200,181.762146
"965",186.399994,189.009995,180.399994,184.960007,827200,180.37735
"966",185.789993,193.089996,185.509995,192.729996,587200,187.954803
"967",195.300003,199.110001,193.460007,197.770004,600800,192.869965
"968",197.339996,197.339996,193,194.399994,579000,189.58345
"969",197.110001,201.419998,197.110001,198.759995,794400,193.835403
"970",199.220001,202.899994,197.789993,201.639999,464100,196.644058
"971",205,206.570007,180.520004,180.690002,1137700,176.213135
"972",181.509995,185,180.169998,183.050003,758700,178.514664
"973",184.479996,185.25,182.270004,185.130005,617000,180.543137
"974",185.399994,186.5,181.520004,183.940002,630400,179.382599
"975",186,190.179993,185.490005,188.729996,432400,184.053925
"976",189.860001,191.029999,185.199997,188.600006,832400,183.92717
"977",189.289993,192,187.160004,191.070007,572600,186.335953
"978",191.860001,197.369995,191.580002,194.169998,645900,189.359131
"979",192.080002,194.440002,189.25,192.559998,466000,189.005783
"980",192.880005,194.479996,191.110001,192.910004,536800,189.349335
"981",194.289993,199.779999,192.639999,198.679993,609400,195.012817
"982",201.029999,205.779999,200.100006,200.220001,740000,196.524399
"983",199.539993,201.830002,197.029999,200.119995,522700,196.426239
"984",199.990005,201.25,198.220001,200.960007,182000,197.250763
"985",199.559998,199.800003,192.589996,194.610001,710000,191.017944
"986",196.399994,198.350006,192.589996,193.800003,746900,190.2229
"987",193.75,193.929993,183.5,183.779999,992100,180.387848
"988",186.259995,187.850006,183.449997,186.889999,1043100,183.44046
"989",186.940002,188.330002,183,184.070007,697000,180.672501
"990",184.070007,189.25,183.130005,188.850006,780800,185.364273
"991",187.520004,189.639999,184.259995,185.149994,551600,181.732544
"992",187.070007,188.779999,184.679993,185.039993,721100,181.624573
"993",183.960007,184.720001,181.089996,182.410004,638300,179.043137
"994",182.910004,185.449997,182.330002,183.929993,604500,180.53508
"995",186.300003,187.5,183.919998,184.029999,661300,180.63324
"996",184.970001,189.429993,183.770004,188.630005,6e+05,185.148331
"997",189.389999,191.589996,186.470001,187.089996,561300,183.636749
"998",189,190.75,186.720001,190.75,648600,187.229202
"999",190.910004,191.669998,186.449997,188.369995,1392400,184.893127
"1000",185.320007,187.449997,182.949997,186.619995,500900,183.17543
"1001",186,188.759995,185.399994,187.789993,453900,184.323822
"1002",188.649994,191.089996,187.600006,189.550003,434500,186.051346
"1003",190.130005,193.410004,188.610001,193.199997,302600,189.633972
"1004",193.869995,194,185.119995,185.190002,571800,181.77182
"1005",185.199997,186.330002,181.300003,183.199997,399200,179.818542
"1006",184.149994,185.830002,183.690002,184.389999,373100,180.986588
"1007",183.929993,183.929993,180.259995,180.490005,535000,177.158569
