"","NXPI.Open","NXPI.High","NXPI.Low","NXPI.Close","NXPI.Volume","NXPI.Adjusted"
"897",117.050003,120.379997,116.290001,120.239998,2978600,118.58976
"898",116.57,119,115,115.239998,6709100,113.658386
"899",115.75,119.75,115.75,119.089996,2861600,117.455536
"900",116.889999,117.870003,115.660004,117.220001,3057700,115.611206
"901",118.360001,118.629997,114.769997,117.529999,3344800,115.916954
"902",118.410004,119.75,117.889999,119.150002,1606200,117.514732
"903",119.470001,121.559998,119.290001,120.910004,2327700,119.250572
"904",118.18,120.050003,117.25,119.860001,2182900,118.214981
"905",119.57,122.580002,119.050003,122.449997,2337900,120.769432
"906",121.889999,122.669998,119.400002,120.709999,1842700,119.053314
"907",120.519997,121.839996,119.690002,121.389999,1224400,119.723976
"908",122.18,124.480003,121.150002,121.330002,1764300,119.664795
"909",122.139999,125.410004,121.860001,124.910004,1735500,123.195671
"910",124.300003,124.559998,122.519997,122.739998,1096800,121.055443
"911",122.360001,123.660004,122.18,123.040001,739300,121.351334
"912",124.440002,125.019997,123.730003,124.800003,1171800,123.087181
"913",125.940002,126.199997,122.889999,124.379997,2000800,122.672935
"914",125.099998,125.559998,123.120003,123.75,1561000,122.051582
"915",122.07,122.760002,120.610001,121.449997,1112900,119.78315
"916",120.93,121.5,119.800003,121.5,1376000,119.832466
"917",122.699997,123.849998,122.160004,123.779999,1042400,122.081169
"918",125.919998,127.800003,124.919998,127.309998,2054900,125.562729
"919",127.199997,128.419998,126.110001,127.529999,1422900,125.779709
"920",128.139999,128.350006,125.440002,126.050003,1376400,124.320015
"921",125.93,127.449997,125.260002,127.230003,1736600,125.483826
"922",126.959999,127.709999,124.849998,125.760002,2257300,124.034004
"923",126,129.020004,125.949997,128.199997,2090500,126.440514
"924",129.679993,132.949997,128.699997,132.100006,1541400,130.287003
"925",130.990005,130.990005,125.050003,126.099998,2010100,124.369331
"926",126.370003,127.080002,122.32,126.330002,1607600,124.596184
"927",121.019997,122.650002,119.209999,119.720001,2541600,118.076897
"928",122.169998,125.629997,121.400002,124.239998,2269000,122.534859
"929",125.199997,127.769997,122.550003,123.099998,1487800,121.410507
"930",124.470001,126.650002,123.160004,124.75,1397200,123.037857
"931",126.169998,127.620003,124.480003,125.699997,1538600,124.348618
"932",127.389999,128.800003,126.82,127.410004,1601100,126.040245
"933",129,131.309998,128.360001,128.589996,2053200,127.20755
"934",123.620003,128.139999,122.860001,127.760002,2066300,126.386475
"935",128.679993,128.990005,123.389999,126.089996,4200600,124.734428
"936",122.949997,123.510002,119.279999,121.349998,2024500,120.045387
"937",122.790001,123.480003,120.690002,122.629997,1606800,121.311623
"938",123.169998,124,119.43,119.940002,1595700,118.650551
"939",118.639999,121.220001,118.150002,119.160004,1810500,117.878937
"940",118.559998,120.169998,117.25,119.830002,2039600,118.541725
"941",122.459999,124.169998,121.910004,124,2143400,122.666893
"942",126.099998,126.139999,123.160004,123.290001,1626400,121.964539
"943",123.870003,126.769997,123.220001,124.809998,2005200,123.468193
"944",129.630005,132.179993,128,130.990005,3429300,129.581757
"945",127.169998,130.479996,126.639999,127.389999,2130600,126.020454
"946",129.479996,132.070007,129,132,2269200,130.580902
"947",131.699997,135.009995,130.389999,130.899994,2187500,129.492706
"948",133.330002,134.910004,133.009995,133.600006,1838900,132.163696
"949",135.070007,135.919998,134.130005,134.830002,2208200,133.380478
"950",142.479996,145.149994,138.800003,141.529999,5037400,140.008423
"951",143,143.25,140.410004,142.080002,2861300,140.552521
"952",141,141.990005,136.580002,136.839996,2605400,135.368851
"953",136.800003,138.100006,135.839996,137.110001,2317200,135.635941
"954",134.589996,137.589996,133.690002,136.869995,1555900,135.398529
"955",139.330002,139.669998,136.960007,137.229996,1300600,135.754669
"956",137.630005,138.850006,135.529999,136.330002,1606800,134.864349
"957",137.669998,137.800003,134.889999,135.210007,1353900,133.756393
"958",137.929993,138.119995,135.270004,135.860001,1681900,134.399384
"959",136.059998,136.429993,133.320007,134.889999,1512800,133.439835
"960",135.509995,137.75,134.360001,137.179993,1439700,135.7052
"961",135.190002,136.100006,132.710007,134.889999,2856100,133.439835
"962",136.380005,136.570007,131.649994,133.229996,2530500,131.797668
"963",130.070007,130.910004,126.800003,129.770004,3015700,128.374878
"964",128.789993,137.509995,128.789993,136.169998,2721700,134.706055
"965",133.520004,135.789993,132.979996,135.119995,2286300,133.667343
"966",137.089996,138.339996,136.009995,137.309998,1903100,135.833786
"967",137.649994,141.490005,137,138.880005,1747400,137.386932
"968",141.050003,141.490005,136.699997,139.380005,2354400,137.881546
"969",142,145.240005,141.080002,144.380005,2242200,142.827805
"970",144.279999,147.470001,143.619995,146.720001,2748200,145.142639
"971",149.740005,152.479996,144.550003,144.860001,3523700,143.302628
"972",142.779999,144.490005,139.940002,140.240005,2172300,138.732315
"973",143.309998,145.940002,142.699997,145.070007,1659800,143.510376
"974",146,146.589996,143.630005,144.300003,1431800,142.748657
"975",146.009995,147.580002,145.660004,146.490005,1085000,144.915115
"976",149.389999,151.220001,148.300003,149.990005,1888300,148.377487
"977",150.75,151.550003,147.919998,149.389999,1798100,147.783936
"978",149.490005,150.610001,147.820007,148.149994,1218400,146.557266
"979",148,151.830002,147.070007,151.350006,1765400,149.722855
"980",151.929993,153.029999,150.550003,150.570007,1533200,148.951248
"981",152.520004,156.350006,151.279999,155.910004,2137000,154.233841
"982",158.369995,158.619995,154.740005,158.470001,2314000,156.766312
"983",159,159.279999,156.660004,157.669998,1700300,155.974915
"984",158.449997,161.839996,158.169998,158.940002,1038600,157.231262
"985",159,160.919998,156.850006,158.419998,2268000,156.716858
"986",160.399994,161.770004,158.649994,159.080002,1932900,157.369766
"987",159.089996,160.830002,157.470001,160.539993,1145000,158.814056
"988",161.110001,162.149994,158.75,158.789993,1576800,157.08287
"989",159.619995,164.169998,159.089996,163.990005,2248700,162.226974
"990",165.610001,167.270004,164.300003,165.089996,2213400,163.315155
"991",164.919998,167.110001,163.809998,166.369995,1329300,164.58139
"992",163.960007,164.910004,155.889999,157.320007,3678700,155.628677
"993",156.5,160.360001,156.5,158.270004,3002400,156.568481
"994",157.5,158.699997,154.570007,157.100006,1442600,155.411072
"995",159.669998,159.740005,155.520004,158.460007,2075000,157.131485
"996",157.259995,160.690002,156.050003,160.059998,2499500,158.718079
"997",161.139999,161.199997,156.610001,157.279999,2195200,155.96138
"998",158.479996,158.800003,156.360001,158.059998,1686400,156.734848
"999",158.070007,158.919998,154.679993,155.509995,4232000,154.206238
"1000",153.179993,157.25,152.929993,157.029999,1529500,155.71347
"1001",157.130005,159.600006,155.759995,156.380005,1489900,155.068939
"1002",157.940002,158.630005,156.809998,156.860001,1571300,155.544891
"1003",157.720001,157.929993,156.509995,157.330002,480500,156.010971
"1004",159.5,161.800003,157.910004,158.169998,1063400,156.843918
"1005",158.800003,159.529999,154.75,155.910004,1043400,154.602875
"1006",157.5,159.740005,156.710007,159.389999,888900,158.053696
"1007",159.860001,160.229996,158.610001,159.009995,839100,157.67688
