"","ULTA.Open","ULTA.High","ULTA.Low","ULTA.Close","ULTA.Volume","ULTA.Adjusted"
"910",215.529999,223.110001,215.529999,222.419998,739500,222.419998
"911",222.520004,226.589996,219.130005,225.419998,734500,225.419998
"912",226.429993,229,220.440002,224.080002,701200,224.080002
"913",222.869995,223.580002,215.789993,216.240005,927100,216.240005
"914",215.240005,218.369995,212.169998,213.360001,845900,213.360001
"915",208.5,210.009995,203.899994,205.399994,1344900,205.399994
"916",204.389999,215.199997,203.990005,214,1456400,214
"917",214.940002,222.5,210.479996,222.5,1195400,222.5
"918",223.270004,224,217.5,219.779999,870300,219.779999
"919",219.020004,223.490005,216.059998,220.759995,1023300,220.759995
"920",222.490005,226.139999,219.610001,223.949997,2733000,223.949997
"921",253.949997,256.600006,234.550003,237.020004,6579300,237.020004
"922",235.199997,237.699997,230.800003,232.179993,1307600,232.179993
"923",230.529999,233.100006,227.820007,232.880005,1111200,232.880005
"924",233.610001,238.139999,230,237.660004,904200,237.660004
"925",237.979996,242.580002,234.729996,238.039993,973400,238.039993
"926",239.330002,244,236.229996,240.509995,1142500,240.509995
"927",234.169998,239.720001,233.029999,233.25,976200,233.25
"928",233.720001,237.130005,232.199997,235.399994,990300,235.399994
"929",239.270004,242.899994,231.589996,232.100006,897600,232.100006
"930",233.429993,233.970001,223.399994,228.899994,867300,228.899994
"931",231,234.630005,230.190002,234.139999,796900,234.139999
"932",236.110001,241.229996,235.860001,237.320007,745600,237.320007
"933",238.720001,244,233.25,239.940002,1012700,239.940002
"934",235.919998,238.899994,232.509995,234.729996,803400,234.729996
"935",236.740005,238.630005,230.070007,231.740005,982500,231.740005
"936",226.789993,227.080002,220.529999,225.880005,900500,225.880005
"937",227.199997,230.5,222.100006,223.960007,701900,223.960007
"938",224.149994,228.139999,216.179993,217.039993,810700,217.039993
"939",215.850006,221.869995,212.059998,215.589996,758300,215.589996
"940",215,218.279999,212.330002,216.830002,692600,216.830002
"941",221.690002,227.929993,219.070007,225.740005,765600,225.740005
"942",224.960007,225.929993,218.479996,222.880005,675500,222.880005
"943",223.429993,229.130005,222.160004,223.979996,751200,223.979996
"944",226.960007,229.509995,224.539993,228.630005,704000,228.630005
"945",223.940002,230.979996,222.979996,228.679993,940700,228.679993
"946",230.479996,234.710007,227.710007,233.779999,772800,233.779999
"947",234.949997,235.919998,225.020004,225.580002,893500,225.580002
"948",229.169998,232.320007,226.490005,229.490005,907200,229.490005
"949",232.559998,238.270004,231.669998,237.419998,668200,237.419998
"950",239.339996,240.639999,232.779999,233.550003,695600,233.550003
"951",235.449997,242.779999,234.059998,237.899994,921500,237.899994
"952",237.649994,241.449997,235.419998,238.399994,584900,238.399994
"953",239.990005,244.130005,238.419998,239.669998,518700,239.669998
"954",235.699997,239.990005,234.169998,238.940002,490300,238.940002
"955",240.589996,243.369995,237.160004,242,630400,242
"956",243,245.690002,234.559998,235.449997,757200,235.449997
"957",237.089996,237.919998,231.699997,232.729996,677600,232.729996
"958",233.139999,235.160004,228.509995,232.850006,633400,232.850006
"959",233.869995,236.039993,227.740005,236,653400,236
"960",236.589996,236.589996,231.339996,235.110001,628000,235.110001
"961",231.320007,231.800003,214.899994,220.970001,1399100,220.970001
"962",220.100006,221.639999,213.190002,213.380005,822800,213.380005
"963",209.949997,209.949997,200.5,201.429993,1456400,201.429993
"964",201.320007,208.240005,201,205.619995,833900,205.619995
"965",203.850006,207.889999,201.110001,206.770004,904500,206.770004
"966",209,211.440002,206.800003,210.779999,961200,210.779999
"967",213.820007,218.850006,212.470001,217.529999,898200,217.529999
"968",217.520004,222.509995,216.5,217.320007,711700,217.320007
"969",221.229996,222.5,213.699997,214.259995,876200,214.259995
"970",214.990005,216.070007,210.009995,215.020004,661500,215.020004
"971",239.490005,276.049988,239.300003,247.199997,3557900,247.199997
"972",262.609985,273.690002,257.869995,265.48999,3573800,265.48999
"973",264.519989,264.519989,251.699997,255.419998,1394600,255.419998
"974",255.600006,258,245.619995,248.080002,1055900,248.080002
"975",250.919998,263.779999,249.179993,262.350006,1429700,262.350006
"976",270,276.910004,262.609985,275.290009,1226300,275.290009
"977",272.529999,278.829987,266.700012,276.200012,1057900,276.200012
"978",276.149994,287.23999,274.079987,274.209991,1137900,274.209991
"979",272.079987,277.769989,268.73999,274.859985,746500,274.859985
"980",271.089996,278.029999,271.089996,273.649994,680200,273.649994
"981",275.690002,284.339996,273.779999,282.869995,1005800,282.869995
"982",280.5,287.029999,279.549988,284.709991,1001000,284.709991
"983",279.679993,280.869995,272.730011,279.540009,814200,279.540009
"984",281.26001,284.269989,277.640015,281.290009,579200,281.290009
"985",282.649994,283.970001,274.559998,275.399994,1577800,275.399994
"986",273.839996,281.100006,270.73999,279.529999,991900,279.529999
"987",276.019989,283,273,282,1005800,282
"988",283.950012,293.519989,282.440002,289.529999,2042300,289.529999
"989",280.25,289.899994,276.559998,279.540009,2707400,279.540009
"990",278.100006,278.170013,269.640015,273.26001,1271900,273.26001
"991",270.570007,273.910004,267.670013,272,961200,272
"992",271.75,277.040009,270.23999,275.660004,921100,275.660004
"993",274,274.809998,271.079987,272.130005,563100,272.130005
"994",269.959991,269.959991,263.170013,265.390015,1053900,265.390015
"995",269.079987,272,265.079987,265.790009,795700,265.790009
"996",268.700012,268.929993,261.429993,267.549988,557400,267.549988
"997",268.440002,271.369995,265.75,269.920013,776200,269.920013
"998",271,273.649994,268.190002,272.779999,755500,272.779999
"999",272.01001,273.690002,266.570007,268.429993,2629500,268.429993
"1000",260.779999,269.369995,258,268.140015,756400,268.140015
"1001",268.109985,269.649994,262.859985,265.089996,584600,265.089996
"1002",267.75,272.529999,267.399994,268.459991,578500,268.459991
"1003",267.329987,268.390015,263.929993,264.640015,271100,264.640015
"1004",266.609985,279.429993,265.049988,278.170013,1039500,278.170013
"1005",279.899994,282.420013,275.209991,277.339996,593300,277.339996
"1006",276.190002,284.839996,276.190002,282.980011,778900,282.980011
"1007",282.549988,288,279.829987,287.160004,632000,287.160004
