"","DGX.Open","DGX.High","DGX.Low","DGX.Close","DGX.Volume","DGX.Adjusted"
"906",124.25,126.160004,123.709999,125.209999,1102000,122.336693
"907",124.779999,124.989998,120.989998,121.239998,1251700,118.457802
"908",121.82,121.989998,118.769997,120.139999,1240200,117.383041
"909",120.489998,121.790001,119.449997,121.150002,810700,118.369865
"910",120.739998,121.769997,119.82,121.75,650400,118.9561
"911",121.230003,121.610001,119.389999,120.010002,827400,117.256027
"912",120.389999,121.760002,119.690002,120,933800,117.246254
"913",120,120.43,119.199997,120,782400,117.246254
"914",120.949997,120.949997,117.279999,117.660004,1344400,114.959961
"915",117.769997,120.860001,117.709999,117.910004,979600,115.204224
"916",117.809998,118.220001,116.470001,117.830002,957400,115.12606
"917",118.07,118.18,116.309998,117.599998,1158500,114.901337
"918",117.940002,119.43,116.779999,118.330002,1237900,115.614578
"919",118.260002,118.769997,116.629997,118.330002,1800100,115.614578
"920",109.220001,111.800003,104.099998,110.010002,5631700,107.485504
"921",110.230003,111.099998,108.769997,110.75,1527200,108.208519
"922",110.129997,112.290001,110.110001,111.239998,1364400,108.687271
"923",111.5,112.68,106.720001,109.650002,2857100,107.133766
"924",110.379997,111.440002,108.910004,110.690002,2445900,108.149902
"925",111.110001,111.269997,107.68,108.660004,2845000,106.166481
"926",108.970001,109.739998,106.949997,108.889999,1688700,106.391205
"927",108.379997,108.809998,106.540001,107.400002,1513500,104.935402
"928",108.260002,108.650002,106.980003,107.050003,1204600,104.593437
"929",109.690002,111.93,109.300003,110.5,1889700,107.964256
"930",111.099998,111.309998,108.620003,110.330002,1250700,107.798164
"931",110.970001,113.239998,110.400002,112.720001,764700,110.133316
"932",112.75,115.279999,112.75,113.589996,1112700,110.983353
"933",114.120003,116.059998,113.970001,114.550003,983200,111.921326
"934",113.970001,113.970001,110.860001,112.589996,953900,110.006302
"935",112.199997,114.419998,112.050003,113.870003,1364800,111.256935
"936",112.18,118.190002,111.889999,118.150002,1913200,115.438705
"937",117.269997,118.010002,114.449997,115.230003,1272100,112.585716
"938",115.32,115.32,110.940002,111.32,1257100,108.765457
"939",111.110001,111.300003,109.010002,109.190002,993700,106.684326
"940",108.879997,112.32,108.279999,111.699997,1137900,109.136711
"941",112.68,115.400002,112.660004,113.879997,953400,111.266701
"942",114.010002,114.730003,112.650002,113.650002,635700,111.041977
"943",114.32,115.349998,113.559998,114.489998,1013700,111.862694
"944",115.089996,115.639999,112.379997,112.699997,858400,110.113777
"945",111.529999,115.150002,109.5,113.870003,937600,111.256935
"946",114.959999,116,114.139999,115.389999,829700,113.29924
"947",115.760002,117.620003,114.889999,116.209999,819500,114.104378
"948",116.75,117.970001,115.900002,116.449997,695400,114.340027
"949",116.860001,117.419998,116.059998,116.279999,592700,114.173103
"950",116.809998,117.690002,115.769997,116.669998,468900,114.556038
"951",117.230003,117.730003,116.07,116.669998,529600,114.556038
"952",116.07,117.470001,115.690002,117.139999,984600,115.017525
"953",117.839996,119.370003,116.339996,117.620003,638600,115.488831
"954",116.239998,118.349998,115.93,118.139999,510100,115.99942
"955",118.589996,122.860001,118.550003,120.199997,1807200,118.022079
"956",120.540001,121.769997,120.309998,120.830002,1075500,118.640671
"957",120.790001,123.699997,120.75,123.32,1076700,121.085556
"958",124.75,125.800003,122.730003,122.830002,1650900,120.604424
"959",122.559998,127.120003,120.730003,126.339996,1843400,124.050827
"960",126.43,130.839996,125.790001,127.129997,1509900,124.826515
"961",126.480003,126.480003,123.440002,124.32,1438000,122.067436
"962",125.300003,127.809998,124.199997,127.150002,1514700,124.846153
"963",125.07,127.330002,124.32,124.970001,1093500,122.705658
"964",125.019997,125.050003,122.309998,122.970001,1202900,120.741882
"965",122.900002,123.419998,119.870003,122.139999,988800,119.926926
"966",123.110001,125.800003,122.730003,124.839996,1142900,122.578011
"967",125.800003,127.5,125.470001,126.5,1243900,124.207939
"968",127.690002,129.210007,125.599998,125.760002,1580300,123.481346
"969",127.190002,128.669998,125.010002,128.050003,1284000,125.729858
"970",128.080002,129.119995,126.510002,126.910004,869000,124.610504
"971",118,125.160004,118,120.32,1869700,118.139908
"972",120.480003,121.300003,118.449997,120.709999,1226400,118.522842
"973",121.540001,124.040001,121.540001,123.260002,1008100,121.026642
"974",122.959999,123.779999,120.610001,121.360001,744800,119.161064
"975",121.769997,122.580002,120.870003,121.519997,918600,119.318161
"976",121.949997,124.970001,119.589996,122.900002,989000,120.673157
"977",122.32,124.620003,121.839996,123.940002,1068700,121.694313
"978",123.919998,124.639999,122.120003,122.269997,1176800,120.054573
"979",122.199997,123.279999,121.489998,122.809998,851700,120.584793
"980",122.43,125.470001,122.43,124.809998,2407600,122.548546
"981",125.580002,128.050003,124.809998,125.610001,962600,123.334061
"982",126.120003,126.940002,124.57,126,954400,123.716988
"983",126.110001,126.209999,124.260002,124.330002,706300,122.077255
"984",123.940002,125.059998,123.809998,124.800003,405300,122.538742
"985",124.879997,125.989998,123.25,123.980003,1459900,121.733597
"986",125.239998,126.379997,124.449997,125.68,1074100,123.402794
"987",125.629997,126.400002,124.07,124.379997,1005700,122.126343
"988",124.209999,124.849998,121.849998,122.82,1262300,120.594612
"989",122.800003,123.790001,122.389999,123.290001,780900,121.056091
"990",123,123.949997,122.5,122.900002,823300,120.673157
"991",122.720001,124.489998,122.720001,124.089996,1181400,121.841591
"992",124.269997,125.690002,124.019997,124.169998,1018400,121.920151
"993",123.860001,126.75,123.860001,125.470001,1142500,123.196594
"994",125,125.709999,121.459999,122.059998,1419300,119.848373
"995",123.589996,125.300003,122.949997,123.160004,1077600,120.928452
"996",123.699997,124.970001,123.059998,124.5,1015300,122.244171
"997",126.830002,126.900002,120.730003,120.980003,1801800,118.787956
"998",120.019997,122.18,119.349998,120.720001,1651100,118.532654
"999",120.860001,121.239998,119.139999,120.360001,1879300,118.179184
"1000",119.559998,120.879997,118.919998,120.839996,1727100,118.650482
"1001",120.860001,121.879997,120.559998,121.199997,1030400,119.00396
"1002",121.870003,122.099998,120.389999,120.830002,860100,118.640671
"1003",121.029999,121.639999,119.639999,120.230003,535300,118.051537
"1004",121.32,121.410004,118.199997,118.5,768200,116.352882
"1005",118.970001,118.989998,117.07,118.400002,970900,116.2547
"1006",119.099998,120.160004,117.830002,118.330002,614400,116.185959
"1007",118.029999,119.330002,117.260002,119.169998,886700,117.010735
