"","DIS.Open","DIS.High","DIS.Low","DIS.Close","DIS.Volume","DIS.Adjusted"
"893",118.050003,120.389999,117.660004,118.620003,8946300,118.620003
"894",118.190002,119.300003,117.93,119.029999,7063300,119.029999
"895",118.860001,119.349998,117.010002,118.120003,7255800,118.120003
"896",115.699997,118.209999,115.529999,117.610001,8233300,117.610001
"897",117.199997,117.419998,115.68,116.309998,9413000,116.309998
"898",115.459999,116.839996,114.68,116.18,6821100,116.18
"899",116.220001,116.709999,115.110001,115.610001,9496500,115.610001
"900",114.910004,116.290001,113.370003,115.660004,9713500,115.660004
"901",115.220001,117.050003,114.120003,116.940002,9601000,116.940002
"902",116.169998,117.120003,115.349998,116.349998,10229200,116.349998
"903",115.959999,118.349998,115.760002,117.290001,17293900,117.290001
"904",123.370003,130.309998,123.279999,127.610001,53000200,127.610001
"905",126.959999,131.630005,125.610001,130.820007,27238000,130.820007
"906",130.220001,131.940002,128.660004,129.929993,16088600,129.929993
"907",129.75,131.320007,128.490005,128.789993,8529200,128.789993
"908",130.529999,132.759995,130,130.490005,13885700,130.490005
"909",130.669998,133,130.490005,131.789993,12204200,131.789993
"910",130.639999,132.350006,130.449997,130.960007,6468600,130.960007
"911",130.009995,131.080002,129.740005,130.529999,6507600,130.529999
"912",130.100006,130.139999,128.539993,129.369995,7492200,129.369995
"913",129.440002,129.589996,128.360001,128.919998,6714600,128.919998
"914",129.25,130.220001,127.43,127.769997,7624200,127.769997
"915",126.800003,128.449997,126.529999,128.119995,4918100,128.119995
"916",127.720001,128.309998,127.230003,127.440002,6064700,127.440002
"917",128.149994,130.880005,127.93,130.690002,7613600,130.690002
"918",130.830002,131.089996,129.309998,129.789993,5494400,129.789993
"919",130,132.600006,129.520004,132.179993,8447800,132.179993
"920",133,136.360001,132.820007,133.729996,13667600,133.729996
"921",134.5,136.800003,133.580002,135.539993,11020100,135.539993
"922",135.25,135.539993,131.25,131.869995,11617500,131.869995
"923",131.919998,133.610001,130.889999,133.550003,7351200,133.550003
"924",133.630005,135.919998,133.259995,135.389999,8187800,135.389999
"925",135.240005,137.240005,132.020004,133.240005,12079200,133.240005
"926",133.75,134.880005,129.419998,131.990005,11248300,131.990005
"927",131.990005,137.139999,130.860001,134.199997,17257300,134.199997
"928",134.279999,135.550003,132.259995,133.360001,8891800,133.360001
"929",133.580002,136.75,132.740005,133.220001,9853400,133.220001
"930",133.740005,133.740005,131.089996,131.75,7165300,131.75
"931",132.529999,132.929993,130.899994,131.25,8391900,131.25
"932",131.460007,132.539993,131.009995,131.240005,7289100,131.240005
"933",132.169998,133.619995,131.399994,132.089996,6601000,132.089996
"934",130.550003,131.770004,128.600006,130.220001,6723500,130.220001
"935",129.5,130.789993,128.119995,128.630005,9916300,128.630005
"936",125.980003,126.889999,123.589996,125.410004,10352700,125.410004
"937",125.260002,127.470001,124.699997,127.209999,6978800,127.209999
"938",127.07,127.300003,122.900002,123.279999,8323600,123.279999
"939",121.93,123.800003,120.779999,122.489998,8480000,122.489998
"940",121.360001,124.190002,120.980003,124,6851800,124
"941",125.75,126.860001,125.370003,125.989998,6283700,125.989998
"942",125.919998,126.290001,123.68,125.400002,7405800,125.400002
"943",123.239998,125.550003,123.239998,124.080002,13642500,124.080002
"944",124.940002,125.470001,122.419998,123.309998,8908300,123.309998
"945",121.989998,123.68,121.690002,122.550003,6490200,122.550003
"946",123.260002,123.599998,122.330002,123.370003,5919200,123.370003
"947",123.129997,124.190002,120.610001,120.93,9052000,120.93
"948",121.949997,123.309998,120.93,122.910004,10187800,122.910004
"949",123.580002,123.75,122.419998,123.089996,7404600,123.089996
"950",123.849998,125.550003,123.330002,124.980003,11502200,124.980003
"951",124.900002,125.940002,123.730003,124.970001,10958200,124.970001
"952",129.800003,131.360001,127.900002,128.960007,22389000,128.960007
"953",129.139999,129.5,125.290001,126.589996,11531500,126.589996
"954",125,127.400002,124.43,127.360001,7744000,127.360001
"955",127.809998,128.119995,126.330002,126.809998,6291700,126.809998
"956",127.370003,127.400002,123.709999,124.230003,6576900,124.230003
"957",124.580002,125.730003,123.639999,124.949997,6161200,124.949997
"958",124.360001,127.559998,123.839996,126.629997,6591500,126.629997
"959",126.669998,128.100006,125.970001,127.559998,5177700,127.559998
"960",128.100006,128.5,126.349998,128.350006,5439900,128.350006
"961",127.110001,127.110001,122.949997,124.059998,8578900,124.059998
"962",124.029999,124.610001,123.029999,123.309998,6813800,123.309998
"963",121.010002,121.529999,118.32,118.470001,11654700,118.470001
"964",118.160004,122.629997,117.230003,121.540001,9583700,121.540001
"965",120.639999,121.75,119.089996,121.25,8090200,121.25
"966",122.239998,122.93,119.809998,120.129997,9186000,120.129997
"967",121.610001,125.07,121.370003,124.019997,8144900,124.019997
"968",123.580002,126.860001,123.410004,125.07,7483000,125.07
"969",126.779999,128.619995,125.800003,126.959999,7654800,126.959999
"970",126.260002,128.039993,124.610001,127.459999,6259700,127.459999
"971",140.259995,147.679993,138.070007,142.589996,35634700,142.589996
"972",139.970001,142.369995,137.669998,142.110001,18115400,142.110001
"973",141.470001,142,136.619995,137.820007,9600900,137.820007
"974",136.339996,138.490005,134.100006,135.520004,13768200,135.520004
"975",140.899994,141.190002,136.520004,138.360001,21062300,138.360001
"976",141.570007,144.740005,141.570007,144.669998,16382500,144.669998
"977",144.399994,144.830002,142.559998,144.5,9354900,144.5
"978",144.5,145.479996,143.350006,143.899994,9456200,143.899994
"979",142.570007,143.300003,141.699997,141.720001,8892500,141.720001
"980",141.710007,142.610001,140.860001,141.070007,8481600,141.070007
"981",142.449997,147.75,141.699997,145.979996,12887000,145.979996
"982",148.160004,151.860001,147.850006,151.490005,16711700,151.490005
"983",150.270004,150.270004,147.240005,149.089996,9552000,149.089996
"984",149,150.350006,146.529999,147.130005,5306400,147.130005
"985",147.059998,148.690002,146.289993,148.009995,9710100,148.009995
"986",149.570007,151.399994,149,149.440002,8825500,149.440002
"987",149.490005,154.009995,148.339996,153.610001,10601900,153.610001
"988",153.449997,154.440002,152.130005,153.240005,9063200,153.240005
"989",153.690002,154.679993,152.809998,154.139999,6033300,154.139999
"990",153.179993,153.880005,152.259995,153.679993,6815500,153.679993
"991",152.419998,154.880005,152.25,153.720001,7900600,153.720001
"992",156.289993,157.460007,153.889999,154.429993,10804300,154.429993
"993",153.320007,155.339996,152.5,154.690002,8993200,154.690002
"994",169.679993,179.449997,165.330002,175.720001,87410700,175.720001
"995",173.800003,177.300003,168.809998,169.300003,30939400,169.300003
"996",170.490005,174.470001,167.820007,173.940002,18802600,173.940002
"997",173.990005,174.850006,171.619995,173.119995,11105800,173.119995
"998",173.820007,174.839996,171.960007,173.550003,9004600,173.550003
"999",173.600006,175.839996,172.279999,172.889999,21172100,172.889999
"1000",170.089996,171.940002,168.190002,170.690002,11424200,170.690002
"1001",170,171.449997,169.160004,170.449997,6419200,170.449997
"1002",172.960007,175.949997,172.300003,173.550003,9994000,173.550003
"1003",173.990005,174.580002,172.380005,173.729996,2721000,173.729996
"1004",175.75,179.919998,175.050003,178.860001,13145400,178.860001
"1005",180.009995,180.199997,176.220001,177.300003,6875400,177.300003
"1006",178.5,183.399994,178.369995,181.169998,11680400,181.169998
"1007",181.220001,183.399994,180.270004,181.179993,7073500,181.179993
