"","DXC.Open","DXC.High","DXC.Low","DXC.Close","DXC.Volume","DXC.Adjusted"
"902",17.879999,18.709999,17.57,18.15,12474000,18.15
"903",18.23,18.5,18.040001,18.24,2566000,18.24
"904",18.5,18.74,18.309999,18.48,2090400,18.48
"905",18.190001,18.860001,18.030001,18.690001,2860300,18.690001
"906",19,20.639999,18.84,19.9,6480300,19.9
"907",19.860001,20.48,19.860001,20.26,3932100,20.26
"908",20.719999,21.190001,20.01,20.02,3623700,20.02
"909",20.08,20.200001,19.559999,19.6,3226800,19.6
"910",19.379999,19.860001,19.27,19.639999,2189400,19.639999
"911",19.469999,20.719999,19.389999,20.41,2713200,20.41
"912",20.51,20.969999,20.120001,20.15,2522100,20.15
"913",20.16,20.16,19.280001,19.370001,2784800,19.370001
"914",19.34,19.9,19.299999,19.709999,1984100,19.709999
"915",19.42,19.639999,19.120001,19.129999,1618200,19.129999
"916",19.17,19.219999,18.549999,18.68,1506800,18.68
"917",18.76,19.059999,18.290001,18.940001,2029500,18.940001
"918",19.16,19.309999,18.780001,19.209999,1581000,19.209999
"919",19.48,19.639999,19.02,19.459999,1799300,19.459999
"920",19.51,19.84,19.309999,19.76,1864700,19.76
"921",19.959999,20.59,19.790001,20.559999,2033500,20.559999
"922",20.440001,20.440001,19.940001,19.98,2684900,19.98
"923",19.75,20.059999,19.58,20.040001,1992500,20.040001
"924",20.09,22.43,19.950001,22.370001,8137300,22.370001
"925",22.6,22.700001,21.16,21.35,4165200,21.35
"926",21.1,21.440001,20.209999,20.65,3655100,20.65
"927",20.200001,20.639999,19.92,19.959999,2594800,19.959999
"928",20.23,20.23,19.299999,20.1,2219000,20.1
"929",20.51,20.559999,19.42,19.58,2386600,19.58
"930",19.559999,19.65,19.25,19.549999,1892000,19.549999
"931",19.82,20.26,19.700001,20.190001,2012000,20.190001
"932",20.219999,20.280001,19.530001,19.559999,1718700,19.559999
"933",19.85,19.91,19.35,19.41,3366400,19.41
"934",19,19.09,18.65,18.870001,2730200,18.870001
"935",18.68,18.700001,18.059999,18.459999,7785000,18.459999
"936",17.93,17.99,17.23,17.32,3128300,17.32
"937",17.41,17.540001,16.58,17.129999,3046700,17.129999
"938",17.17,17.4,16.27,16.280001,3448100,16.280001
"939",16,16.379999,15.64,16.18,3679800,16.18
"940",15.91,16.450001,15.82,16.32,2376500,16.32
"941",16.82,17.34,16.6,17.09,2909200,17.09
"942",16.98,17.860001,16.91,17.700001,3667100,17.700001
"943",17.790001,18.370001,17.74,17.85,3471200,17.85
"944",18.08,18.82,18.040001,18.809999,2817700,18.809999
"945",18.040001,18.6,17.85,18.360001,2685400,18.360001
"946",18.75,18.879999,18.41,18.709999,1326000,18.709999
"947",18.92,19.200001,17.809999,17.889999,1808700,17.889999
"948",18.01,18.450001,17.99,18.440001,2029200,18.440001
"949",18.77,20.18,18.610001,19.99,3843700,19.99
"950",20.299999,20.370001,19.950001,20.049999,2255900,20.049999
"951",20.07,20.200001,19.809999,20.18,1646400,20.18
"952",20.040001,20.49,20,20.209999,2149700,20.209999
"953",20.26,21.02,19.959999,19.969999,2312500,19.969999
"954",19.6,20.209999,19.440001,20.18,1734400,20.18
"955",20.290001,20.82,20.129999,20.59,1684600,20.59
"956",20.59,20.77,19.790001,19.889999,1793300,19.889999
"957",20.059999,20.440001,19.889999,20.01,1492800,20.01
"958",19.99,20.15,19.65,19.84,1125400,19.84
"959",19.9,20.07,19.5,19.940001,1170200,19.940001
"960",20.1,20.15,19.51,19.84,1646400,19.84
"961",19.360001,19.450001,18.379999,18.639999,2279600,18.639999
"962",18.66,18.889999,17.809999,17.85,1801600,17.85
"963",17.299999,17.940001,16.879999,17.639999,3335600,17.639999
"964",17.5,18.450001,17.360001,18.25,2895000,18.25
"965",18.1,18.440001,17.59,18.42,2875700,18.42
"966",18.65,19.219999,18.379999,18.959999,2602200,18.959999
"967",19.33,19.9,19.209999,19.530001,2001900,19.530001
"968",19.67,19.860001,18.959999,19.07,1945200,19.07
"969",19.440001,19.940001,19.41,19.58,4101200,19.58
"970",20.24,20.4,18.030001,18.110001,4827900,18.110001
"971",19.09,20.93,18.9,19.540001,4786200,19.540001
"972",19.65,21.17,19.549999,21.059999,4165900,21.059999
"973",21.15,21.370001,20.51,21.02,3470500,21.02
"974",20.690001,20.84,20.059999,20.280001,3535100,20.280001
"975",20.66,21.15,20.35,20.5,3170700,20.5
"976",21.41,22.209999,20.780001,21.5,3096500,21.5
"977",21.6,22.17,21.139999,22.049999,2419500,22.049999
"978",22.049999,23.24,21.959999,22.280001,3116500,22.280001
"979",22.049999,22.209999,21.469999,22.030001,1592000,22.030001
"980",21.99,22.27,21.4,21.459999,2033800,21.459999
"981",21.73,22.32,21.73,22.190001,2326800,22.190001
"982",22.719999,23.780001,22.620001,23.67,1824400,23.67
"983",23.639999,23.639999,22.99,23.559999,1877400,23.559999
"984",23.559999,23.77,23.16,23.280001,702300,23.280001
"985",23,23.040001,21.82,21.91,2447300,21.91
"986",22.32,22.719999,21.93,22.139999,2371000,22.139999
"987",21.799999,22.459999,21.629999,22.34,1674500,22.34
"988",22.5,23.969999,22.469999,23.76,2946500,23.76
"989",23.9,25.469999,23.799999,24.950001,3017500,24.950001
"990",24.76,24.76,23.9,24.190001,2864400,24.190001
"991",24.18,24.42,24.01,24.24,2275300,24.24
"992",24.370001,24.91,24.299999,24.84,1880900,24.84
"993",24.34,25.16,24.33,24.85,1852500,24.85
"994",24.74,25.040001,23.809999,23.93,2467000,23.93
"995",24.27,24.370001,23.209999,23.24,1799600,23.24
"996",23.450001,23.65,22.91,23.43,1790000,23.43
"997",23.43,23.459999,22.879999,23.059999,1866800,23.059999
"998",23.32,23.75,23.139999,23.389999,2017800,23.389999
"999",23.379999,23.690001,22.91,23.1,3820100,23.1
"1000",22.48,23.17,22.360001,23.01,2176400,23.01
"1001",23.01,23.09,22.65,22.690001,1355800,22.690001
"1002",22.9,23.440001,22.76,22.889999,2516800,22.889999
"1003",23.08,23.200001,22.74,22.9,580700,22.9
"1004",23.209999,24.540001,23.08,24.059999,2669200,24.059999
"1005",24.200001,24.200001,23.34,23.66,2841300,23.66
"1006",23.73,24.82,23.620001,24.34,4084500,24.34
"1007",24.59,25.959999,24.34,25.75,4405300,25.75
