"","DOV.Open","DOV.High","DOV.Low","DOV.Close","DOV.Volume","DOV.Adjusted"
"892",102.790001,103.970001,101.910004,102.540001,650200,100.650917
"893",103.470001,104.470001,102.720001,103.489998,1012400,101.583412
"894",104.550003,107.989998,104.040001,105.190002,1480500,103.252098
"895",105.400002,106.839996,104.519997,105.75,712500,103.801781
"896",105.82,106.18,105.059998,105.510002,1064500,103.5662
"897",105.199997,106.43,104.82,106.25,642200,104.292572
"898",105.650002,106.099998,104.589996,104.769997,662900,102.839828
"899",105.379997,107.139999,105.190002,106.879997,634800,104.910965
"900",105.480003,105.5,103.720001,104.540001,521900,102.614075
"901",103.730003,104.059998,101.540001,102.93,1658300,101.033722
"902",103.339996,104.389999,102.709999,103.139999,755300,101.239868
"903",102.629997,103.650002,102.480003,103.330002,765700,101.426369
"904",104.139999,105.470001,103.970001,104.75,651100,102.820206
"905",104.559998,105.290001,104.050003,105.239998,459800,103.301163
"906",105.379997,108.099998,105.379997,108.029999,883400,106.03978
"907",108.360001,110.940002,108.360001,110.5,1042500,108.464272
"908",111,113.32,111,112.360001,984200,110.290009
"909",112.949997,113.220001,111.860001,112.57,652700,110.496147
"910",111.809998,112.540001,111.18,112.099998,556800,110.03479
"911",111.440002,112.610001,110.830002,111.519997,722700,109.465477
"912",111.699997,112.43,110.860001,111.889999,686700,109.828667
"913",111.919998,112.18,110.900002,111.050003,529800,109.004143
"914",111.550003,112,110.339996,110.720001,368900,108.680214
"915",109.370003,110.199997,108.980003,109.989998,652900,107.963669
"916",110.089996,110.830002,108.830002,109.940002,644900,107.914581
"917",110.330002,111.050003,109.879997,111.029999,617200,108.984497
"918",111.489998,111.889999,110.43,111.230003,537500,109.180817
"919",110.860001,111.959999,110.209999,111.480003,468900,109.426224
"920",112.169998,112.449997,111.040001,111.519997,454600,109.465477
"921",111.160004,111.669998,110.230003,111.379997,398500,109.815491
"922",111,111.169998,109.410004,109.839996,699500,108.297119
"923",109.330002,111.540001,108.860001,111.419998,493100,109.854927
"924",111.650002,113.949997,110.839996,113.400002,651600,111.807121
"925",113.089996,113.809998,108.57,109.75,575500,108.208382
"926",111.239998,111.290001,108.589996,109.620003,603400,108.080208
"927",108.790001,110.010002,107.550003,108.139999,740500,106.621002
"928",109.18,112.57,108.860001,111.510002,797100,109.943672
"929",111.519997,112.510002,110.809998,110.879997,1026300,109.32251
"930",111.110001,113.379997,111.07,112.800003,562000,111.215546
"931",113.800003,114.540001,112.910004,113.690002,716400,112.093048
"932",114,114.830002,113.220001,113.980003,668100,112.378983
"933",114.760002,116.370003,113.68,115.339996,558500,113.719864
"934",113.940002,115.839996,112.910004,115.379997,694200,113.7593
"935",115.360001,116.139999,112.099998,112.599998,1069500,111.018356
"936",110.57,110.75,105.940002,107.449997,744900,105.940697
"937",107.129997,107.760002,106.190002,107.559998,1008800,106.049149
"938",107.669998,109.230003,106.650002,106.949997,1803500,105.447708
"939",106.949997,108.900002,105.790001,107.139999,665100,105.635048
"940",106.349998,109.110001,106.059998,108.5,630700,106.975952
"941",110.419998,110.760002,108.639999,108.779999,762800,107.252007
"942",108.839996,109.099998,107.610001,108.239998,504200,106.719597
"943",108.860001,110.309998,107.260002,108.339996,894700,106.818192
"944",109,109.610001,106.300003,107.139999,623100,105.635048
"945",105.510002,111.120003,105.400002,110.050003,812100,108.504181
"946",111.290001,112.589996,110.699997,111.330002,522300,109.76619
"947",111.529999,112.669998,109.900002,110.089996,437500,108.54361
"948",111.470001,113.050003,110.879997,111.699997,522400,110.130989
"949",112.370003,112.970001,111.019997,112.93,444600,111.343719
"950",113.809998,114.290001,112.309998,113.080002,500200,111.491615
"951",113.889999,114.5,113.139999,113.970001,610000,112.36911
"952",113.75,114.529999,111.93,112.43,475400,110.850739
"953",112.949997,114.669998,112.949997,113.620003,564800,112.024025
"954",112.059998,114.209999,111.82,113.900002,404800,112.300095
"955",114.410004,115.419998,113.910004,114.07,650300,112.467705
"956",114.550003,115.989998,112.449997,112.769997,686100,111.185966
"957",113.080002,116.68,112.620003,114.239998,1043300,112.635323
"958",113.949997,115.379997,113.669998,113.730003,687900,112.132484
"959",114.410004,115.779999,114.059998,115.239998,528400,113.621269
"960",116.209999,116.529999,115.199997,116.269997,532500,114.636803
"961",114.889999,114.959999,112.339996,113.82,584900,112.221222
"962",113.980003,114.230003,111.5,111.550003,671400,109.983101
"963",109.230003,110.790001,108.5,109.290001,1303200,107.754852
"964",108.419998,111.080002,108,110.089996,794800,108.54361
"965",109.830002,111.169998,109.449997,110.709999,991300,109.154892
"966",112.610001,115.129997,112.410004,114.870003,654800,113.256477
"967",116.580002,118.160004,116.059998,117.160004,624600,115.514305
"968",116.239998,117.260002,113.089996,114.07,685700,112.467705
"969",115.68,119.029999,115.68,117.370003,539600,115.721352
"970",117.959999,118.199997,113.860001,116.419998,858300,114.784698
"971",121.389999,127.389999,119.599998,119.720001,1014100,118.038345
"972",120.309998,122.599998,119.580002,119.809998,1689000,118.127075
"973",120.559998,121.290001,118.139999,120.870003,804800,119.172188
"974",120.400002,121.089996,118.980003,120,581600,118.314407
"975",120.980003,122.919998,119.980003,122.279999,639600,120.562378
"976",124.559998,125.889999,122.309998,125.800003,944000,124.032944
"977",124.949997,125.870003,122.82,125.410004,600400,123.648422
"978",125.970001,126.860001,124.360001,124.360001,750100,122.613167
"979",123.739998,125,123.010002,124.68,473300,122.928665
"980",124.690002,125.18,122.910004,123.480003,537300,121.745537
"981",122.75,124.68,122.75,123.43,790800,121.69622
"982",124.269997,127.040001,124.120003,126.339996,797300,124.565353
"983",125.57,126.029999,123.199997,124.120003,1412900,122.376541
"984",124.029999,124.599998,123.480003,123.879997,256600,122.62896
"985",122.870003,123.300003,121.029999,122.029999,1025100,120.797646
"986",123.610001,124.900002,122.529999,122.639999,741800,121.401489
"987",122.160004,123.400002,121.559998,122.290001,981000,121.055016
"988",122.580002,123.379997,120.93,121.139999,691500,119.916634
"989",121.919998,123.650002,121.730003,123.540001,1520400,122.292397
"990",123.269997,123.300003,121.519997,122.239998,1062600,121.005524
"991",121.360001,122.830002,121.099998,121.93,875800,120.698654
"992",122.230003,123.540001,121.610001,123.239998,604400,121.995422
"993",123.059998,123.099998,120.120003,121.370003,658500,120.144318
"994",120.519997,121.919998,120.419998,121.370003,663800,120.144318
"995",122.699997,122.900002,119.989998,120.129997,525600,118.916824
"996",121.309998,122.300003,120.040001,121.839996,536300,120.609558
"997",122.379997,122.510002,120.730003,120.870003,503200,119.649361
"998",121.529999,123.93,120.5,123.760002,918500,122.510178
"999",123.739998,125.690002,122.5,123.860001,1690400,122.609169
"1000",121.099998,124.629997,121.040001,123.870003,609400,122.619072
"1001",123.980003,124.709999,123.089996,123.440002,654000,122.193413
"1002",124.260002,125.360001,123.629997,123.639999,1218800,122.391388
"1003",123.720001,124.07,122.690002,124.019997,178300,122.767548
"1004",125.870003,126.199997,124.209999,124.279999,485200,123.024918
"1005",124.669998,125.620003,122.449997,123.510002,626800,122.262695
"1006",123.550003,125.279999,123.550003,124.43,458100,123.173409
"1007",124.400002,126.440002,123.720001,126.25,556800,124.975037
