"","JPM.Open","JPM.High","JPM.Low","JPM.Close","JPM.Volume","JPM.Adjusted"
"888",98.370003,99.949997,96.639999,98.209999,42731700,94.923309
"889",100.889999,101.290001,98.650002,99.730003,22508400,96.392456
"890",98.779999,101.220001,98.550003,100.010002,16886900,96.663086
"891",100,100.080002,98.139999,98.160004,16137700,94.874992
"892",97.43,98.389999,97.260002,97.300003,14458100,94.04377
"893",97.709999,100.050003,97.639999,99.410004,17798100,96.08316
"894",99.650002,100.129997,97.529999,98.690002,14271200,95.387253
"895",98.5,99.349998,97.970001,98.980003,12870200,95.667549
"896",99.599998,99.800003,97.940002,98.279999,12744200,94.990967
"897",97.510002,97.629997,96.169998,96.900002,11959100,93.657158
"898",96.5,97.889999,96.5,97.32,11754300,94.063095
"899",97.07,99.709999,97,99.68,12743500,96.344109
"900",97.540001,97.739998,96.050003,97.019997,14834800,93.77314
"901",96.480003,96.93,95.25,96.639999,14535000,93.405853
"902",97.019997,97.57,95.849998,96.099998,12962800,92.883934
"903",95.910004,95.949997,95.029999,95.550003,13366200,92.352341
"904",95.870003,98.470001,95.720001,97.209999,15260900,93.956779
"905",97.580002,98.099998,96.540001,97.239998,10482100,93.985779
"906",96.93,99.489998,96.559998,99.379997,14743700,96.054161
"907",100.110001,102.040001,100.029999,100.639999,14989900,97.271996
"908",103.860001,106.160004,103.510002,103.82,31518600,100.345566
"909",106.160004,106.43,101.709999,102.940002,19240800,99.495018
"910",102,103.360001,101.639999,102.370003,13598600,98.944099
"911",101.5,103.309998,101.419998,102.410004,12134400,98.982758
"912",101.5,102,99.529999,99.709999,14988000,96.373108
"913",99.910004,99.910004,98.120003,98.32,13246500,95.029625
"914",98.919998,100.589996,98.339996,98.550003,13533000,95.25193
"915",97.260002,98.029999,96.800003,97.370003,13672600,94.111427
"916",97.269997,98.57,96.940002,97.32,12228300,94.063095
"917",98.449997,100.209999,97.419998,100.059998,17898300,96.711403
"918",101.269997,101.980003,99.800003,100.5,13648900,97.136681
"919",99.940002,100.269997,99.050003,99.089996,12052400,95.773865
"920",99,102.650002,99,102.349998,22163900,98.924767
"921",103.139999,103.25,101.809998,102.769997,13756700,99.330704
"922",102.120003,102.18,100.019997,100.190002,14219400,96.837051
"923",99.550003,100.870003,99.040001,100.139999,11595600,96.788727
"924",99.949997,101.940002,99.559998,101.650002,14475700,98.248192
"925",103.32,104.989998,100.639999,101.330002,23281200,97.938904
"926",104.050003,105.209999,101.370003,103.519997,26325500,100.055611
"927",102.980003,103.57,99.480003,99.919998,22108600,96.57608
"928",100.800003,101.690002,99.559998,100.870003,13434000,97.494301
"929",101.400002,102.419998,99.639999,99.830002,15922800,96.489098
"930",99.970001,101.360001,99.589996,101.07,13784300,97.687599
"931",101.510002,103.459999,101.370003,102.470001,19017400,99.040749
"932",102.730003,102.849998,99.139999,99.279999,23683000,95.957504
"933",99.43,101.129997,98.760002,99.699997,19270600,96.363449
"934",98.699997,99.339996,97.709999,98.559998,18290100,95.261597
"935",97.889999,99.489998,97.440002,98.349998,20121600,95.058632
"936",95.199997,96.050003,93.82,95.309998,28378800,92.120369
"937",94.959999,95.660004,93.669998,94.269997,19257000,91.115166
"938",94.779999,95.349998,92.660004,92.739998,19952700,89.63636
"939",92.32,94.300003,91.379997,92.660004,18366500,89.559052
"940",92.050003,93.720001,91.870003,93.470001,13293100,90.341942
"941",95.059998,96.93,94.349998,96.160004,20894100,92.941917
"942",96.029999,96.029999,94.330002,95.349998,12848200,92.159027
"943",95.349998,97.199997,95.260002,96.269997,16400600,93.048225
"944",97.120003,97.769997,96.029999,96.970001,15778700,93.724808
"945",95.25,98.589996,95.089996,97.889999,15149600,94.614021
"946",98.32,99.25,97.529999,99.040001,13871900,96.6138
"947",100.07,100.860001,97.510002,98.019997,19220400,95.61879
"948",98.959999,100.349998,98.669998,99.730003,16358500,97.286911
"949",100.510002,101.919998,99.900002,101.779999,15659000,99.28669
"950",102,102.110001,100.110001,101.199997,13689100,98.720886
"951",101.099998,103,100.849998,102.440002,16058000,99.930519
"952",103,103.220001,100.260002,100.779999,21697300,98.311172
"953",101.029999,101.93,100.099998,100.220001,15204100,97.7649
"954",99.099998,101.779999,99.040001,101.720001,17171200,99.228165
"955",101.410004,102.330002,100.720001,101.510002,13275000,99.0233
"956",101.599998,101.870003,99.559998,99.800003,11725700,97.355186
"957",100.309998,101.769997,100.120003,100.370003,11257100,97.911224
"958",100.360001,100.989998,99.330002,99.370003,10730500,96.935722
"959",99.32,103.239998,99.309998,102.879997,14837200,100.359734
"960",103.5,104.449997,102.93,103.809998,15087600,101.266953
"961",102.650002,102.699997,100.25,101.239998,12410700,98.759903
"962",100.510002,100.919998,99.160004,99.330002,10391700,96.896706
"963",97.5,98.300003,96.07,96.540001,16389500,94.175049
"964",96.120003,97.980003,95.239998,97.169998,14208800,94.789612
"965",97.910004,98.419998,96.230003,98.040001,15194500,95.638298
"966",99.389999,100.879997,97.860001,100.25,15011600,97.794167
"967",103.019997,104.739998,102.690002,103.410004,17482600,100.876762
"968",101,102.07,98.93,100.25,18886500,97.794167
"969",101.059998,105.099998,101,104.349998,17837400,101.793724
"970",105.029999,105.099998,102.389999,102.959999,12552800,100.437775
"971",113.160004,118.900002,110.349998,116.900002,47792400,114.036285
"972",117.349998,117.449997,114.690002,116.519997,20539300,113.665588
"973",116.889999,116.959999,113.959999,114.779999,14443400,111.968224
"974",112.529999,113.959999,112.059998,113.370003,22063000,110.592766
"975",114.699997,114.860001,113.57,114.080002,11847900,111.285378
"976",117.790001,118.610001,115.730003,117.300003,19858600,114.426491
"977",115.389999,116.440002,114.580002,116.110001,14553200,113.265633
"978",117.339996,118.610001,115.199997,115.25,12571200,112.426712
"979",114.18,115.82,113.559998,115.559998,10202500,112.729111
"980",114.43,115.650002,114.089996,114.57,12718900,111.763367
"981",116.050003,118.169998,115.57,117.870003,13209200,114.982529
"982",120.07,123.5,119.709999,123.32,20121600,120.299019
"983",121.370003,122.379997,120.470001,122.029999,11715600,119.040619
"984",122,122.349998,121.080002,121.220001,5983600,118.250458
"985",120,120.720001,117.769997,117.879997,14411800,114.992279
"986",120.339996,121.580002,119.629997,119.739998,12668900,116.806709
"987",119.699997,122.309998,119.269997,122.040001,10811300,119.050369
"988",121.849998,121.889999,120.360001,121.239998,12904400,118.269966
"989",122.480003,123.290001,121.690002,122.339996,13583700,119.343025
"990",121.150002,122.169998,120.209999,121.879997,9724300,118.894287
"991",121.040001,122.330002,120.760002,122,9592100,119.011353
"992",123.169998,123.300003,120.440002,121.050003,13073900,118.084625
"993",119.989998,120.779999,119.559998,120.269997,13668400,117.32373
"994",118.940002,120.019997,118.370003,119.559998,9981600,116.631119
"995",121.339996,121.419998,118.110001,118.300003,12112400,115.401985
"996",119.290001,120.900002,118.620003,120.32,12590200,117.372505
"997",120.300003,121.080002,119.860001,120.669998,11169400,117.713928
"998",121.260002,121.449997,119.580002,119.669998,11618000,116.738434
"999",119.139999,119.879997,118.269997,119.080002,28954800,116.162888
"1000",123.169998,125,121.089996,123.550003,28323600,120.523376
"1001",123.389999,123.519997,121.610001,121.669998,11788200,118.68943
"1002",122.779999,126.519997,122.349998,125.07,14973200,122.006142
"1003",125.089996,125.550003,123.57,124.519997,4164900,121.46962
"1004",125.82,126.650002,124.790001,125.339996,8072600,122.269524
"1005",126.199997,126.279999,124.889999,125.010002,8389200,121.947624
"1006",125.489998,125.849998,124.900002,125.360001,7398000,122.289047
"1007",125.089996,127.330002,124.82,127.07,8580200,123.957153
