"","ADP.Open","ADP.High","ADP.Low","ADP.Close","ADP.Volume","ADP.Adjusted"
"887",147.5,149.130005,145.070007,145.479996,1576900,141.691772
"888",142.679993,145.589996,142.110001,145.479996,2524600,141.691772
"889",145.940002,149.300003,145.759995,148.600006,1675100,144.730545
"890",147.339996,147.660004,145.380005,146.179993,1199800,142.373535
"891",147.259995,148.399994,145.809998,147.600006,1050300,143.756577
"892",147.580002,148.309998,145.660004,147.449997,1246600,143.610474
"893",147.860001,149.339996,146.429993,147.100006,1157700,143.269608
"894",148.199997,148.199997,146.740005,147.679993,1096100,143.834488
"895",147.570007,148.970001,146.279999,146.970001,1055900,143.142975
"896",147.580002,148,144.899994,145.429993,988300,141.643066
"897",145.25,146.639999,144.160004,145.720001,1432600,141.925522
"898",145.850006,147.800003,145.369995,146.649994,2038100,142.831299
"899",139.929993,141.350006,135.350006,137.119995,5228500,133.549454
"900",134.270004,134.740005,132.270004,132.889999,8449300,129.429596
"901",133.660004,134.529999,129.839996,132.910004,3408400,129.449097
"902",133.360001,134.990005,132.220001,134.460007,2962200,130.95874
"903",133.949997,136.789993,133.940002,136.740005,2415100,133.179367
"904",136.600006,138.240005,134.509995,134.770004,2362800,131.260651
"905",134.470001,136.960007,134.449997,136.520004,2158300,132.965103
"906",136.979996,138.979996,136.630005,137.990005,3090800,134.396805
"907",137.880005,138.869995,136.429993,138.169998,2507900,134.572098
"908",137.910004,140.039993,136.789993,138.100006,2412500,134.503952
"909",138.860001,140.279999,138.669998,139.580002,2686100,135.945404
"910",139.029999,140.539993,138.990005,139.259995,2363900,135.633728
"911",139.259995,140.100006,137.970001,138.960007,2214900,135.341553
"912",139.25,140.740005,139.089996,139.660004,1559000,136.023315
"913",140.5,140.789993,138.940002,139.949997,2078000,136.305756
"914",139.889999,140.509995,138.220001,138.899994,1478900,135.283096
"915",137.589996,139.479996,137.360001,139.149994,1310300,135.526611
"916",139.050003,139.050003,137.100006,138.080002,1795700,134.484482
"917",138.630005,140.720001,137.630005,140.660004,1387600,136.997284
"918",141.080002,142.850006,140.160004,141.059998,1917300,137.386856
"919",141.020004,141.869995,139.070007,139.610001,1804100,135.97464
"920",141.490005,142.460007,140.029999,141.009995,1738100,137.338181
"921",140.940002,141.440002,139.380005,141.339996,1079200,137.659576
"922",140.809998,140.960007,138.360001,139.089996,2893600,135.46817
"923",138.789993,138.869995,137.350006,138.529999,1615700,134.922729
"924",138.179993,143.050003,137.5,142.479996,2220000,138.769882
"925",142.929993,144.25,137.720001,139.139999,2033400,135.516861
"926",139.220001,141.729996,137.5,138.529999,2924200,134.922729
"927",136.479996,137.850006,134.800003,135.889999,2618000,132.351501
"928",136.679993,138.529999,135.119995,137.259995,1961800,133.685806
"929",136.429993,136.720001,131.279999,131.899994,2463700,129.322754
"930",132.5,133.800003,131.380005,133.440002,1862200,130.832672
"931",134.649994,137.279999,134.320007,136.570007,4143000,133.901535
"932",137.089996,138.100006,136.149994,136.970001,2034300,134.293701
"933",137.619995,140.139999,137.160004,137.710007,1512900,135.019257
"934",134.770004,137.970001,134.199997,137.869995,1575300,135.176117
"935",137.770004,137.880005,133.869995,135.089996,3148600,132.450424
"936",132.210007,132.789993,129.110001,131.029999,2033400,128.469757
"937",131.410004,133.300003,130.449997,132.910004,1314000,130.313034
"938",132.309998,132.919998,128.369995,128.720001,1616600,126.20491
"939",128.25,131.339996,127.309998,130.800003,1940000,128.244263
"940",129.229996,134.940002,129.229996,134.539993,2310000,131.911194
"941",136.720001,138.039993,136.080002,137.309998,2593200,134.62706
"942",137.550003,138.509995,136.5,137.539993,1954200,134.852554
"943",137.949997,140.970001,137.770004,139.490005,2856800,136.764481
"944",141.619995,141.669998,136.690002,137.699997,2023100,135.00943
"945",135.179993,139.320007,135.110001,138.669998,2226500,135.96048
"946",139.289993,141.869995,138.929993,140.960007,1957600,138.20575
"947",141.220001,145.580002,140.009995,142.259995,2206000,139.480331
"948",143.369995,144.419998,142,143.729996,2422200,140.921631
"949",145.210007,147.320007,144.910004,147.009995,1975800,144.137527
"950",148,150.080002,146.869995,149.850006,2693300,146.922043
"951",151.5,152.139999,150.050003,150.580002,2955200,147.637772
"952",151.550003,152.149994,148.720001,149.690002,1972200,146.765167
"953",149.990005,150.949997,148.039993,148.509995,2246300,145.608215
"954",146.520004,147.789993,146,147.389999,1706700,144.510101
"955",148.210007,149.639999,147.5,148.419998,1145600,145.519989
"956",148.100006,148.990005,144.699997,145.050003,2198800,142.21582
"957",146.429993,147.539993,145.770004,146.619995,1195600,143.755142
"958",146.919998,148.070007,145.850006,146.850006,1174600,143.980652
"959",147.059998,149.5,146.089996,148.850006,1494500,145.941589
"960",150.070007,150.399994,148.330002,149.199997,1082900,146.284729
"961",147.399994,147.410004,144.589996,145.770004,2823300,142.921783
"962",146.119995,147.190002,145.570007,146.029999,2032000,143.176682
"963",155.199997,159.350006,153.880005,155.080002,4716600,152.04985
"964",154.669998,159.460007,153.490005,158.190002,2225100,155.099075
"965",156.880005,159.419998,155.789993,157.960007,2894400,154.873581
"966",159.440002,162.080002,158.5,161.460007,2742500,158.305191
"967",163.600006,167.369995,163.070007,166.479996,2136200,163.227112
"968",167.880005,168.669998,163.850006,164.580002,2478700,161.364227
"969",165.649994,166.869995,161.940002,162.710007,2740200,159.530777
"970",164.800003,166.580002,163.559998,166.229996,1902300,162.981979
"971",173.470001,174.789993,169.649994,169.889999,2298000,166.57048
"972",169.119995,173.389999,168.179993,171.070007,1669800,167.727432
"973",172,173.330002,170.559998,171.869995,1821400,168.511765
"974",170.850006,171.850006,168.470001,169.429993,1346300,166.119446
"975",171,171.929993,169.630005,171.630005,1095200,168.276474
"976",174,177.190002,172.449997,177.050003,2322400,173.590591
"977",175,176.580002,174.25,176.149994,1249000,172.708145
"978",176.149994,176.179993,172.880005,173.160004,1326000,169.776581
"979",171.850006,174.350006,171.360001,173.630005,1110600,170.237411
"980",173.5,173.779999,171.25,171.270004,1477300,167.923508
"981",172.139999,173.539993,170.25,172.059998,1260100,168.698059
"982",173.539993,175.580002,172.25,175.270004,1599300,171.845352
"983",176.699997,176.699997,173.419998,174.080002,910500,170.678589
"984",174.660004,175.429993,174.210007,175.25,588300,171.825729
"985",174.139999,175.100006,171.330002,173.880005,2846400,170.482498
"986",175.160004,176.410004,173.639999,174.669998,2270500,171.25708
"987",174.679993,175.059998,171.009995,171.580002,2365000,168.227463
"988",171.25,173.330002,170.880005,172.089996,1423100,168.727493
"989",172.360001,175.630005,171.710007,174.789993,1022600,171.37471
"990",174,174.729996,172.850006,174.570007,1115300,171.159027
"991",174.429993,174.949997,173.339996,174.529999,1022400,171.119812
"992",175.119995,175.169998,172.770004,173.839996,1535400,170.443283
"993",172.720001,172.850006,171.210007,172,1811900,169.546265
"994",171.429993,173.679993,171.080002,173.529999,1200900,171.054459
"995",173.330002,175.809998,172.289993,173.149994,3068800,170.679871
"996",174.259995,175.789993,172.869995,175.75,1227100,173.242783
"997",175.910004,176.550003,174.279999,175.589996,1119900,173.085052
"998",176.589996,179.029999,175.919998,177.339996,1165100,174.810089
"999",178.470001,179.460007,177.470001,179.240005,3298900,176.682999
"1000",176,177.839996,174.410004,177.490005,1457200,174.957947
"1001",176.699997,177.039993,175.460007,176.339996,946600,173.824371
"1002",177.5,178.259995,174.990005,175.190002,934700,172.690765
"1003",176.119995,176.570007,174.929993,176.559998,371600,174.041214
"1004",177.550003,178.160004,176.470001,176.610001,770500,174.090515
"1005",177.460007,177.809998,174.570007,174.869995,797100,172.37532
"1006",175.600006,176.25,173.320007,173.809998,787500,171.33046
"1007",174.139999,176.449997,173.330002,176.199997,1142800,173.686356
