"","RJF.Open","RJF.High","RJF.Low","RJF.Close","RJF.Volume","RJF.Adjusted"
"894",48.139999,48.993332,47.913334,48.286667,1069650,47.41692
"895",47.793331,48.860001,47.793331,48.16,1432050,47.292526
"896",48.273335,48.726665,47.713333,48.080002,892050,47.213974
"897",48,48.026669,46.779999,47.466667,874950,46.611691
"898",47.133331,47.613335,46.473331,46.68,934350,45.839191
"899",46.759998,47.673332,46.493332,47.673332,1037700,46.814629
"900",46.673332,46.673332,45.34,46.053333,1954200,45.223812
"901",46.16,46.66,45.473331,46.32,1104900,45.485676
"902",46.626667,48.18,46.306667,47.633331,1004250,46.775349
"903",47.380001,47.779999,46.546665,47.286667,938400,46.434933
"904",47.779999,48.279999,47.553333,48.113335,858300,47.246708
"905",47.959999,48.259998,47.446667,47.966667,741000,47.10268
"906",47.586666,49.946667,47.586666,49.853333,1539150,48.955364
"907",49.946667,50.98,49.633331,50.639999,872700,49.727863
"908",51.593334,52.286667,50.5,50.593334,1067850,49.682037
"909",51.426666,51.880001,50.060001,50.873333,810000,49.956993
"910",50.166668,50.693333,49.866669,50.053333,526050,49.15176
"911",49.619999,51.066666,49.453335,50.653332,544350,49.740952
"912",50.406666,50.720001,49.686668,50.16,604050,49.256504
"913",50.060001,50.313332,49.553333,49.926666,661650,49.027382
"914",49.793331,51.046665,49.720001,49.900002,693300,49.00119
"915",49.126667,49.553333,48.646667,49.146667,746550,48.261429
"916",49.166668,49.606667,48.913334,49.133331,468300,48.248333
"917",49.439999,50.986668,49.220001,50.986668,724050,50.068291
"918",51.599998,51.599998,50.726665,51.299999,1028250,50.375973
"919",51.053333,51.293331,50.093334,50.133331,1035600,49.230316
"920",50.133331,51.606667,50.106667,51.16,599400,50.238499
"921",51.540001,51.540001,50.486668,51.146667,676500,50.225403
"922",51.18,51.326668,50.380001,50.48,843900,49.570736
"923",50.113335,50.759998,49.720001,50.333332,1110900,49.426723
"924",50.386665,51.526669,50.013332,51.286667,746400,50.362881
"925",51.673332,52.580002,50.34,50.733334,847050,49.819515
"926",51.779999,52.333332,50.393333,51.080002,892500,50.159943
"927",50.533333,50.580002,48.799999,48.873333,1216500,47.993015
"928",49.286667,49.400002,48.613335,49.040001,1144500,48.156685
"929",49.253334,49.5,48.52,48.633331,1368750,47.757339
"930",48.853333,49.639999,48.726665,49.073334,1072650,48.189415
"931",49.466667,51.126667,49.466667,50.653332,1082550,49.740952
"932",50.453335,50.48,48.953335,49.560001,989700,48.66732
"933",49.953335,50.993332,49.533333,49.793331,1719450,48.896442
"934",49.233334,49.426666,48.68,49.166668,1418100,48.281071
"935",48.766666,49.366669,48.613335,48.646667,1741350,47.770435
"936",47.426666,47.933334,46.293331,46.933334,1467900,46.087963
"937",46.880001,47.573334,46.200001,46.826668,889200,45.983215
"938",46.919998,47.580002,46,46.060001,1120800,45.230362
"939",46.173332,47.060001,45.106667,46.373333,1524150,45.538044
"940",46,47.373333,45.953335,47.193333,956850,46.343277
"941",48.18,48.993332,47.806667,48.459999,1083000,47.587128
"942",48.326668,48.639999,47.853333,48.200001,846750,47.331814
"943",48.093334,49.040001,47.993332,48.506668,1087800,47.877979
"944",48.959999,49.333332,47.626667,48.459999,1068600,47.831913
"945",47.68,50.119999,47.52,49.68,924150,49.036102
"946",50.266666,51.033333,50.233334,50.773335,1060350,50.115261
"947",51.18,51.386665,49.766666,50.060001,760650,49.411179
"948",50.653332,51.580002,50.566666,51.119999,912450,50.457439
"949",51.48,52.273335,51.213333,52.166668,613500,51.49054
"950",52.779999,52.799999,51.693333,52.18,577500,51.5037
"951",52.380001,53.5,52.133331,53.360001,840300,52.668407
"952",53.033333,53.486668,51.786667,51.82,669300,51.148361
"953",51.82,52.933334,51.773335,51.933334,1000800,51.260227
"954",51.333332,52.986668,51.006668,52.933334,661950,52.247272
"955",52.966667,53.553333,52.653332,53.146667,699900,52.457836
"956",53.406666,53.599998,52.273335,52.366669,525000,51.687946
"957",52.973331,53.66,52.513332,52.540001,587850,51.859035
"958",52.5,53.246666,52.253334,52.400002,693750,51.720848
"959",52.34,53.713333,51.939999,53.633331,743250,52.938194
"960",54,54.206669,53.533333,54.073334,676800,53.372494
"961",53.246666,53.286667,52.546665,53.206669,702150,52.517059
"962",52.993332,53.313332,52.106667,52.16,645900,51.483955
"963",51.060001,51.220001,49.673332,50.139999,1701450,49.490139
"964",50.113335,50.919998,48.866669,50.366669,1250400,49.713867
"965",50.193333,51.226665,49.993332,50.959999,805500,50.299511
"966",51.806667,52.560001,51.240002,52.306667,924000,51.628719
"967",53.426666,53.959999,53.053333,53.32,929700,52.628925
"968",52.173332,52.833332,50.700001,51.393333,961050,50.727226
"969",51.700001,53.753334,51.700001,53.093334,759150,52.405197
"970",53.259998,53.553333,51.453335,51.673332,753750,51.003593
"971",56.220001,58.206669,55.933334,57.060001,2167500,56.32045
"972",57.446667,57.533333,56.733334,57.206669,912450,56.465218
"973",57.793331,57.813332,56.373333,56.513332,1594500,55.780865
"974",55.846668,56.333332,54.513332,55.193333,936300,54.477978
"975",55.799999,57.273335,55.740002,56.833332,799950,56.096718
"976",58.646667,58.646667,57.106667,58.48,994050,57.722042
"977",58.273335,59.966667,57.200001,59.619999,1143750,58.847267
"978",59.726665,60.806667,59.360001,59.386665,1342950,58.616959
"979",58.706669,59.759998,58.126667,59.466667,1078200,58.695923
"980",59.166668,59.360001,58.533333,59.006668,712650,58.241886
"981",59.933334,60.526669,59.5,60.32,1116750,59.538197
"982",61.373333,62.693333,61.106667,62.639999,743850,61.828125
"983",62.060001,62.48,61.433334,62.326668,662850,61.51886
"984",62.459999,62.66,61.720001,61.806667,257700,61.005596
"985",61.566666,61.880001,60.386665,60.633331,1876050,59.847469
"986",62.066666,62.5,61.299999,61.993332,1132500,61.189842
"987",61.639999,63.16,61.446667,63.133331,799500,62.315067
"988",62.893333,63.453335,62.459999,62.900002,1223400,62.084759
"989",63.693333,64.573334,63.48,63.886665,678300,63.058636
"990",63.213333,63.360001,62.533333,63.006668,681150,62.190041
"991",62.060001,62.833332,61.526669,61.953335,1705200,61.150364
"992",62.093334,62.200001,61.200001,61.706669,1605300,60.906891
"993",61.053333,61.900002,60.833332,61.766666,1989600,60.96611
"994",61.026669,61.806667,60.560001,61.560001,980850,60.762127
"995",62.759998,62.886665,60.893333,60.973331,2046750,60.18306
"996",61.700001,62.493332,60.66,62.326668,1473750,61.51886
"997",62.66,62.66,61.886665,62.240002,910050,61.433315
"998",62.273335,63.226665,61.613335,63.18,1089450,62.361126
"999",63.080002,63.286667,62.02,62.573334,2215350,61.762325
"1000",62.713333,62.853333,61.299999,62.633331,1214250,61.821545
"1001",62.853333,62.886665,62.279999,62.493332,649650,61.683361
"1002",62.906666,63.720001,62.593334,62.700001,1108200,61.887352
"1003",63.186668,63.186668,61.68,61.946667,329100,61.14378
"1004",62.366669,63.693333,62.286667,63.186668,798600,62.36771
"1005",63.353333,63.873333,62.419998,62.66,449550,61.847866
"1006",62.826668,63.419998,62.773335,62.82,486300,62.005795
"1007",62.913334,63.873333,62.66,63.779999,496050,62.95335
