"","NTAP.Open","NTAP.High","NTAP.Low","NTAP.Close","NTAP.Volume","NTAP.Adjusted"
"901",42.91,44.41,42.049999,44.299999,6109000,42.717144
"902",44.169998,44.290001,42.490002,42.77,3832600,41.24181
"903",42.619999,44.119999,42.610001,43.23,2810700,41.685375
"904",43.509998,43.68,42.810001,43.099998,2354400,41.560017
"905",42.380001,42.869999,41.880001,42.209999,3683400,40.701817
"906",42.290001,42.849998,41.509998,42.799999,2426400,41.270737
"907",42.790001,44.32,42.740002,44.27,2351700,42.688213
"908",44.360001,45.360001,43.360001,43.57,1654300,42.013229
"909",44,44.009998,42.93,43.279999,2921700,41.733589
"910",42.720001,42.98,41.439999,41.740002,3674400,40.248611
"911",41.82,42.040001,41.34,41.560001,2375200,40.075047
"912",41.330002,41.860001,40.939999,41.310001,3236300,39.833977
"913",41.369999,41.369999,40.080002,41,3545400,39.535053
"914",41.200001,42.25,40.91,41.490002,2231400,40.007545
"915",41.490002,41.5,40.810001,41.419998,2017900,39.940048
"916",41.360001,41.75,40.84,41.25,11406800,39.776119
"917",41.93,42.66,41.290001,42.299999,3406700,40.788605
"918",42.330002,42.939999,41.27,41.77,2475600,40.277546
"919",41.950001,42.52,41.23,42.209999,6808400,40.701817
"920",46.32,46.619999,43.599998,43.91,10789000,42.34108
"921",43.91,45.869999,43.360001,45.740002,4883000,44.10569
"922",46.189999,47.5,45.549999,47.389999,5290900,45.696735
"923",47.259998,47.389999,46.16,46.68,3165300,45.012104
"924",46.84,48.470001,46.650002,48.150002,3340800,46.429581
"925",47.66,48.330002,46.009998,46.540001,3174500,44.877106
"926",46.709999,47.5,45.900002,46.400002,2705500,44.742111
"927",45.209999,45.990002,45.16,45.200001,2120600,43.584988
"928",45.959999,46.759998,45.23,46.57,2612600,44.906033
"929",46.959999,46.959999,44.369999,44.369999,2395300,42.784645
"930",44.91,45.07,43.48,44.09,2340100,42.514648
"931",44.389999,45.669998,44.299999,45.380001,2788200,43.758553
"932",46.009998,46.09,45.139999,45.380001,3001600,43.758553
"933",45.619999,46.529999,45.029999,45.110001,2391400,43.498199
"934",44.09,44.240002,42.849998,43.18,3413600,41.637165
"935",43.459999,43.52,42.099998,42.610001,3702200,41.087528
"936",41.810001,41.810001,40.720001,41.389999,2504300,39.911118
"937",41.619999,41.98,41.029999,41.880001,2487900,40.383614
"938",42.049999,42.610001,41.07,41.189999,2042900,39.718266
"939",40.959999,41.759998,40.459999,41.490002,1711300,40.007545
"940",41.110001,42.060001,41.09,41.959999,1605100,40.460754
"941",42.689999,43.610001,42.509998,43.599998,2296800,42.042152
"942",43.709999,44.27,43.5,43.990002,1743900,42.418217
"943",44.07,44.720001,43.43,43.84,2564800,42.273579
"944",44.369999,44.369999,42.619999,42.889999,2084800,41.357521
"945",42.16,43.509998,42.07,42.759998,1882400,41.232166
"946",43.380001,43.650002,43.07,43.349998,2437300,41.801086
"947",43.459999,44.59,43.18,43.360001,1662600,41.810726
"948",43.889999,44.740002,43.709999,44.59,1674500,42.99678
"949",44.419998,46.290001,44.419998,46.259998,2943200,45.092518
"950",46.490002,46.689999,45.52,45.869999,1848700,44.71236
"951",46.369999,47.189999,45.610001,46.650002,2011800,45.472679
"952",47.509998,47.779999,46.27,46.880001,2415600,45.696873
"953",46.880001,47.560001,46.439999,46.669998,1557700,45.492168
"954",45.889999,47.099998,45.830002,47.049999,1398700,45.862583
"955",47.290001,47.66,46.689999,47.150002,1332100,45.96006
"956",47.580002,48.939999,47.310001,48,2792800,46.788609
"957",48.220001,48.43,47.240002,47.25,2183800,46.057533
"958",47.299999,47.459999,46.57,46.799999,1660600,45.618893
"959",46.91,47.060001,46.330002,46.700001,1666100,45.521416
"960",47.459999,47.459999,46.560001,46.889999,1803500,45.706615
"961",46.41,46.689999,44.23,44.93,2416400,43.796085
"962",44.759998,45.060001,43.919998,44.049999,1340800,42.938293
"963",43,43.389999,41.900002,42.290001,2496900,41.222713
"964",42.400002,44.349998,42.200001,44.110001,2725500,42.996777
"965",43.450001,44.09,43.07,43.889999,1548200,42.78233
"966",44.459999,45,43.919998,44.939999,1576100,43.805832
"967",45.509998,46.580002,45.509998,46.290001,1970400,45.121765
"968",45.52,46.27,44.900002,45.169998,2129700,44.030025
"969",46.080002,46.889999,45.82,46.709999,1406200,45.531162
"970",47.080002,47.34,46.34,47.009998,1696600,45.823589
"971",48.740002,50.099998,48.380001,49.650002,2895300,48.396965
"972",49.099998,50.490002,49.080002,50.009998,2474200,48.747879
"973",50.209999,50.490002,48.98,49.27,1506300,48.026554
"974",49.040001,49.41,46.740002,47.48,1995500,46.281727
"975",47.950001,49.959999,47.709999,49.830002,1444100,48.572426
"976",50.18,51.610001,50.18,51.580002,1658000,50.278259
"977",50.709999,51.66,50.07,51.400002,1183400,50.102798
"978",51.41,52.459999,51.220001,51.540001,2065500,50.239265
"979",51.279999,52.040001,50.82,51.98,1176400,50.668163
"980",52.150002,52.540001,51.740002,51.889999,1320500,50.580433
"981",52.02,53.700001,52.02,53.560001,1603700,52.20829
"982",54.189999,55.73,54,55.360001,2638000,53.962856
"983",54.650002,55.259998,53.310001,53.52,2576300,52.169296
"984",53.529999,54.029999,53.029999,53.259998,739100,51.915855
"985",53.209999,53.369999,52.330002,53.310001,4533800,51.964596
"986",52.639999,54.43,52.639999,54.16,3997100,52.793144
"987",57.860001,60.43,56.889999,59.23,9338800,57.735188
"988",59.349998,59.599998,57.919998,58.490002,3475000,57.013866
"989",58.650002,60.080002,58.5,59.990002,1894300,58.476013
"990",59.799999,60.889999,59.34,60.369999,1910600,58.84642
"991",60.169998,61.18,59.91,60.549999,1967900,59.021877
"992",60.950001,61.689999,60.290001,60.779999,1409600,59.246075
"993",59.490002,61.509998,59.490002,61.119999,1807600,59.577492
"994",60.799999,62.189999,60.59,61.82,1877700,60.259823
"995",62.220001,62.990002,61.330002,61.669998,2136800,60.113609
"996",62.23,62.810001,61.450001,62.650002,1867200,61.068882
"997",64.010002,65.040001,63.93,64.07,3128300,62.453041
"998",64.290001,64.339996,63.150002,64.120003,2537900,62.501781
"999",64.150002,64.93,63.810001,64.82,4568400,63.184113
"1000",63.580002,64.620003,63.18,64.540001,1695400,62.911179
"1001",65.790001,66.68,65.510002,66.18,2721700,64.509796
"1002",66.559998,67.629997,66.120003,66.169998,1421200,64.500046
"1003",66.110001,66.269997,65.449997,65.800003,509600,64.139381
"1004",66.690002,67.379997,65.730003,65.900002,1347200,64.236862
"1005",65.860001,66.269997,64.730003,65.050003,1146000,63.408314
"1006",65.029999,66.519997,65.029999,65.330002,1349400,63.681244
"1007",65.269997,66.389999,65.010002,66.239998,1032700,64.568275
