"","EXR.Open","EXR.High","EXR.Low","EXR.Close","EXR.Volume","EXR.Adjusted"
"908",105.900002,106.360001,102.599998,102.989998,632900,99.239891
"909",103.32,103.730003,101.970001,103.489998,711900,99.721687
"910",103.110001,104.650002,102.510002,103.029999,603900,99.278435
"911",103.029999,105.220001,103.029999,104.209999,622200,100.415466
"912",104.220001,104.720001,103.419998,104.68,687300,100.868355
"913",104.75,105.519997,103.980003,105.089996,616100,101.26342
"914",104.5,104.760002,101.980003,102.199997,500500,98.478645
"915",102.010002,104.209999,101.889999,104.160004,627400,100.367294
"916",104.529999,105.43,104.040001,105.309998,807800,101.475403
"917",105.309998,106.739998,104.75,106.239998,510800,102.371544
"918",106.43,106.690002,104.650002,106.059998,821400,102.198097
"919",105.309998,105.839996,103.860001,105.800003,608200,101.947571
"920",106.379997,106.959999,106.199997,106.529999,581900,102.650986
"921",106.540001,106.760002,105.230003,106.739998,619300,102.853333
"922",106.019997,106.970001,105.400002,106.550003,816600,102.670265
"923",106.989998,107.410004,105.650002,106.849998,436300,102.959335
"924",106.790001,108.510002,106.139999,108.459999,904100,104.510712
"925",109.300003,109.949997,107.309998,108.150002,462800,104.211998
"926",108.129997,109.209999,106.269997,108.349998,710300,104.404716
"927",107.900002,109.25,106.470001,108.029999,643200,104.096367
"928",108.800003,112.5,108.800003,110.82,940900,106.784782
"929",110.419998,110.709999,109.309998,109.879997,449800,105.879005
"930",109.980003,112.339996,108.949997,111.190002,650900,107.141304
"931",110.889999,111.620003,110.580002,111.330002,783600,108.151627
"932",111.18,112.510002,110.32,111.150002,615100,107.976753
"933",111.669998,113.190002,111.07,112.290001,1096100,109.084206
"934",111.419998,112.360001,109.919998,111.209999,770400,108.035042
"935",110.199997,111,109.25,109.32,1310000,106.198997
"936",107.93,109.610001,105.550003,107.559998,1038000,104.489235
"937",107.25,109.190002,107.25,107.839996,976100,104.761246
"938",107.849998,107.849998,103.580002,104.389999,1224000,101.409752
"939",104.970001,105.470001,103.099998,103.919998,853900,100.953156
"940",103.43,105.709999,102.739998,105.449997,1453300,102.439484
"941",107.019997,108.730003,106.370003,108.120003,797000,105.033257
"942",107.889999,108.559998,106.389999,107.239998,630500,104.178383
"943",107.690002,108.300003,106.139999,106.989998,1056000,103.935509
"944",107.309998,109.779999,107.089996,109.239998,1061500,106.121277
"945",108.690002,112.860001,107.480003,112.389999,1405300,109.181358
"946",113,113.139999,108.610001,112.790001,1198400,109.569939
"947",113.43,114.290001,110.949997,111.949997,1716200,108.753922
"948",112.580002,113.190002,111.279999,112.529999,1069100,109.317352
"949",112.760002,113.959999,112.589996,113.75,1029800,110.502525
"950",114.470001,114.540001,112.18,113.349998,1137100,110.113945
"951",113.419998,114.099998,111.75,113.910004,723300,110.657959
"952",114.400002,114.400002,110.639999,113.150002,2469000,109.919655
"953",113.480003,113.82,112.709999,113.370003,887400,110.133377
"954",112.879997,115.120003,112.800003,114.940002,1357800,111.658554
"955",114.699997,115.5,114.129997,114.629997,1310200,111.357399
"956",114.809998,115.07,113.449997,113.730003,869600,110.483109
"957",114.580002,115.470001,113.93,114.370003,800600,111.104828
"958",114.669998,116.339996,114.239998,115.349998,1171000,112.056847
"959",115.080002,117.650002,115.080002,117.459999,930700,114.106613
"960",118,118.699997,117.059998,118.660004,920300,115.272346
"961",118.040001,118.720001,116.129997,118.610001,1360400,115.223778
"962",118.769997,120.290001,116.989998,117.089996,1021300,113.747162
"963",116.599998,117.519997,114.389999,115.699997,1132200,112.396851
"964",115.720001,117.019997,115.040001,116.32,1494200,112.999161
"965",115.580002,116.989998,114.32,115.949997,785300,112.639717
"966",116.550003,117.550003,115.139999,115.849998,1158500,112.542572
"967",116.830002,117.529999,115.599998,116.849998,1889500,113.514023
"968",117,119.620003,116.32,117.349998,1469500,113.999748
"969",117.459999,119.029999,113.550003,113.900002,1509600,110.648247
"970",114.879997,116.040001,112.449997,112.720001,1876000,109.501938
"971",119.639999,121.07,106.769997,106.919998,2201900,103.867516
"972",106.919998,115.510002,106.330002,115.510002,1700100,112.21228
"973",116.059998,118.120003,114.629997,117.989998,1294500,114.621475
"974",118.169998,118.300003,114.459999,115.580002,603700,112.280281
"975",117.57,117.919998,116.139999,117.720001,837700,114.359192
"976",119.199997,119.32,115.050003,117.910004,1012800,114.543762
"977",117.230003,118.330002,116.230003,117.870003,865900,114.504913
"978",117.839996,117.910004,113.120003,113.120003,697700,109.890518
"979",112.839996,113.610001,111.25,112.620003,664800,109.404793
"980",112.330002,113.010002,111.339996,112.690002,685200,109.472786
"981",112.849998,113.940002,110.550003,110.889999,1024800,107.724174
"982",111.639999,111.809998,109.5,110,1121400,106.859581
"983",110.410004,112.230003,109.959999,111.989998,727100,108.79277
"984",111.870003,111.870003,109.25,110,253100,106.859581
"985",109.639999,112.739998,109.639999,112.730003,1072400,109.51165
"986",112.93,114.18,111.660004,113.660004,1044700,110.4151
"987",113.269997,114.489998,111.059998,111.419998,582400,108.239037
"988",111.629997,113.599998,111.290001,113.5,876800,110.259666
"989",113.720001,114.900002,112.510002,114.349998,612200,111.085403
"990",113.599998,115.360001,113.599998,115,1192800,111.71685
"991",114.959999,115,113.160004,113.580002,694900,110.337387
"992",113.57,113.800003,111.300003,112.5,653600,109.288216
"993",112.07,113.43,109.989998,110.019997,1072400,106.879013
"994",109.93,111.690002,109.650002,110.400002,1067600,107.248169
"995",110.57,112.910004,109.610001,109.879997,1107000,107.620354
"996",110.339996,111.720001,108.529999,111.650002,1950400,109.353951
"997",111.980003,112.339996,110.150002,111.07,2194600,108.785881
"998",112.190002,114.43,111.75,114.169998,1076900,111.822128
"999",113.790001,114.5,111.760002,112.489998,1431900,110.176682
"1000",112.339996,114.639999,111.559998,114.220001,745600,111.871101
"1001",114.220001,115.599998,113.800003,115.190002,635200,112.821159
"1002",115.699997,115.699997,112.720001,112.830002,604800,110.509682
"1003",113.25,114.440002,112.860001,114.389999,123300,112.037605
"1004",114.800003,114.800003,112.730003,113.800003,464000,111.45974
"1005",114,114.839996,112.610001,113.809998,362200,111.469528
"1006",113.989998,115.199997,113.769997,114.709999,622300,112.351021
"1007",114.889999,116.010002,113.260002,115.860001,603100,113.477379
