"","MKTX.Open","MKTX.High","MKTX.Low","MKTX.Close","MKTX.Volume","MKTX.Adjusted"
"913",500.519989,502,497.799988,499.029999,108500,495.702637
"914",505.779999,506.910004,491.170013,491.880005,156000,488.600342
"915",493.859985,504.5,493.019989,501.369995,180000,498.027039
"916",504.049988,504.700012,498.940002,499.839996,155200,496.507233
"917",499.859985,501.119995,486.75,489.480011,113100,486.216309
"918",486.450012,487.029999,479.5,484.48999,132600,481.259613
"919",487.279999,505,484.420013,499.410004,182500,496.080078
"920",495.299988,506.769989,494.380005,496.200012,132800,492.891571
"921",501.600006,501.600006,482.98999,484.369995,158500,481.140411
"922",484.640015,492.019989,484.380005,485.940002,278300,482.699951
"923",489.51001,491.070007,486.450012,490.420013,144500,487.150055
"924",489.440002,499.200012,487.529999,494.089996,234300,490.795563
"925",489.230011,489.609985,467.600006,471.230011,211200,468.088013
"926",469.089996,470.109985,451.019989,454.450012,247900,451.419922
"927",449.339996,455,441.119995,449.619995,357800,446.622101
"928",457.179993,463.75,450.410004,458.670013,209900,455.611755
"929",462.079987,467.640015,450.679993,451.529999,191700,448.519348
"930",455.079987,459.799988,448.570007,453.070007,166800,450.049103
"931",457.929993,465.410004,457.890015,461.850006,267900,458.770538
"932",463.910004,465.529999,461.640015,464.059998,188500,460.96579
"933",468.850006,472.709991,461.359985,461.920013,175800,458.840088
"934",458.029999,458.029999,444.220001,447.48999,260900,444.506287
"935",446.839996,449.399994,437.890015,438.660004,381900,435.735199
"936",434.329987,443.709991,434.329987,443,296500,440.046234
"937",442.769989,447.079987,437.070007,446.950012,248900,443.96991
"938",449.839996,458.390015,447.299988,449.459991,209000,446.463135
"939",448.230011,463.589996,447.839996,452.119995,202300,449.105408
"940",450.690002,465.660004,450.690002,465.100006,152700,461.998871
"941",467.179993,478.130005,464.76001,476.049988,242300,472.875885
"942",473.700012,491.179993,473.070007,485.429993,328300,482.193329
"943",487.519989,492.589996,477.910004,481.589996,270400,478.378937
"944",483.910004,487.779999,480.410004,482.970001,171900,479.749756
"945",477.970001,489.98999,472.600006,482.519989,168700,479.302734
"946",488.869995,498.070007,486.720001,497.279999,198700,493.964325
"947",499.570007,501.410004,492.420013,498.579987,195800,495.255646
"948",505,512.929993,504.859985,510.230011,248900,506.827972
"949",513.01001,519.409973,511.670013,518.419983,124300,514.963257
"950",519.859985,524.25,519.380005,522.049988,110800,518.569153
"951",525.27002,536.349976,523.150024,532.22998,195700,528.681274
"952",534.070007,542.359985,534.070007,540.090027,204500,536.488892
"953",541,546.25,534.27002,535.429993,143500,531.859924
"954",530.969971,544.109985,528.630005,540.47998,174800,536.876282
"955",543.359985,547.650024,535.450012,538.070007,188300,534.482361
"956",541.51001,549.5,537.320007,539.26001,157300,535.664429
"957",543.01001,558.320007,541.169983,549.98999,231200,546.322876
"958",555.789978,570.169983,553.570007,558.080017,176400,554.358948
"959",562.669983,572.450012,558.609985,567.369995,221700,563.586975
"960",567,568.469971,553.380005,558.909973,173800,555.18335
"961",558.25,559.01001,541.669983,547.309998,196700,543.660706
"962",544.969971,575.599976,539.869995,573,294600,569.179382
"963",567.76001,567.76001,548.940002,557.02002,298200,553.305969
"964",556.76001,564.390015,550.27002,555.859985,208100,552.153748
"965",550.340027,556.309998,532.599976,538.849976,309600,535.25708
"966",544.409973,552.77002,533.570007,538.789978,306700,535.19751
"967",542.950012,545.799988,535.409973,539.690002,230200,536.091553
"968",549.27002,585.179993,545.090027,579.919983,243000,576.053284
"969",586.909973,602.77002,580.659973,581.169983,276600,577.294922
"970",580.919983,592.440002,567.299988,579.179993,145000,575.318298
"971",604.609985,606.450012,534.049988,534.840027,353800,531.824768
"972",526.099976,529.919983,506.459991,525.039978,324200,522.080017
"973",536.320007,547.119995,525.049988,544.909973,243300,541.838013
"974",550.26001,550.429993,531.820007,534.809998,163500,531.794983
"975",539.700012,541.429993,519.710022,522.929993,225700,519.981934
"976",528.390015,528.390015,502.649994,521.98999,259400,519.047241
"977",522.97998,522.97998,509.029999,514.090027,250000,511.191864
"978",515.26001,520.809998,506.119995,512.26001,251700,509.372101
"979",517.77002,539.039978,511.75,534.219971,413200,531.208313
"980",528.150024,548.27002,525.070007,546.140015,347700,543.061157
"981",551.169983,551.330017,518.02002,519.909973,194700,516.979004
"982",522.159973,534.98999,515.570007,518.460022,311000,515.53717
"983",518.460022,523.429993,507.100006,514.349976,280000,511.450317
"984",515.039978,534.969971,515.039978,533.890015,136600,530.880188
"985",530.840027,541.539978,526.039978,539.179993,330500,536.140381
"986",547.789978,549.349976,538.460022,546.609985,268800,543.528442
"987",545.570007,548.5,535.919983,540.780029,370600,537.731323
"988",545.349976,562.869995,541.320007,555.630005,489700,552.49762
"989",558.5,573.840027,535.97998,539.169983,480400,536.130371
"990",539.330017,571.049988,539.330017,569.940002,543900,566.726929
"991",566.130005,569.280029,560.669983,566.01001,610100,562.819092
"992",562.349976,569.130005,557.25,564.669983,290800,561.486633
"993",562.48999,566.72998,545.580017,551.580017,247100,548.47052
"994",551.25,561.650024,538.049988,547.669983,273500,544.582458
"995",553.609985,574.799988,549.780029,551.150024,412900,548.042847
"996",552.849976,556.830017,545.26001,553.789978,287200,550.667969
"997",557.030029,563.200012,551.210022,560.5,314800,557.340088
"998",563.52002,578.940002,562.929993,577.349976,253200,574.095154
"999",579.619995,580.659973,571.590027,578.880005,463000,575.616577
"1000",575.640015,579.400024,560.25,578.440002,400800,575.178955
"1001",580.150024,590.780029,578.119995,590.320007,318200,586.992004
"1002",594.48999,601.419983,571.820007,572.969971,179200,569.739868
"1003",576.47998,582.679993,567.859985,573.080017,148100,569.849243
"1004",579.890015,579.890015,559.169983,565.77002,217400,562.580505
"1005",570,571.52002,560.320007,564.789978,144100,561.605957
"1006",568,573.130005,560.359985,562.27002,197300,559.100159
"1007",563.409973,572.109985,558.830017,570.559998,215100,567.343384
