"","RTX.Open","RTX.High","RTX.Low","RTX.Close","RTX.Volume","RTX.Adjusted"
"873",64.809998,65.419998,63.93,65.040001,7566100,62.942734
"874",65.459999,65.779999,64.160004,64.540001,6935100,62.458862
"875",63.990002,64.010002,61.07,61.720001,9880500,59.729794
"876",60.919998,61.380001,59.959999,61.060001,12717400,59.091076
"877",61.02,61.419998,58.939999,59.099998,17537900,57.194275
"878",60.189999,61.919998,59.799999,61.919998,8908700,59.923336
"879",61.049999,61.860001,60.080002,61.619999,10746400,59.633015
"880",61.779999,62.900002,61.23,61.610001,6860300,59.623341
"881",62.669998,63.459999,61.619999,61.790001,8238300,59.797539
"882",63.060001,63.830002,62.119999,63.32,6128200,61.278202
"883",62.540001,62.830002,60.939999,61.009998,8783000,59.042683
"884",60.880001,61.639999,60.200001,61.009998,9306900,59.042683
"885",60.66,60.880001,58.060001,58.110001,10778900,56.236202
"886",59.099998,60.200001,58.77,59.639999,10458000,57.716866
"887",60.279999,60.799999,58.740002,59.349998,7440800,57.436214
"888",59,60.560001,58.450001,60.470001,7256800,58.520103
"889",62.349998,63.220001,62.049999,62.939999,9036900,60.91045
"890",62.299999,62.810001,61.450001,62.369999,5684100,60.358833
"891",62.470001,62.610001,61.709999,62.200001,10789100,60.194313
"892",61.779999,62.029999,60.82,61.41,6688300,59.429787
"893",62,63.48,61.830002,63.049999,7395200,61.016907
"894",62.599998,63.73,62.169998,63.630001,5758700,61.578201
"895",63.59,64.330002,62.880001,63.119999,6043300,61.084648
"896",63.209999,63.970001,61.790001,62.07,6058900,60.068508
"897",61.650002,61.849998,60.650002,61.09,10194300,59.120106
"898",61.740002,61.82,59.75,61,13111800,59.033012
"899",60.700001,60.990002,59.060001,59.400002,11162500,57.484604
"900",58.619999,58.650002,57.27,57.459999,12292100,55.607159
"901",57.360001,57.380001,56.110001,56.68,11437200,54.85231
"902",56.470001,57.52,55.73,57.509998,8789300,55.655548
"903",57.720001,57.91,57.119999,57.509998,7844600,55.655548
"904",57.849998,60.049999,57.700001,60.029999,10115900,58.094288
"905",59.5,60.41,59.299999,59.869999,5786700,57.939449
"906",59.869999,61.290001,59.349998,61.23,6263100,59.255592
"907",61.5,64.440002,61.360001,64.230003,10042600,62.158855
"908",65.190002,66.150002,64.080002,64.260002,12120800,62.187889
"909",65.129997,65.139999,63.380001,64.290001,7327000,62.216927
"910",63.060001,64.040001,62.650002,63.299999,9452000,61.714813
"911",62.799999,64.239998,62.59,63.639999,5124400,62.046307
"912",63.580002,63.880001,62.68,62.77,6408400,61.19809
"913",62.720001,63.169998,62.029999,62.099998,4727700,60.544868
"914",62.02,62.91,61.5,61.639999,5381200,60.09639
"915",61,61.419998,60.34,60.990002,4689200,59.462673
"916",60.669998,61.279999,60.23,60.27,7067400,58.760696
"917",60.400002,62.040001,60.130001,61.880001,6379800,60.330379
"918",61.360001,61.400002,59.639999,60.950001,12678800,59.423668
"919",60.639999,60.919998,59.990002,60.77,8659600,59.248177
"920",60.759998,61.959999,60.380001,60.900002,8749800,59.374924
"921",61.119999,62.529999,60.630001,62.240002,18550100,60.681366
"922",62.189999,63.57,60.919998,61,10885700,59.472416
"923",60.689999,61.349998,60.119999,60.68,9308800,59.160435
"924",61,62.150002,60.759998,62,7511900,60.447372
"925",62.189999,63.200001,60.419998,60.860001,8515700,59.335926
"926",61.490002,62.209999,59.939999,61.169998,6785900,59.638161
"927",60.380001,60.59,58.82,59.25,10523800,57.766243
"928",59.77,60.310001,58.889999,59.580002,7560700,58.087978
"929",60.299999,61.68,59.380001,59.52,8670400,58.02948
"930",59.5,60.900002,59.400002,60.650002,9780900,59.13118
"931",61.279999,62.23,61.080002,61.970001,6548600,60.418125
"932",61.740002,62.439999,60.959999,61.439999,7069300,59.901398
"933",61.240002,63.73,60.91,62.919998,8873300,61.344334
"934",62.23,64.010002,61.560001,62.810001,6062800,61.237091
"935",62.57,63.330002,62.099998,62.349998,16814200,60.788605
"936",61.580002,62.57,59.630001,60.02,8845200,58.51696
"937",59.939999,60.779999,58.93,59.790001,5883200,58.292717
"938",59.82,60.880001,58.299999,58.330002,7280000,56.869278
"939",58.049999,58.32,56.619999,57.380001,7737300,55.943073
"940",56.869999,57.740002,56.34,57.490002,11955200,56.050316
"941",58.09,59.57,58.09,58.889999,5457500,57.415257
"942",58.68,58.790001,57.490002,57.599998,6362100,56.157562
"943",57.610001,58.610001,57.099998,57.540001,7708400,56.099064
"944",57.82,58.450001,57.09,57.459999,6525600,56.021065
"945",56.52,59.380001,56.509998,59.34,8381200,57.853985
"946",59.849998,60.330002,59.169998,59.509998,6077800,58.01973
"947",59.810001,60.580002,58.43,58.450001,7187200,56.986279
"948",59.310001,59.939999,58.950001,59.689999,4925800,58.195221
"949",59.82,60.849998,59.68,60.799999,4483000,59.277428
"950",61.220001,61.330002,59.889999,59.91,3996200,58.40971
"951",59.84,60.68,59.560001,60.529999,5378900,59.014183
"952",59.75,60.099998,58.529999,59.52,8836700,58.02948
"953",59.279999,60.34,59.209999,59.939999,5971800,58.438961
"954",59.369999,60.5,58.919998,60.490002,6166000,58.975189
"955",61,62.040001,60.639999,61.75,8287700,60.203636
"956",61.599998,62.669998,61,61.459999,7373300,59.920895
"957",61.98,62.310001,61.040001,61.240002,5960800,59.706409
"958",60.419998,61.099998,60.189999,60.349998,5647200,58.838692
"959",60.23,62.970001,60.220001,62.799999,6990100,61.227341
"960",63.07,63.790001,62.419998,62.57,5864600,61.003101
"961",61.650002,61.75,59.880001,60.810001,7596800,59.287178
"962",59.77,59.799999,56.439999,56.529999,14785900,55.114353
"963",55.200001,56.07,52.25,52.34,19787500,51.029285
"964",52.5,53.48,51.919998,53.139999,14994500,51.80925
"965",53.119999,54.450001,52.919998,54.32,14571800,52.959698
"966",55.400002,56,53.91,55.75,9750800,54.353886
"967",56.509998,57.509998,56.34,57.040001,7740500,55.611588
"968",57.360001,58.59,56.139999,56.82,8662000,55.397091
"969",57.110001,58.82,56.869999,58.279999,7446700,56.82053
"970",57.630001,58.849998,57.240002,58.560001,7849800,57.093521
"971",65.120003,66.389999,62.490002,64.989998,19021200,63.362495
"972",66.099998,68.150002,65.75,67.889999,14358600,66.18988
"973",67.650002,67.699997,65.120003,65.849998,10124700,64.200958
"974",63.880001,64.639999,63.27,63.990002,8345100,62.840836
"975",64.779999,66.400002,64.519997,66.150002,6824200,64.962044
"976",67.559998,69.040001,67.150002,68.660004,12885000,67.426971
"977",67.519997,69.620003,67.360001,68.870003,11134200,67.633202
"978",69.669998,71.32,69.330002,69.510002,13392600,68.261703
"979",68.650002,71.230003,68.199997,71.110001,8929000,69.83297
"980",70.800003,71.120003,69.650002,69.760002,5833800,68.507217
"981",70.82,72.839996,70.339996,72.639999,7208800,71.335487
"982",74.089996,75.32,73.800003,74.360001,10570500,73.024597
"983",73.550003,74.190002,72.900002,73.809998,5374200,72.484482
"984",73.769997,74.400002,73.389999,73.910004,5103400,72.582687
"985",73.089996,73.550003,71.360001,71.720001,10730800,70.432014
"986",72.720001,72.940002,71.209999,71.230003,6544600,69.950813
"987",71.190002,72.349998,70.690002,71.940002,5401600,70.648071
"988",72.110001,74.389999,71.910004,73.290001,6893900,71.973824
"989",73.379997,74.660004,73.379997,73.910004,9297900,72.582687
"990",73.379997,73.75,72.550003,73.040001,4913800,71.72831
"991",73.190002,74.510002,72.790001,74.480003,4364900,73.142448
"992",74.470001,74.82,73.279999,73.540001,5329300,72.21933
"993",72.970001,73.739998,72.449997,72.980003,7497900,71.669388
"994",72.660004,73.580002,72.360001,72.889999,7185900,71.581001
"995",73.400002,73.830002,70.709999,70.800003,10849300,69.528542
"996",71.5,71.800003,70.099998,71.040001,7769000,69.764229
"997",71.150002,71.18,70.449997,70.57,5621100,69.302658
"998",71.389999,71.489998,70.510002,70.639999,5769900,69.371407
"999",70.57,70.760002,69.809998,70.169998,16809800,68.909843
"1000",68.690002,70.239998,67.779999,69.669998,8351700,68.418823
"1001",69.489998,70.110001,68.970001,69.25,4028200,68.006378
"1002",69.790001,71.410004,69.589996,70.720001,4312900,69.449974
"1003",70.949997,70.949997,69.889999,70.269997,1758600,69.008057
"1004",70.699997,71.459999,70.339996,70.629997,2938000,69.361588
"1005",71,71.099998,69.669998,70.339996,3670100,69.07679
"1006",70.5,71.639999,70.339996,71.360001,5015500,70.078476
"1007",71.349998,71.699997,70.940002,71.510002,4177000,70.225792
