"","AVB.Open","AVB.High","AVB.Low","AVB.Close","AVB.Volume","AVB.Adjusted"
"906",150,153.880005,149.759995,153.860001,884700,147.243317
"907",154.149994,156.600006,153.619995,153.800003,501300,147.185883
"908",155.320007,157,151.029999,151.740005,643700,145.214493
"909",151.949997,153.020004,150.869995,152.910004,539200,146.334167
"910",151.789993,154.910004,150.600006,150.699997,825800,144.219193
"911",150.309998,154.660004,149.809998,153.050003,652700,146.468124
"912",153.169998,155.399994,152.509995,155.369995,591400,148.68837
"913",155.380005,155.429993,153.429993,154.669998,739700,148.018478
"914",154.339996,154.339996,151.160004,152.149994,1082100,145.606842
"915",151.729996,154.899994,151.460007,153.699997,728800,147.090179
"916",153.929993,154.960007,151.039993,152.410004,616300,145.855652
"917",152.139999,155.779999,150.559998,155.779999,839500,149.080734
"918",155.820007,156.809998,154.309998,155.520004,649500,148.831909
"919",154.550003,154.899994,152.240005,153.850006,969100,147.233749
"920",154.690002,158.779999,154.690002,158.449997,611400,151.635925
"921",158.839996,160.130005,156.830002,159.619995,839700,152.755585
"922",158.669998,158.960007,156.75,158.059998,979100,151.26268
"923",157.050003,158.380005,155.830002,158.199997,1127300,151.396652
"924",158.179993,161.330002,157.199997,161.300003,965600,154.363358
"925",162.869995,164.119995,158.600006,160.320007,923500,153.425491
"926",160.350006,163.309998,159.149994,162.100006,855600,155.128952
"927",160.839996,160.929993,157.940002,158.460007,1135500,151.645477
"928",158.380005,159.289993,155.929993,156.339996,1214600,149.616638
"929",155.720001,156.130005,151.350006,152.520004,1855900,145.960922
"930",152.360001,152.429993,148.5,149.869995,1353300,143.424896
"931",150.869995,156.080002,150.139999,154.559998,1386100,147.913208
"932",154.539993,155.899994,152.470001,152.570007,896400,146.008789
"933",152.679993,154.910004,152.190002,153.089996,966900,146.506424
"934",151.970001,154.850006,150.509995,153.5,850200,146.898788
"935",152.309998,153.5,150.970001,151.059998,1945400,144.563721
"936",149.75,149.880005,145.610001,145.929993,1579100,139.654327
"937",146.039993,150.470001,146.039993,149.199997,1055900,142.783691
"938",149.020004,151.160004,146.520004,147.059998,1294700,140.735733
"939",146.440002,148.619995,145.009995,146.960007,1287300,140.640045
"940",146.460007,148.100006,145.309998,148.039993,1225400,141.673584
"941",150.380005,152.820007,149.580002,151.449997,1126100,144.93692
"942",149.339996,150.779999,146.440002,147.520004,851800,142.673828
"943",148.649994,150.479996,147.309998,149.339996,1204300,144.434021
"944",149.720001,155.630005,149.610001,155.600006,1140100,150.488373
"945",153.320007,159.020004,151.589996,157.940002,1487300,152.751511
"946",159.039993,160.839996,156.710007,160.429993,1135300,155.159714
"947",161.490005,162.330002,157.789993,158.600006,1100700,153.389832
"948",159.119995,160.130005,155.75,156.850006,1024900,151.697327
"949",157.960007,160.820007,157.350006,160.100006,716100,154.840561
"950",161.009995,161.820007,157.289993,158.339996,883700,153.138382
"951",158.990005,159.660004,157.330002,159.100006,867300,153.873398
"952",155.5,158.160004,152.869995,154.899994,1042500,149.811371
"953",154.779999,155.830002,153.600006,153.619995,836300,148.573425
"954",152.210007,155.330002,152.210007,153.160004,682700,148.128525
"955",152.889999,153.669998,148.940002,148.940002,1420600,144.047165
"956",149.729996,150.570007,145.25,145.410004,1158200,140.633148
"957",146.820007,147.330002,145.149994,145.550003,1045100,140.768539
"958",145.089996,146.389999,144.270004,145.970001,948000,141.174728
"959",146.320007,147.240005,144.929993,146.479996,521600,141.667984
"960",147.720001,148.25,145.660004,145.789993,788200,141.000641
"961",145,145.289993,142.020004,143.380005,912800,138.66983
"962",143.020004,143.970001,139.880005,139.880005,969500,135.284805
"963",137.5,137.779999,131.380005,132.710007,2059900,128.350357
"964",132.710007,137.820007,132.059998,136.130005,1638800,131.65799
"965",135.279999,140.089996,135.279999,139.130005,1330500,134.559448
"966",140.100006,145.350006,137.899994,145.339996,1180800,140.56543
"967",147.029999,153.289993,146.75,151.149994,1330700,146.18457
"968",150.580002,150.949997,146.929993,148.330002,1178200,143.457199
"969",148.789993,150.699997,147.270004,148.240005,951200,143.370163
"970",148.089996,150.410004,146.949997,147.949997,956100,143.089706
"971",158.979996,184.490005,158.979996,164.690002,3047800,159.279755
"972",165.289993,174.490005,164.550003,171.789993,2680500,166.14653
"973",171.199997,171.199997,167.210007,168.820007,1526900,163.274094
"974",168.190002,168.589996,164.410004,166.5,980900,161.030304
"975",167.389999,169.520004,167.289993,169.339996,894700,163.777008
"976",176.279999,176.789993,170.580002,173.350006,962000,167.655258
"977",171.460007,175.449997,170.009995,174.119995,664600,168.399994
"978",174.960007,175.669998,169.559998,169.600006,832600,164.028458
"979",168.639999,170.570007,164.830002,170.300003,961200,164.705475
"980",171.020004,172.639999,169.770004,171.899994,984700,166.252899
"981",172.350006,174.039993,170.559998,171.050003,1130500,165.430832
"982",173.830002,175.369995,172.360001,173.309998,907700,167.616592
"983",172.380005,172.639999,169.710007,171.050003,660600,165.430832
"984",170.919998,170.919998,167.199997,167.869995,324500,162.355286
"985",166.690002,168.570007,164.279999,166.589996,2290100,161.11734
"986",169.279999,169.720001,167.050003,167.449997,907200,161.949097
"987",168.509995,172.990005,167.830002,169.279999,967900,163.718964
"988",169.009995,171.990005,168.710007,171.130005,1204500,165.508224
"989",172.139999,174.190002,170.75,173.839996,1012400,168.129181
"990",172.449997,174.160004,172.240005,172.679993,550200,167.007278
"991",171.639999,172.270004,169.289993,169.350006,1168100,163.786697
"992",169.160004,170.539993,164.759995,166.449997,1415100,160.981949
"993",165.880005,167.809998,162.320007,162.520004,1071000,157.181061
"994",161.100006,162.839996,160.800003,162.360001,1052400,157.026321
"995",163.240005,164.839996,159.589996,159.669998,971900,154.424667
"996",160.149994,161.979996,158.229996,161.970001,839700,156.649124
"997",162,163.25,159.710007,161.509995,1109900,156.204224
"998",162.509995,163.330002,160.509995,163.229996,1006000,157.867737
"999",162.690002,163.419998,157.009995,158.440002,2432900,153.235077
"1000",155,158.259995,155,157.960007,952800,152.770859
"1001",158.309998,158.619995,156.210007,158.559998,823600,153.351135
"1002",159.580002,160.889999,156.509995,156.720001,564100,151.571594
"1003",157.389999,158.110001,156.100006,157.740005,246100,152.558075
"1004",158,160.330002,157.460007,160.330002,973900,155.063004
"1005",161,161.649994,157.139999,157.210007,550000,152.045486
"1006",156.449997,158.800003,156.360001,158.050003,577100,154.419678
"1007",158.479996,160.660004,156.759995,160.429993,430400,156.74501
