"","WEC.Open","WEC.High","WEC.Low","WEC.Close","WEC.Volume","WEC.Adjusted"
"893",90.379997,91.730003,90.099998,91.139999,1515400,87.331398
"894",90.940002,93.790001,90.5,93.459999,1173300,89.554436
"895",93.279999,94.379997,93.18,93.790001,1321500,89.870651
"896",94.07,94.900002,93.099998,93.589996,1232800,89.679001
"897",93.459999,93.620003,92.559998,93.339996,1389200,89.439453
"898",92.870003,95.190002,92.779999,94.580002,1330800,90.62764
"899",95.199997,95.410004,94.260002,94.970001,991500,91.001335
"900",94.519997,95.559998,94.230003,95.190002,922500,91.212151
"901",94.790001,95.75,93.959999,95.260002,1042500,91.279221
"902",95.050003,95.5,92.639999,93.639999,991300,89.726913
"903",93.480003,96.129997,92.07,95.110001,1673500,91.13549
"904",95.25,95.25,92.610001,93.309998,1289800,89.410713
"905",93.07,93.75,92.449997,92.989998,758300,89.10408
"906",92.540001,94.989998,92.540001,94.370003,1015600,90.426422
"907",94.589996,94.589996,93.309998,93.730003,865200,89.813171
"908",93.629997,93.82,90.690002,90.900002,955000,87.101425
"909",91.370003,93.309998,91.050003,92.269997,886000,88.414162
"910",91.290001,91.779999,90.75,91.440002,851300,88.224098
"911",91.459999,92.110001,90.639999,91.209999,720500,88.002197
"912",91.139999,92.75,90.839996,92.120003,1093600,88.880188
"913",92.010002,92.620003,91.519997,91.919998,784600,88.687218
"914",92.139999,92.32,91.459999,91.720001,642500,88.494255
"915",91.279999,91.900002,90.720001,91.290001,675100,88.079376
"916",91.489998,92.07,90.660004,91.989998,1350600,88.754745
"917",91.989998,92.309998,90.870003,92.239998,1008900,88.995956
"918",92.43,92.639999,91.669998,92.279999,1230400,89.034554
"919",91.739998,92.800003,91.269997,92.040001,1838800,88.802994
"920",92.43,92.980003,91.57,92.349998,1123800,89.102089
"921",92.379997,93.730003,91.610001,93.620003,1111900,90.327438
"922",93.339996,94.419998,93.339996,94.080002,1404800,90.771248
"923",93.699997,93.75,92.699997,93.589996,1165400,90.298477
"924",93.720001,97.769997,93.419998,97.410004,1690400,93.984131
"925",97.709999,98.260002,95.5,96.360001,1538000,92.971062
"926",96.949997,97.889999,95.690002,96.489998,1349800,93.096489
"927",96.610001,96.709999,94.639999,95.589996,1462400,92.228142
"928",96.300003,99.040001,95.970001,97.769997,1169700,94.331467
"929",97.25,97.669998,95.860001,95.970001,1234700,92.59478
"930",96.110001,96.300003,94.93,95.959999,1003800,92.585121
"931",96.550003,97.769997,95.830002,97.18,755000,93.762215
"932",97.790001,99.279999,97.75,99.150002,1094700,95.662949
"933",99.169998,100.43,98.089996,98.779999,1656500,95.305946
"934",98.120003,98.389999,95.589996,96.110001,1431200,92.729858
"935",95.720001,96.489998,94.110001,94.870003,2209300,91.53347
"936",94.190002,95.599998,93.480003,94.860001,1261200,91.523819
"937",94.589996,96.239998,94.260002,95.400002,1284300,92.04483
"938",95.220001,95.279999,92.919998,93.059998,1300200,89.787117
"939",93.059998,94.629997,92.760002,94,798900,90.694061
"940",93.510002,96.400002,93.300003,96.309998,990600,92.922813
"941",96.360001,97.459999,95.720001,96.480003,793200,93.086845
"942",96.989998,97.540001,96.139999,96.660004,879200,93.260513
"943",97,97.610001,96.379997,96.900002,1345900,93.492081
"944",96.989998,98.309998,96.870003,98.25,996100,94.794586
"945",97.660004,98.32,96.760002,97.709999,1218400,94.27359
"946",97.93,98.459999,96.82,98.139999,1149600,94.688454
"947",98.150002,99.580002,97.330002,98.510002,1486700,95.045448
"948",98.779999,99.480003,97.459999,98.050003,898700,94.601624
"949",98.43,99.089996,98.160004,99.029999,1020100,95.547165
"950",99.419998,99.879997,98.620003,99.440002,840500,95.942749
"951",99.599998,101,99.330002,99.830002,679700,96.319023
"952",99.190002,99.849998,97.660004,99.099998,950000,95.6147
"953",99.169998,99.760002,98.440002,99.589996,862600,96.087456
"954",99.129997,100.610001,98.629997,99.959999,975400,96.44445
"955",100.110001,101.879997,99.919998,101.559998,1253600,97.988174
"956",102.110001,102.110001,100.010002,100.400002,1072700,96.86898
"957",100.870003,101.339996,99.949997,100.629997,1445100,97.090897
"958",100.830002,101.830002,100.440002,101.089996,935600,97.534706
"959",100.870003,101.980003,100.550003,101.800003,738800,98.219742
"960",102.260002,102.559998,101.599998,102.160004,672400,98.567093
"961",101.949997,102.449997,100.730003,102.209999,616300,98.615326
"962",102.330002,103.510002,101.699997,102.470001,754300,98.866188
"963",101.309998,102.830002,99.610001,99.760002,1378300,96.251488
"964",99.519997,101.690002,98.269997,100.419998,1026000,96.888275
"965",99.919998,101,99.040001,100.550003,1393600,97.013702
"966",101.68,103.470001,101.059998,103.139999,1219300,99.512619
"967",104.089996,105.349998,103.379997,104.25,1499700,100.58358
"968",103.779999,105.599998,101.800003,101.809998,1483200,98.229393
"969",102.720001,104.139999,101.199997,101.599998,1556400,98.026779
"970",101.959999,103.110001,101.290001,102.360001,659400,98.76004
"971",104.699997,106.849998,103.629997,103.830002,1314900,100.178352
"972",103.879997,106,103.769997,104.849998,1251000,101.162468
"973",105.309998,105.970001,103.860001,104.43,1005500,100.757248
"974",103.57,103.580002,101.720001,102.449997,909400,99.449692
"975",102.980003,103.529999,101.800003,102.139999,930100,99.148766
"976",103.120003,104.150002,101.93,104.029999,1587500,100.983429
"977",102.849998,103.540001,99.970001,100.18,1145700,97.246162
"978",100.800003,100.800003,96.68,96.75,1526700,93.916618
"979",96.300003,96.360001,94.379997,95.550003,1254200,92.75177
"980",95.830002,97.290001,95.650002,96.099998,1710000,93.285652
"981",96.349998,96.519997,95.230003,95.800003,1268200,92.994446
"982",96.309998,96.589996,95.150002,96.239998,1360700,93.421555
"983",96.599998,97.370003,94.830002,96,1412900,93.188591
"984",96.050003,96.349998,94.910004,95.739998,840100,92.936195
"985",95.230003,95.459999,94.129997,94.949997,3320300,92.169342
"986",95.739998,96.550003,95.160004,95.599998,1315600,92.800301
"987",95.239998,95.779999,93.93,95.760002,1050200,92.95562
"988",95.18,95.779999,94.099998,94.379997,1267500,91.616028
"989",94.099998,94.639999,92.75,93.290001,925800,90.557945
"990",92.889999,94.089996,92.889999,93.650002,843600,90.90741
"991",93.339996,94.290001,92.610001,93.43,1285800,90.69384
"992",93.43,93.809998,92.080002,92.739998,1013200,90.024055
"993",92.93,93.160004,91.440002,91.980003,1195900,89.286308
"994",91.589996,92.32,91.150002,92.239998,1217500,89.538696
"995",92.650002,93.660004,91.559998,91.580002,1131400,88.898033
"996",92,93.75,91.18,92.919998,1120300,90.198792
"997",93.099998,94.110001,92.169998,92.269997,1167700,89.567818
"998",92.769997,93.580002,92.07,92.220001,1203800,89.519279
"999",92.230003,92.699997,90.610001,91.32,2501500,88.645645
"1000",90.379997,90.690002,88.959999,90.059998,1278400,87.422539
"1001",89.970001,90.199997,89.169998,89.470001,1009400,86.849823
"1002",89.860001,90.040001,88.269997,88.68,1331500,86.082962
"1003",88.730003,89.510002,88.339996,89.43,498900,86.810989
"1004",90.18,90.5,89.459999,90.480003,955600,87.830246
"1005",90.580002,91.389999,90.089996,90.309998,882600,87.665215
"1006",90.129997,90.940002,90.129997,90.550003,790400,87.898193
"1007",90.5,92.080002,90.190002,92.029999,1177100,89.334854
