"","IDXX.Open","IDXX.High","IDXX.Low","IDXX.Close","IDXX.Volume","IDXX.Adjusted"
"914",389.320007,390.079987,380.910004,381.5,341600,381.5
"915",381.5,385.279999,379.5,383.329987,294000,383.329987
"916",382.700012,384.029999,377.01001,383.459991,740100,383.459991
"917",384.230011,386.679993,378.100006,380.619995,386400,380.619995
"918",380,386.350006,377.609985,383.929993,346700,383.929993
"919",382.410004,386.779999,376.609985,386.019989,295400,386.019989
"920",387.619995,389.350006,379.75,386.279999,291600,386.279999
"921",387.790009,389.059998,381.070007,383.980011,357800,383.980011
"922",382.679993,393.399994,382.529999,391.059998,411000,391.059998
"923",393.950012,398.589996,391.25,398.48999,400600,398.48999
"924",399,407.450012,398.380005,406.309998,508500,406.309998
"925",406.100006,406.100006,377.190002,381.279999,484900,381.279999
"926",382.109985,383.029999,363.829987,370.660004,550700,370.660004
"927",367.899994,370.220001,361.480011,364.190002,400900,364.190002
"928",366.369995,376.279999,365.049988,374.160004,457700,374.160004
"929",375.049988,378.690002,365.670013,367.76001,288900,367.76001
"930",369.440002,371.779999,360.269989,364.820007,359100,364.820007
"931",370.25,370.25,364.269989,365.559998,381200,365.559998
"932",367,372.609985,366.950012,369.23999,291400,369.23999
"933",372.75,372.799988,360.320007,362.359985,627700,362.359985
"934",357.579987,360.459991,350.640015,354.200012,702900,354.200012
"935",355.339996,359.329987,347.540009,354.76001,1108100,354.76001
"936",351.329987,365.23999,348.690002,364.700012,532100,364.700012
"937",364.899994,369.679993,359.209991,368.320007,440800,368.320007
"938",367.779999,372.299988,362.649994,363.869995,340500,363.869995
"939",363.100006,368.799988,361.170013,365.470001,279600,365.470001
"940",364.950012,380.649994,364.579987,377.829987,381000,377.829987
"941",381.809998,387.679993,380.160004,386.369995,446100,386.369995
"942",388.220001,395.209991,385,385.059998,308300,385.059998
"943",383.450012,397.26001,383.450012,393.109985,533500,393.109985
"944",396.290009,398.160004,391.880005,394.779999,382900,394.779999
"945",389.700012,393.820007,382.679993,383.850006,318800,383.850006
"946",385.269989,392.829987,385.269989,392.369995,295100,392.369995
"947",391.880005,393.540009,383.119995,384.309998,298600,384.309998
"948",388.019989,391.549988,385.26001,386.230011,287900,386.230011
"949",388.940002,394.390015,385.809998,393.51001,205900,393.51001
"950",395,401.959991,393.019989,400.649994,283000,400.649994
"951",404.880005,424.869995,404.880005,419.390015,469500,419.390015
"952",421.809998,424.799988,415.029999,421.420013,408600,421.420013
"953",420.820007,430.859985,416.029999,420.51001,314300,420.51001
"954",416.420013,423.940002,414.679993,422.720001,251900,422.720001
"955",423.76001,429.700012,420.809998,423.75,269500,423.75
"956",424.109985,431.149994,417.540009,419.269989,418400,419.269989
"957",423.809998,426.420013,419.869995,420.089996,193700,420.089996
"958",421.470001,426.420013,416.480011,419.730011,237100,419.730011
"959",421.339996,427.829987,417.570007,423.589996,357200,423.589996
"960",429.670013,429.730011,423.549988,429.660004,227000,429.660004
"961",427.670013,434.929993,426.230011,428.959991,394800,428.959991
"962",430.269989,444.959991,430.269989,443.160004,385800,443.160004
"963",434.5,441.480011,422.109985,422.890015,475500,422.890015
"964",440,453.200012,433.089996,441.799988,557800,441.799988
"965",438.470001,441.720001,419.119995,424.820007,611100,424.820007
"966",430.480011,446.73999,428.079987,431.049988,552200,431.049988
"967",437.320007,448.290009,437.320007,444.100006,382300,444.100006
"968",455.26001,482.5,451.579987,469.359985,734200,469.359985
"969",473.98999,480.190002,462.679993,467.970001,440500,467.970001
"970",469.98999,479.149994,466.359985,478.100006,519800,478.100006
"971",485,485,435.579987,436.450012,822900,436.450012
"972",431.890015,443.720001,421.149994,441.230011,865500,441.230011
"973",443.690002,455.73999,443.690002,455.059998,432200,455.059998
"974",459.619995,462.559998,445.059998,449.220001,396400,449.220001
"975",452.98999,458.350006,448.670013,453.640015,254300,453.640015
"976",452.089996,459.429993,448.820007,455.369995,499900,455.369995
"977",454.619995,457,450.540009,455.850006,315400,455.850006
"978",451.359985,455,443.649994,444.059998,347400,444.059998
"979",444.769989,457.809998,444.769989,457.190002,318500,457.190002
"980",456.230011,469.130005,455,464.290009,411400,464.290009
"981",467.26001,467.26001,449.709991,459.790009,440300,459.790009
"982",459.48999,466.769989,446.459991,446.829987,494800,446.829987
"983",449.23999,454.820007,443.140015,446.480011,338900,446.480011
"984",452.049988,455.970001,446.679993,454.230011,173900,454.230011
"985",454.769989,461.089996,451.309998,460.980011,589700,460.980011
"986",461.98999,468.980011,452.220001,467.859985,386700,467.859985
"987",465.51001,467.5,461.5,462.589996,352000,462.589996
"988",463.850006,467.829987,458.380005,460.070007,352600,460.070007
"989",462.959991,463.26001,455.869995,457.149994,387600,457.149994
"990",455.920013,462.700012,454.200012,459.359985,320400,459.359985
"991",461.920013,461.920013,453.23999,460.690002,436200,460.690002
"992",458.910004,462.450012,449.109985,449.880005,436100,449.880005
"993",450.48999,456.049988,449.040009,454.269989,592500,454.269989
"994",455.570007,457.619995,447.820007,456.230011,327200,456.230011
"995",458.839996,477.369995,457.279999,458.170013,460800,458.170013
"996",460.660004,467.399994,453.799988,464.959991,287700,464.959991
"997",466.529999,474.299988,463.459991,467.579987,466600,467.579987
"998",471.690002,477.799988,468.350006,477.799988,369400,477.799988
"999",478.48999,486.98999,474,485.519989,898800,485.519989
"1000",480.059998,490.440002,470.26001,489.679993,383300,489.679993
"1001",488.01001,499.619995,487.76001,499.149994,331500,499.149994
"1002",499.059998,502,492.820007,493.679993,253100,493.679993
"1003",495.820007,499.119995,493.160004,497.140015,69500,497.140015
"1004",503.630005,503.829987,490.25,494.700012,216600,494.700012
"1005",497.970001,501.040009,490.049988,494.070007,247600,494.070007
"1006",497.700012,501.290009,494.51001,496.959991,195400,496.959991
"1007",495.51001,500.410004,492,499.869995,228400,499.869995
