"","BLK.Open","BLK.High","BLK.Low","BLK.Close","BLK.Volume","BLK.Adjusted"
"918",594.450012,594.599976,590.119995,591.150024,373300,575.991028
"919",591.460022,595.700012,587.900024,592.099976,540200,576.916626
"920",592.940002,598.900024,591.98999,594.97998,428900,579.722778
"921",595.609985,601.309998,592.090027,601.059998,436000,585.646973
"922",602.52002,604.080017,593.669983,594.190002,581700,578.953064
"923",594.73999,601.02002,593.150024,596.23999,402800,580.9505
"924",597.73999,609.690002,594.190002,608,684200,592.408997
"925",604.130005,605.450012,573.700012,579.119995,739200,567.65863
"926",581.809998,584.090027,557.859985,564.630005,822100,553.455566
"927",559.98999,560.77002,548,552.539978,837100,541.604736
"928",561.619995,564.099976,555.330017,560.179993,830500,549.093567
"929",561.640015,561.960022,541.210022,543.309998,891000,532.557373
"930",544.47998,547.450012,537.859985,541.200012,660900,530.489197
"931",545.039978,553.210022,543.27002,547.380005,631400,536.546875
"932",553.109985,553.429993,547.280029,548.159973,626400,537.311401
"933",551.820007,566.880005,548.799988,561.72998,1003900,550.612854
"934",554.950012,555.799988,544.51001,548.409973,1033500,537.556458
"935",548.469971,559.159973,548.469971,556.919983,2989100,545.898071
"936",548.630005,556.76001,542.52002,552.590027,659600,541.653809
"937",551.150024,556.549988,544.530029,550.799988,565600,539.89917
"938",550.309998,552.869995,538.049988,538.539978,511400,527.881775
"939",537.280029,542.109985,531.809998,535.049988,552800,524.460876
"940",532.950012,548.900024,531.390015,547.809998,486400,536.968323
"941",554.440002,563.940002,554,558.650024,567000,547.593811
"942",560.159973,562.200012,552.369995,554.799988,409700,543.820007
"943",557.200012,570.890015,555.109985,563.549988,741100,552.39679
"944",576.840027,578.23999,566.169983,567.909973,551300,556.670532
"945",560.539978,574.669983,559.179993,570.119995,523400,558.836792
"946",574.700012,581.52002,573,580.97998,435300,569.481873
"947",580.97998,590.599976,578.130005,580.22998,704300,568.746704
"948",584.320007,592.789978,584.320007,592.049988,573500,580.332825
"949",595.359985,606.210022,594.340027,604.440002,538100,592.4776
"950",610.599976,614.299988,606.580017,611.570007,525100,599.466431
"951",615.369995,620.659973,613.659973,614.890015,644700,602.720764
"952",634.169983,646.289978,626.159973,638.960022,1154900,626.314453
"953",641.830017,643.460022,634.049988,639.849976,694200,627.186768
"954",634.090027,648.900024,632.640015,646.23999,792700,633.450317
"955",652.039978,659.570007,648,657.380005,765500,644.369873
"956",658.25,666.640015,633.030029,634.890015,775700,622.325012
"957",636.619995,650.97998,636.619995,645.070007,473500,632.303528
"958",646.580017,653.719971,634.820007,634.98999,452600,622.423035
"959",635,637.830017,629.820007,635.179993,483300,622.609192
"960",637.869995,639.159973,633.51001,637.309998,494200,624.697083
"961",630,631.590027,615.830017,622.190002,686100,609.876282
"962",620.320007,624.580017,613.469971,614.530029,349800,602.36792
"963",602.690002,606.450012,596.26001,600.710022,645600,588.821411
"964",600.210022,606.590027,590.26001,602.330017,447400,590.409363
"965",597.580017,600.869995,587.900024,599.210022,530400,587.351196
"966",608.960022,618.349976,606.450012,614.869995,462400,602.701172
"967",620.900024,633.340027,619,629.26001,560400,616.806458
"968",628.289978,657.97998,627.809998,651.599976,811700,638.704224
"969",661.02002,672,659.780029,668.190002,714400,654.965942
"970",666.059998,668,654.190002,654.900024,493900,641.938965
"971",685.119995,692.72998,663.179993,666.02002,870000,652.838867
"972",661.070007,666.539978,645.119995,660.599976,758000,647.526123
"973",670.789978,675.75,667.030029,670.619995,455800,657.3479
"974",665.76001,668.669983,654.869995,659.789978,501700,646.732178
"975",660,671.099976,658.289978,669.77002,664100,656.514709
"976",682.5,682.5,669.27002,676.429993,607600,663.042847
"977",676.460022,676.460022,664.51001,667.48999,768900,654.279724
"978",670.799988,676.650024,668.950012,669.890015,509000,656.632263
"979",665.969971,675.340027,663.23999,673.47998,471200,660.151245
"980",674.02002,675.75,669,672.710022,396200,659.396545
"981",676.880005,689,673.840027,682.869995,505400,669.355347
"982",694.669983,700.659973,686.5,699.299988,652000,685.460205
"983",698.119995,704.26001,696.419983,703.609985,401200,689.684875
"984",706.75,718.849976,705.140015,715.109985,313400,700.957275
"985",710.309998,713.190002,697.72998,698.349976,888400,684.528992
"986",709.669983,720.51001,705.200012,715.22998,549500,701.07489
"987",715,718.809998,708.97998,718.359985,484100,704.143005
"988",718.359985,721.820007,711.76001,715.419983,604400,704.822754
"989",713.419983,720.289978,696.549988,703.469971,816100,693.049744
"990",702.700012,709.580017,699.030029,709.48999,680600,698.980591
"991",706.789978,718.549988,703.47998,713.919983,598200,703.344971
"992",715.840027,716.150024,696.840027,701.679993,489400,691.286316
"993",699.590027,702.73999,694.25,698.409973,438600,688.064697
"994",692.299988,697.030029,689.450012,695.200012,488100,684.902283
"995",700.530029,700.549988,683.460022,683.919983,658500,673.789368
"996",691.52002,704.130005,690.330017,698.179993,617300,687.838135
"997",704,708.799988,693.549988,698.369995,849400,688.02533
"998",703,709.679993,699.289978,706.01001,832200,695.552185
"999",705.150024,706.599976,691.5,698.799988,1610700,688.448975
"1000",694,703.52002,689.169983,698.830017,631800,688.478577
"1001",700,703.659973,691.75,693.52002,596900,683.247192
"1002",702,708.169983,696.210022,703.640015,752600,693.217285
"1003",703.359985,710.840027,703.359985,707.179993,173300,696.704834
"1004",714.590027,715.119995,709.070007,710.179993,272300,699.6604
"1005",713.73999,715.320007,705.609985,706.280029,318400,695.818176
"1006",713.299988,716.940002,708,708.940002,355300,698.438782
"1007",707.47998,722.419983,706.919983,721.539978,361500,710.852112
