"","INCY.Open","INCY.High","INCY.Low","INCY.Close","INCY.Volume","INCY.Adjusted"
"900",97.32,100.970001,97.129997,100.510002,1431000,100.510002
"901",100.389999,101.150002,98.059998,98.760002,1115400,98.760002
"902",100.949997,102.610001,98.900002,101.790001,1942800,101.790001
"903",101,101.959999,96.889999,99.949997,1977700,99.949997
"904",100,101,96.25,97.620003,1390000,97.620003
"905",97.800003,98.5,96.919998,97.25,964200,97.25
"906",97.25,98.349998,95.93,96.93,760500,96.93
"907",96.760002,97.160004,92.940002,94.32,1208100,94.32
"908",94.120003,95.059998,92.839996,92.980003,1571300,92.980003
"909",93.050003,94.800003,93.010002,94.220001,739000,94.220001
"910",94.589996,95.589996,94.279999,95.559998,513100,95.559998
"911",95.620003,96.419998,94.279999,94.870003,900700,94.870003
"912",95.300003,97.800003,95.300003,97.480003,1058600,97.480003
"913",97.510002,97.970001,96.150002,97.559998,962700,97.559998
"914",96.959999,98.199997,96.160004,96.269997,1208300,96.269997
"915",96.050003,96.099998,94.480003,95.529999,921600,95.529999
"916",95.5,95.690002,93.349998,94.110001,2559600,94.110001
"917",94.559998,94.949997,92.940002,94.040001,849600,94.040001
"918",94.040001,95.459999,93.599998,95.309998,583900,95.309998
"919",94.019997,94.93,92.93,93.75,687700,93.75
"920",94.410004,95.489998,93.5,94.300003,744100,94.300003
"921",94.129997,94.559998,93.559998,93.900002,675700,93.900002
"922",93.790001,96.760002,93.5,96.349998,876500,96.349998
"923",95.620003,95.959999,92.260002,92.970001,980400,92.970001
"924",93.089996,95.510002,92.769997,95.440002,807200,95.440002
"925",95.980003,95.980003,90.610001,91.57,1515300,91.57
"926",91.629997,91.660004,88.900002,90.489998,962500,90.489998
"927",88.940002,91.309998,88.68,89.730003,1093100,89.730003
"928",90.199997,92.089996,89.089996,91.510002,1078000,91.510002
"929",90.830002,91.949997,88,88.260002,900100,88.260002
"930",89.040001,90.349998,87.410004,88,803400,88
"931",91,94.550003,90.050003,93.150002,1429100,93.150002
"932",93.5,93.699997,90.989998,91.43,857500,91.43
"933",92.599998,92.989998,89.849998,89.940002,1059100,89.940002
"934",86.620003,91.110001,86.5,90.419998,1392700,90.419998
"935",90.760002,91,85.650002,86.790001,3301700,86.790001
"936",86.370003,86.779999,84.809998,85.389999,1472200,85.389999
"937",85.879997,87.089996,84.900002,86.93,954400,86.93
"938",86.699997,87.910004,85.769997,85.970001,935700,85.970001
"939",84.989998,85.309998,82.980003,85.07,1035700,85.07
"940",84.68,87.349998,84.059998,86.550003,1378100,86.550003
"941",87.709999,90.449997,87.370003,90.360001,1445300,90.360001
"942",90.220001,90.480003,87.260002,87.43,1136900,87.43
"943",87.870003,90.790001,87.870003,89.739998,1333600,89.739998
"944",90.099998,93.080002,89.980003,92.43,1280500,92.43
"945",91.190002,91.910004,87.25,88.75,1261300,88.75
"946",89.260002,92.449997,89.260002,92.300003,1095700,92.300003
"947",91.970001,92.339996,88.32,88.599998,1094100,88.599998
"948",89.68,91.18,88.620003,90.449997,925300,90.449997
"949",90.709999,93.220001,90.089996,92.779999,1127000,92.779999
"950",92.989998,96.779999,92.599998,95.739998,1583900,95.739998
"951",97.029999,98.470001,95.580002,97.699997,1240200,97.699997
"952",97.260002,98.120003,96.089996,97.080002,1033300,97.080002
"953",94.43,97.419998,93.239998,93.349998,1086000,93.349998
"954",91.300003,92.879997,90.220001,90.529999,884200,90.529999
"955",91.110001,92.410004,90.300003,90.629997,1084100,90.629997
"956",91.040001,91.290001,86.900002,87.760002,1037300,87.760002
"957",88.620003,89.889999,87.769997,89.309998,922600,89.309998
"958",89.099998,89.839996,88.290001,88.599998,678900,88.599998
"959",88.919998,90.669998,88.470001,90.489998,660600,90.489998
"960",90.82,91.110001,89.190002,89.690002,652000,89.690002
"961",88.82,90.489998,88.559998,90.440002,652100,90.440002
"962",90.169998,90.919998,88.260002,88.349998,771000,88.349998
"963",87.349998,87.900002,85.309998,86.989998,1178600,86.989998
"964",86.940002,87.989998,85.480003,87.019997,691800,87.019997
"965",86.550003,86.839996,83.440002,86.639999,1105300,86.639999
"966",86.599998,86.599998,81.870003,84.440002,983900,84.440002
"967",84.589996,86.169998,83.93,84.949997,1085400,84.949997
"968",87.620003,92.389999,87.480003,91.209999,2087400,91.209999
"969",87.25,91.050003,84.370003,84.650002,3100000,84.650002
"970",85.169998,85.199997,82.360001,83.150002,1565900,83.150002
"971",83.389999,84.029999,80.599998,81.279999,1795500,81.279999
"972",80.919998,84.940002,80.650002,83.07,1618600,83.07
"973",84.199997,84.940002,82.220001,82.760002,742500,82.760002
"974",82.559998,83.93,81.760002,82.32,768800,82.32
"975",82.349998,83.230003,81.959999,82.529999,656700,82.529999
"976",83.010002,84.93,82.230003,84.349998,901600,84.349998
"977",83.849998,83.849998,82.260002,82.980003,790700,82.980003
"978",83.110001,84.639999,82.360001,82.739998,894200,82.739998
"979",83.099998,83.419998,81.029999,81.690002,1525300,81.690002
"980",81.75,82.169998,80.010002,81.93,2272400,81.93
"981",82.419998,83.400002,81.330002,81.389999,1178800,81.389999
"982",81.400002,82.139999,80.620003,80.739998,1037000,80.739998
"983",81.339996,82.349998,80.949997,81.160004,642000,81.160004
"984",82.010002,83.989998,81.230003,83.25,747900,83.25
"985",83.050003,84.970001,82.889999,84.540001,3216900,84.540001
"986",84.459999,85.730003,83.75,85.419998,886500,85.419998
"987",85.610001,85.610001,82.010002,82.269997,1069500,82.269997
"988",81.919998,83.599998,81.150002,82.900002,881500,82.900002
"989",83.059998,83.860001,82.410004,83.139999,862600,83.139999
"990",83.440002,83.949997,82.220001,83.059998,744500,83.059998
"991",83.199997,83.199997,82.089996,82.849998,697200,82.849998
"992",82.790001,82.790001,80.620003,80.959999,946000,80.959999
"993",81.220001,82.389999,80.82,82.050003,918900,82.050003
"994",81.760002,82.220001,80.790001,81.300003,1004900,81.300003
"995",83.199997,87.5,82.870003,86.809998,1717400,86.809998
"996",87.220001,87.519997,85.169998,86.269997,1080100,86.269997
"997",85.93,87.290001,85.5,86.230003,924200,86.230003
"998",86.970001,88.360001,86.32,88.279999,846500,88.279999
"999",89.029999,89.339996,87.440002,88.339996,2954500,88.339996
"1000",87.449997,87.900002,85.470001,86.970001,983400,86.970001
"1001",87.110001,88.419998,86.040001,87.989998,738300,87.989998
"1002",88.690002,88.959999,87.540001,87.93,491100,87.93
"1003",87.949997,88.370003,87.040001,87.370003,182100,87.370003
"1004",87.730003,88.150002,86.040001,86.339996,1210300,86.339996
"1005",87.129997,87.440002,85.129997,85.870003,739500,85.870003
"1006",86.459999,89.349998,86.120003,86.860001,594000,86.860001
"1007",86.540001,87.169998,85.330002,86.980003,561100,86.980003
