"","DTE.Open","DTE.High","DTE.Low","DTE.Close","DTE.Volume","DTE.Adjusted"
"882",94.391487,95.19149,91.872337,92.280853,1219650,88.545197
"883",91.021278,91.506386,90.034042,91.140427,1630900,87.450928
"884",91.106384,92.323402,90.74894,91.829788,1355598,88.112389
"885",91.42128,91.565956,88.680855,90.782982,1141513,87.107956
"886",90.468086,91.897873,90.263832,91.497871,1061260,87.793907
"887",91.497871,92.80851,91.09787,92.348938,1332803,88.610512
"888",92.451065,93.310638,91.582977,92.57872,1080530,88.831001
"889",93.804253,94.680855,92.774467,92.936172,1420105,89.173981
"890",92.757446,93.61702,92.527657,93.361702,1826538,89.582291
"891",93.685104,95.608513,93.685104,94.90213,1395313,91.060349
"892",94.621277,94.621277,92.612762,92.944679,1219768,89.182144
"893",92.374466,94.757446,92.374466,94.561699,1895745,90.733696
"894",94.272339,98.025536,93.548935,97.404259,1276873,93.461189
"895",97.199997,97.931915,96.893616,97.829788,1562045,93.869507
"896",98.212769,98.740425,97.25106,97.506386,1786588,93.559189
"897",97.336166,97.821274,96.408508,97.029785,1214363,93.101883
"898",95.438301,99.131912,94.476593,97.557449,2072583,93.608192
"899",97.846809,98.263832,96.561699,98.05957,1301195,94.089973
"900",97.029785,97.863831,96.510635,97.61702,1085700,93.665344
"901",97.429787,98.621277,96.680855,98.408508,1212953,94.424789
"902",98.136169,98.570213,96.74894,96.910637,965263,92.987564
"903",96.74894,98.782982,96.442551,98.417023,1202848,94.432968
"904",98.876595,99.131912,98.051064,98.297874,1284158,94.318642
"905",98.178726,99.923401,97.736168,99.523407,980303,95.494553
"906",98.638298,101.676598,98.638298,101.157448,1294615,97.062454
"907",101.61702,103.029785,101.319145,102.323402,1043518,98.181206
"908",102.927658,103.378723,99.804253,99.90638,881015,95.862022
"909",100.612762,101.693619,100.221275,101.114891,722860,97.021622
"910",100.485107,101.234039,99.872337,100.561699,649188,96.490814
"911",100.544678,101.32766,99.446808,100.178726,543438,96.123344
"912",100.178726,100.731918,99.361702,99.608513,1349488,95.576218
"913",99.574471,100.153191,98.825531,99.174469,957978,95.159752
"914",99.787231,99.931915,98.612762,99.591492,844943,95.559883
"915",99.012764,99.42128,98.025536,98.263832,914033,94.285973
"916",98.646812,98.817024,97.719147,98.57872,1386148,94.58812
"917",98.825531,100.553192,98.365959,100.400002,845648,96.335655
"918",100.638298,100.638298,99.004257,99.574471,662700,95.543549
"919",99.004257,99.506386,98.034042,98.502129,1072423,94.514618
"920",99.268082,100.272339,98.953194,99.591492,993698,95.559883
"921",99.923401,100.621277,99.080849,100.306381,652478,96.245834
"922",100.425529,101.344681,100.28936,100.995743,1179935,96.907295
"923",100.468086,100.936172,99.523407,100.246811,1063375,96.188675
"924",100.246811,103.029785,99.829788,102.51915,1259013,98.369026
"925",102.987236,103.744682,100.527657,101.378723,1119775,97.274765
"926",101.778725,102.195747,99.838295,101.114891,942938,97.021622
"927",101.463829,101.90638,99.310638,100.493614,1293910,96.425484
"928",101.361702,103.344681,100.953194,101.880852,838363,97.756569
"929",101.497871,102.068085,100.255318,100.357445,844473,96.294838
"930",100.587234,101.123405,99.872337,100.800003,724035,96.719475
"931",101.276596,103.199997,101.004257,102.451065,729675,98.303703
"932",102.646812,103.361702,100.238297,100.90213,1671908,96.817467
"933",100.944679,102.825531,100.425529,101.310638,3193180,97.209435
"934",100.978722,101.165955,98.595741,99.455322,1463815,95.42923
"935",97.719147,98.425529,95.140427,95.344681,2349883,92.284966
"936",94.008514,95.353188,93.319145,94.723404,1214010,91.683624
"937",94.876595,96.110641,94.67234,95.32766,1025893,92.268486
"938",95.685104,95.880852,94.90213,95.234039,1365350,92.177872
"939",95.293617,97.591492,94.187233,96.161705,790188,93.075768
"940",95.361702,97.838295,95.140427,97.634041,841770,94.500854
"941",98.348938,98.544678,97.32766,97.71064,1028243,94.574997
"942",97.948936,98.434044,96.765961,97.361702,986178,94.237251
"943",97.94043,98.885109,97.268082,97.90638,982653,94.76445
"944",97.736168,98.400002,95.778725,96.544678,1460173,93.446457
"945",95.702126,97.753189,94.927658,97.157448,2347298,94.039551
"946",97.429787,98.085106,96.587234,97.455322,1043518,94.327873
"947",97.778725,100.110641,97.404259,98.212769,1201320,95.061012
"948",98.80851,99.268082,96.90213,97.455322,1790465,94.327873
"949",101.268082,104.621277,100.995743,103.719147,3241355,100.390686
"950",104.204254,104.280853,101.761703,102.374466,994520,99.089149
"951",102.314896,103.029785,101.778725,102.791489,719805,99.49279
"952",102,102.723404,100.638298,101.336166,1200850,98.084183
"953",101.855316,102.502129,100.38298,101.61702,1092515,98.35601
"954",100.331917,101.089363,100,100.374466,1720788,97.153343
"955",100.459572,102.22979,100.136169,101.531914,1972355,98.273636
"956",101.370216,101.948936,100.204254,100.570213,1884230,97.342804
"957",101.821274,104.076599,101.821274,103.268082,1271585,99.954094
"958",103.004257,104.893616,102.74894,103.370216,1253725,100.052948
"959",102.970215,104.885109,102.476593,104.706383,811808,101.34623
"960",105.923401,106.90213,105.319145,106.510635,1131055,103.092583
"961",105.42128,106.570213,104.570213,105.736168,1405300,102.342972
"962",106.859573,111.395744,106.425529,108.22979,2763835,104.756577
"963",105.651062,107.582977,103.753189,103.957443,2204888,100.621323
"964",103.540428,106.680855,102.263832,105.080849,1064550,101.708679
"965",104.468086,105.131912,102.90213,105.0383,1293088,101.667503
"966",106.272339,107.234039,104.834045,106.978722,1054563,103.545654
"967",108.442551,109.046806,106.791489,107.625534,921435,104.171715
"968",107.293617,109.846809,106,106.527657,1092280,103.109062
"969",107.446808,109.387238,106.417023,106.493614,846705,103.076111
"970",106.57872,106.774467,104.527657,105.412766,1455473,102.029953
"971",109.09787,111.914894,108.90213,109.625534,1445838,106.107529
"972",109.914894,112.868088,109.744682,112.340424,1294145,108.735291
"973",112.851067,112.851067,110.323402,110.689362,1775778,107.137215
"974",110.459572,110.459572,107.182976,109.361702,2046615,105.852165
"975",109.863831,111.880852,109.702126,111.234039,1396018,107.664413
"976",113.19149,115.131912,112.944679,115.063828,2291368,111.3713
"977",113.965958,115.404259,112.995743,113.055321,1564983,109.427246
"978",113.472343,113.472343,110.757446,110.80851,1325870,107.252541
"979",111.063828,111.540428,109.106384,110.348938,2477605,106.807716
"980",110.774467,111.208511,110.076599,110.51915,2067883,106.972458
"981",110.825531,111.472343,110.51915,110.987236,1503295,107.425529
"982",112.034042,112.272339,111.361702,112.09362,1684010,108.496407
"983",111.846809,112.629784,110.570213,112.544678,1632428,108.932991
"984",112.646812,112.723404,109.174469,109.387238,619108,105.876877
"985",109.446808,109.90638,106.74894,107.072342,2785338,103.636269
"986",108.085106,109.09787,107.395744,107.438301,1370285,103.990486
"987",107.072342,109.659576,105.744682,109.574471,1902560,106.058105
"988",108.90213,109.472343,107.42128,107.94043,1336680,104.476494
"989",107.753189,108.553192,106.434044,107.174469,788895,103.735115
"990",106.655319,107.736168,105.965958,106.255318,981360,102.845459
"991",105.727661,106.306381,104.791489,106.068085,881015,102.664246
"992",106.170212,106.800003,105.855316,106.365959,940705,102.952553
"993",106.306381,106.663834,104.9617,105.719147,1006858,102.326492
"994",105.114891,106.706383,105.114891,106.442551,1308598,103.026695
"995",107.174469,107.90638,104.868088,105.123405,1129645,101.749878
"996",105.208511,106.451065,104.680855,106.212769,1222470,102.804276
"997",106.604256,106.714897,104.919151,105.148933,1219650,101.77459
"998",105.846809,106.374466,104.970215,105.148933,1029770,101.77459
"999",105.123405,105.319145,102.757446,103.574471,3002830,101.138832
"1000",102.374466,102.723404,99.455322,100.714897,1550295,98.346504
"1001",100.663834,101.429787,100.170212,101.208511,1085465,98.828514
"1002",102.017021,102.978722,100.885109,100.919151,834955,98.545959
"1003",100.927658,102.068085,100.51915,101.889359,415010,99.493347
"1004",102.680855,102.90213,101.106384,101.472343,698185,99.086136
"1005",101.77021,102.365959,101.217018,101.48085,619578,99.094444
"1006",101.046806,102.170212,101.046806,101.838295,519703,99.443481
"1007",101.897873,103.429787,101.463829,103.32766,650245,100.897827
