"","NSC.Open","NSC.High","NSC.Low","NSC.Close","NSC.Volume","NSC.Adjusted"
"888",174.050003,178.399994,173.389999,177.929993,1045300,173.585358
"889",181.309998,182.139999,179.160004,181.279999,1357300,176.853577
"890",181,185.789993,180.300003,182.919998,1431300,178.453522
"891",184.169998,189.020004,183.820007,188.25,1979400,183.653381
"892",186.770004,187.740005,184.339996,186.169998,1943000,181.624176
"893",186.5,189.770004,186.240005,187.179993,1335100,182.609482
"894",186,191.179993,185.929993,189.080002,1436000,184.46312
"895",187.910004,188.800003,185.759995,186.979996,1844600,182.414398
"896",187.009995,188.360001,186.619995,187.009995,1099300,182.443649
"897",186.470001,190.740005,185.169998,189.929993,1418300,185.292358
"898",189.330002,189.910004,184.210007,185.100006,1850700,180.580307
"899",188.070007,193.880005,185.190002,192.820007,2315500,188.111801
"900",190.960007,191.080002,186.149994,188.869995,1631700,184.25824
"901",190.960007,193.220001,184.919998,192.210007,1746200,187.516693
"902",192.380005,193.179993,188.559998,190.470001,1224300,185.819183
"903",189.460007,192.550003,189.029999,192.389999,1319900,187.692307
"904",193.929993,194.729996,192.210007,193.059998,1129900,188.345917
"905",191.779999,196.399994,191.539993,195.770004,1388400,191.92424
"906",195.070007,199.350006,195.070007,198.990005,1375400,195.080963
"907",201,204.610001,200.429993,204.5,1942700,200.482727
"908",206.770004,211.720001,205.779999,206.080002,1891800,202.031708
"909",207,208.350006,204.809998,204.850006,1397200,200.825867
"910",203.770004,205.169998,203.119995,204.380005,806900,200.365082
"911",204.25,208.300003,203.449997,206.610001,977800,202.55127
"912",207.339996,209.960007,206.610001,208.350006,998900,204.257111
"913",208.949997,209.240005,205.589996,206.330002,934900,202.276779
"914",207.25,207.869995,205.320007,205.399994,800100,201.365051
"915",204.080002,207.440002,203.130005,206.229996,770700,202.178757
"916",206.309998,209.710007,205.130005,208.929993,1573400,204.825699
"917",212.119995,212.339996,209.729996,212.220001,763600,208.051086
"918",212.5,214.279999,211.520004,213.619995,1099200,209.423553
"919",212.529999,214.350006,211.009995,213.080002,829800,208.89418
"920",213.229996,214.520004,212.220001,212.850006,750600,208.668701
"921",213.449997,215.369995,212.580002,215.029999,677500,210.805862
"922",214.839996,217,212.339996,212.529999,1151000,208.354996
"923",212.429993,215.850006,210.720001,215.300003,973700,211.070572
"924",215.059998,216.529999,213.039993,214.360001,1855100,210.149048
"925",217.009995,217.009995,209.130005,210.589996,1485400,206.453094
"926",212.660004,214,206.929993,209.100006,1357200,204.992355
"927",207.880005,209.350006,205.539993,206.75,1566900,202.688538
"928",208.729996,215.529999,208.160004,212.300003,3595500,208.129501
"929",212.919998,215,211.779999,213.169998,1303700,208.982407
"930",213.990005,219.130005,213.779999,217.550003,1720800,213.276382
"931",219.539993,221.470001,218.75,220.289993,1516400,215.96254
"932",220.5,222.979996,219.460007,222.029999,926100,217.66835
"933",224.039993,224.990005,220.649994,220.910004,1121900,216.570343
"934",217.729996,224.679993,215.070007,222.940002,1070300,218.560486
"935",222.490005,224.300003,220.179993,221.029999,1770000,216.688004
"936",217.199997,218.600006,210.820007,214.309998,1279700,210.100006
"937",215.240005,217.190002,214.419998,216.389999,973100,212.139175
"938",217.710007,220.330002,211.899994,213.429993,1475400,209.237289
"939",213.179993,217.259995,211.360001,214.429993,939000,210.217651
"940",215.110001,219.679993,214.429993,219.160004,946900,214.854752
"941",221.910004,222.820007,219.800003,221.020004,1129900,216.678223
"942",220.5,221.490005,215.800003,215.809998,1535900,211.570541
"943",217.529999,219,212.850006,213.990005,1669500,209.786301
"944",215.729996,215.839996,210.5,211.850006,1457500,207.688339
"945",208.979996,216.009995,208.169998,212.660004,2294700,208.482437
"946",215.509995,216.589996,214.289993,215.160004,1173300,210.933319
"947",216.910004,218.259995,213.229996,213.520004,987700,209.325546
"948",214.389999,218.470001,214.389999,216.860001,878500,212.59993
"949",219.570007,220.720001,213.559998,216.389999,1584200,212.139175
"950",219.5,219.619995,216.240005,218.389999,730200,214.099869
"951",219.850006,221.380005,216.929993,217.229996,1265900,212.962662
"952",217,219.210007,214.449997,214.979996,788200,210.756851
"953",215.979996,219.179993,215.919998,217.350006,908200,213.080307
"954",214.149994,219.770004,213.759995,219.350006,938400,215.041016
"955",220.580002,221.380005,217.289993,218.75,866200,214.452805
"956",218.559998,219.820007,213.380005,213.669998,1056400,209.47258
"957",214.300003,218.869995,214.119995,215.869995,594600,211.629379
"958",214.5,216.089996,212.509995,212.559998,1349100,208.384384
"959",213.110001,216.589996,211.669998,213.130005,1219400,208.943207
"960",213.5,216.270004,213.5,215.399994,801300,211.168579
"961",212.570007,212.610001,208.919998,210.660004,1158100,206.521729
"962",210.839996,210.839996,203.350006,203.639999,1771200,199.639603
"963",197.429993,201.509995,196.149994,198.110001,2077700,194.218262
"964",197.770004,208.449997,197.770004,205.619995,2082700,201.580734
"965",204.449997,209.190002,204.449997,209.119995,2214300,205.011993
"966",211.839996,215.139999,208.889999,215.059998,1740300,210.835297
"967",217.820007,224.880005,217.139999,223.5,2096500,219.109497
"968",225.419998,229.279999,220.75,220.789993,1967700,216.452744
"969",222.669998,228.149994,222.289993,225.789993,1305900,222.300919
"970",224.399994,225.570007,222.600006,223.160004,906000,219.711578
"971",235.949997,243.820007,228.910004,230.419998,1842600,226.859406
"972",231.710007,236.479996,229.339996,236.179993,1691200,232.530365
"973",239.020004,239.020004,230.929993,233.089996,1272000,229.488129
"974",232.210007,233.520004,228.830002,230.660004,974000,227.095688
"975",231.039993,239.960007,231.039993,239.259995,1950100,235.562775
"976",241.339996,247.25,240.710007,246.770004,1382300,242.956741
"977",244.330002,245.789993,241.330002,245.639999,900200,241.844208
"978",245.509995,247.979996,241.809998,241.869995,1240200,238.132446
"979",240.940002,242.789993,237.75,242.100006,959500,238.358902
"980",242.149994,243.869995,240.25,240.800003,810200,237.078995
"981",243.330002,244.449997,239.740005,242.850006,1601500,239.097321
"982",245.259995,245.929993,241.369995,242.520004,1241600,238.772415
"983",242.550003,242.720001,238.460007,241.460007,1340900,237.72879
"984",242.529999,244.020004,240.720001,242.720001,537200,238.96933
"985",241.839996,244.490005,236.779999,237.020004,2149000,233.357422
"986",240.399994,243.369995,238.399994,238.75,1822900,235.060684
"987",237.880005,241,237.490005,239.669998,1180100,235.966446
"988",241.050003,242.229996,236.600006,237.149994,1308700,233.485382
"989",237.690002,240.380005,237.690002,240.190002,906200,236.478424
"990",239,240.199997,237.130005,239.059998,904300,235.365875
"991",237.389999,239.669998,237.020004,238.669998,932500,234.981918
"992",238.460007,241.580002,238.039993,240.860001,972000,237.138062
"993",239,240.330002,235.860001,236.5,1212100,232.845428
"994",234.889999,237.300003,234.350006,235.25,1161200,231.614761
"995",236.979996,237.039993,228.899994,229.25,2004900,225.707458
"996",231.089996,232.070007,227.770004,229.800003,1205900,226.248978
"997",230.190002,230.720001,226.690002,228.699997,1081800,225.16597
"998",230.119995,231.009995,227.990005,230.690002,1097100,227.125214
"999",230.75,233.029999,228.820007,232.389999,2162200,228.79895
"1000",228.240005,231.639999,226.089996,230.139999,891600,226.583725
"1001",229.759995,232.509995,229.520004,230.5,806200,226.938156
"1002",231.919998,234.199997,230.5,233.119995,1209200,229.517654
"1003",233.220001,234.940002,231.630005,234.389999,383100,230.768036
"1004",236.220001,238.470001,235.190002,236.710007,785100,233.0522
"1005",236.929993,238.369995,232.449997,233.990005,929900,230.374237
"1006",234.339996,236.940002,234,235.979996,665900,232.333466
"1007",236.449997,238.050003,234.389999,237.610001,698300,233.938278
