"","MAR.Open","MAR.High","MAR.Low","MAR.Close","MAR.Volume","MAR.Adjusted"
"891",93.029999,93.099998,90.099998,91.480003,2329700,91.480003
"892",90.639999,91.629997,87.57,88.480003,3052400,88.480003
"893",89.669998,91.5,88.5,89.959999,2442400,89.959999
"894",89.07,90.959999,88.809998,90.809998,1741100,90.809998
"895",89.910004,90.199997,87.919998,88.970001,2564100,88.970001
"896",88.889999,88.889999,86.57,87.5,2369500,87.5
"897",86.110001,87.139999,85.199997,86.269997,2675800,86.269997
"898",86.309998,87.879997,85.959999,86.550003,2105000,86.550003
"899",87.080002,88.18,86,87.139999,1653700,87.139999
"900",85.459999,86.110001,84.540001,85.510002,2794700,85.510002
"901",84.529999,84.610001,82.059998,83.830002,3922500,83.830002
"902",83.260002,84.190002,81.300003,83.519997,3360500,83.519997
"903",83.419998,86.269997,82.620003,86.099998,2981200,86.099998
"904",87.720001,87.93,85.879997,87.269997,2198700,87.269997
"905",86.459999,91.220001,85.949997,90.389999,3763800,90.389999
"906",90.230003,94.050003,88.620003,93.779999,4949800,93.779999
"907",94.25,98.129997,93.300003,97.129997,5863800,97.129997
"908",101.18,101.620003,96.870003,97.010002,5372200,97.010002
"909",99.209999,99.650002,95.389999,96.029999,3830200,96.029999
"910",95.93,98.5,95.540001,96.5,2158500,96.5
"911",97.25,97.669998,95.959999,96.010002,3407000,96.010002
"912",97.220001,97.5,95.160004,95.720001,2096000,95.720001
"913",95.519997,95.839996,93.43,94.440002,1718100,94.440002
"914",94.910004,95.839996,93.669998,94,1536900,94
"915",92.459999,95.629997,92.07,94.019997,2240200,94.019997
"916",93.809998,97.029999,93.5,95.269997,2069200,95.269997
"917",96.010002,98.57,95,97.889999,2791700,97.889999
"918",98.830002,100.379997,97.519997,98.769997,2302700,98.769997
"919",98.339996,98.57,96.330002,97.379997,2158300,97.379997
"920",99.25,103.32,99,101.790001,3856900,101.790001
"921",102.959999,106.610001,101.949997,106.260002,3661000,106.260002
"922",105.25,105.959999,102.839996,102.910004,2881400,102.910004
"923",101.480003,104.580002,100.760002,103.089996,1917500,103.089996
"924",103.279999,104.839996,102.400002,104.389999,2101300,104.389999
"925",104.989998,107.900002,102.209999,103.089996,2956200,103.089996
"926",104.889999,107.040001,103.209999,104.82,2855800,104.82
"927",103,107.150002,102.370003,103.980003,2745900,103.980003
"928",103.809998,103.940002,100.830002,102.010002,2630100,102.010002
"929",102.940002,105.379997,100.110001,100.379997,2263100,100.379997
"930",100.940002,101.110001,97.389999,99.260002,2637800,99.260002
"931",100.879997,104.910004,100.550003,104.68,2729300,104.68
"932",104.980003,106.360001,103.220001,105.389999,1922000,105.389999
"933",106.110001,108.889999,104.440002,107.760002,3004200,107.760002
"934",105.769997,107.129997,103.699997,104.410004,2763100,104.410004
"935",103.370003,103.940002,99.580002,99.879997,5327700,99.879997
"936",95.959999,96.400002,91.400002,93.019997,4863200,93.019997
"937",93.510002,95.529999,93,95.5,3605400,95.5
"938",96.349998,97.860001,92.620003,92.940002,2788300,92.940002
"939",92.269997,93.580002,90.480003,91.349998,4025900,91.349998
"940",90.330002,93.43,90.269997,92.989998,2318000,92.989998
"941",95.050003,97.389999,93.940002,96,2965400,96
"942",96.190002,96.190002,92.809998,93.220001,2216600,93.220001
"943",94.410004,96.019997,92.150002,92.580002,2921800,92.580002
"944",93.220001,94.949997,92.510002,94.349998,2182100,94.349998
"945",91.699997,95.620003,91.440002,95.25,2199000,95.25
"946",95.779999,97.239998,95.129997,96.779999,2153100,96.779999
"947",98.129997,100.339996,96.519997,96.919998,3023200,96.919998
"948",98.239998,99.940002,98.010002,99.010002,1845500,99.010002
"949",99.809998,100.440002,98.209999,100.309998,1799200,100.309998
"950",101.290001,102.089996,99.260002,99.339996,1673600,99.339996
"951",99.459999,101.110001,98.839996,100.709999,2318400,100.709999
"952",99.239998,99.529999,96.910004,98.239998,2738900,98.239998
"953",98.540001,99.199997,96.559998,97.07,2448000,97.07
"954",96.290001,97.290001,94.769997,97.07,1884100,97.07
"955",97.330002,98.989998,96.800003,97.760002,1707000,97.760002
"956",98.519997,98.519997,93.639999,93.940002,2073200,93.940002
"957",95.300003,97.089996,94.199997,96.089996,1783000,96.089996
"958",95.529999,96.019997,94.309998,95.150002,1512200,95.150002
"959",96.099998,101.209999,95.639999,100.82,3033000,100.82
"960",101.709999,102.269997,100.18,101.760002,2032600,101.760002
"961",99.5,99.510002,94.419998,96.019997,2912900,96.019997
"962",96.470001,96.870003,93.349998,93.459999,2512000,93.459999
"963",91.57,92.519997,88.919998,89.970001,4302400,89.970001
"964",89.989998,93.769997,89.010002,93.330002,2728900,93.330002
"965",92.050003,94.029999,90.550003,92.879997,2732200,92.879997
"966",93,93.389999,91.599998,92.900002,2320100,92.900002
"967",94.260002,97.190002,93.889999,96.089996,2658400,96.089996
"968",97.419998,100.559998,95.129997,98.040001,3274500,98.040001
"969",98.730003,102.889999,98.129997,100.910004,3572800,100.910004
"970",102,104.650002,101.5,103.889999,4168000,103.889999
"971",123.050003,131.899994,113.599998,118.300003,14217300,118.300003
"972",117.199997,119.800003,115.919998,118.480003,4883900,118.480003
"973",117.540001,118.199997,115.07,116.389999,3846800,116.389999
"974",114.599998,116.309998,111.870003,115.339996,3113900,115.339996
"975",116.309998,120.129997,115.650002,120,2804700,120
"976",125.699997,125.699997,121.650002,123.760002,4596300,123.760002
"977",123.629997,123.660004,120.360001,122.779999,2924400,122.779999
"978",122.260002,124.220001,120.220001,120.339996,2370100,120.339996
"979",120.349998,121.709999,119.529999,121.110001,2034800,121.110001
"980",120.650002,121.910004,119.209999,119.279999,5292100,119.279999
"981",120.949997,123.419998,120.57,123.089996,2183300,123.089996
"982",126.290001,131.350006,125.360001,130.910004,5305200,130.910004
"983",129.869995,130.25,127.760002,129.220001,2086600,129.220001
"984",128,130.740005,127.199997,128.350006,1365800,128.350006
"985",127.919998,128.309998,124.879997,126.870003,2094500,126.870003
"986",129.5,129.669998,127.669998,128.520004,1891300,128.520004
"987",128.110001,130.639999,127.68,128.720001,1955100,128.720001
"988",129.960007,134.669998,129.100006,132.320007,2694000,132.320007
"989",133.639999,135.839996,132.770004,135.610001,1923200,135.610001
"990",134.880005,135.289993,132.160004,132.960007,1766100,132.960007
"991",131.5,134.169998,131.050003,132.550003,1552800,132.550003
"992",133.929993,134.339996,129.320007,130.470001,2786900,130.470001
"993",129.860001,132.410004,128.880005,131.770004,1791300,131.770004
"994",130.660004,131.809998,127.639999,128.509995,2171900,128.509995
"995",131.289993,131.429993,126.43,126.620003,1889000,126.620003
"996",129.350006,130.490005,126.839996,130.360001,1811500,130.360001
"997",130.600006,130.919998,128.740005,130.440002,1752500,130.440002
"998",130.779999,132.399994,128.669998,130.289993,1818200,130.289993
"999",130.339996,130.910004,128.270004,128.820007,3376400,128.820007
"1000",125.790001,128.149994,123.779999,127.32,2186900,127.32
"1001",126.540001,127.279999,124.440002,126.260002,1497400,126.260002
"1002",127.059998,129.080002,126.739998,128.610001,1624400,128.610001
"1003",128.619995,128.979996,127.5,128.75,592100,128.75
"1004",130.25,130.570007,128.119995,128.320007,1330200,128.320007
"1005",129.490005,131.330002,128.399994,129,1685100,129
"1006",129.210007,131.350006,128.5,130.470001,1284400,130.470001
"1007",130.289993,132.520004,128.830002,131.919998,1537300,131.919998
