"","ARE.Open","ARE.High","ARE.Low","ARE.Close","ARE.Volume","ARE.Adjusted"
"910",172,174.110001,170.5,170.699997,391400,165.447281
"911",170.619995,172.160004,169.600006,170.220001,401500,164.982056
"912",170.559998,174.130005,169.839996,173.419998,551300,168.083588
"913",173.190002,174.190002,172.119995,173.759995,501200,168.413132
"914",174,174,171.110001,171.419998,503400,166.145111
"915",171.369995,173.490005,170.949997,171.449997,344700,166.17421
"916",172.429993,172.899994,169.610001,170.690002,549600,165.437607
"917",169.990005,171.210007,168.429993,171.210007,446400,165.941605
"918",171.320007,172.039993,169.720001,170.740005,443200,165.486053
"919",170.779999,170.869995,169.179993,170.389999,401200,165.14682
"920",170.389999,172.039993,170.389999,170.520004,352200,165.272842
"921",170.820007,171.559998,167.639999,169.710007,461100,164.487747
"922",169.550003,169.669998,167.5,168.380005,1077500,163.198669
"923",167.699997,168.690002,166.229996,166.539993,529700,161.415283
"924",166.479996,170.970001,165.729996,170.369995,784900,165.127426
"925",171.25,173.350006,167.600006,169.580002,768800,164.361755
"926",169.580002,170.649994,164.449997,166.429993,563800,161.30867
"927",165.229996,165.380005,160.259995,161.990005,930400,157.005295
"928",162.679993,165.699997,161.619995,162.880005,840100,157.86792
"929",162.339996,162.669998,160.100006,160.350006,611600,155.415756
"930",160.630005,160.630005,157,158.360001,526500,153.487
"931",159.419998,163.889999,158.830002,163.679993,834800,158.64328
"932",163.679993,165.779999,163.25,163.649994,624600,158.614212
"933",164.929993,166.550003,163.389999,164.639999,668600,159.573761
"934",163.070007,164.449997,161.229996,162.039993,1118600,157.053757
"935",160.470001,162.350006,157.600006,159.350006,3441800,154.446533
"936",157.679993,157.960007,154.190002,155.889999,835700,151.093033
"937",156.089996,159.919998,156.089996,159.149994,897300,154.252686
"938",158.929993,160.149994,156.050003,156.529999,736100,151.713318
"939",156.740005,159.830002,155.600006,156.580002,1225300,151.761795
"940",155.75,158.789993,155.699997,158.5,1134300,153.622681
"941",160.539993,162.449997,159.850006,161.350006,1357300,156.38501
"942",159.520004,161.960007,159,159.929993,714500,156.033768
"943",160.940002,163.139999,158.300003,160,1627300,156.102066
"944",160.600006,163.220001,160.039993,163.190002,671700,159.214355
"945",161.669998,165.300003,160.570007,164.710007,779900,160.697311
"946",166.059998,167.139999,163.399994,167,654800,162.931519
"947",167.369995,167.880005,164.320007,165.100006,630000,161.07782
"948",165.289993,165.850006,163.089996,163.119995,670000,159.146057
"949",163.589996,166.990005,163.289993,166.089996,593000,162.043686
"950",167.110001,167.110001,164.559998,165.149994,529400,161.126587
"951",165.289993,167.320007,164.490005,166.899994,597700,162.833954
"952",166.350006,168.089996,165.080002,165.619995,835400,161.585144
"953",165.360001,165.710007,162.070007,162.270004,486200,158.316757
"954",161,162.979996,160.509995,161.929993,483400,157.985031
"955",162.009995,163.460007,161.520004,162.059998,696300,158.111877
"956",162.690002,162.960007,158.419998,158.539993,1148200,154.677628
"957",159.619995,160.679993,158.979996,160.020004,540400,156.121582
"958",160,161.259995,158.899994,160.080002,619900,156.180099
"959",159.800003,161.070007,159.460007,160.160004,488700,156.258179
"960",161.25,161.419998,159.800003,160.539993,387200,156.628891
"961",159.270004,159.850006,155.830002,156.830002,823700,153.009293
"962",156.449997,158.580002,154.070007,156.160004,811300,152.355606
"963",153.410004,154.75,152.020004,152.169998,902100,148.462814
"964",152.600006,153.850006,150.399994,151.509995,618300,147.818893
"965",151.089996,152.449997,150.080002,151.520004,832800,147.828659
"966",152.960007,154.919998,152.300003,154.919998,1104500,151.145813
"967",156.259995,157.229996,154.889999,155.75,908400,151.955597
"968",156.610001,160.100006,156.110001,158.639999,1140100,154.775192
"969",159.600006,159.919998,157.339996,158.389999,612500,154.531281
"970",157.919998,159.679993,156.440002,157.119995,1069300,153.292221
"971",164.679993,169.470001,153.649994,154.070007,1726900,150.316544
"972",154.509995,161.880005,153.619995,161.759995,1421300,157.819183
"973",162.320007,163.570007,160.710007,162.75,896600,158.785049
"974",162.570007,163.179993,159.919998,161.369995,826600,157.43869
"975",161.600006,164.759995,161.539993,164.369995,715400,160.365585
"976",166.710007,167.190002,161.630005,165.330002,853500,161.302216
"977",164.770004,165.440002,163.410004,165.289993,549700,161.263184
"978",165.429993,167.070007,162.520004,162.529999,553500,158.570419
"979",162.070007,163.940002,160.660004,163.740005,475200,159.750961
"980",163.869995,164.869995,162.880005,164.139999,522200,160.141205
"981",164.809998,166.169998,163.490005,163.970001,743000,159.975342
"982",165.75,166.399994,162.029999,162.360001,1006900,158.404572
"983",162.330002,163.139999,161.059998,162.580002,492200,158.619202
"984",162.75,163.210007,161.539993,162.139999,251200,158.189941
"985",161.970001,163.919998,160.979996,163.729996,876900,159.74118
"986",165.080002,168.830002,164.919998,168.110001,817100,164.014496
"987",167.770004,170.179993,165.460007,165.970001,695300,161.926636
"988",165.949997,168.839996,165.949997,167.729996,668800,163.643738
"989",169.070007,171.240005,168.639999,170.940002,659800,166.775558
"990",170.350006,171.669998,170.350006,171.039993,592600,166.873093
"991",170.970001,171.929993,170.380005,170.789993,566800,166.629181
"992",170.940002,171.949997,168.449997,171.259995,640900,167.087753
"993",170.139999,172.399994,170.139999,171.009995,601400,166.843826
"994",170.050003,172.649994,170.029999,172.580002,709600,168.37558
"995",173.729996,176.919998,172.479996,172.830002,1017600,168.619492
"996",172.839996,176.179993,171.330002,176.179993,1066500,171.887878
"997",176.759995,178.880005,176.369995,177.630005,716200,173.302567
"998",179.009995,179.789993,176.490005,177.699997,901600,173.370865
"999",177.360001,178.509995,174.25,175.259995,2900600,170.99028
"1000",173.190002,175.220001,172.889999,174.619995,975400,170.365891
"1001",174.389999,176.089996,173.75,175.889999,638300,171.60495
"1002",176.720001,178.070007,173.100006,173.690002,581700,169.458542
"1003",173.779999,174.600006,173.059998,174.5,212800,170.24881
"1004",174.630005,176.199997,174.139999,175.869995,339200,171.585434
"1005",176.820007,178.470001,174.520004,175.160004,311600,170.892731
"1006",174.399994,175.800003,173.520004,175.089996,406500,171.894119
"1007",174.929993,178.369995,173.949997,178.220001,495400,174.96698
