"","SNA.Open","SNA.High","SNA.Low","SNA.Close","SNA.Volume","SNA.Adjusted"
"913",152.880005,154.070007,151.589996,151.770004,355800,147.103806
"914",150.869995,152.660004,149.979996,150.300003,262600,146.723099
"915",148.600006,149.75,148.119995,148.869995,335500,145.327118
"916",148.979996,149.619995,147.169998,147.899994,273200,144.380188
"917",147.839996,149.979996,147.490005,149.259995,297200,145.70784
"918",149.979996,149.979996,146.330002,147.830002,258100,144.311874
"919",147.830002,148.25,146.880005,147.210007,174600,143.706635
"920",148.179993,149.649994,147.330002,147.619995,212000,144.106857
"921",147.960007,150.820007,147.149994,150.339996,279900,146.762131
"922",150.100006,150.220001,148.089996,148.270004,376100,144.741394
"923",147.270004,151.380005,146.639999,151.330002,296500,147.728577
"924",151.369995,155.610001,151.369995,155.160004,368100,151.467438
"925",155.639999,156.309998,150.149994,151.300003,296100,147.69928
"926",153.919998,155.160004,150.419998,151.220001,327100,147.621201
"927",151.199997,151.679993,147.570007,147.669998,379400,144.155655
"928",148.770004,151.570007,148.600006,150.449997,226500,146.869507
"929",150.369995,151.669998,147.25,147.710007,212300,144.194733
"930",148.089996,148.880005,146.059998,147.820007,273800,144.302109
"931",149.699997,153.309998,148.960007,152.830002,291200,149.192871
"932",152.669998,154.070007,152.100006,152.960007,235200,149.319778
"933",150.850006,151.240005,146.339996,149.089996,556700,145.541885
"934",147.149994,150.520004,146.149994,148.710007,340900,145.170914
"935",148.380005,151.210007,147.429993,147.529999,442200,144.018997
"936",144.119995,144.990005,139.25,140.919998,282500,137.566315
"937",140.770004,144.770004,140.770004,144.490005,365400,141.051361
"938",144.800003,146.259995,140.690002,141.089996,397000,137.732269
"939",140.820007,143.270004,138.940002,141.389999,260800,138.025131
"940",140.070007,143.110001,140.070007,142.039993,255600,138.659653
"941",144.669998,147.570007,143.270004,146.710007,333700,143.218521
"942",147.210007,147.699997,144.410004,145.399994,239600,141.939682
"943",146.449997,148.990005,145.699997,147.130005,630700,143.62851
"944",147.820007,150,144.110001,145.119995,535000,141.666367
"945",142.149994,148.75,142.149994,148.119995,589500,144.594955
"946",149.889999,152.050003,149.070007,151.630005,305700,148.021423
"947",152.580002,161.470001,151.970001,156.050003,860500,152.336243
"948",157.990005,161.309998,157.559998,158.399994,399400,154.630295
"949",158.300003,159.199997,156.839996,158.389999,278600,154.62056
"950",159.149994,160.229996,156.779999,157.210007,269000,153.468643
"951",157.990005,159.729996,157.169998,157.759995,259200,154.005554
"952",157.199997,158.600006,154.619995,155.470001,280600,151.77002
"953",156.100006,157.550003,154.770004,156.830002,251800,153.097687
"954",154.429993,159.820007,153.470001,157.970001,337700,154.210556
"955",158.860001,161.350006,158.330002,159.160004,417600,155.372223
"956",155.910004,158.919998,154.770004,155.960007,659400,152.248383
"957",156.389999,158.110001,153.869995,154.929993,445700,151.242889
"958",154.889999,156.839996,154.009995,155.270004,636200,151.574799
"959",167.449997,169.990005,162.130005,169.449997,1902600,165.417328
"960",170.919998,171.889999,168.080002,169.389999,657500,165.358765
"961",167.710007,168.75,163.539993,164.25,548000,160.34108
"962",163.279999,163.589996,157.539993,158.419998,601300,154.649841
"963",155.699997,156.570007,153.350006,154.679993,560600,150.998825
"964",153.910004,157.100006,153.399994,155.910004,529500,152.199585
"965",155.889999,158.160004,153.270004,157.529999,443700,153.781021
"966",159.649994,164.220001,159.070007,163.809998,423600,159.911545
"967",165.600006,166.600006,162.199997,163.919998,596500,160.018936
"968",161.300003,161.300003,156.729996,157.630005,465900,153.878632
"969",159.089996,163.440002,158.550003,161.710007,419100,157.861557
"970",163.059998,164.360001,160.759995,162.649994,326100,158.77916
"971",170.300003,178.660004,167.889999,168.259995,804000,164.255646
"972",168.309998,173.720001,167.619995,172.669998,422600,168.560699
"973",173.210007,173.210007,168.529999,170.179993,400400,166.129959
"974",168.789993,170.119995,165.509995,167.419998,389400,163.435654
"975",168.25,172.25,168.100006,171.320007,316600,167.242844
"976",175.160004,175.160004,172.529999,174.610001,424300,170.454544
"977",172.770004,173.910004,169.690002,172.580002,414100,168.472855
"978",173.259995,175.479996,171.029999,171.210007,408600,167.135468
"979",169.539993,172.089996,167.649994,171.720001,312400,168.846344
"980",171.580002,174.100006,170.949997,172.919998,415400,170.02626
"981",174.279999,176.410004,173.520004,176.029999,407600,173.084213
"982",178.5,180.699997,177.009995,179.059998,355600,176.063507
"983",178.119995,178.119995,174.860001,174.960007,355400,172.03212
"984",175.570007,177,174.190002,177,196300,174.037964
"985",175.690002,176.910004,174.809998,175.850006,430900,172.907227
"986",178.100006,178.410004,174.490005,175.789993,408600,172.848221
"987",174.509995,176.380005,173.610001,176.020004,473400,173.074387
"988",176.020004,180.259995,175.759995,177.449997,767100,174.480423
"989",177.839996,181.229996,177.220001,181.130005,393400,178.098862
"990",180.100006,181.639999,178.940002,179.850006,521800,176.840286
"991",178.529999,181.800003,178.059998,180.919998,333400,177.89238
"992",181.679993,183.229996,180.309998,182.080002,356000,179.032974
"993",181.059998,182.229996,178.580002,180.779999,494200,177.754715
"994",179.75,182.520004,179.75,180.779999,477100,177.754715
"995",182.320007,182.339996,175.029999,175.179993,424100,172.248428
"996",177.009995,177.029999,173.690002,174.940002,645300,172.012451
"997",175.339996,175.679993,171.020004,171.919998,707100,169.042999
"998",172,173,169.619995,171.160004,755700,168.295715
"999",171.300003,171.710007,167.830002,169.860001,1223900,167.017456
"1000",168.009995,170.179993,165.559998,169.710007,381000,166.86998
"1001",170.020004,170.199997,166.830002,167.539993,367400,164.736282
"1002",168.240005,169.509995,167.339996,167.839996,255600,165.03125
"1003",169.449997,169.899994,167.649994,169.770004,106400,166.92897
"1004",170.789993,171.899994,169.190002,170.369995,280700,167.518921
"1005",171.399994,171.520004,167.270004,168.860001,154500,166.034195
"1006",169.240005,171.910004,169.240005,170.949997,259900,168.089218
"1007",170.360001,171.389999,169.289993,171.139999,287800,168.276047
