"","ECL.Open","ECL.High","ECL.Low","ECL.Close","ECL.Volume","ECL.Adjusted"
"899",193.259995,196.240005,193.149994,194.830002,2339900,192.681503
"900",192.130005,193.649994,189.350006,191.050003,1447500,188.943207
"901",190.350006,191.199997,183.279999,187.080002,1797400,185.016968
"902",188.009995,189.119995,184.300003,184.410004,1586800,182.376419
"903",184.429993,190.600006,183.039993,189.309998,2265900,187.222366
"904",190.259995,193.979996,190.259995,191.940002,1588600,189.82338
"905",192.380005,195.119995,191.009995,194.199997,1378500,192.058441
"906",194,196.089996,192.270004,194.899994,1354900,192.750732
"907",194.970001,197.229996,194.210007,195.300003,761100,193.146317
"908",198.619995,199.979996,195.610001,196.220001,786100,194.056168
"909",197.5,199.929993,197.289993,198.690002,850000,196.498947
"910",196.770004,198.910004,195.949997,196.550003,618200,194.382538
"911",196.070007,196.839996,193.860001,194.710007,630900,192.562836
"912",195.770004,197.389999,193.729996,194.850006,637700,192.701294
"913",195.410004,195.809998,193.580002,194.369995,619900,192.226578
"914",195.399994,196.039993,193.850006,194.059998,688100,191.919998
"915",192.160004,194.779999,192.160004,194.410004,508100,192.266144
"916",194.649994,195.360001,193.029999,194.850006,704300,192.701294
"917",196.580002,198.5,196.110001,197.520004,578000,195.341843
"918",197.929993,199.369995,195.740005,195.990005,664100,193.828735
"919",195.75,198.270004,195.429993,197.110001,783800,194.936371
"920",197.610001,199.899994,197.589996,197.679993,869000,195.500061
"921",197.880005,200.669998,196.600006,200.5,748800,198.288971
"922",200.5,200.990005,196.960007,197.080002,826100,194.906677
"923",196.619995,201.660004,195.789993,201.660004,1124900,199.436188
"924",201.25,209.669998,201.25,209.179993,1372800,206.873245
"925",208.529999,209.389999,202.179993,204.839996,2042300,202.581116
"926",204.850006,206.820007,202.869995,204.759995,1632800,202.501999
"927",202.869995,203.289993,195.169998,197.880005,1322700,195.697861
"928",200.199997,205.089996,199.960007,203,1342700,200.761414
"929",204.240005,205.619995,201.460007,201.869995,828600,199.64386
"930",203.639999,204.860001,202.139999,203.600006,1012500,201.354797
"931",205.490005,207.029999,204.399994,204.889999,1029500,203.099411
"932",206.669998,208.330002,205.979996,206.630005,1433300,204.824203
"933",208,209.539993,207.649994,207.820007,1574000,206.003799
"934",205.970001,208.490005,204.919998,207.5,1343900,205.6866
"935",207.050003,208.199997,203.809998,204.020004,1910000,202.237015
"936",199.940002,200.970001,195.889999,198.470001,744500,196.735519
"937",199.369995,200.460007,198.449997,199.160004,913300,197.419479
"938",199.270004,200,194.699997,195.199997,1131500,193.49408
"939",194.110001,197.369995,192.419998,194.610001,961700,192.909241
"940",193.710007,196.720001,193,196.029999,1021300,194.316833
"941",199.910004,201.440002,197.690002,198.270004,1316000,196.537262
"942",199,199.259995,196.820007,197.449997,776900,195.724411
"943",198.690002,201.630005,198.080002,199.839996,1390400,198.093536
"944",201.779999,203.75,196.119995,197.080002,1192800,195.357651
"945",195.070007,199.839996,194.5,198.059998,1162000,196.329086
"946",200.479996,202.289993,199.089996,199.389999,1295500,197.647476
"947",200,201.899994,196.190002,196.429993,1284300,194.713318
"948",199.639999,203.279999,199.570007,201.399994,1357100,199.639908
"949",203.339996,203.470001,201.320007,201.460007,842000,199.699387
"950",203.639999,204.720001,202.910004,203.160004,670800,201.384537
"951",204.350006,206.179993,201.970001,202.729996,1249000,200.958267
"952",202.110001,204.490005,200.850006,201.050003,990400,199.292969
"953",201.360001,203.410004,201.119995,201.309998,668100,199.55069
"954",198.789993,203.190002,197.940002,201.440002,1054300,199.679565
"955",202.529999,206.800003,202.160004,204.529999,1070600,202.742554
"956",205.300003,206.029999,200.789993,201.789993,993900,200.026505
"957",202.179993,205.25,201.899994,203.009995,887200,201.235825
"958",202.289993,206.210007,202.289993,203.210007,1039900,201.434097
"959",203.279999,205.830002,202.369995,204.869995,689800,203.07959
"960",206.25,207.740005,204.039993,204.869995,748200,203.07959
"961",202.449997,203.350006,197.820007,198.169998,1148100,196.438126
"962",200,204.490005,189.039993,189.770004,2387200,188.111542
"963",185.919998,189.190002,185,185.350006,1198900,183.730179
"964",185.729996,188.399994,184.020004,186.940002,1206000,185.306274
"965",185.639999,188.309998,181.25,183.589996,1159000,181.985565
"966",186.589996,192.580002,186.589996,188.850006,941500,187.199585
"967",191.059998,194.270004,189.660004,192.610001,966500,190.926727
"968",192.979996,194.869995,190.130005,191.889999,837100,190.213013
"969",195.25,198.020004,194.440002,196.419998,917400,194.70343
"970",198.490005,200.820007,196.710007,199.389999,914800,197.647476
"971",210,220.210007,208.850006,216.899994,2693800,215.00444
"972",219.470001,220.610001,210.830002,212.229996,1829300,210.375275
"973",213.399994,213.880005,207.720001,209.830002,1077900,207.996216
"974",209.880005,209.880005,201.110001,203.479996,1180500,201.701721
"975",205.229996,208.710007,204.960007,208.429993,1081700,206.608459
"976",210.270004,215.020004,209.559998,213.380005,839600,211.515198
"977",211.339996,212.990005,209.899994,212.270004,874000,210.414917
"978",213.130005,213.389999,209.440002,209.440002,828300,207.609634
"979",208.880005,212.589996,207.600006,210.929993,802700,209.086624
"980",210.399994,212.339996,209.75,210.660004,847000,208.818985
"981",212.779999,215.5,212.009995,213.919998,730500,212.050476
"982",216.389999,221.720001,216.389999,219.309998,979600,217.393387
"983",218.399994,220.479996,216.910004,218.029999,757800,216.124588
"984",219.449997,225.380005,218.830002,224.809998,792700,222.845306
"985",222.899994,224.699997,219.460007,222.149994,2060500,220.208542
"986",224.970001,226.320007,221.589996,224.020004,997000,222.062225
"987",223.389999,224.539993,218.949997,219.139999,898600,217.224854
"988",219.169998,223.809998,219.009995,219.75,992700,217.829529
"989",221.199997,225.860001,221.199997,225.610001,781200,223.638336
"990",224.869995,225.029999,221.759995,222.740005,794600,220.793427
"991",222.600006,224.600006,221.949997,224.410004,712700,222.448807
"992",225.229996,226.559998,222.960007,225.899994,734200,223.925797
"993",225.229996,227.289993,222.660004,223.080002,924000,221.130432
"994",221.929993,224.5,220.279999,221.25,734500,219.316437
"995",222.240005,222.789993,216.619995,217,758300,215.571243
"996",219.449997,224.089996,218.080002,222.949997,942100,221.482071
"997",222.130005,223.339996,219.929993,220.009995,751600,218.561432
"998",221.399994,222.600006,219.789993,220.610001,925500,219.157471
"999",221.059998,221.339996,216.869995,218.580002,2178300,217.140839
"1000",215.580002,215.899994,210.789993,215.809998,1241600,214.389084
"1001",216.279999,217.600006,214.380005,215.210007,946900,213.793045
"1002",216.690002,219.210007,213.279999,213.320007,510600,211.915482
"1003",213.220001,216.360001,212.059998,216.119995,279200,214.697052
"1004",217.350006,218.660004,214.270004,214.699997,729600,213.286392
"1005",216.009995,216.929993,213.369995,214.470001,395100,213.057907
"1006",215.669998,218.389999,214.770004,215.240005,477300,213.822845
"1007",215.25,216.839996,214.729996,216.360001,752300,214.935471
