"","IP.Open","IP.High","IP.Low","IP.Close","IP.Volume","IP.Adjusted"
"873",32.765152,32.784092,31.979168,32.594696,2821632,30.651091
"874",32.85038,33.295456,32.670456,33.001896,2711174,31.034012
"875",32.642044,32.642044,31.742424,31.799242,3326928,29.90307
"876",31.57197,32.045456,30.861742,31.988636,2071872,30.081173
"877",31.789774,32.121212,31.401514,32.007576,3900970,30.09898
"878",32.490528,33.541668,32.414772,33.153408,2697235,31.176487
"879",32.945076,33.626896,32.613636,33.342804,2669885,31.354595
"880",33.465908,33.67424,32.689396,32.964016,2474736,30.998386
"881",33.390152,33.901516,33.172348,33.47538,2166806,31.479258
"882",34.29924,34.545456,33.617424,34.034092,2773901,32.004662
"883",33.607956,33.683712,33.10606,33.371212,3431366,31.381304
"884",33.238636,33.304924,32.026516,32.329544,3188909,30.401752
"885",32.20644,32.329544,31.193182,31.354168,2921530,29.484535
"886",31.467802,32.755684,31.467802,32.708332,2085706,30.757952
"887",32.765152,33.314396,32.433712,32.8125,2788579,30.855906
"888",32.859848,33.76894,32.642044,33.579544,3546787,31.577215
"889",34.640152,34.839016,33.939396,34.384472,2869469,32.334145
"890",34.375,35.672348,34.195076,35.407196,3708566,33.295883
"891",35.558712,35.558712,34.839016,34.96212,2546333,32.87735
"892",34.696972,34.876896,34.204544,34.422348,2218973,32.369762
"893",34.327652,35.104168,34.327652,34.66856,1602586,32.601292
"894",34.554924,34.886364,34.261364,34.70644,1796256,32.636917
"895",34.602272,34.92424,34.384472,34.6875,1687277,32.619102
"896",34.848484,34.990528,34.270832,34.39394,1446931,32.343052
"897",34.33712,34.96212,34.015152,34.895832,2320666,32.81501
"898",34.782196,34.876896,34.109848,34.251896,2693222,32.209476
"899",34.441288,35,34.185604,34.801136,3310138,32.72596
"900",35.29356,35.64394,33.51326,33.863636,3855667,31.844366
"901",33.428028,33.645832,32.528408,32.945076,4274582,30.980579
"902",33.352272,33.778408,33.011364,33.560604,4006992,31.559402
"903",33.36174,33.759472,33.115528,33.409092,3469910,31.416924
"904",33.740528,34.176136,33.67424,33.693184,2970845,31.68408
"905",33.617424,33.958332,33.390152,33.39962,2828496,31.40802
"906",32.357956,33.636364,32.121212,33.607956,4726656,31.603931
"907",33.778408,34.41288,33.645832,34.384472,2811283,32.334145
"908",35.321972,36.297348,34.952652,35.056816,3710573,32.966396
"909",35.359848,35.473484,34.507576,34.772728,2880134,32.699245
"910",34.015152,34.734848,33.920456,34.554924,2909280,32.954826
"911",34.280304,35.38826,34.176136,35.29356,3201158,33.659264
"912",35.3125,35.3125,34.592804,34.6875,1932797,33.081268
"913",34.545456,34.810604,34.261364,34.318184,1847789,32.72905
"914",34.41288,34.905304,34.185604,34.280304,1685693,32.692932
"915",33.854168,34.119316,33.589016,33.78788,1696042,32.223305
"916",33.428028,33.683712,32.964016,33.314396,2790374,31.771744
"917",33.863636,35.435604,33.816288,35.29356,3188803,33.659264
"918",35.464016,35.539772,34.270832,34.289772,2029210,32.701954
"919",34.176136,34.318184,33.873104,34.251896,1637011,32.665833
"920",34.280304,34.914772,34.261364,34.659092,1853069,33.054173
"921",34.753788,35.142044,34.630684,34.971592,1786541,33.352203
"922",34.96212,34.96212,34.223484,34.346592,2953421,32.756145
"923",34.29924,35.539772,34.02462,35.530304,3488074,33.885044
"924",35.625,36.808712,35.35038,36.780304,5664384,35.07716
"925",36.846592,37.443184,35.823864,36.306816,4328227,34.625599
"926",36.979168,37.26326,36.344696,36.960228,4095168,35.248749
"927",36.818184,36.969696,35.29356,35.33144,4867315,33.695389
"928",35.89962,36.647728,35.568184,36.259472,3175181,34.580444
"929",36.392044,36.676136,35.9375,35.95644,2511802,34.291447
"930",36.145832,37.064396,35.89962,36.85606,2516554,35.14941
"931",37.282196,38.806816,37.1875,38.626896,5546534,36.838245
"932",38.82576,39.545456,38.607956,39.45076,4170778,37.623959
"933",39.6875,40.132576,39.223484,39.696972,3735283,37.858772
"934",39.176136,40.814396,38.740528,40.615528,4811875,38.734791
"935",40.321972,40.795456,39.76326,39.820076,4923283,37.976173
"936",38.929924,39.289772,38.125,38.863636,2991542,37.064022
"937",38.702652,39.02462,38.181816,38.617424,2086973,36.829212
"938",38.579544,38.655304,37.140152,37.1875,3216259,35.4655
"939",37.291668,37.83144,36.647728,37.130684,2070288,35.411312
"940",36.704544,39.308712,36.344696,38.977272,6448358,37.172398
"941",39.308712,39.545456,38.51326,38.98674,3563366,37.181427
"942",39.071972,39.071972,37.689396,38.14394,2965670,36.377655
"943",38.210228,38.835228,38.068184,38.390152,2622365,36.612461
"944",38.626896,38.977272,37.727272,37.83144,2873693,36.079624
"945",37.22538,38.607956,37.073864,38.333332,2966621,36.558277
"946",38.873104,39.602272,38.702652,39.232956,2545171,37.416241
"947",39.29924,39.526516,38.47538,38.51326,2824166,36.72987
"948",38.910984,39.753788,38.797348,39.592804,2967677,37.75943
"949",39.592804,40.255684,39.573864,40.23674,2185709,38.373539
"950",41.240528,41.85606,40.407196,40.407196,4915786,38.536106
"951",41.609848,42.632576,41.060604,42.11174,4775021,40.161716
"952",41.742424,42.272728,41.164772,41.676136,2878867,39.746288
"953",41.922348,42.594696,41.922348,42.291668,3071482,40.333317
"954",41.751896,43.191288,41.63826,43.134472,3968976,41.137093
"955",43.901516,44.327652,43.390152,44.071972,5185277,42.031181
"956",44.289772,44.535984,43.901516,44.214016,3404755,42.166653
"957",44.70644,44.801136,43.67424,43.939396,3004742,41.904747
"958",43.835228,44.564396,43.636364,44.015152,2498918,41.97699
"959",43.873104,44.223484,43.607956,44.119316,1853174,42.076332
"960",44.327652,44.678028,43.863636,43.939396,2063424,41.904747
"961",43.267044,43.607956,42.53788,42.88826,2595542,40.902279
"962",42.784092,42.88826,41.988636,42.017044,2856374,40.071411
"963",41.193184,41.590908,40.435604,40.719696,3754186,38.834137
"964",40.501896,41.988636,40.227272,41.515152,3156067,39.592758
"965",41.410984,41.79924,40.89962,41.429924,2695968,39.511478
"966",42.178028,42.878788,41.714016,42.660984,2827440,40.685535
"967",43.47538,44.280304,43.134472,44.053028,3067891,42.013115
"968",43.551136,43.901516,42.367424,42.698864,2304614,40.721661
"969",43.08712,45,42.859848,44.403408,2905795,42.347271
"970",44.61174,44.867424,43.560604,44.02462,2128157,41.986023
"971",46.01326,47.660984,44.76326,44.848484,3979114,42.771736
"972",45.047348,46.278408,44.66856,46.23106,3160608,44.090298
"973",46.410984,46.666668,45.539772,46.089016,3469277,43.954826
"974",45.60606,45.776516,43.939396,44.592804,2928816,42.527897
"975",44.602272,45.520832,44.602272,45.35038,2544010,43.726749
"976",46.79924,47.57576,46.164772,47.310604,4229914,45.616795
"977",46.95076,47.840908,46.505684,47.433712,5941584,45.735497
"978",47.556816,47.926136,46.922348,46.931816,3191971,45.251564
"979",46.534092,46.751896,45.9375,46.619316,3668966,44.950256
"980",46.58144,47.11174,46.117424,46.808712,3558509,45.132874
"981",47.471592,47.840908,47.159092,47.357956,2926070,45.662457
"982",47.840908,49.232956,47.821972,49.119316,3083520,47.360756
"983",48.522728,48.816288,47.916668,48.36174,2439254,46.630299
"984",47.973484,48.494316,47.613636,48.001896,971520,46.283337
"985",47.840908,47.935604,46.714016,46.85606,3618912,45.178528
"986",47.566288,47.916668,46.884472,47.20644,2678544,45.516357
"987",47.045456,47.642044,46.865528,47.215908,1809878,45.52549
"988",47.130684,47.301136,45.35038,45.681816,4795507,44.046318
"989",46.17424,46.458332,45.511364,46.278408,4276694,44.621552
"990",46.316288,46.316288,45.407196,46.089016,3312355,44.438942
"991",45.814396,46.505684,45.719696,46.48674,2243472,44.822426
"992",46.401516,47.130684,46.401516,46.91288,2794598,45.233311
"993",46.410984,46.846592,45.89962,46.060604,2236714,44.411549
"994",45.804924,46.297348,45.511364,46.051136,1956874,44.402416
"995",46.714016,46.789772,45.454544,45.464016,2647286,43.836319
"996",45.928028,46.54356,45.823864,46.54356,2531338,44.877216
"997",46.789772,47.017044,46.54356,46.695076,2354458,45.023308
"998",46.827652,47.14962,46.306816,47.11174,2093520,45.425053
"999",47.11174,47.46212,46.695076,47.329544,5824896,45.635056
"1000",46.52462,46.903408,45.767044,46.85606,3656083,45.178528
"1001",47.102272,47.339016,46.695076,46.780304,2287402,45.105484
"1002",47.092804,47.320076,46.685604,46.922348,2462698,45.242439
"1003",47.102272,47.159092,46.590908,47.121212,463690,45.434185
"1004",47.357956,47.452652,46.695076,46.770832,1506278,45.096348
"1005",46.875,46.969696,46.221592,46.373104,1096128,44.71286
"1006",46.448864,47.14962,46.448864,47.007576,1253789,45.324619
"1007",46.922348,47.159092,46.401516,47.083332,1433098,45.397659
