"Index" "CAOpen" "CAHigh" "CALow" "CAClose" "CAVolume" "CAAdjusted"
"2016-06-09" 36.342411 36.708172 36.249027 36.692608 2441629 31.625763
"2016-06-10" 36.536964 36.7393 36.350197 36.536964 1718688 31.491611
"2016-06-13" 36.443581 36.708172 36.108948 36.163425 2641189 31.169657
"2016-06-14" 36.171207 36.342411 35.852139 36.280155 2426980 31.270271
"2016-06-15" 36.311283 36.412453 36.085602 36.178989 2478894 31.183069
"2016-06-16" 36.147861 36.630348 36.070038 36.607002 2756968 31.551985
"2016-06-17" 36.544746 36.568092 36.093384 36.474709 4638208 31.437973
"2016-06-20" 36.723736 37.050583 36.630348 36.63813 3021421 31.578814
"2016-06-21" 36.731518 37.019455 36.731518 36.933853 2832783 31.833698
"2016-06-22" 37.058365 37.237354 36.754864 36.887161 3499184 31.793455
"2016-06-23" 37.190662 37.307392 36.894943 37.284046 4410763 32.135536
"2016-06-24" 36.630348 36.933853 36.303501 36.536964 10813404 31.491611
"2016-06-27" 36.342411 36.653694 36.101166 36.544746 5703216 31.498325
"2016-06-28" 36.645912 36.801556 36.350197 36.653694 4279179 31.592226
"2016-06-29" 36.529182 37.042801 36.342411 37.042801 8824609 31.927608
"2016-06-30" 36.435799 37.40078 35.875484 37.206226 7637140 32.068466
"2016-07-01" 37.284046 37.984436 37.214008 37.657589 5119183 32.457504
"2016-07-05" 37.494164 37.649803 37.136189 37.14397 5318101 32.014809
"2016-07-06" 37.027237 37.167316 36.941635 36.964981 6102337 31.860531
"2016-07-07" 37.120625 37.564201 37.081711 37.14397 5234833 32.014809
"2016-07-08" 37.2607 37.626457 37.2607 37.587547 3939296 32.397129
"2016-07-11" 37.540855 37.579765 37.330738 37.43969 3944950 32.269688
"2016-07-12" 37.470818 37.517509 37.089493 37.136189 2802585 32.008099
"2016-07-13" 37.081711 37.525291 36.972763 37.494164 2628596 32.316643
"2016-07-14" 37.494164 37.634239 37.369652 37.431908 2290898 32.262985
"2016-07-15" 37.501945 37.579765 37.229572 37.33852 3077832 32.182484
"2016-07-18" 37.385216 37.548637 37.322956 37.40078 2056771 32.236149
"2016-07-19" 37.167316 37.416344 37.058365 37.175098 3534907 32.04163
"2016-07-20" 37.252918 37.252918 36.887161 36.918289 3506765 31.820288
"2016-07-21" 36.964981 36.964981 36.490273 36.575874 2324051 31.525156
"2016-07-22" 36.59922 36.871593 36.536964 36.824902 3044422 31.739801
"2016-07-25" 36.754864 36.926071 36.723736 36.863811 1982626 31.773335
"2016-07-26" 36.879375 37.042801 36.280155 36.303501 3114840 31.290394
"2016-07-27" 36.147861 36.217899 35.758755 35.782101 5201809 31.00716
"2016-07-28" 35.696499 36.194553 35.642021 36.116734 3720718 31.29715
"2016-07-29" 36.101166 36.607002 36.054474 36.389107 3049048 31.533167
"2016-08-01" 36.342411 36.583656 36.280155 36.505836 3261587 31.634315
"2016-08-02" 36.77821 36.77821 36.303501 36.373543 4001104 31.519672
"2016-08-03" 36.373543 36.669262 36.194553 36.529182 4675473 31.654549
"2016-08-04" 36.529182 36.762646 36.326847 36.428017 2148906 31.566883
"2016-08-05" 36.575874 36.692608 36.015564 36.03891 4489533 31.229704
"2016-08-08" 36.132298 36.451363 36.062256 36.303501 2900888 31.458981
"2016-08-09" 36.054474 36.365761 36.023346 36.311283 2282160 31.465727
"2016-08-10" 36.373543 36.373543 36.015564 36.07782 2844348 31.263411
"2016-08-11" 36.147861 36.210117 35.852139 35.914398 2922476 31.121813
"2016-08-12" 35.992218 36.295719 35.852139 36.249027 2572185 31.411779
"2016-08-15" 36.210117 36.249027 36.007782 36.015564 1686948 31.209467
"2016-08-16" 35.828793 35.867702 35.634239 35.642021 2038524 30.885778
"2016-08-17" 35.626457 36.046692 35.431908 36.03891 4324539 31.229704
"2016-08-18" 35.992218 36.5214 35.836575 36.466927 2659565 31.600607
"2016-08-19" 36.350197 36.568092 36.194553 36.529182 2018221 31.654549
"2016-08-22" 36.513618 36.692608 36.342411 36.614784 2022204 31.728727
"2016-08-23" 36.614784 36.614784 35.929962 35.992218 3205433 31.189232
"2016-08-24" 36.070038 36.093384 35.789883 35.976654 3591704 31.175756
"2016-08-25" 36.023346 36.124516 35.821011 35.852139 1924416 31.067858
"2016-08-26" 35.945526 36.241245 35.743191 35.828793 2074632 31.047628
"2016-08-29" 35.937744 36.319065 35.914398 36.241245 1841148 31.405033
"2016-08-30" 36.194553 36.194553 35.906616 36.054474 3398568 31.243196
"2016-08-31" 36.085602 36.350197 35.906616 36.272373 3353979 31.432005
"2016-09-01" 36.116734 36.264591 35.618675 35.813229 3234988 31.03413
"2016-09-02" 35.929962 36.396889 35.898834 36.295719 2012053 31.45224
"2016-09-06" 36.249027 36.342411 35.937744 36.116734 2068593 31.29715
"2016-09-07" 36.023346 36.108948 35.571983 35.673153 2484162 30.91275
"2016-09-08" 35.501945 35.509727 34.918289 34.926071 5670448 30.265373
"2016-09-09" 34.653694 34.653694 33.712063 33.712063 6298171 29.213364
"2016-09-12" 33.789883 34.669262 33.727627 34.59922 4817851 29.982124
"2016-09-13" 34.459145 34.568092 34.171207 34.233463 2751185 29.66518
"2016-09-14" 34.280155 34.295719 33.992218 34.101166 2577710 29.550537
"2016-09-15" 33.914398 34.132298 33.782101 33.976654 2795903 29.44264
"2016-09-16" 33.914398 33.92218 33.517509 33.657589 6293673 29.166153
"2016-09-19" 33.712063 33.774319 33.463036 33.618675 3827244 29.132437
"2016-09-20" 33.805447 33.805447 33.198444 33.229572 7259993 28.795263
"2016-09-21" 33.22179 33.712063 33.081711 33.657589 4520759 29.166153
"2016-09-22" 33.859921 34.007782 33.688717 33.92218 3921691 29.395443
"2016-09-23" 33.813229 34.054474 33.735409 33.891052 4447128 29.368464
"2016-09-26" 33.758755 33.883266 33.4786 33.494164 4267357 29.024536
"2016-09-27" 33.626457 33.875484 33.509727 33.649803 3615476 29.159405
"2016-09-28" 33.595329 33.688717 33.40078 33.564201 3676514 29.085232
"2016-09-29" 35.245136 36.350197 34.964981 35.992218 13067422 31.189232
"2016-09-30" 36.241245 36.85603 36.186771 36.66148 7648063 31.76919
"2016-10-03" 36.451363 37.276264 36.428017 36.988327 5708998 32.052422
"2016-10-04" 36.988327 37.268482 36.840466 36.957199 5136402 32.025452
"2016-10-05" 36.926071 37.081711 36.669262 36.692608 5188316 31.796164
"2016-10-06" 36.544746 36.770428 36.474709 36.669262 2985955 31.775934
"2016-10-07" 36.731518 36.747082 36.272373 36.443581 3765435 31.580364
"2016-10-10" 36.59922 36.957199 36.575874 36.871593 2361573 31.951265
"2016-10-11" 36.871593 36.964981 36.466927 36.56031 2972334 31.68152
"2016-10-12" 36.59922 36.863811 36.591438 36.747082 2845761 31.84337
"2016-10-13" 36.568092 36.614784 36.178989 36.513618 2495856 31.641064
"2016-10-14" 37.089493 37.198444 36.81712 37.003891 4151835 32.065903
"2016-10-17" 37.035019 37.081711 36.902725 36.964981 2524768 32.032196
"2016-10-18" 37.268482 37.984436 37.073929 37.649803 5399699 32.625622
"2016-10-19" 37.665371 37.813229 36.918289 37.237354 4683054 32.268215
"2016-10-20" 37.214008 37.252918 36.747082 36.949417 3549042 32.018715
"2016-10-21" 36.793774 37.805447 36.575874 37.36187 6091671 32.376114
"2016-10-24" 37.509727 37.579765 37.073929 37.112839 2519757 32.16032
"2016-10-25" 37.151752 37.385216 37.105057 37.229572 2176533 32.261478
"2016-10-26" 37.245136 37.447472 37.120625 37.392998 2838180 32.403099
"2016-10-27" 37.14397 37.252918 36.902725 36.933853 2255175 32.172615
"2016-10-28" 36.933853 37.548637 36.933853 37.424126 3031958 32.599682
"2016-10-31" 37.377434 37.680935 37.346306 37.494164 2884697 32.66069
"2016-11-01" 37.4786 37.517509 36.918289 37.035019 3213657 32.260735
"2016-11-02" 37.073929 37.252918 36.887161 37.066147 2849231 32.287853
"2016-11-03" 37.167316 37.2607 36.552528 36.63813 3014610 31.915005
"2016-11-04" 36.66148 36.81712 36.225681 36.233463 2323023 31.562513
"2016-11-07" 36.575874 37.416344 36.575874 37.40078 3398183 32.579334
"2016-11-08" 37.29961 38.023346 37.29961 37.883266 5281479 32.99963
"2016-11-09" 36.832684 37.307392 36.365761 37.229572 3905243 32.430206
"2016-11-10" 36.93 37.369999 33.73 34.299999 12061900 29.878294
"2016-11-11" 34.220001 35.07 33.610001 34.93 9027900 30.427073
"2016-11-14" 34.900002 35.790001 34.82 35.490002 7192000 30.914898
"2016-11-15" 35.540001 36 35.48 35.82 4426100 31.202337
"2016-11-16" 35.860001 36.369999 35.860001 36.27 4167700 31.594339
"2016-11-17" 36.220001 36.560001 35.93 36.52 3200200 31.812115
"2016-11-18" 36.490002 36.82 36.360001 36.799999 5240400 32.056015
"2016-11-21" 36.799999 37.189999 36.619999 37.040001 4294200 32.265072
"2016-11-22" 37.169998 37.669998 37.150002 37.549999 3594300 32.709332
"2016-11-23" 37.439999 37.68 37.07 37.169998 3240500 32.378315
"2016-11-25" 37.209999 37.720001 37.209999 37.709999 1466100 32.848705
"2016-11-28" 37.709999 37.939999 37.459999 37.66 2547000 32.805145
"2016-11-29" 37.700001 37.950001 37.560001 37.720001 3840200 32.857407
"2016-11-30" 37.34 37.57 36.66 36.689999 4139500 31.960192
"2016-12-01" 36.380001 36.610001 35.959999 36.470001 3842100 31.76856
"2016-12-02" 36.68 37.130001 36.59 36.889999 2923900 32.134415
"2016-12-05" 36.919998 37.279999 36.810001 37.150002 2891900 32.360901
"2016-12-06" 37.209999 37.669998 37.049999 37.619999 3352800 32.770306
"2016-12-07" 37.549999 38.009998 37.490002 37.790001 3669300 32.918392
"2016-12-08" 37.57 38 37.57 37.68 2318800 32.822578
"2016-12-09" 37.77 38.549999 37.439999 38.439999 4500200 33.484596
"2016-12-12" 38.419998 38.740002 38.130001 38.619999 2264700 33.641399
"2016-12-13" 38.639999 38.93 38.349998 38.41 2897000 33.458469
"2016-12-14" 38.490002 38.639999 37.580002 37.740002 4613600 32.874828
"2016-12-15" 37.799999 38.52 37.669998 38.419998 4397600 33.467175
"2016-12-16" 38.450001 38.830002 38.25 38.41 4293400 33.458469
"2016-12-19" 38.66 38.84 38.25 38.360001 3402300 33.414913
"2016-12-20" 38.02 38.349998 37.720001 38.23 2736700 33.301666
"2016-12-21" 38.110001 38.41 37.93 38 3789300 33.101318
"2016-12-22" 38.360001 39.43 38.240002 39.290001 5734700 34.225021
"2016-12-23" 39.220001 39.869999 39.209999 39.77 2925000 34.643139
"2016-12-27" 39.84 39.970001 39.689999 39.849998 1600900 34.71283
"2016-12-28" 39.830002 39.93 38.740002 39.540001 1998700 34.442802
"2016-12-29" 39.689999 39.959999 39.650002 39.779999 2385100 34.651855
"2016-12-30" 39.849998 39.849998 39.48 39.549999 2521300 34.4515
"2017-01-03" 39.709999 39.91 39.400002 39.759998 2608100 34.63443
"2017-01-04" 39.799999 39.880001 38.889999 39.09 4066000 34.050797
"2017-01-05" 39.150002 39.439999 38.880001 38.950001 4367000 33.928848
"2017-01-06" 38.830002 38.990002 38.73 38.740002 3341100 33.745934
"2017-01-09" 38.610001 38.779999 38.380001 38.439999 3046600 33.484596
"2017-01-10" 38.389999 38.57 38.16 38.290001 2541000 33.353935
"2017-01-11" 38.66 38.73 38.27 38.639999 2568500 33.658813
"2017-01-12" 38.529999 38.869999 38.310001 38.509998 2431200 33.54557
"2017-01-13" 38.599998 38.810001 38.389999 38.509998 2237000 33.54557
"2017-01-17" 38.5 38.669998 38.34 38.610001 3085700 33.632679
"2017-01-18" 38.66 39.009998 38.549999 38.720001 2607500 33.7285
"2017-01-19" 38.700001 38.860001 38.59 38.689999 2670600 33.702362
"2017-01-20" 38.849998 39.27 38.75 39.130001 3572900 34.085655
"2017-01-23" 39.040001 39.27 38.799999 38.889999 4011300 33.876587
"2017-01-24" 38.880001 39.299999 38.799999 39.209999 2190000 34.155327
"2017-01-25" 39.25 39.639999 39.18 39.220001 2873800 34.164055
"2017-01-26" 38.990002 39.209999 38.84 38.950001 2147000 34.102757
"2017-01-27" 39.029999 39.119999 38.77 38.990002 1746600 34.137783
"2017-01-30" 38.950001 39.09 38.759998 39.02 2104300 34.164055
