"Index" "EOpen" "EHigh" "ELow" "EClose" "EVolume" "EAdjusted"
"2013-08-02" 66.529999 67.010002 66.459999 66.889999 1463500 61.118305
"2013-08-05" 66.650002 67.360001 66.629997 67.279999 1449800 61.474644
"2013-08-06" 67.190002 67.529999 66.860001 67.43 1692000 61.611706
"2013-08-07" 67.120003 67.43 66.25 66.639999 1726000 60.889893
"2013-08-08" 66.739998 66.959999 65.860001 66 1928700 60.305092
"2013-08-09" 65.980003 66.959999 65.529999 66.589996 1527300 60.844189
"2013-08-12" 66.510002 66.93 66.190002 66.580002 1535700 60.835064
"2013-08-13" 66.489998 66.629997 65.910004 66.449997 1663300 60.716274
"2013-08-14" 66.209999 66.410004 64.940002 65.129997 2913500 59.510162
"2013-08-15" 66.889999 68.82 66.68 67.360001 6230400 61.547741
"2013-08-16" 67.169998 67.709999 66.900002 67.25 1994200 61.447262
"2013-08-19" 67.110001 67.239998 66.300003 66.75 2021200 60.990376
"2013-08-20" 66.690002 67.660004 66.339996 66.860001 3961100 61.090885
"2013-08-21" 66.889999 67.019997 66.220001 66.32 1994700 60.597488
"2013-08-22" 66.279999 67.379997 66.239998 67.269997 1220700 61.465508
"2013-08-23" 67.220001 68.260002 66.989998 68.150002 1718300 62.269596
"2013-08-26" 68.129997 68.559998 67.260002 67.269997 1509200 61.465508
"2013-08-27" 66.540001 66.540001 65.550003 65.639999 1724600 59.976162
"2013-08-28" 65.279999 65.610001 64.629997 65.379997 1854400 59.902855
"2013-08-29" 64.730003 65.860001 64.449997 65.370003 1490200 59.893703
"2013-08-30" 65.5 65.620003 64.989998 65.360001 835500 59.884537
"2013-09-03" 66.059998 67.099998 66.019997 66.260002 1715600 60.709152
"2013-09-04" 66.360001 67.5 66.019997 67.309998 1667500 61.671162
"2013-09-05" 67.419998 67.93 67.160004 67.370003 1182800 61.72617
"2013-09-06" 67.489998 68.07 66.709999 67.580002 1385000 61.918583
"2013-09-09" 68.480003 69.5 68.480003 69.489998 1834700 63.668552
"2013-09-10" 69.540001 69.620003 68.589996 68.970001 1575900 63.192112
"2013-09-11" 68.839996 69.699997 68.690002 69.690002 1403700 63.851795
"2013-09-12" 69.82 70.580002 69.540001 70.330002 1388700 64.438187
"2013-09-13" 70.690002 71.040001 70.32 70.800003 1233300 64.868805
"2013-09-16" 71.410004 71.669998 70.75 71.110001 1252300 65.15284
"2013-09-17" 70.949997 71.519997 70.940002 71.330002 1126900 65.354401
"2013-09-18" 71.300003 72.220001 70.419998 72.169998 1334000 66.124023
"2013-09-19" 72.150002 72.480003 71.449997 72.43 1573500 66.362251
"2013-09-20" 72.550003 72.690002 71.68 71.75 3738900 65.739227
"2013-09-23" 71.650002 71.669998 70.75 70.760002 1214300 64.832169
"2013-09-24" 70.839996 71.910004 70.57 71.510002 1604500 65.519341
"2013-09-25" 71.57 71.910004 70.900002 71.139999 1330300 65.180298
"2013-09-26" 71.150002 71.550003 70.5 70.739998 1042900 64.813828
"2013-09-27" 70.489998 70.610001 70.019997 70.419998 893800 64.52063
"2013-09-30" 70.169998 70.889999 69.779999 69.900002 1659700 64.044197
"2013-10-01" 69.900002 70.550003 69.830002 70.5 1015300 64.593964
"2013-10-02" 70.290001 70.440002 69.510002 70.410004 1021900 64.511467
"2013-10-03" 70.220001 70.32 69.230003 69.440002 921100 63.622742
"2013-10-04" 69.489998 70.220001 69.330002 69.980003 1638800 64.117508
"2013-10-07" 69.309998 69.599998 69 69.290001 1289600 63.485321
"2013-10-08" 69.379997 69.629997 68.660004 68.709999 1655100 62.953911
"2013-10-09" 68.860001 69.059998 68.25 68.769997 1525000 63.008862
"2013-10-10" 69.510002 70.650002 69.470001 70.629997 1473000 64.713051
"2013-10-11" 70.510002 71.029999 69.980003 71.010002 1742100 65.061218
"2013-10-14" 70.57 71.650002 70.57 71.650002 1048300 65.647606
"2013-10-15" 71.190002 71.330002 70.400002 70.5 1886400 64.593964
"2013-10-16" 70.900002 71.300003 70.5 70.989998 1562800 65.042892
"2013-10-17" 70.940002 71.839996 70.360001 71.709999 1314800 65.702553
"2013-10-18" 71.849998 72.150002 71.620003 72.050003 1671100 66.014091
"2013-10-21" 72.019997 72.059998 70.489998 71.07 1262300 65.116196
"2013-10-22" 71.57 72.290001 71.309998 71.93 1220900 65.904129
"2013-10-23" 71.440002 71.650002 70.980003 71.269997 923800 65.299446
"2013-10-24" 71.599998 71.830002 71.160004 71.389999 1049200 65.409393
"2013-10-25" 71.629997 71.980003 71.099998 71.510002 1027000 65.519341
"2013-10-28" 71.720001 71.800003 71.290001 71.559998 1637600 65.56514
"2013-10-29" 71.889999 72.959999 71.610001 72.809998 1881200 66.710434
"2013-10-30" 73 73.110001 71.18 71.379997 1843700 65.4002
"2013-10-31" 73.300003 74.620003 70.900002 70.959999 3044400 65.015427
"2013-11-01" 70.699997 70.940002 69.269997 69.940002 3948000 64.080841
"2013-11-04" 70.339996 70.82 69.669998 70.139999 1784700 64.264099
"2013-11-05" 69.349998 71.010002 69.300003 70.75 1529300 64.823006
"2013-11-06" 70.760002 71.309998 70.559998 71.25 1279200 65.28112
"2013-11-07" 71.309998 71.589996 70.220001 70.32 1368400 64.429031
"2013-11-08" 70.150002 71 69.93 70.959999 1055600 65.015427
"2013-11-11" 70.75 71.169998 70.669998 70.900002 931700 64.960449
"2013-11-12" 70.580002 71.080002 70.529999 70.68 944600 64.758842
"2013-11-13" 70.260002 73.089996 70.260002 73.029999 2267300 66.911995
"2013-11-14" 73.059998 73.669998 73.010002 73.440002 1097300 67.287666
"2013-11-15" 73.230003 73.669998 72.529999 73.669998 1542100 67.498383
"2013-11-18" 73.620003 73.690002 72.650002 72.860001 956700 66.756233
"2013-11-19" 72.690002 72.970001 72.309998 72.559998 1113600 66.481346
"2013-11-20" 72.889999 73.910004 72.5 73.300003 1291000 67.159378
"2013-11-21" 73.5 74.07 73.239998 74.010002 1127500 67.809898
"2013-11-22" 74.089996 75.019997 74.050003 75.010002 1763300 68.72612
"2013-11-25" 74.93 75.220001 74.169998 74.32 935900 68.093925
"2013-11-26" 74.440002 75.459999 74.43 75.07 1382000 68.966682
"2013-11-27" 74.959999 75.419998 74.480003 75.25 1131500 69.132065
"2013-11-29" 75.260002 75.769997 74.93 74.959999 595700 68.865616
"2013-12-02" 74.989998 75.290001 74.449997 74.879997 1136800 68.79213
"2013-12-03" 74.550003 74.57 73.889999 74.489998 1774700 68.433861
"2013-12-04" 73.919998 74.099998 72.559998 73.099998 2279000 67.15686
"2013-12-05" 73.010002 73.290001 72.620003 72.730003 1901600 66.816917
"2013-12-06" 73.410004 73.959999 73.339996 73.709999 836400 67.71727
"2013-12-09" 73.970001 74.349998 73.480003 73.889999 659800 67.882629
"2013-12-10" 73.599998 73.830002 73.029999 73.599998 885200 67.616196
"2013-12-11" 73.730003 74.550003 73.620003 73.82 1406200 67.818314
"2013-12-12" 73.559998 73.559998 72.290001 73.07 1665900 67.129318
"2013-12-13" 73.050003 73.160004 71.449997 72.639999 1405700 66.734253
"2013-12-16" 73.010002 73.419998 72.489998 73.160004 993900 67.211975
"2013-12-17" 73.080002 73.269997 72.339996 72.75 1040800 66.83532
"2013-12-18" 72.709999 74.059998 72.300003 74 1459100 67.983665
"2013-12-19" 73.800003 74.279999 73.650002 73.910004 687800 67.901016
"2013-12-20" 73.279999 75.059998 73.279999 74.349998 1200200 68.305199
"2013-12-23" 74.82 75.139999 74.199997 74.760002 1055100 68.681915
"2013-12-24" 74.790001 74.879997 74.230003 74.620003 295400 68.553276
"2013-12-26" 74.599998 74.93 74.190002 74.639999 564700 68.571655
"2013-12-27" 74.650002 75.040001 74.129997 74.449997 698600 68.397087
"2013-12-30" 74.449997 75.18 74.360001 75.040001 683900 68.939125
"2013-12-31" 75.389999 75.550003 74.959999 75.32 704300 69.196388
"2014-01-02" 74.989998 75.099998 73.559998 73.709999 1070100 67.71727
"2014-01-03" 73.720001 74.360001 73.599998 73.650002 802500 67.662125
"2014-01-06" 74.739998 74.870003 73.870003 74.080002 1265000 68.057167
"2014-01-07" 74.309998 74.75 73.449997 73.889999 1111700 67.882629
"2014-01-08" 73.889999 73.900002 72.93 73.080002 1434900 67.138489
"2014-01-09" 73.519997 73.959999 73.110001 73.440002 1138600 67.469231
"2014-01-10" 73.75 74.18 73.580002 74.050003 1511000 68.029633
"2014-01-13" 74.980003 75.129997 73.769997 73.839996 2531200 67.836693
"2014-01-14" 73.989998 74.050003 73.050003 73.739998 1546700 67.744835
"2014-01-15" 73.889999 73.940002 72 72.870003 2029200 66.945534
"2014-01-16" 72.610001 72.870003 72.080002 72.190002 2134300 66.320824
"2014-01-17" 71.699997 72.709999 71.610001 72.57 1516700 66.669952
"2014-01-21" 73.190002 73.989998 71.970001 72.18 1945200 66.311638
"2014-01-22" 72.389999 72.699997 71.800003 72.129997 1140600 66.265717
"2014-01-23" 71.529999 71.589996 70.309998 70.470001 2240000 64.7407
"2014-01-24" 70.309998 70.470001 68.760002 68.790001 2493500 63.197273
"2014-01-27" 68.739998 69.120003 67.580002 68.559998 3299300 62.985947
"2014-01-28" 68.910004 70.419998 68.699997 69.849998 2551900 64.171097
"2014-01-29" 69.629997 69.660004 68.169998 68.540001 2070200 62.967598
"2014-01-30" 69.059998 69.379997 68.209999 68.949997 2451100 63.344234
"2014-01-31" 67.870003 69.260002 67.589996 68.739998 1897900 63.151325
"2014-02-03" 68.870003 69.07 67.870003 68.279999 3010600 62.728737
"2014-02-04" 68.870003 69.769997 68.699997 69.190002 2464300 63.564758
"2014-02-05" 69.550003 69.550003 63.630001 65.360001 8099600 60.046124
"2014-02-06" 67.07 67.199997 66.230003 66.800003 5119800 61.369061
"2014-02-07" 66.510002 66.919998 65.790001 66.5 3536100 61.093445
"2014-02-10" 66.5 66.900002 66.129997 66.389999 6060800 60.992386
"2014-02-11" 66.279999 67.139999 66.099998 66.779999 3681600 61.350677
"2014-02-12" 67.260002 67.470001 66.470001 66.879997 3256600 61.442574
"2014-02-13" 66.699997 67.639999 66.480003 67.540001 2955000 62.048901
"2014-02-14" 67.440002 68.279999 67.419998 67.980003 2629000 62.45311
"2014-02-18" 68 68.379997 67.57 68.080002 1722300 62.544987
"2014-02-19" 67.699997 68.230003 67.360001 67.389999 1843300 61.911087
"2014-02-20" 67.620003 68.099998 67.400002 67.860001 1867100 62.342888
"2014-02-21" 67.849998 68.5 67.589996 67.650002 1397400 62.149948
"2014-02-24" 67.610001 68.480003 67.489998 67.900002 1373300 62.37962
"2014-02-25" 68.07 68.139999 67.150002 67.480003 3757700 61.993755
"2014-02-26" 68.260002 68.720001 67.860001 67.980003 2464300 62.63876
"2014-02-27" 67.529999 68.010002 67.349998 67.599998 1989600 62.288612
"2014-02-28" 67.82 69.5 67.730003 68.839996 3054400 63.431183
"2014-03-03" 68.459999 68.739998 68.059998 68.559998 1632800 63.173183
"2014-03-04" 69.699997 70.620003 69.089996 69.730003 1601300 64.251251
"2014-03-05" 69.529999 69.599998 69 69.269997 3033900 63.827385
"2014-03-06" 69.290001 69.580002 68.989998 69.040001 1271900 63.615505
"2014-03-07" 69.410004 70.25 69.150002 70.019997 1901200 64.518478
"2014-03-10" 69.800003 70.199997 69.440002 70.199997 1464400 64.684341
"2014-03-11" 70.199997 70.470001 69.68 70.110001 2205800 64.601433
"2014-03-12" 69.620003 70.370003 69.599998 70.199997 1680600 64.684341
"2014-03-13" 70.260002 70.440002 69.580002 69.779999 2149700 64.297348
"2014-03-14" 69.75 69.879997 68.919998 69.300003 2462300 63.855053
"2014-03-17" 69.690002 70.419998 69.650002 69.949997 1902400 64.453972
"2014-03-18" 70.029999 70.610001 69.970001 70.120003 1237200 64.610611
"2014-03-19" 70.019997 70.230003 69.209999 69.690002 1628500 64.214401
"2014-03-20" 69.540001 69.540001 68.839996 69.120003 1441400 63.689224
"2014-03-21" 69.459999 69.639999 68.279999 68.370003 3006800 62.998127
"2014-03-24" 68.57 68.879997 67.089996 67.300003 2707100 62.012207
"2014-03-25" 67.389999 67.720001 66.839996 67.370003 2849400 62.076706
"2014-03-26" 67.599998 67.769997 67.190002 67.230003 3309800 61.947701
"2014-03-27" 67.230003 67.910004 67 67.230003 2433300 61.947701
"2014-03-28" 67.260002 67.449997 66.370003 66.730003 2866400 61.486977
"2014-03-31" 67.339996 67.360001 66.540001 66.879997 2689200 61.625221
"2014-04-01" 67.519997 68.290001 67.220001 68.260002 4578000 62.896774
"2014-04-02" 68.519997 68.760002 68 68.089996 1997700 62.740124
"2014-04-03" 68.269997 68.620003 67.949997 68.209999 4221100 62.850712
"2014-04-04" 68.370003 68.5 66.82 66.980003 2122000 61.71735
"2014-04-07" 66.970001 67.5 66.860001 67.300003 6167900 62.012207
"2014-04-08" 68.25 70.290001 68 69.529999 4789300 64.066978
"2014-04-09" 69.870003 69.949997 69.019997 69.709999 2464100 64.232857
"2014-04-10" 69.599998 70.199997 68.779999 68.919998 1663400 63.504932
"2014-04-11" 68.410004 68.989998 68.07 68.18 2547100 62.823063
"2014-04-14" 68.519997 69.199997 68.360001 69.18 1970200 63.74448
"2014-04-15" 69.830002 70.830002 69.300003 70.800003 2790800 65.237206
"2014-04-16" 71.199997 72.150002 70.959999 72.089996 2782700 66.425842
"2014-04-17" 71.889999 72.279999 71.230003 72.150002 3037200 66.481125
"2014-04-21" 71.900002 71.970001 71.410004 71.900002 1131600 66.250778
"2014-04-22" 72.169998 72.43 71.690002 72.099998 1447800 66.435043
"2014-04-23" 72 72.18 71.379997 71.669998 1938100 66.038841
"2014-04-24" 71.760002 72.139999 71.5 72.089996 1022200 66.425842
"2014-04-25" 72.019997 72.260002 71.580002 72.199997 1395300 66.527199
"2014-04-28" 72.279999 72.769997 71.5 71.900002 2506300 66.250778
"2014-04-29" 72.080002 72.989998 71.910004 72.93 2387100 67.199829
"2014-04-30" 72.699997 72.919998 72.209999 72.57 1712400 66.868134
"2014-05-01" 72.209999 72.489998 71.5 72.190002 2514000 66.517975
"2014-05-02" 74.290001 76.239998 73.970001 75.620003 7079400 69.678497
"2014-05-05" 74.75 75.18 73.720001 74.059998 3357300 68.241058
"2014-05-06" 73.68 73.75 73.050003 73.550003 2943400 67.771126
"2014-05-07" 73.639999 73.989998 73.330002 73.690002 2356200 67.900124
"2014-05-08" 73.690002 73.980003 73.279999 73.32 1845600 67.559204
"2014-05-09" 73.269997 73.550003 72.970001 73.239998 1986100 67.485481
"2014-05-12" 73.5 73.730003 73.410004 73.629997 1120800 67.844849
"2014-05-13" 73.32 73.980003 73.199997 73.93 1474500 68.121269
"2014-05-14" 73.849998 74.160004 73.489998 73.68 1021200 67.890907
"2014-05-15" 73.349998 73.5 72.650002 73.07 1308100 67.32885
"2014-05-16" 73.169998 73.540001 73.110001 73.160004 1976100 67.411774
"2014-05-19" 73.230003 74.120003 73.199997 74.019997 1229000 68.204201
"2014-05-20" 74.029999 74.330002 73.68 73.879997 1048700 68.075195
"2014-05-21" 74.110001 74.370003 73.809998 74.120003 981100 68.296341
"2014-05-22" 74.089996 75.059998 74.050003 74.910004 1752700 69.024284
"2014-05-23" 74.830002 75.199997 74.629997 74.900002 1149500 69.015083
"2014-05-27" 74.919998 75.650002 74.839996 75.580002 1429300 69.641632
"2014-05-28" 75.379997 76.190002 75.360001 75.650002 2350000 69.891083
"2014-05-29" 76.099998 76.519997 75.870003 76.510002 1974200 70.685616
"2014-05-30" 76.190002 76.739998 76.160004 76.620003 1235400 70.787231
"2014-06-02" 76.599998 77 76.370003 76.75 1263200 70.907333
"2014-06-03" 76.730003 76.730003 76.059998 76.690002 1530000 70.851921
"2014-06-04" 76.440002 76.529999 75.809998 76.459999 1822700 70.639412
"2014-06-05" 76.410004 76.809998 76.099998 76.599998 1126400 70.768753
"2014-06-06" 76.900002 77.339996 76.650002 76.769997 1010500 70.925827
"2014-06-09" 76.639999 76.800003 76.360001 76.5 1125200 70.676361
"2014-06-10" 76.440002 76.669998 76.089996 76.419998 993300 70.60247
"2014-06-11" 76.389999 76.68 76.220001 76.559998 980300 70.731812
"2014-06-12" 76.739998 77.230003 76.360001 76.699997 1671300 70.861145
"2014-06-13" 76.599998 76.760002 75.769997 76.489998 1881500 70.667122
"2014-06-16" 76.470001 76.57 75.760002 75.910004 1384500 70.131294
"2014-06-17" 75.959999 76.220001 75.040001 75.25 1576200 69.521545
"2014-06-18" 75.339996 76.160004 75.139999 76.129997 1211000 70.334541
"2014-06-19" 76.050003 76.830002 75.269997 76.519997 2030200 70.694847
"2014-06-20" 76.5 76.709999 75.370003 75.75 1986400 69.983475
"2014-06-23" 75.75 75.82 74.529999 74.830002 1548000 69.133514
"2014-06-24" 74.860001 75.190002 74.5 74.519997 801800 68.847092
"2014-06-25" 74.440002 75.059998 74.309998 75 1149700 69.290573
"2014-06-26" 74.260002 74.720001 73.82 74.599998 1379600 68.921005
"2014-06-27" 74.57 74.989998 74.5 74.709999 1050000 69.022621
"2014-06-30" 74.949997 75.440002 74.169998 74.260002 1571200 68.606903
"2014-07-01" 74.540001 74.540001 74.050003 74.230003 2067400 68.579185
"2014-07-02" 74.239998 74.370003 73.709999 73.959999 1457000 68.329742
"2014-07-03" 74.089996 75.220001 74.089996 74.970001 1158300 69.262848
"2014-07-07" 74.75 74.870003 74.360001 74.809998 959700 69.115044
"2014-07-08" 74.540001 74.830002 73.709999 74.059998 1546500 68.422112
"2014-07-09" 74.199997 74.910004 74.010002 74.669998 1390100 68.98568
"2014-07-10" 74.019997 74.860001 74.019997 74.690002 1414900 69.004135
"2014-07-11" 74.660004 74.839996 74.269997 74.5 1179200 68.828613
"2014-07-14" 75.029999 76 75.029999 75.379997 1574800 69.641624
"2014-07-15" 75.309998 76.230003 75.300003 75.730003 2427600 69.964996
"2014-07-16" 75.809998 76.050003 75.059998 75.139999 1564700 69.419907
"2014-07-17" 75.220001 75.440002 74.449997 74.489998 1169600 68.819374
"2014-07-18" 74.690002 76.080002 74.339996 76.080002 1778400 70.288345
"2014-07-21" 75.529999 75.709999 74.900002 75.419998 1244000 69.678604
"2014-07-22" 75.760002 76.360001 75.269997 76.239998 1905300 70.43615
"2014-07-23" 76.199997 76.239998 75.550003 75.940002 1619300 70.159004
"2014-07-24" 76.089996 76.410004 75.620003 75.910004 1602800 70.131294
"2014-07-25" 75.599998 75.959999 75.300003 75.669998 957400 69.909554
"2014-07-28" 75.800003 75.870003 74.639999 74.93 1327000 69.225883
"2014-07-29" 74.879997 75.400002 74.360001 74.389999 994000 68.72699
"2014-07-30" 74.470001 74.709999 73.690002 74.269997 1891500 68.616127
"2014-07-31" 74.019997 74.400002 73.239998 73.459999 2010100 67.867805
"2014-08-01" 73.489998 74.269997 72.830002 73.870003 1814400 68.246582
"2014-08-04" 74.230003 74.690002 73.720001 74.220001 1072500 68.569931
"2014-08-05" 74.169998 74.339996 73.669998 73.949997 1163600 68.32048
"2014-08-06" 73.989998 75.169998 73.769997 74.260002 2353400 68.606903
"2014-08-07" 74.650002 74.739998 73.080002 73.199997 2216600 67.627571
"2014-08-08" 73.220001 74.239998 72.849998 74.199997 1909400 68.551453
"2014-08-11" 74.589996 75.910004 74.510002 75.5 1403000 69.752495
"2014-08-12" 75.25 75.879997 74.959999 75.370003 1183800 69.632408
"2014-08-13" 75.519997 75.830002 74.949997 75.150002 1184500 69.429138
"2014-08-14" 75.370003 76.269997 75.169998 75.900002 2275700 70.122047
"2014-08-15" 75.440002 76.699997 74.5 76.160004 3086000 70.362251
"2014-08-18" 76.889999 77.25 76.510002 76.790001 2042800 70.944313
"2014-08-19" 76.669998 76.800003 76.029999 76.639999 1700100 70.805717
"2014-08-20" 76.279999 76.989998 76.25 76.580002 1250900 70.750282
"2014-08-21" 76.550003 77.07 76.239998 76.269997 1725100 70.46389
"2014-08-22" 76.339996 76.790001 76.269997 76.290001 1329600 70.482368
"2014-08-25" 76.779999 77.389999 76.730003 77.190002 1194000 71.313866
"2014-08-26" 77.150002 77.660004 77.089996 77.239998 1295300 71.360046
"2014-08-27" 77.230003 77.25 76.669998 77.010002 1050800 71.332245
"2014-08-28" 76.620003 76.970001 76.550003 76.660004 731200 71.00808
"2014-08-29" 76.720001 77.010002 76.370003 76.830002 1005600 71.165527
"2014-09-02" 76.68 76.889999 76.459999 76.839996 1401500 71.174782
"2014-09-03" 77.129997 77.239998 76.220001 76.230003 1365600 70.609772
"2014-09-04" 76.25 77.050003 76.120003 76.650002 1085300 70.998795
"2014-09-05" 76.589996 76.93 76.040001 76.779999 1256500 71.119209
"2014-09-08" 76.449997 76.480003 75.25 75.589996 1632300 70.016922
"2014-09-09" 75.370003 75.389999 74.209999 74.410004 1748400 68.923943
"2014-09-10" 74.440002 75.089996 74.029999 74.900002 1127700 69.377823
