"Index" "GWOpen" "GWHigh" "GWLow" "GWClose" "GWVolume" "GWAdjusted"
"2012-01-31" 194.479996 195.509995 190.339996 190.740005 522600 158.47406
"2012-02-01" 191.839996 194.25 191.830002 193.369995 260500 160.659103
"2012-02-02" 193.649994 196.630005 193.649994 196.309998 416900 163.101791
"2012-02-03" 197.75 203.5 197.75 203.059998 580200 168.709946
"2012-02-06" 201.720001 203.649994 201.720001 202.809998 417300 168.502197
"2012-02-07" 201.990005 204.169998 200.380005 201.850006 421800 167.704636
"2012-02-08" 202 202.240005 200.520004 201.75 324400 167.621521
"2012-02-09" 201.029999 202 198.830002 201.539993 204200 167.996597
"2012-02-10" 199.940002 200.449997 197.699997 200.160004 282600 166.846359
"2012-02-13" 202 209.570007 202 208.460007 528300 173.764938
"2012-02-14" 207.850006 209.899994 207.179993 209.100006 350200 174.298386
"2012-02-15" 209.570007 209.889999 207.570007 207.830002 350300 173.239761
"2012-02-16" 208 209.429993 207.509995 208.880005 210300 174.115005
"2012-02-17" 209.899994 209.899994 207.190002 208.880005 244200 174.115005
"2012-02-21" 209.899994 209.899994 205.979996 206.820007 244200 172.397827
"2012-02-22" 205.350006 207.649994 205.350006 206.339996 149100 171.997742
"2012-02-23" 205.990005 208.070007 205.5 207.970001 161100 173.35643
"2012-02-24" 208.339996 208.570007 206.529999 207.289993 175900 172.789612
"2012-02-27" 205.789993 210.919998 205.600006 210.179993 234600 175.198639
"2012-02-28" 209.860001 212 207.729996 209.039993 205100 174.248322
"2012-02-29" 209.190002 210 207.050003 207.729996 320900 173.156403
"2012-03-01" 208.009995 209.589996 206.699997 207.820007 367500 173.231461
"2012-03-02" 207.839996 208.330002 206.5 208.100006 270200 173.464798
"2012-03-05" 208.110001 209.330002 207.110001 208.960007 210900 174.181671
"2012-03-06" 207.679993 207.720001 204.669998 205.539993 321500 171.330887
"2012-03-07" 206.199997 207.419998 205.919998 206.119995 298800 171.814407
"2012-03-08" 207.979996 209.279999 206.860001 207.559998 344500 173.014755
"2012-03-09" 208.5 213 208.089996 211.770004 363900 176.524017
"2012-03-12" 212.259995 214.690002 211.869995 213.429993 301100 177.907669
"2012-03-13" 214.550003 216.619995 213.399994 216.449997 358600 180.42511
"2012-03-14" 216.080002 217.089996 215.029999 216.110001 283200 180.141632
"2012-03-15" 216.179993 216.770004 213.809998 216.479996 217600 180.450104
"2012-03-16" 216.449997 216.449997 214.089996 214.089996 394800 178.45787
"2012-03-19" 214 214.089996 211.660004 212.679993 366700 177.282593
"2012-03-20" 211.699997 212.679993 209.720001 212.190002 486000 176.87413
"2012-03-21" 212.589996 216 211.949997 214.710007 269100 178.97467
"2012-03-22" 213.710007 214.070007 211.279999 213.610001 307300 178.057816
"2012-03-23" 212.630005 215.419998 210.160004 214.720001 450500 178.983017
"2012-03-26" 216.570007 218.270004 216.110001 218 298300 181.717163
"2012-03-27" 218.259995 221.839996 217.710007 219.360001 435600 182.850784
"2012-03-28" 218.880005 218.880005 214.029999 216.270004 257600 180.275055
"2012-03-29" 215.160004 217.789993 214.259995 217.550003 254600 181.34201
"2012-03-30" 218.039993 218.289993 214.809998 214.809998 327800 179.058014
"2012-04-02" 214.649994 219.070007 213.630005 218.190002 264600 181.875519
"2012-04-03" 218.229996 219.960007 216.75 219.479996 260100 182.95079
"2012-04-04" 218.240005 218.339996 216.179993 217.429993 311500 181.242004
"2012-04-05" 216.470001 217.899994 215.940002 217.270004 175000 181.108566
"2012-04-09" 214.25 214.789993 212.089996 213.800003 162700 178.216125
"2012-04-10" 213.020004 213.789993 207.539993 207.619995 392700 173.064743
"2012-04-11" 213.919998 213.919998 208.679993 211.610001 440100 176.39064
"2012-04-12" 210 216.039993 209.039993 214 453200 178.382858
"2012-04-13" 209.460007 214.899994 209.460007 213.179993 383900 177.699341
"2012-04-16" 213.149994 217.470001 213.149994 215.589996 526800 179.708252
"2012-04-17" 211.009995 216.490005 210 215.630005 1014100 179.741592
"2012-04-18" 216.080002 218.570007 213.339996 216.75 587600 180.675171
"2012-04-19" 216.839996 216.839996 211.960007 213.259995 507000 177.765976
"2012-04-20" 213.740005 221 213.139999 219.899994 637300 183.300934
"2012-04-23" 218.990005 218.990005 210.919998 211.240005 818300 176.08226
"2012-04-24" 210.869995 210.869995 199.539993 204.009995 2017100 170.055557
"2012-04-25" 204.880005 209.570007 204.009995 208.440002 1196100 173.748276
"2012-04-26" 208.979996 210.009995 206.440002 209.460007 772200 174.598465
"2012-04-27" 210 213 208.919998 212.830002 985700 177.407578
"2012-04-30" 209.25 210.839996 207.259995 207.820007 520500 173.231461
"2012-05-01" 208.429993 209.619995 205.789993 207.830002 460200 173.239761
"2012-05-02" 204.839996 209.210007 203.300003 209.029999 564300 174.23999
"2012-05-03" 209.979996 209.979996 204.789993 205.660004 487100 171.430954
"2012-05-04" 202.240005 204.130005 201.660004 201.75 452400 168.171692
"2012-05-07" 200.699997 205.940002 200 204.699997 416400 170.630707
"2012-05-08" 203.339996 203.960007 199.850006 203.270004 622600 169.43869
"2012-05-09" 199.5 203.539993 198.009995 201.759995 396100 168.180054
"2012-05-10" 203.699997 204.899994 201.990005 202.399994 461400 169.385132
"2012-05-11" 201.419998 201.479996 194.440002 194.570007 1377500 162.832352
"2012-05-14" 195.350006 195.350006 190.320007 191.25 832500 160.053894
"2012-05-15" 192.160004 193.490005 190.139999 191.770004 543100 160.48912
"2012-05-16" 193.110001 193.990005 191.770004 191.770004 445700 160.48912
"2012-05-17" 191.770004 192.149994 187.440002 188.399994 873300 157.668732
"2012-05-18" 189.539993 190.289993 185.729996 186.229996 784900 155.852753
"2012-05-21" 186.710007 189.360001 186.25 188.990005 570200 158.162552
"2012-05-22" 190.289993 194.279999 188.979996 193.570007 844200 161.995468
"2012-05-23" 192.059998 195.630005 190.470001 195.449997 925000 163.568787
"2012-05-24" 196 198.75 193.850006 194.839996 523100 163.058273
"2012-05-25" 195.380005 195.990005 193.509995 193.899994 278600 162.271622
"2012-05-29" 194.660004 196.520004 194.460007 196.339996 485500 164.313629
"2012-05-30" 195.740005 196.949997 194.029999 195.660004 429400 163.744522
"2012-05-31" 195.380005 196.070007 189.759995 193.649994 643200 162.062408
"2012-06-01" 189.869995 191.130005 188.240005 188.25 797100 157.543274
"2012-06-04" 188.589996 189.410004 185.419998 187.5 781000 156.915604
"2012-06-05" 183.779999 183.779999 172.5 177.949997 2428700 148.923325
"2012-06-06" 179.380005 183.869995 178.520004 182.380005 1292100 152.630737
"2012-06-07" 184.639999 187.740005 184.220001 185.740005 934000 155.442657
"2012-06-08" 187.619995 190.330002 186.710007 189.979996 920700 158.991028
"2012-06-11" 189.240005 190.669998 180.380005 180.880005 1199800 151.375427
"2012-06-12" 180.729996 182.339996 178.360001 181.580002 1100200 151.961197
"2012-06-13" 182.410004 182.410004 175.929993 177.220001 728100 148.312408
"2012-06-14" 177.679993 179.580002 175.520004 177.100006 636100 148.212036
"2012-06-15" 177.149994 180.520004 177.149994 180.520004 615900 151.074173
"2012-06-18" 178 181.699997 177.330002 181.380005 602300 151.793869
"2012-06-19" 183.899994 189.5 183.899994 189.020004 1140800 158.187653
"2012-06-20" 190.089996 191.589996 187.080002 189.399994 971300 158.505646
"2012-06-21" 190.350006 191.020004 183.160004 184.160004 806100 154.120377
"2012-06-22" 184.429993 187.070007 183.080002 186.809998 717000 156.338135
"2012-06-25" 185.860001 185.860001 181.729996 183.740005 755200 153.768906
"2012-06-26" 184.520004 184.520004 181 183.449997 459100 153.526169
"2012-06-27" 179.779999 186.169998 179.779999 184.610001 464600 154.496948
"2012-06-28" 182.850006 184.050003 180.110001 182.449997 769300 152.689316
"2012-06-29" 184.839996 191.660004 184.839996 191.240005 758400 160.045532
"2012-07-02" 190.690002 191.600006 187.070007 190.100006 464300 159.091476
"2012-07-03" 189.610001 194.399994 188.679993 193.380005 450000 161.836441
"2012-07-05" 193.399994 193.399994 191.339996 191.869995 389600 160.572739
"2012-07-06" 189.020004 191.259995 187.389999 187.770004 422800 157.141571
"2012-07-09" 187.729996 189.550003 184.220001 188.029999 550800 157.359146
"2012-07-10" 188.660004 189.990005 183.289993 184.550003 489800 154.446762
"2012-07-11" 184.889999 185.429993 177.970001 179.020004 1215300 149.818832
"2012-07-12" 176.800003 186.240005 176.5 185.429993 1208000 155.183228
"2012-07-13" 185.199997 189.990005 185.199997 189.759995 531000 158.806931
"2012-07-16" 189.710007 190.220001 186.139999 188.089996 541700 157.409317
"2012-07-17" 188.5 190.330002 186.910004 188.970001 666500 158.145828
"2012-07-18" 189.940002 211.360001 189.940002 210.570007 2344300 176.222519
"2012-07-19" 210.5 210.570007 204.789993 205.720001 1155600 172.163635
"2012-07-20" 204.770004 205.5 202.160004 204.800003 1043000 171.393631
"2012-07-23" 200.990005 205.350006 198.259995 204.240005 442800 170.925064
"2012-07-24" 205 205.490005 195.779999 198.75 834300 166.33049
"2012-07-25" 199.830002 201.529999 197.5 199.220001 424100 166.723862
"2012-07-26" 202.330002 208.710007 199.130005 202.259995 382600 169.26796
"2012-07-27" 203.490005 207.940002 202.610001 207.759995 499600 173.87085
"2012-07-30" 208.160004 208.710007 205.669998 207.550003 497000 173.695114
"2012-07-31" 207.960007 207.960007 204.339996 204.830002 415800 171.418747
"2012-08-01" 205.809998 205.949997 202.199997 203.009995 424800 169.895584
"2012-08-02" 202.619995 205.220001 199.259995 201.270004 485100 168.439468
"2012-08-03" 204.910004 206.089996 202.410004 205.289993 386100 171.803711
"2012-08-06" 206.350006 208.100006 204.820007 206.550003 298600 172.8582
"2012-08-07" 208.529999 209.970001 207.550003 208.220001 309000 174.255814
"2012-08-08" 207.880005 208 205.410004 206.470001 284300 172.791229
"2012-08-09" 205.130005 206.100006 203.710007 204.509995 321000 171.816681
"2012-08-10" 200.220001 200.979996 197.160004 200.740005 647300 168.649414
"2012-08-13" 199.669998 201.350006 198.490005 201.279999 262600 169.103073
"2012-08-14" 202.910004 204.039993 200.740005 201.199997 250800 169.035828
"2012-08-15" 201 203.110001 200.820007 202.389999 247200 170.035629
"2012-08-16" 202.25 206.630005 201.059998 206.100006 308500 173.152527
"2012-08-17" 206.970001 207.699997 204.470001 207.279999 313000 174.143875
"2012-08-20" 207.740005 207.740005 204.070007 205.800003 195700 172.900482
"2012-08-21" 205.929993 206.5 203.350006 203.619995 331800 171.068909
"2012-08-22" 202.470001 206.820007 202.309998 205.059998 259600 172.278793
"2012-08-23" 203.520004 205.210007 202.869995 204.130005 271500 171.497467
"2012-08-24" 203.669998 206.300003 202.779999 204.990005 187700 172.219971
"2012-08-27" 205.479996 207.660004 204.539993 206.339996 319200 173.354126
"2012-08-28" 205.339996 209.110001 204.539993 205.979996 514400 173.051682
"2012-08-29" 206.369995 206.570007 203.429993 204.410004 291700 171.732666
"2012-08-30" 202.539993 205.270004 202.449997 204.270004 330300 171.615067
"2012-08-31" 206.210007 207.830002 205 205.960007 361000 173.034882
"2012-09-04" 206.130005 211.309998 205.779999 209.25 735500 175.798935
"2012-09-05" 208.479996 209.240005 203.440002 203.440002 544100 170.917755
"2012-09-06" 204.169998 205.050003 202 203.649994 723800 171.094193
"2012-09-07" 203.789993 206.429993 203.479996 203.740005 509700 171.169754
"2012-09-10" 204.669998 205.160004 202.800003 202.990005 414500 170.539688
