"Index" "BLOpen" "BLHigh" "BLLow" "BLClose" "BLVolume" "BLAdjusted"
"2016-08-19" 369.929993 372.980011 367.73999 372.049988 378900 326.459595
"2016-08-22" 371.899994 372.48999 369.75 371.549988 390600 326.020874
"2016-08-23" 374.480011 374.480011 372.149994 372.279999 284000 326.661469
"2016-08-24" 371.649994 372.76001 368.359985 369.119995 401400 323.88858
"2016-08-25" 368 369.359985 366.670013 368.5 485300 323.344604
"2016-08-26" 370 373.910004 368.519989 371.089996 362000 325.617218
"2016-08-29" 372.140015 375.720001 371.859985 373.799988 362900 327.995209
"2016-08-30" 374.100006 376.649994 373.600006 376 631400 329.925568
"2016-08-31" 372.519989 374.040009 370.660004 372.809998 618100 329.130981
"2016-09-01" 374.119995 375.829987 366.720001 372.170013 457500 328.56604
"2016-09-02" 374.51001 375.690002 371.910004 373.850006 293500 330.049133
"2016-09-06" 373.809998 374.48999 369.76001 371.589996 532200 328.053925
"2016-09-07" 369.859985 373.649994 368 373.540009 378500 329.775452
"2016-09-08" 372.019989 373.440002 371.179993 372.380005 380100 328.751312
"2016-09-09" 369.660004 370.170013 362.130005 362.179993 648200 319.746399
"2016-09-12" 360 369.320007 358.420013 368.100006 868700 324.97287
"2016-09-13" 365.570007 367.75 358.859985 360.910004 689200 318.625244
"2016-09-14" 361.779999 364.73999 359.279999 360.700012 394500 318.439789
"2016-09-15" 360.700012 366.859985 359.350006 365.5 588900 322.67746
"2016-09-16" 362.640015 366.579987 360.109985 365.970001 1122300 323.092407
"2016-09-19" 368.869995 372.410004 366.519989 367.959991 547500 324.849243
"2016-09-20" 371.809998 371.809998 365.709991 365.709991 461800 322.862823
"2016-09-21" 367.660004 371.23999 366.329987 370.369995 488100 326.976868
"2016-09-22" 373.679993 375.950012 372.299988 373.869995 556900 330.066833
"2016-09-23" 372.089996 373.26001 365.549988 365.649994 549700 322.809845
"2016-09-26" 363 364.559998 359.899994 360.700012 487000 318.439789
"2016-09-27" 359 362.609985 358.290009 361.790009 496200 319.402039
"2016-09-28" 363.779999 363.790009 359.140015 361.679993 503400 319.304993
"2016-09-29" 360 363.640015 354.019989 357.230011 665600 315.376404
"2016-09-30" 359.950012 363.880005 358 362.459991 580400 319.993622
"2016-10-03" 361.700012 364.130005 357.730011 360.070007 623200 317.883636
"2016-10-04" 360.5 361.519989 355.26001 356.029999 711500 314.316956
"2016-10-05" 357.630005 359.720001 355.670013 358.23999 705800 316.268005
"2016-10-06" 358.25 359.230011 356.040009 356.799988 707800 314.996796
"2016-10-07" 356.98999 358.600006 355.5 357.209991 789300 315.358673
"2016-10-10" 360.01001 362 357.980011 358.799988 461400 316.76239
"2016-10-11" 357.26001 357.26001 350.390015 351.869995 557300 310.644409
"2016-10-12" 352.470001 353.970001 350.390015 351.100006 500400 309.9646
"2016-10-13" 348.519989 350.940002 344.420013 349.339996 576400 308.410767
"2016-10-14" 354.799988 357.269989 350.779999 354.910004 790300 313.328217
"2016-10-17" 355.420013 356.970001 352.950012 354.600006 624200 313.054535
"2016-10-18" 355.5 359.670013 355.440002 356.589996 704700 314.811432
"2016-10-19" 356.73999 357.179993 352.720001 352.720001 813700 311.394775
"2016-10-20" 352.609985 354.709991 348.779999 349.170013 1139100 308.260681
"2016-10-21" 345.429993 347.630005 344.410004 345.549988 906900 305.064819
"2016-10-24" 349.320007 349.399994 342.380005 343.140015 987200 302.937225
"2016-10-25" 342.089996 344.429993 341.339996 341.540009 790300 301.524658
"2016-10-26" 340.179993 341 336.839996 340.149994 1149800 300.297455
"2016-10-27" 341.630005 342.570007 337.149994 340.279999 703500 300.412231
"2016-10-28" 341.75 342.450012 337.769989 339.690002 614000 299.891357
"2016-10-31" 341.48999 343.140015 339.019989 341.23999 809100 301.259735
"2016-11-01" 343.359985 343.420013 338.529999 340.959991 796000 301.012543
"2016-11-02" 340.859985 341.720001 337.429993 338.609985 668000 298.937927
"2016-11-03" 339.470001 343.109985 338.709991 341.140015 714000 301.171478
"2016-11-04" 341.359985 348.720001 339.899994 345.799988 1034800 305.285583
"2016-11-07" 352.040009 358.929993 351.970001 357.640015 1080300 315.738342
"2016-11-08" 356.040009 356.839996 351.950012 353.48999 776600 312.074524
"2016-11-09" 352.920013 365.940002 349.040009 364.420013 1107400 321.723999
"2016-11-10" 368.839996 380.299988 367.109985 375.01001 1442300 331.073242
"2016-11-11" 371.850006 373.950012 367.790009 371.190002 660000 327.700806
"2016-11-14" 373.779999 375.440002 369.790009 373.809998 772900 330.013794
"2016-11-15" 373.820007 374.220001 367.51001 372.149994 1096500 328.548248
"2016-11-16" 369.480011 372.299988 367.390015 367.450012 659000 324.398926
"2016-11-17" 368.450012 372.149994 367.070007 371.369995 569100 327.859711
"2016-11-18" 371.220001 375.200012 370.549988 372.779999 468900 329.104462
"2016-11-21" 374.440002 375.079987 372.100006 374.570007 375600 330.684814
"2016-11-22" 375.119995 376.049988 371.399994 373.059998 529100 329.351746
"2016-11-23" 372.380005 373.769989 370.5 372.98999 517800 329.289948
"2016-11-25" 373.029999 374.119995 371.109985 373.670013 227100 329.890198
"2016-11-28" 370.980011 372.799988 368.209991 368.649994 501800 325.458374
"2016-11-29" 369.130005 370.970001 366.220001 368.549988 694500 325.370148
"2016-11-30" 372.570007 372.929993 368.609985 370.790009 621900 327.347626
"2016-12-01" 373.809998 381.23999 371.649994 377.200012 930200 333.006683
"2016-12-02" 377.209991 377.459991 369.399994 371.359985 569000 327.850861
"2016-12-05" 374.329987 376.730011 371.540009 374.350006 589200 330.490631
"2016-12-06" 375.339996 375.380005 371.399994 373.970001 644200 330.155029
"2016-12-07" 374.420013 380.440002 373.769989 379.809998 503800 335.310822
"2016-12-08" 380.019989 392.049988 377.640015 390.329987 1115200 346.688568
"2016-12-09" 391.899994 391.950012 386.200012 388.540009 934600 345.098816
"2016-12-12" 394.279999 396.640015 385.26001 390.279999 1460900 346.644196
"2016-12-13" 391.279999 395.040009 389.130005 392.640015 907000 348.740356
"2016-12-14" 391.220001 396.910004 388.809998 390 942700 346.395477
"2016-12-15" 391.519989 394.700012 388.809998 393.75 630200 349.726257
"2016-12-16" 395.230011 396.399994 391 392.619995 1023400 348.722656
"2016-12-19" 392.25 393.549988 389 389.769989 812200 346.191223
"2016-12-20" 392.410004 399.459991 392.220001 398.450012 716400 353.900787
"2016-12-21" 398.820007 399.089996 392.209991 393.529999 671700 349.530823
"2016-12-22" 390.26001 390.26001 385.329987 387.119995 862400 343.837524
"2016-12-23" 387.119995 388.839996 384.350006 385.73999 579600 342.611755
"2016-12-27" 388.01001 388.579987 385.619995 387.48999 285500 344.166077
"2016-12-28" 388.380005 388.73999 380.709991 381.029999 506100 338.428375
"2016-12-29" 381.339996 384.190002 378.920013 379 485300 336.625366
"2016-12-30" 381.559998 382.350006 378.640015 380.540009 515600 337.993256
"2017-01-03" 384.619995 387.950012 382.279999 386.429993 743900 343.22467
"2017-01-04" 384.649994 386.970001 383.160004 386.660004 680800 343.428986
"2017-01-05" 384.980011 386.700012 380.079987 382.540009 468400 339.769623
"2017-01-06" 383.570007 385.470001 381.429993 384.299988 453400 341.332794
"2017-01-09" 384.350006 385.429993 380.01001 380.420013 505300 337.886566
"2017-01-10" 381.779999 382.279999 378.549988 380.309998 452800 337.788971
"2017-01-11" 379.670013 382.470001 377.100006 380.950012 948800 338.357361
"2017-01-12" 379.619995 379.869995 372.209991 378.290009 777400 335.994812
"2017-01-13" 378.690002 386.950012 375.950012 379.350006 620400 336.93631
"2017-01-17" 377.100006 377.100006 373.339996 374.799988 647300 332.894928
"2017-01-18" 376.160004 378.040009 373.390015 378 508500 335.737183
"2017-01-19" 377.670013 379.700012 376.100006 377.350006 456100 335.159882
"2017-01-20" 379.279999 381.630005 378.829987 381.399994 660900 338.75705
"2017-01-23" 381.339996 381.339996 376.029999 378.059998 502800 335.790466
"2017-01-24" 380.100006 383.390015 378.540009 381.380005 615100 338.739319
"2017-01-25" 384.980011 388.820007 383.890015 388.329987 597000 344.912201
"2017-01-26" 382.549988 388.279999 378.410004 379.420013 836500 336.998413
"2017-01-27" 380.450012 381.369995 372.899994 375.059998 686900 333.125916
"2017-01-30" 374.809998 375.529999 370.700012 375.179993 591800 333.232513
