"Index" "ABOpen" "ABHigh" "ABLow" "ABClose" "ABVolume" "ABAdjusted"
"2016-07-19" 85.760002 86.150002 85.099998 85.919998 1978400 78.121368
"2016-07-20" 86.389999 87.050003 86.010002 86.639999 1248800 78.776039
"2016-07-21" 86.379997 86.900002 85.529999 85.809998 1666600 78.02137
"2016-07-22" 86.010002 86.209999 85.190002 85.860001 1331500 78.066818
"2016-07-25" 85.900002 85.93 85.010002 85.410004 1858200 77.657669
"2016-07-26" 85.279999 86.040001 84.620003 85.709999 1646100 77.93045
"2016-07-27" 85.709999 85.800003 84.660004 85.419998 1839800 77.666771
"2016-07-28" 85.050003 85.059998 84.239998 84.82 2434600 77.121223
"2016-07-29" 84.339996 85.379997 84.120003 85.190002 1935900 77.457664
"2016-08-01" 85.279999 86.32 85.110001 85.540001 2930400 77.775902
"2016-08-02" 88.639999 90.540001 87.580002 89.43 5179200 81.312805
"2016-08-03" 89.339996 89.889999 88.370003 89.889999 2565200 81.731026
"2016-08-04" 89.709999 89.809998 88.440002 88.980003 1897400 80.903656
"2016-08-05" 89.370003 90.480003 89.25 89.349998 1527200 81.240067
"2016-08-08" 89.709999 89.709999 88.470001 88.669998 1596300 80.621773
"2016-08-09" 88.779999 89.360001 88.370003 88.620003 1491700 80.57634
"2016-08-10" 88.790001 88.830002 87.660004 87.900002 1621800 79.921669
"2016-08-11" 87.970001 89.050003 87.470001 88.949997 1669300 80.87635
"2016-08-12" 89.139999 89.190002 88.330002 88.910004 1319300 80.840004
"2016-08-15" 88.949997 89.410004 88.639999 89.389999 1797000 81.276428
"2016-08-16" 88.989998 90.120003 88.989998 89.459999 1555400 81.340065
"2016-08-17" 89.290001 89.519997 88.360001 88.940002 1496100 80.867279
"2016-08-18" 88.540001 88.989998 88.110001 88.970001 1444700 81.204987
"2016-08-19" 88.529999 89 88.260002 88.849998 2089400 81.095444
"2016-08-22" 88.800003 88.93 88.470001 88.75 1011800 81.004173
"2016-08-23" 89.139999 89.230003 88.830002 88.989998 638100 81.223221
"2016-08-24" 88.900002 89.089996 88.099998 88.389999 1338100 80.675598
"2016-08-25" 88.150002 88.260002 85.389999 85.510002 3351500 78.046951
"2016-08-26" 85.669998 86.57 85.150002 85.75 1872100 78.266014
"2016-08-29" 85.82 86.449997 85.309998 86.309998 1352400 78.777122
"2016-08-30" 86.309998 86.870003 85.68 86.040001 1736800 78.530708
"2016-08-31" 86.129997 87.080002 85.730003 86.970001 2682000 79.379517
"2016-09-01" 87.010002 87.720001 86.580002 87.150002 1331100 79.543816
"2016-09-02" 87.550003 87.870003 87.25 87.440002 1217400 79.80851
"2016-09-06" 87.300003 87.800003 87 87.629997 1652300 79.981934
"2016-09-07" 87.599998 88.440002 87.449997 87.75 1513600 80.091461
"2016-09-08" 87.400002 87.669998 87.139999 87.269997 2195200 79.653351
"2016-09-09" 86.629997 86.82 85.220001 85.309998 2470500 77.86441
"2016-09-12" 85.010002 87.139999 84.949997 86.949997 2380700 79.361282
"2016-09-13" 86.199997 86.550003 84.980003 85.25 2722600 77.809662
"2016-09-14" 85.379997 85.480003 83.419998 83.849998 5896200 76.531837
"2016-09-15" 83.540001 84.540001 83.059998 84.199997 2435200 76.851273
"2016-09-16" 83.959999 84.389999 83.010002 84.110001 3459900 76.769157
"2016-09-19" 83.910004 84.959999 83.07 83.260002 2335400 75.99334
"2016-09-20" 83.650002 83.68 82.07 82.080002 2484400 74.916321
"2016-09-21" 82.199997 83.150002 81.790001 83.019997 2813200 75.774269
"2016-09-22" 83.260002 83.949997 83.050003 83.589996 2270400 76.294525
"2016-09-23" 83.550003 83.779999 82.970001 83.330002 1829200 76.057236
"2016-09-26" 83.07 83.559998 82.669998 82.720001 1340000 75.500458
"2016-09-27" 82.75 83.739998 82.459999 83.25 1583500 75.984184
"2016-09-28" 83.25 83.300003 82.459999 83.199997 1310000 75.938568
"2016-09-29" 82.919998 83.279999 81.25 81.25 1625300 74.158745
"2016-09-30" 81.290001 81.639999 79.339996 80.779999 3001800 73.729767
"2016-10-03" 80.68 80.940002 79.989998 80.120003 1562500 73.127388
"2016-10-04" 81.260002 81.720001 80.25 80.529999 1681000 73.501587
"2016-10-05" 80.709999 80.860001 79.879997 80.029999 1745300 73.045242
"2016-10-06" 79.580002 80.290001 78.900002 80.139999 2249100 73.145638
"2016-10-07" 80.43 80.550003 78.699997 79.389999 1837100 72.461082
"2016-10-10" 79.07 80.010002 78.779999 79.639999 1281800 72.689255
"2016-10-11" 79.599998 80.040001 79.260002 79.610001 2409000 72.661888
"2016-10-12" 79.690002 81.050003 79.419998 80.610001 2367600 73.574615
"2016-10-13" 80.279999 80.93 79.93 80.379997 2494000 73.364685
"2016-10-14" 80.489998 80.879997 79.790001 79.790001 1285800 72.82618
"2016-10-17" 79.75 79.910004 79.230003 79.739998 2186800 72.78054
"2016-10-18" 80.459999 81.239998 80.169998 81.089996 1914200 74.012711
"2016-10-19" 81.199997 81.199997 80.349998 80.349998 1645100 73.337303
"2016-10-20" 80.279999 81.769997 80.230003 80.739998 2312900 73.693253
"2016-10-21" 80.160004 80.529999 79.93 80.019997 1210400 73.036125
"2016-10-24" 80.339996 80.879997 79.940002 80.040001 1308300 73.054367
"2016-10-25" 79.599998 80.559998 79.449997 80.389999 1688700 73.373802
"2016-10-26" 80.010002 80.239998 79.099998 79.370003 2134600 72.442833
"2016-10-27" 79.559998 79.839996 79.110001 79.5 1595100 72.56147
"2016-10-28" 69.129997 71.410004 68.379997 69.139999 9767100 63.105679
"2016-10-31" 69.510002 70.940002 69.510002 70.32 4437000 64.182693
"2016-11-01" 69.849998 71.18 69.650002 69.790001 4264200 63.698948
"2016-11-02" 70.269997 76.690002 70.18 75.959999 6161100 69.33046
"2016-11-03" 75.870003 77.470001 71.209999 72.32 7258600 66.008156
"2016-11-04" 71.690002 73.32 70.269997 70.470001 4999800 64.319603
"2016-11-07" 71.519997 72.339996 70.989998 71.93 3629500 65.652168
"2016-11-08" 71.029999 71.160004 68.709999 69.029999 4787000 63.00528
"2016-11-09" 72.980003 76.150002 71.75 75.610001 5516300 69.010994
"2016-11-10" 77.089996 80.800003 77.089996 79.589996 4612200 72.643631
"2016-11-11" 79.410004 79.849998 77.239998 78.919998 5221500 72.032104
"2016-11-14" 82.160004 82.580002 79.379997 81.330002 4404200 74.231773
"2016-11-15" 81.5 81.660004 78.839996 79.529999 4285600 72.588867
"2016-11-16" 79.160004 80.209999 78.660004 78.860001 2962300 71.977348
"2016-11-17" 78.199997 80.25 77.709999 80.160004 3045700 73.50412
"2016-11-18" 79.910004 79.910004 78.910004 79.209999 3644000 72.63298
"2016-11-21" 78.620003 79.339996 77.839996 78.449997 2607500 71.936089
"2016-11-22" 78.769997 78.769997 77.769997 78.410004 1910400 71.899422
"2016-11-23" 78.07 78.900002 77.760002 78.699997 1324600 72.165314
"2016-11-25" 79.07 80.480003 78.349998 78.57 1159000 72.046135
"2016-11-28" 78.610001 79.580002 77.809998 79.050003 2124600 72.486282
"2016-11-29" 78.650002 79.360001 77.529999 77.629997 2493700 71.184166
"2016-11-30" 77.720001 78.919998 77.449997 77.989998 5158900 71.514275
"2016-12-01" 77.879997 78.699997 77.610001 77.800003 1505600 71.340057
"2016-12-02" 78.150002 79.580002 77.660004 78.800003 1733300 72.257027
"2016-12-05" 78.889999 79.980003 78.510002 79.540001 2611200 72.93557
"2016-12-06" 79.900002 80.099998 78.540001 78.870003 2374800 72.321213
"2016-12-07" 78.190002 78.190002 73.860001 76.379997 4493500 70.037964
"2016-12-08" 76.239998 77.639999 75.68 76.879997 2567200 70.496437
"2016-12-09" 77.190002 79.220001 77.019997 78.900002 1790900 72.348724
"2016-12-12" 78.370003 78.970001 77.279999 78.07 1730300 71.587631
"2016-12-13" 78.379997 79.169998 78.169998 79.040001 1329600 72.477097
"2016-12-14" 78.949997 79.400002 76.589996 77.050003 2282100 70.652321
"2016-12-15" 76.800003 76.830002 75.459999 76.669998 2174600 70.303886
"2016-12-16" 76.940002 77.580002 76.5 77.379997 3635100 70.954941
"2016-12-19" 77.550003 78.650002 77.379997 78.419998 1816300 71.908577
"2016-12-20" 78.699997 80.059998 78.559998 79.300003 2934200 72.7155
"2016-12-21" 78.959999 79.580002 78.610001 78.849998 1355800 72.302856
"2016-12-22" 78.959999 78.959999 77.330002 77.809998 1881800 71.34922
"2016-12-23" 78.040001 78.93 77.889999 78.559998 596600 72.036942
"2016-12-27" 78.419998 79.269997 78.300003 78.82 655200 72.275352
"2016-12-28" 78.860001 79.220001 78.209999 78.349998 862100 71.844391
"2016-12-29" 78.610001 80.239998 78.589996 79.339996 1014800 72.752167
"2016-12-30" 79.349998 79.489998 77.959999 78.190002 1409000 71.697701
"2017-01-03" 78.510002 83.099998 78.309998 82.610001 4134200 75.750679
"2017-01-04" 82.599998 85.139999 82.470001 84.660004 2561900 77.630455
"2017-01-05" 84.379997 84.830002 82.620003 83.68 2136200 76.731842
"2017-01-06" 83.529999 85.779999 83.529999 84.800003 2132000 77.758835
"2017-01-09" 84.599998 86.07 84.599998 85.480003 2081600 78.38237
"2017-01-10" 85.099998 86.139999 84.300003 84.830002 1860900 77.786339
"2017-01-11" 85.150002 86.32 79.940002 81.529999 3994900 74.760338
"2017-01-12" 82.279999 84.940002 81.949997 83.860001 2771200 76.896889
"2017-01-13" 84.080002 85.120003 83.510002 84.620003 1397900 77.593773
"2017-01-17" 84.919998 86.470001 84.089996 85.989998 2103000 78.850014
"2017-01-18" 85.949997 86.18 85.190002 85.510002 2094000 78.409866
"2017-01-19" 85.279999 85.779999 84.82 85.470001 1574500 78.373192
"2017-01-20" 85.860001 86.269997 83.209999 83.75 3780100 76.796021
"2017-01-23" 83.720001 85.099998 83.309998 84.879997 1420100 77.832199
"2017-01-24" 84.699997 85.190002 84.059998 84.410004 1513500 77.401222
"2017-01-25" 84.900002 85.919998 84.580002 85.830002 1858200 78.7033
"2017-01-26" 81.040001 85.199997 81.040001 83.389999 3482900 76.465912
"2017-01-27" 83.68 83.68 82.07 82.43 1865400 75.585617
"2017-01-30" 82.550003 83.75 80.82 83.620003 2650000 76.676819
