"Index" "KMOpen" "KMHigh" "KMLow" "KMClose" "KMVolume" "KMAdjusted"
"2013-07-18" 95.637581 95.896454 94.717163 94.832214 2338928 72.993515
"2013-07-19" 94.860977 95.388306 94.113136 95.388306 3047229 73.421547
"2013-07-22" 93.441994 94.832214 92.176414 93.652924 3378590 72.085808
"2013-07-23" 93.652924 94.304893 92.598274 94.151489 2453032 72.469551
"2013-07-24" 94.132309 94.24736 93.643333 93.815918 1675684 72.211266
"2013-07-25" 93.787155 94.717163 93.604988 94.410355 1248158 72.668793
"2013-07-26" 94.285713 94.525406 93.422821 94.333656 1386043 72.609764
"2013-07-29" 94.141899 94.621284 93.873444 94.093964 975309 72.42527
"2013-07-30" 94.47747 94.89933 93.672096 93.921379 1154288 72.29245
"2013-07-31" 93.873444 95.177376 93.873444 94.726753 2022898 72.912361
"2013-08-01" 95.340363 95.867691 94.199425 94.717163 1898051 72.904961
"2013-08-02" 94.602112 95.53212 94.113136 95.503357 1886996 73.510101
"2013-08-05" 95.177376 95.580055 94.937683 95.225311 1282577 73.296074
"2013-08-06" 95.167786 95.800575 95.043144 95.627998 1254625 73.606026
"2013-08-07" 95.234901 95.445831 94.554169 94.88015 1196425 73.030403
"2013-08-08" 95.052734 95.071907 93.796738 94.506233 1422131 72.742615
"2013-08-09" 94.362419 94.841805 93.969322 94.46788 1246072 72.713066
"2013-08-12" 94.046021 94.352829 93.432404 94.24736 1079818 72.543343
"2013-08-13" 94.333656 94.88974 93.767975 94.093964 1128630 72.42527
"2013-08-14" 93.902206 94.189835 92.617447 92.790031 1827127 71.421631
"2013-08-15" 92.531158 92.713326 91.792908 91.850433 1588489 70.698395
"2013-08-16" 91.620323 91.668266 90.968361 91.025887 2224615 70.063736
"2013-08-19" 90.987534 91.016296 90.325981 90.699905 1540824 69.812828
"2013-08-20" 90.699905 91.716202 90.508148 91.07383 1280074 70.100639
"2013-08-21" 90.939598 91.016296 90.134232 90.20134 1272669 69.429062
"2013-08-22" 90.239693 92.339409 89.741135 91.668266 2161200 70.558189
"2013-08-23" 92.0326 92.272293 91.572388 91.936722 1119765 70.764824
"2013-08-26" 91.975075 92.118889 90.613617 90.63279 1061774 69.761177
"2013-08-27" 89.808243 90.172577 88.897408 89.674019 1938520 69.023201
"2013-08-28" 89.472672 89.501434 88.686478 88.71524 1459470 68.285217
"2013-08-29" 88.398849 89.463089 88.207092 89.117928 1254938 68.595154
"2013-08-30" 89.36721 89.731544 88.945351 89.626076 1774560 68.98629
"2013-09-03" 90.278046 90.335571 88.638542 88.820709 1925899 68.366386
"2013-09-04" 88.638542 88.887825 87.670181 88.676895 1573366 68.857742
"2013-09-05" 88.581017 88.638542 87.823586 88.465965 1366017 68.693954
"2013-09-06" 88.705658 89.731544 88.207092 89.223396 1620405 69.28212
"2013-09-09" 89.194633 89.750717 88.974113 89.750717 1603195 69.691544
"2013-09-10" 90.22052 90.623199 89.434326 90.028763 1331702 69.907494
"2013-09-11" 89.827423 90.690315 89.386383 90.661552 1319812 70.398857
"2013-09-12" 90.671143 91.514862 90.498566 90.939598 1413787 70.614754
"2013-09-13" 91.236816 91.965485 91.121765 91.744965 1226151 71.240089
"2013-09-16" 92.569511 92.953018 92.23394 92.45446 1133220 71.791023
"2013-09-17" 92.464043 92.87632 92.070946 92.387344 1043000 71.73893
"2013-09-18" 92.425697 93.700867 92.090126 93.681686 1473446 72.743965
"2013-09-19" 93.873444 93.940559 92.694153 93.192711 1580771 72.364288
"2013-09-20" 93.08725 93.192711 92.22435 92.23394 1747651 71.619797
"2013-09-23" 92.195587 92.310638 91.332695 91.840843 1250036 71.314552
"2013-09-24" 91.80249 92.051773 91.371048 91.438156 1313346 71.001884
"2013-09-25" 91.725792 92.138062 90.699905 90.786194 1736386 70.495613
"2013-09-26" 90.997124 91.59156 90.843719 91.524452 956118 71.068878
"2013-09-27" 91.246407 91.409393 90.21093 90.882072 1031527 70.570084
"2013-09-30" 90.508148 90.977951 89.913712 90.335571 1851951 70.145706
"2013-10-01" 89.635666 90.719078 89.56855 90.488976 1424842 70.264832
"2013-10-02" 90.345161 90.383507 89.35762 90.373924 1519025 70.175491
"2013-10-03" 90.373924 90.824547 89.463089 90.546501 1844337 70.309494
"2013-10-04" 90.488976 90.882072 90.153404 90.373924 1233452 70.175491
"2013-10-07" 89.942474 90.747841 89.693192 89.99041 1027251 69.877701
"2013-10-08" 89.654839 90.239693 89.280922 89.348038 2100602 69.378891
"2013-10-09" 89.693192 91.083412 89.35762 90.393097 2147224 70.190376
"2013-10-10" 91.07383 91.984657 90.671143 91.975075 1299891 71.418777
"2013-10-11" 91.898369 93.010544 91.371048 92.953018 1237624 72.178146
"2013-10-14" 92.473633 92.972198 92.253113 92.962608 1548438 72.185616
"2013-10-15" 92.914665 92.972198 92.368172 92.569511 1358820 71.880394
"2013-10-16" 93.029724 94.343239 92.86673 93.959732 1598815 72.959885
"2013-10-17" 93.624161 95.148613 93.5187 94.956856 1516105 73.734169
"2013-10-18" 95.52253 95.52253 94.429527 95.09108 1871872 73.838394
"2013-10-21" 94.755516 94.803452 93.959732 94.755516 1994842 73.577812
"2013-10-22" 98.207092 99.213806 96.673058 98.724831 3764708 76.659981
"2013-10-23" 98.005753 100.977951 97.97699 100.63279 3020007 78.14151
"2013-10-24" 100.402687 100.719078 99.875359 99.913712 1853202 77.583145
"2013-10-25" 99.712364 101.208054 99.348038 101.160118 1517565 78.550995
"2013-10-28" 101.160118 103.394058 100.930008 102.885902 2523226 79.89106
"2013-10-29" 102.991371 103.748802 102.598274 103.710449 2294287 80.531334
"2013-10-30" 103.863853 104.084373 102.598274 103.451584 1760793 80.330322
"2013-10-31" 103.441994 103.921379 102.732506 103.547462 1436837 80.40477
"2013-11-01" 103.422821 103.8255 102.847557 103.557045 1594121 80.412209
"2013-11-04" 103.595398 104.391182 103.106422 104.362419 1292277 81.037567
"2013-11-05" 104.065201 104.544586 103.595398 104.324066 1039767 81.007805
"2013-11-06" 104.46788 105.196548 103.873444 105.11026 1290504 81.618286
"2013-11-07" 105.139023 105.158195 103.288589 103.432404 1648149 80.315445
"2013-11-08" 103.432404 103.643333 102.320229 103.576225 1732632 80.427101
"2013-11-11" 103.576225 104.266541 103.384468 103.509109 952468 80.374985
"2013-11-12" 103.441994 103.930969 103.039307 103.748802 1270374 80.561104
"2013-11-13" 103.29818 104.362419 103.135185 104.352829 1223230 81.030136
"2013-11-14" 104.602112 105.378716 104.362419 105.186958 1340464 81.677849
"2013-11-15" 106.941513 107.075745 103.815918 104.755516 3462760 81.342796
"2013-11-18" 104.506233 104.928093 103.154366 103.547462 2644944 80.40477
"2013-11-19" 103.29818 103.691277 102.962608 103.432404 2055753 80.315445
"2013-11-20" 103.394058 104.381592 103.135185 103.374878 1313971 80.27076
"2013-11-21" 103.595398 104.055611 103.269417 103.470757 4902622 80.345207
"2013-11-22" 103.29818 104.784279 103.29818 104.506233 6736528 81.149254
"2013-11-25" 104.496643 104.860977 103.700867 103.892616 1075437 80.672806
"2013-11-26" 103.969322 104.400764 103.672096 103.672096 1770075 80.501541
"2013-11-27" 103.758392 103.921379 103.07766 103.758392 1262239 80.568558
"2013-11-29" 103.787155 105.023972 103.681686 104.659637 1545205 81.268349
"2013-12-02" 104.372002 104.88974 102.627037 102.732506 2423098 79.771957
"2013-12-03" 102.195587 102.339409 101.160118 102.090126 3130356 79.27314
"2013-12-04" 100.671143 100.795784 99.750717 99.904121 2809842 78.170357
"2013-12-05" 99.741135 100 99.156281 99.616493 2164121 77.945282
"2013-12-06" 100.43145 101.246407 100.41227 101.227226 1930280 79.20562
"2013-12-09" 101.486099 101.850433 101.035477 101.466919 1345261 79.393166
"2013-12-10" 101.07383 101.150528 100.268456 100.584854 1690181 78.70298
"2013-12-11" 100.824547 101.792908 100.64238 101.035477 1721263 79.055573
"2013-12-12" 100.786194 100.920425 99.463089 99.549377 1616963 77.892807
"2013-12-13" 99.731544 100.038353 99.098755 99.635666 1031840 77.960297
"2013-12-16" 100.086288 100.565674 99.56855 99.741135 1505362 78.042801
"2013-12-17" 99.501434 99.702782 98.302971 98.513901 1846006 77.082558
"2013-12-18" 98.993286 100.843719 98.475548 100.805367 1855810 78.875519
"2013-12-19" 100.028763 100.747841 99.750717 100.076698 1619362 78.305397
"2013-12-20" 100.354744 101.255989 99.875359 100.843719 2106547 78.905548
"2013-12-23" 100.949188 101.045059 100.124641 100.230103 1124876 78.425438
"2013-12-24" 100.383507 100.843719 100.143814 100.469795 403432 78.612961
"2013-12-26" 100.479385 100.795784 100.105469 100.661552 670649 78.763
"2013-12-27" 100.882072 101.438156 100.671143 100.767021 698080 78.845535
"2013-12-30" 100.767021 101.601151 100.623199 101.562798 1049675 79.468178
"2013-12-31" 101.371048 101.38063 99.865768 100.153404 1377803 78.365395
"2014-01-02" 100.019173 100.306808 99.252159 99.558968 1494515 77.900269
"2014-01-03" 100.00959 100.594437 99.664429 100.047935 1402001 78.282883
"2014-01-06" 100.460213 100.968361 99.79866 100.057526 1647419 78.290382
"2014-01-07" 99.098755 100.536911 98.571426 99.693192 1755369 78.005302
"2014-01-08" 99.597313 99.606903 98.811119 99.022049 1933722 77.480148
"2014-01-09" 99.232979 99.808243 99.050812 99.453499 1513706 77.817772
"2014-01-10" 99.760307 100.546501 99.616493 100.536911 1755160 78.665489
"2014-01-13" 100.086288 101.227226 99.913712 100.41227 1956459 78.567947
"2014-01-14" 100.42186 101.332695 100.124641 101.083412 2056379 79.093102
"2014-01-15" 101.112175 101.332695 100.383507 101.035477 1525805 79.055573
"2014-01-16" 100.843719 101.697029 100.22052 101.677849 1350372 79.558212
"2014-01-17" 102.080536 102.099709 101.093002 101.112175 2863035 79.115623
"2014-01-21" 101.495689 102.44487 100.997124 102.042183 2058048 79.843285
"2014-01-22" 101.965485 102.416107 101.553215 101.639503 1702802 79.528206
"2014-01-23" 101.169701 101.840843 100.795784 101.07383 2381795 79.085587
"2014-01-24" 103.662514 105.867691 102.348991 102.972198 3493007 80.570969
"2014-01-27" 103.384468 103.72963 102.45446 103.020134 2097682 80.608482
"2014-01-28" 103.020134 104.285713 102.818794 104.170662 1956877 81.508728
"2014-01-29" 102.991371 103.374878 101.677849 102.598274 2861679 80.278419
"2014-01-30" 103.154366 104.285713 103.048897 103.930969 2396188 81.321159
"2014-01-31" 102.837967 105.234901 102.147652 104.860977 3294316 82.048851
"2014-02-03" 104.506233 105.043144 100.958771 101.140938 2788773 79.138115
"2014-02-04" 101.764145 102.109299 100.604027 101.208054 2598426 79.19062
"2014-02-05" 100.862892 101.687439 100.63279 101.246407 1839226 79.220642
"2014-02-06" 101.697029 101.975075 101.208054 101.965485 1791457 79.783295
"2014-02-07" 102.138062 102.828377 102.099709 102.492805 1613730 80.195877
"2014-02-10" 102.492805 103.202301 102.090126 103.173538 1897321 80.728523
"2014-02-11" 103.173538 104.439117 102.732506 104.113136 1778315 81.463715
"2014-02-12" 104.189835 104.333656 102.674973 103.509109 1855497 80.991081
"2014-02-13" 103.202301 104.362419 103.000961 104.266541 1504945 81.583733
"2014-02-14" 104.24736 105.886864 103.835091 105.695107 1547395 82.701546
"2014-02-18" 105.455414 105.589645 104.343239 105.206139 1619570 82.318947
"2014-02-19" 104.918503 105.465004 104.189835 104.295303 1704262 81.606247
"2014-02-20" 104.621284 106.116966 104.506233 105.436241 1852994 82.498978
"2014-02-21" 105.790985 106.70182 105.234901 105.32119 1716778 82.408958
"2014-02-24" 105.829338 106.653885 105.493767 105.618408 1912966 82.641518
"2014-02-25" 105.723869 106.1745 105.349953 105.455414 1385313 82.513985
"2014-02-26" 105.656761 105.944389 104.055611 104.084373 1806163 81.441193
"2014-02-27" 103.969322 104.88015 103.576225 104.410355 1868952 81.696266
"2014-02-28" 104.506233 106.308723 104.362419 105.800575 2044489 82.784065
"2014-03-03" 105.148613 105.148613 104.065201 104.544586 1472507 81.8013
"2014-03-04" 105.273247 106.605942 105.052734 106.289551 1828796 83.166656
"2014-03-05" 104.151489 105.177376 103.854263 104.161072 1545413 82.123497
"2014-03-06" 104.429527 105.349953 104.266541 104.88015 1770180 82.690414
"2014-03-07" 105.378716 105.455414 103.8255 104.45829 1806893 82.357796
"2014-03-10" 104.47747 105.139023 104.314476 104.66922 1218015 82.524109
"2014-03-11" 104.602112 104.937683 104.228188 104.554169 1334727 82.433418
"2014-03-12" 104.189835 105.388306 103.863853 105.225311 2252984 82.962578
"2014-03-13" 105.436241 106.289551 104.496643 104.582932 2102688 82.45607
"2014-03-14" 104.113136 105.33078 104.03643 105.139023 1682672 82.894516
"2014-03-17" 105.503357 106.634705 105.273247 106.471718 1504736 83.94529
"2014-03-18" 106.558006 106.596359 105.704697 106.232025 1375821 83.756294
"2014-03-19" 106.1745 106.960693 104.995209 105.33078 1460304 83.045692
"2014-03-20" 105.33078 105.848511 104.841805 105.244484 1421713 82.977661
"2014-03-21" 105.906036 107.104507 105.570473 105.618408 2408600 83.272476
"2014-03-24" 105.953979 106.989456 105.819748 106.097794 1662959 83.650444
"2014-03-25" 106.078621 106.711411 105.675934 106.001915 2073901 83.574844
"2014-03-26" 106.040268 106.711411 105.829338 106.078621 1987854 83.635323
"2014-03-27" 106.299133 106.615532 105.11026 105.11985 2156090 82.87941
"2014-03-28" 105.896454 105.896454 104.88015 105.292427 1907125 83.015457
"2014-03-31" 105.810165 105.915627 105.062317 105.704697 2109780 83.340515
"2014-04-01" 105.254074 105.599236 104.084373 105.081497 2113640 82.849167
"2014-04-02" 105.637581 105.838928 104.602112 104.985619 2011321 82.773575
"2014-04-03" 105.417068 105.810165 105.033554 105.225311 1610809 82.962578
"2014-04-04" 105.618408 106.529243 105.071907 105.244484 1863632 82.977661
"2014-04-07" 105.254074 106.615532 105.014381 105.570473 2241303 83.234688
"2014-04-08" 105.417068 106.366249 105.282837 106.1745 1898156 83.710922
"2014-04-09" 106.433365 107.315437 106.155319 106.644295 2358745 84.081345
"2014-04-10" 106.711411 108.120804 106.490891 106.490891 2635140 83.960373
"2014-04-11" 106.375839 107.027802 105.158195 105.225311 2176324 82.962578
"2014-04-14" 105.618408 106.040268 105.349953 105.810165 1672138 83.423691
"2014-04-15" 106.164909 106.385429 105.599236 105.992332 2250377 83.567314
"2014-04-16" 106.634705 107.909874 106.529243 107.77565 1944882 84.97332
"2014-04-17" 107.468842 108.427612 107.190796 107.900291 3012810 85.071602
"2014-04-21" 104.534996 107.861938 104.506233 106.366249 2935211 83.862083
"2014-04-22" 106.644295 106.70182 103.566635 103.930969 4678689 81.942047
"2014-04-23" 104.065201 104.534996 103.624161 104.228188 2451050 82.176392
"2014-04-24" 104.324066 105.052734 104.093964 104.534996 1952392 82.418289
"2014-04-25" 104.563759 104.985619 104.285713 104.736336 1910776 82.577049
"2014-04-28" 105.148613 106.893578 104.995209 106.644295 2943450 84.081345
"2014-04-29" 106.529243 107.526367 106.356667 106.529243 1941649 83.990616
"2014-04-30" 106.529243 107.852348 106.452538 107.622246 2106443 84.852371
"2014-05-01" 107.200386 107.478432 106.040268 106.644295 1818679 84.081345
"2014-05-02" 106.423775 106.903168 106.1745 106.452538 1322524 83.93013
"2014-05-05" 105.867691 106.164909 105.608818 105.685524 1253269 83.325424
"2014-05-06" 105.685524 106.116966 105.273247 105.33078 1546248 83.045692
"2014-05-07" 105.810165 106.740173 105.570473 106.375839 1694458 83.869667
"2014-05-08" 106.069031 106.567596 105.944389 106.145737 1316579 83.688255
"2014-05-09" 106.155319 106.490891 106.069031 106.241608 1338065 83.763832
"2014-05-12" 106.423775 106.558006 105.474594 105.656761 1523510 83.302711
"2014-05-13" 106.030678 106.749763 105.829338 106.69223 1237728 84.119125
"2014-05-14" 106.596359 107.162033 106.308723 106.442955 919509 83.922569
"2014-05-15" 106.289551 106.797699 105.953979 106.1745 1252747 83.710922
"2014-05-16" 105.733459 106.721001 105.580055 106.4813 1275589 83.952827
"2014-05-19" 105.426651 105.74305 104.717163 105.196548 2122818 82.93988
"2014-05-20" 105.062317 105.915627 105.014381 105.043144 1385730 82.818939
"2014-05-21" 105.206139 105.647171 104.832214 105.484177 1129152 83.166641
"2014-05-22" 105.378716 105.819748 105.186958 105.589645 927227 83.249802
"2014-05-23" 105.560883 106.232025 105.493767 106.164909 873200 83.703369
"2014-05-27" 106.327904 106.442955 105.925217 106.001915 1302186 83.574844
"2014-05-28" 106.212845 106.347076 105.704697 105.982742 1053534 83.559731
"2014-05-29" 106.337486 106.749763 106.021095 106.673058 1036742 84.103996
"2014-05-30" 106.490891 107.861938 106.490891 107.718124 1618840 84.927948
"2014-06-02" 107.708534 107.737297 107.209969 107.459251 959143 84.723862
"2014-06-03" 107.296265 107.603065 106.4813 106.519653 1246385 83.983047
"2014-06-04" 105.810165 106.855225 105.474594 106.768936 1629166 84.820892
"2014-06-05" 106.826462 106.960693 106.107384 106.519653 1287584 84.622841
"2014-06-06" 106.721001 107.35379 106.442955 107.056564 1178590 85.049408
"2014-06-09" 106.951103 107.622246 106.586769 107.363373 1157104 85.293129
"2014-06-10" 107.056564 107.440079 106.711411 106.931931 1000446 84.950386
"2014-06-11" 106.70182 106.970276 106.241608 106.510071 847750 84.61525
"2014-06-12" 106.193672 106.337486 105.139023 105.589645 1236789 83.884018
"2014-06-13" 105.627998 106.423775 105.3116 106.097794 1073769 84.28772
"2014-06-16" 105.838928 106.807289 105.580055 106.366249 1121642 84.500999
"2014-06-17" 106.27037 106.816872 105.838928 106.519653 1022557 84.622841
"2014-06-18" 106.385429 107.401726 106.021095 107.392136 1262969 85.315987
"2014-06-19" 107.3442 108.542664 107.219559 108.446785 1468127 86.153839
"2014-06-20" 109.232979 109.232979 107.55513 108.015343 2596966 85.811089
"2014-06-23" 108.082451 108.082451 107.075745 107.296265 1045816 85.239815
"2014-06-24" 106.979866 107.277084 106.625122 106.989456 1060940 84.996078
"2014-06-25" 106.816872 107.056564 106.471718 106.807289 1080757 84.851357
"2014-06-26" 106.673058 106.673058 105.704697 106.279961 1136140 84.432457
"2014-06-27" 106.279961 107.027802 105.848511 106.778526 1298744 84.828514
"2014-06-30" 106.931931 107.488014 106.433365 106.634705 1254520 84.714264
"2014-07-01" 106.260788 107.209969 105.886864 106.92234 1197364 84.942757
"2014-07-02" 106.979866 107.305847 106.663467 106.845634 950590 84.881836
"2014-07-03" 106.548416 107.440079 106.548416 107.267494 896354 85.216972
"2014-07-07" 107.257912 107.622246 107.046982 107.516777 837320 85.415009
"2014-07-08" 107.35379 108.082451 107.075745 107.852348 1172749 85.681587
"2014-07-09" 107.861938 108.552254 107.861938 108.398849 1110065 86.115761
"2014-07-10" 107.823586 108.398849 107.785233 108.159157 955805 85.925331
"2014-07-11" 108.044106 108.130394 107.746887 107.9674 841075 85.77301
"2014-07-14" 108.40844 109.022049 108.302971 108.360497 1278509 86.085297
"2014-07-15" 108.734421 109.271332 108.456375 109.098755 1684236 86.671776
"2014-07-16" 109.395973 109.731544 108.830299 109.530205 1495141 87.014549
"2014-07-17" 109.050812 109.319267 107.9674 108.024925 1360176 85.81871
"2014-07-18" 108.398849 108.638542 107.718124 108.61937 1432352 86.290962
"2014-07-21" 108.360497 108.494728 107.420898 107.679771 2419760 85.544502
"2014-07-22" 106.337486 106.615532 104.304893 104.352829 4394055 82.901459
"2014-07-23" 104.947266 105.512939 104.573349 104.985619 2444166 83.404175
"2014-07-24" 105.071907 105.426651 104.90892 104.976028 2126781 83.396553
"2014-07-25" 104.928093 105.10067 104.017258 104.055611 1542076 82.665329
"2014-07-28" 103.902206 104.266541 103.336533 103.844681 1165031 82.497772
"2014-07-29" 103.835091 103.892616 102.66539 102.674973 1732840 81.568504
"2014-07-30" 102.953018 103.116013 101.083412 101.725792 2641710 80.814445
"2014-07-31" 100.527328 102.272293 99.56855 99.58773 2242241 79.115898
"2014-08-01" 99.309685 101.198463 99.232979 100.575264 2809321 79.900429
"2014-08-04" 100.968361 101.06424 100.268456 100.891663 2279789 80.151779
"2014-08-05" 100.402687 100.910835 99.894531 100.306808 1459991 79.687172
"2014-08-06" 100.134232 102.387344 100.047935 102.310638 2733599 81.279076
"2014-08-07" 102.44487 102.799614 101.553215 101.80249 1600588 80.875381
"2014-08-08" 101.927132 102.895493 101.409393 102.885902 1445911 81.736092
"2014-08-11" 103.614571 104.03643 102.87632 103.604988 1431100 82.307358
"2014-08-12" 103.432404 103.547462 102.86673 103.183128 1082530 81.972221
"2014-08-13" 103.652924 104.122726 103.250237 103.489929 1146883 82.215942
"2014-08-14" 103.30777 103.777565 103.288589 103.624161 964462 82.322594
"2014-08-15" 103.998085 104.017258 102.885902 103.278999 1268288 82.04837
"2014-08-18" 103.844681 104.333656 103.662514 104.161072 1345157 82.749123
"2014-08-19" 104.381592 104.439117 103.72963 103.988495 910643 82.612022
"2014-08-20" 103.691277 104.180252 103.585808 104.093964 871114 82.695816
"2014-08-21" 104.276131 104.985619 104.170662 104.67881 1086910 83.160431
"2014-08-22" 104.813042 104.947266 104.237778 104.285713 880709 82.848152
"2014-08-25" 104.726753 105.139023 104.324066 104.707573 1071265 83.183289
"2014-08-26" 104.69799 105.071907 103.662514 103.672096 1388859 82.36068
"2014-08-27" 103.547462 104.429527 103.547462 104.429527 1769032 82.962387
"2014-08-28" 104.276131 104.276131 103.585808 103.681686 1124667 82.368286
"2014-08-29" 104.017258 104.017258 103.537872 103.547462 1418584 82.261658
"2014-09-02" 103.710449 104.084373 103.106422 103.547462 1886578 82.261658
"2014-09-03" 103.269417 103.489929 103.039307 103.116013 1344636 82.561035
"2014-09-04" 103.211891 103.921379 102.905083 103.106422 1447371 82.553345
"2014-09-05" 103.202301 103.441994 102.86673 103.068069 1801887 82.522652
"2014-09-08" 102.780441 103.259827 102.348991 102.569511 1245968 82.123482
"2014-09-09" 102.569511 102.770851 101.888779 102.44487 2064097 82.023697
"2014-09-10" 102.64621 102.684563 102.02301 102.483223 1548751 82.05439
"2014-09-11" 102.492805 102.722916 102.109299 102.64621 1484815 82.184883
"2014-09-12" 102.64621 102.64621 101.198463 101.649086 1277571 81.38652
"2014-09-15" 101.649086 102.176414 101.476509 102.003838 1664524 81.670563
"2014-09-16" 102.962608 102.962608 101.792908 102.44487 1705096 82.023697
"2014-09-17" 102.579102 102.953018 102.205177 102.320229 1428180 81.923874
"2014-09-18" 102.492805 102.598274 102.099709 102.320229 1038306 81.923874
"2014-09-19" 102.674973 102.780441 102.301056 102.521568 1896174 82.085075
"2014-09-22" 102.607864 103.624161 102.588684 103.231064 1899929 82.653145
"2014-09-23" 103.106422 103.240654 102.080536 102.080536 1399185 81.731956
"2014-09-24" 102.080536 104.46788 102.070946 104.372002 2372721 83.566673
"2014-09-25" 103.700867 103.787155 102.703735 102.780441 1685279 82.292343
"2014-09-26" 102.627037 103.585808 102.464043 103.403641 1255668 82.791328
"2014-09-29" 102.837967 103.566635 102.66539 103.461166 1201223 82.837372
"2014-09-30" 103.461166 103.509109 102.790031 103.135185 1530915 82.576385
"2014-10-01" 102.617447 103.346115 102.23394 102.348991 1632295 81.946915
"2014-10-02" 102.588684 103.384468 102.272293 102.406517 1472820 81.992973
"2014-10-03" 103.000961 103.585808 102.64621 103.259827 1761001 82.676178
"2014-10-06" 103.269417 103.547462 101.80249 102.425697 1907021 82.008316
"2014-10-07" 102.128479 103.451584 101.955894 102.559921 1713545 82.115807
"2014-10-08" 102.828377 104.745926 102.684563 104.707573 2227327 83.835335
"2014-10-09" 104.573349 105.263664 103.633751 103.978905 1685801 83.25193
"2014-10-10" 104.151489 104.956856 103.959732 103.959732 1474385 83.236557
"2014-10-13" 103.911797 104.065201 102.157242 102.205177 1735969 81.831772
"2014-10-14" 102.44487 102.607864 101.59156 102.02301 1782904 81.685913
"2014-10-15" 101.476509 102.933846 99.942474 101.06424 2833205 80.918266
"2014-10-16" 99.884949 101.447746 99.597313 100.709496 1955103 80.634239
"2014-10-17" 101.553215 102.051773 100.460213 101.879196 2464192 81.570763
"2014-10-20" 101.831253 103.614571 101.754555 103.585808 1723245 82.93718
"2014-10-21" 104.602112 106.759346 103.221474 106.644295 2134917 85.386002
"2014-10-22" 107.094917 108.811119 106.941513 108.005753 2379500 86.476059
"2014-10-23" 108.475548 108.475548 106.69223 107.392136 1841208 85.984749
"2014-10-24" 108.015343 108.763184 107.727707 108.437202 1273190 86.821503
"2014-10-27" 108.437202 109.127518 108.379677 108.61937 1132385 86.967361
"2014-10-28" 108.983704 109.165871 108.226273 109.041229 1408363 87.305115
"2014-10-29" 109.185043 109.319267 108.005753 108.763184 1292694 87.082497
"2014-10-30" 107.909874 109.223396 107.909874 108.93576 1155748 87.220673
"2014-10-31" 109.280922 110.086288 109.069992 109.558968 1923396 87.71965
"2014-11-03" 109.440002 111.379997 109.07 111.360001 2298700 89.16169
"2014-11-04" 111.129997 113.309998 111.129997 113.160004 3057400 90.602867
"2014-11-05" 114.150002 114.150002 111.379997 112.279999 2539800 89.898277
"2014-11-06" 112.690002 113.389999 112.25 113.050003 1808100 90.514801
"2014-11-07" 112.690002 113.269997 112.220001 113.239998 2038200 90.666924
"2014-11-10" 113.029999 113.93 112.650002 113.919998 1327400 91.211372
"2014-11-11" 113.790001 113.889999 113.050003 113.370003 1308600 90.771034
"2014-11-12" 112.980003 113.690002 112.599998 113.379997 1401000 90.778992
"2014-11-13" 113.699997 114.459999 113.07 114.07 2142400 91.331459
"2014-11-14" 114.089996 114.239998 112.540001 112.650002 1641600 90.194534
"2014-11-17" 112.650002 114 112.650002 113.650002 1766200 90.995201
"2014-11-18" 113.82 113.82 113.059998 113.599998 1454300 90.955154
"2014-11-19" 113.330002 114 112.839996 113.839996 1227300 91.147316
