"Index" "DGOpen" "DGHigh" "DGLow" "DGClose" "DGVolume" "DGAdjusted"
"2016-08-10" 85.360001 85.410004 84.870003 85.360001 587700 76.861862
"2016-08-11" 85.629997 86.190002 85.349998 86.059998 798000 77.49218
"2016-08-12" 85.82 86.040001 85.510002 85.790001 657200 77.249062
"2016-08-15" 85.809998 86.129997 85.620003 85.68 718100 77.149994
"2016-08-16" 85.650002 85.980003 85.019997 85.25 568100 76.76281
"2016-08-17" 85.199997 85.519997 84.260002 84.690002 953900 76.258545
"2016-08-18" 84.540001 85.389999 84.540001 85.18 711800 76.699768
"2016-08-19" 84.839996 84.970001 84.169998 84.910004 971400 76.456665
"2016-08-22" 84.849998 85.559998 84.529999 85.099998 904700 76.627747
"2016-08-23" 85.300003 85.449997 84.379997 84.480003 1363500 76.069473
"2016-08-24" 84.480003 84.75 83.339996 83.449997 1466900 75.142006
"2016-08-25" 83.110001 83.660004 82.800003 83.169998 1688100 74.8899
"2016-08-26" 83.43 83.769997 82.660004 82.980003 1614300 74.718819
"2016-08-29" 83 84.559998 82.959999 84.330002 1197000 75.934402
"2016-08-30" 84.330002 84.68 83.279999 83.540001 896800 75.223045
"2016-08-31" 82.660004 83.029999 81.650002 82.82 1644100 74.574715
"2016-09-01" 82.93 82.93 81.970001 82.360001 1629300 74.160538
"2016-09-02" 82.669998 83.220001 82.300003 83.040001 2303200 74.772827
"2016-09-06" 83.010002 83.349998 82.669998 83.339996 1524500 75.042946
"2016-09-07" 83.330002 84.309998 83.300003 84.260002 1250200 75.871376
"2016-09-08" 84.099998 84.5 83.839996 84.129997 1294400 75.754295
"2016-09-09" 83.339996 83.349998 80.919998 80.919998 1114300 72.863892
"2016-09-12" 80.599998 82.470001 80.599998 82.269997 1373300 74.079483
"2016-09-13" 81.620003 83.889999 80.93 82.309998 1934800 74.115501
"2016-09-14" 82.410004 82.470001 81.639999 82.089996 1399600 73.917404
"2016-09-15" 82.110001 83.43 81.75 83.050003 974700 74.78183
"2016-09-16" 82.93 83.370003 82.389999 83.25 1142300 74.961914
"2016-09-19" 83.32 84.089996 83.220001 83.279999 795700 74.988953
"2016-09-20" 83.57 83.830002 82.910004 83.099998 668100 74.826859
"2016-09-21" 83.239998 84.93 83.190002 84.860001 1204300 76.411613
"2016-09-22" 85.080002 85.889999 85.07 85.730003 900300 77.19503
"2016-09-23" 85.550003 85.970001 84.989998 85.440002 766300 76.933884
"2016-09-26" 84.900002 85.279999 84.489998 84.610001 853500 76.186523
"2016-09-27" 84.519997 85.089996 84.120003 84.879997 820700 76.429634
"2016-09-28" 84.879997 85.059998 84.089996 84.940002 664900 76.483665
"2016-09-29" 84.730003 84.980003 83.339996 83.550003 658800 75.232063
"2016-09-30" 83.540001 84.93 82.870003 84.629997 1208200 76.571129
"2016-10-03" 84.199997 84.480003 83.57 84.07 694900 76.064445
"2016-10-04" 84.129997 84.529999 83.110001 83.690002 680700 75.720642
"2016-10-05" 83.779999 84.580002 83.669998 84.050003 669300 76.046349
"2016-10-06" 83.800003 84.25 83.480003 84.230003 580300 76.209221
"2016-10-07" 84.449997 85 83.940002 84.739998 848500 76.670639
"2016-10-10" 85 85.360001 84.75 84.830002 626800 76.752083
"2016-10-11" 84.419998 84.669998 83.239998 83.309998 986200 75.376816
"2016-10-12" 83.449997 83.699997 82.93 83.230003 948100 75.304443
"2016-10-13" 82.690002 83.75 82.290001 83.32 910500 75.385857
"2016-10-14" 83.690002 83.93 83.169998 83.169998 581400 75.250137
"2016-10-17" 83.120003 83.620003 82.980003 83.040001 639300 75.132515
"2016-10-18" 83.800003 84.400002 83.68 83.699997 1029800 75.729683
"2016-10-19" 83.739998 84.010002 82.699997 82.980003 1494200 75.07827
"2016-10-20" 82.660004 84.849998 82.290001 84.57 1783800 76.516846
"2016-10-21" 84.239998 84.269997 83.489998 83.690002 661700 75.720642
"2016-10-24" 84.400002 84.400002 83.550003 83.669998 744100 75.70253
"2016-10-25" 83.809998 83.900002 82.550003 83.169998 1066400 75.250137
"2016-10-26" 82.660004 83 79.75 80.150002 2074400 72.517746
"2016-10-27" 80.470001 80.669998 79.639999 79.93 1303100 72.318687
"2016-10-28" 79.650002 80.980003 79.120003 80.440002 1048300 72.780113
"2016-10-31" 80.739998 81.5 80.559998 81.440002 1315000 73.684891
"2016-11-01" 81.660004 81.660004 79.639999 80.529999 1144600 72.861542
"2016-11-02" 80.589996 82.160004 80.589996 80.980003 1034200 73.268707
"2016-11-03" 81.220001 82.07 81.099998 81.300003 1323200 73.55822
"2016-11-04" 81.330002 81.68 80.940002 81.220001 1289300 73.48584
"2016-11-07" 82.199997 82.699997 81.769997 82.470001 1115600 74.616814
"2016-11-08" 82.400002 83.739998 82.019997 83.519997 969700 75.566833
"2016-11-09" 82.300003 83 79.279999 80.419998 2424100 72.762009
"2016-11-10" 80.980003 81.779999 80.519997 81.510002 1874600 73.748222
"2016-11-11" 81.370003 82 80.830002 81.459999 1543500 73.702965
"2016-11-14" 83.239998 85.620003 83.029999 85.099998 3625200 76.996361
"2016-11-15" 85.050003 85.550003 84.769997 85.199997 1801400 77.086838
"2016-11-16" 85.050003 85.57 84.470001 84.690002 1116900 76.625404
"2016-11-17" 84.739998 85.889999 84.580002 85.790001 1336300 77.620659
"2016-11-18" 85.68 86.040001 85.239998 85.540001 2544000 77.394455
"2016-11-21" 85.660004 87.480003 85.519997 87.290001 1602100 78.977829
"2016-11-22" 87.290001 87.589996 86.43 86.639999 1384900 78.389725
"2016-11-23" 86.239998 87.879997 86.110001 87.82 925400 79.457344
"2016-11-25" 87.93 88.339996 87.790001 88.32 530900 79.90976
"2016-11-28" 88.07 88.480003 87.769997 88.230003 1172200 79.8283
"2016-11-29" 88.510002 89.129997 88.230003 88.75 844200 80.29879
"2016-11-30" 88.559998 89.160004 87.43 87.459999 1422100 79.131645
"2016-12-01" 87.389999 87.980003 86.889999 87.449997 975600 79.122597
"2016-12-02" 87.339996 88.830002 87.339996 88 1033800 79.620216
"2016-12-05" 88.040001 88.489998 87.580002 88.32 753300 79.90976
"2016-12-06" 88.330002 88.989998 87.949997 88.669998 629300 80.226425
"2016-12-07" 88.639999 89.120003 87.830002 88.709999 822900 80.262589
"2016-12-08" 88.889999 89.959999 88.889999 89.68 923200 81.140244
"2016-12-09" 89.57 91.230003 89.459999 91.139999 872200 82.461235
"2016-12-12" 91.529999 92.349998 91.089996 91.709999 1306500 82.976936
"2016-12-13" 91.660004 92.57 91.550003 91.949997 1138000 83.194069
"2016-12-14" 91.849998 92.059998 90.690002 91.050003 998500 82.379768
"2016-12-15" 90.699997 92.080002 90.489998 91.980003 991900 83.221222
"2016-12-16" 92.279999 93 91.720001 92.309998 1652500 83.519791
"2016-12-19" 91.93 92.800003 91.720001 92.379997 992200 83.583122
"2016-12-20" 92.730003 93.57 92.410004 92.599998 840400 83.782188
"2016-12-21" 92.269997 92.660004 91.760002 92.040001 890300 83.275513
"2016-12-22" 92.25 92.459999 91.25 91.809998 1225800 83.06739
"2016-12-23" 92.040001 92.459999 91.910004 92.410004 326100 83.610283
"2016-12-27" 92.620003 93.089996 92.209999 92.510002 339800 83.700752
"2016-12-28" 92.370003 92.510002 91.629997 91.760002 340200 83.022171
"2016-12-29" 91.839996 92.379997 91.480003 91.870003 558700 83.121689
"2016-12-30" 91.870003 92.370003 91.5 91.900002 737700 83.148819
"2017-01-03" 92.760002 93.349998 92.029999 92.449997 1011100 83.646461
"2017-01-04" 92.910004 93.370003 92.510002 93.07 921600 84.20742
"2017-01-05" 92.699997 93.029999 91.870003 92.690002 1089000 83.863617
"2017-01-06" 92.120003 92.709999 91.989998 92.019997 784500 83.663589
"2017-01-09" 92.059998 92.68 91.580002 92.43 954800 84.036362
"2017-01-10" 92.260002 93.059998 91.790001 93 1038600 84.554611
"2017-01-11" 93.080002 93.839996 92.440002 93.269997 720200 84.800072
"2017-01-12" 92.940002 93.18 92.349998 93.120003 686100 84.663696
"2017-01-13" 93.290001 93.68 92.43 92.699997 663200 84.28186
"2017-01-17" 92.589996 92.660004 91.690002 92.260002 767700 83.881783
"2017-01-18" 92.709999 93.370003 92.150002 92.959999 803500 84.518219
"2017-01-19" 92.709999 93.029999 91.459999 91.529999 1257900 83.218094
"2017-01-20" 91.660004 91.790001 90.470001 91 1167700 82.736221
"2017-01-23" 91.050003 91.209999 90.5 91.07 1207800 82.79985
"2017-01-24" 91.419998 91.449997 90.910004 91.339996 929100 83.045341
"2017-01-25" 91.449997 92.440002 91.379997 91.879997 1008000 83.536308
"2017-01-26" 91.610001 95.139999 90.559998 92.889999 1672300 84.454597
"2017-01-27" 93.519997 93.580002 92.150002 92.720001 1374700 84.300026
"2017-01-30" 92.57 92.57 90.129997 90.540001 1093800 82.317986
