"Index" "AIOpen" "AIHigh" "AILow" "AIClose" "AIVolume" "AIAdjusted"
"2016-06-13" 5.455225 5.505885 5.429896 5.459225 7251280 3.512257
"2016-06-14" 5.461891 5.513884 5.431229 5.457892 8852757 3.511399
"2016-06-15" 5.46989 5.549879 5.44456 5.513884 12014456 3.547422
"2016-06-16" 5.500552 5.552545 5.476556 5.54188 9434089 3.565434
"2016-06-17" 5.547212 5.556544 5.499219 5.543213 11205091 3.566292
"2016-06-20" 5.577875 5.624535 5.523216 5.533881 8395942 3.560287
"2016-06-21" 5.539213 5.580541 5.539213 5.564543 8880511 3.580014
"2016-06-22" 5.577875 5.60987 5.54188 5.579208 7833362 3.589449
"2016-06-23" 5.617869 5.645865 5.587207 5.615203 4216349 3.612607
"2016-06-24" 5.463224 5.645865 5.44856 5.568543 10151941 3.582588
"2016-06-27" 5.547212 5.592539 5.507218 5.559211 11554641 3.576584
"2016-06-28" 5.589873 5.679194 5.553878 5.679194 11997953 3.653776
"2016-06-29" 5.729853 5.803176 5.688526 5.787178 8231669 3.723249
"2016-06-30" 5.789845 5.887164 5.74985 5.887164 11013064 3.787576
"2016-07-01" 5.921826 5.963153 5.88983 5.933824 8776246 3.817596
"2016-07-05" 5.943156 6.023145 5.920493 6.015146 8748492 3.869915
"2016-07-06" 6.01248 6.05514 5.969819 6.03381 12008455 3.881923
"2016-07-07" 6.020478 6.020478 5.935157 5.984484 6803466 3.850188
"2016-07-08" 6.03381 6.088469 5.993816 6.071138 5829078 3.905938
"2016-07-11" 6.091135 6.116465 6.024478 6.096468 5987350 3.922235
"2016-07-12" 6.096468 6.116465 6.028477 6.103133 8368188 3.926522
"2016-07-13" 6.128463 6.163125 6.096468 6.145794 8376439 3.953969
"2016-07-14" 6.125797 6.164458 6.087136 6.096468 10004170 3.922235
"2016-07-15" 6.092468 6.100467 6.019145 6.067138 9718380 3.903365
"2016-07-18" 6.052474 6.064472 5.993816 6.015146 7999136 3.869915
"2016-07-19" 6.01248 6.044475 5.972485 6.044475 6185378 3.888784
"2016-07-20" 6.043142 6.049808 5.985817 6.011146 6135871 3.867342
"2016-07-21" 5.997815 6.007147 5.951155 5.972485 10671765 3.842468
"2016-07-22" 5.972485 6.02981 5.972485 6.015146 12657297 3.869915
"2016-07-25" 6.027144 6.044475 5.975152 5.977818 6254388 3.8459
"2016-07-26" 5.963153 5.96582 5.91516 5.929825 5091723 3.815022
"2016-07-27" 5.905828 5.909827 5.792511 5.839171 10448233 3.756699
"2016-07-28" 5.823173 5.963153 5.817841 5.900495 7459059 3.796152
"2016-07-29" 5.94049 6.188455 5.912494 6.128463 16714623 3.942818
"2016-08-01" 6.095134 6.188455 6.093801 6.140461 11791674 3.950538
"2016-08-02" 6.108466 6.113799 6.004481 6.021812 14907617 3.874204
"2016-08-03" 6.031144 6.036476 5.960487 6.005814 13891972 3.863911
"2016-08-04" 6.005814 6.023145 5.963153 5.98315 7415553 3.849329
"2016-08-05" 5.993816 6.047141 5.960487 6.047141 6825969 3.890499
"2016-08-08" 6.049808 6.143128 6.025811 6.116465 9113794 3.9351
"2016-08-09" 6.116465 6.151127 6.088469 6.129796 6957238 3.943677
"2016-08-10" 6.139128 6.151127 6.027144 6.052474 8873010 3.89393
"2016-08-11" 6.063139 6.067138 5.943156 5.981817 6369154 3.848472
"2016-08-12" 5.981817 6.053807 5.963153 6.005814 4579400 3.863911
"2016-08-15" 6.01248 6.096468 6.01248 6.071138 9530853 3.905938
"2016-08-16" 6.039142 6.045808 5.933824 5.947156 8408694 3.826173
"2016-08-17" 5.916493 5.924492 5.815174 5.895163 11415871 3.820988
"2016-08-18" 5.895163 5.927158 5.840504 5.892497 7085506 3.81926
"2016-08-19" 5.879165 5.88983 5.793844 5.831172 6486171 3.779512
"2016-08-22" 5.833838 5.875166 5.799177 5.872499 5997101 3.806299
"2016-08-23" 5.901829 5.921826 5.872499 5.897829 8110902 3.822716
"2016-08-24" 5.891163 5.897829 5.816507 5.865834 5192237 3.801978
"2016-08-25" 5.873833 6.032477 5.873833 5.981817 8157408 3.877153
"2016-08-26" 5.988483 6.041809 5.860501 5.911161 7710345 3.831357
"2016-08-29" 5.932491 6.024478 5.932491 6.019145 9224810 3.901347
"2016-08-30" 6.01248 6.01248 5.884498 5.979151 12066963 3.875426
"2016-08-31" 5.96582 6.047141 5.952488 6.023145 14260275 3.903941
"2016-09-01" 6.01248 6.051141 5.951155 6.049808 8360687 3.921222
"2016-09-02" 6.072471 6.167124 6.049808 6.108466 10843540 3.959242
"2016-09-06" 6.129796 6.235115 6.08047 6.232448 20882965 4.039602
"2016-09-07" 6.221783 6.259111 6.172457 6.24578 9746884 4.048243
"2016-09-08" 6.22045 6.221783 6.071138 6.072471 19231230 3.935911
"2016-09-09" 5.991149 6.015146 5.841837 5.84317 9905906 3.787289
"2016-09-12" 5.812508 5.971152 5.812508 5.93649 10188697 3.847774
"2016-09-13" 5.896496 5.897829 5.772514 5.772514 7654837 3.741492
"2016-09-14" 5.797843 5.851169 5.761848 5.823173 7075005 3.774327
"2016-09-15" 5.819174 5.880498 5.808509 5.844503 5633300 3.788153
"2016-09-16" 5.824506 5.852502 5.809842 5.836505 10490990 3.782969
"2016-09-19" 5.849836 5.899162 5.849836 5.888497 13374399 3.816667
"2016-09-20" 5.93649 5.967153 5.917826 5.951155 8927768 3.85728
"2016-09-21" 5.959154 6.063139 5.899162 6.049808 7089257 3.921222
"2016-09-22" 6.129796 6.221783 6.060473 6.209785 9806142 4.024912
"2016-09-23" 6.189788 6.31377 6.151127 6.259111 13047352 4.056884
"2016-09-26" 6.236448 6.375095 6.236448 6.344432 11629651 4.112185
"2016-09-27" 6.375095 6.387093 6.276442 6.287107 7149265 4.07503
"2016-09-28" 6.305771 6.341766 6.256445 6.316436 9164801 4.094039
"2016-09-29" 6.295106 6.328435 6.209785 6.212451 8568467 4.02664
"2016-09-30" 6.256445 6.260444 6.116465 6.120464 13341394 3.967018
"2016-10-03" 6.091135 6.091135 5.957821 5.96182 9208307 3.864193
"2016-10-04" 5.960487 5.967153 5.817841 5.861834 12162977 3.799386
"2016-10-05" 5.887164 5.901829 5.621868 5.629867 22201652 3.649035
"2016-10-06" 5.591206 5.671195 5.517883 5.600538 17857035 3.630025
"2016-10-07" 5.639199 5.685859 5.571209 5.593872 10076181 3.625705
"2016-10-10" 5.600538 5.675194 5.591206 5.647198 8050893 3.660268
"2016-10-11" 5.647198 5.695191 5.625868 5.636533 17024417 3.653355
"2016-10-12" 5.648531 5.727187 5.636533 5.689859 13957982 3.687919
"2016-10-13" 5.664529 5.776513 5.632534 5.747184 10040176 3.725075
"2016-10-14" 5.741851 5.789845 5.689859 5.704523 9552606 3.697423
"2016-10-17" 5.721854 5.773847 5.704523 5.744518 5566540 3.723346
"2016-10-18" 5.801843 5.807175 5.717855 5.723187 5612297 3.70952
"2016-10-19" 5.719188 5.783179 5.705856 5.776513 5598045 3.744085
"2016-10-20" 5.719188 5.792511 5.696524 5.777846 11157084 3.744948
"2016-10-21" 5.731186 5.804509 5.721854 5.783179 7360795 3.748405
"2016-10-24" 5.816507 5.869833 5.72452 5.732519 7462810 3.715569
"2016-10-25" 5.695191 5.743184 5.648531 5.721854 10629759 3.708657
"2016-10-26" 5.680527 5.764515 5.608537 5.74985 8993027 3.726803
"2016-10-27" 5.737852 5.760515 5.564543 5.613869 8908265 3.638665
"2016-10-28" 5.713855 5.828506 5.661863 5.712522 14737342 3.702608
"2016-10-31" 5.777846 5.905828 5.747184 5.875166 14170262 3.808027
"2016-11-01" 5.864501 5.911161 5.772514 5.816507 12143474 3.770006
"2016-11-02" 5.832505 5.909827 5.824506 5.856502 13406653 3.79593
"2016-11-03" 5.857835 5.919159 5.829839 5.832505 8900014 3.780376
"2016-11-04" 5.864501 5.941823 5.832505 5.909827 8410944 3.830492
"2016-11-07" 5.98715 5.98715 5.859168 5.892497 9868401 3.81926
"2016-11-08" 5.913827 6.001814 5.872499 5.980484 7568575 3.876289
"2016-11-09" 5.855169 5.895163 5.58854 5.803176 10514993 3.761366
"2016-11-10" 5.787178 5.813841 5.596539 5.636533 13843215 3.653355
"2016-11-11" 5.649864 5.733852 5.572542 5.595205 18109821 3.626568
"2016-11-14" 5.587207 5.763182 5.459225 5.705856 26775802 3.698287
"2016-11-15" 5.727187 5.727187 5.413898 5.46989 28472543 3.545345
"2016-11-16" 5.431229 5.485888 5.387235 5.433895 10195448 3.550571
"2016-11-17" 5.428562 5.467224 5.37657 5.385902 10098684 3.519211
"2016-11-18" 5.383236 5.399233 5.305913 5.392568 14588821 3.523567
"2016-11-21" 5.407232 5.451226 5.30858 5.316578 11659655 3.473914
"2016-11-22" 5.333909 5.424563 5.287249 5.420564 11309356 3.541861
"2016-11-23" 5.377903 5.421897 5.335242 5.417897 9073288 3.540118
"2016-11-25" 5.437894 5.519216 5.41923 5.473889 3856298 3.576704
"2016-11-28" 5.467224 5.579208 5.467224 5.559211 10714521 3.632454
"2016-11-29" 5.573875 5.652531 5.572542 5.605871 12416513 3.662942
"2016-11-30" 5.521883 5.641866 5.452559 5.612536 14992379 3.667297
"2016-12-01" 5.60987 5.60987 5.476556 5.513884 11160085 3.602837
"2016-12-02" 5.545879 5.649864 5.517883 5.568543 9931410 3.638552
"2016-12-05" 5.565876 5.611203 5.523216 5.585873 7941378 3.649876
"2016-12-06" 5.597872 5.659196 5.559211 5.568543 10570501 3.638552
"2016-12-07" 5.580541 5.649864 5.552545 5.645865 7832612 3.689075
"2016-12-08" 5.617869 5.721854 5.58854 5.679194 5727813 3.710853
"2016-12-09" 5.67786 5.737852 5.629867 5.640532 6759960 3.68559
"2016-12-12" 5.629867 5.673861 5.607204 5.653864 11522386 3.694301
"2016-12-13" 5.691192 5.739185 5.615203 5.699191 8767245 3.723919
"2016-12-14" 5.699191 5.740518 5.617869 5.683193 12215484 3.713466
"2016-12-15" 5.668528 5.844503 5.639199 5.756516 14376541 3.761375
"2016-12-16" 5.811175 5.933824 5.808509 5.888497 22695222 3.847613
"2016-12-19" 5.925825 5.96582 5.879165 5.941823 11226094 3.882457
"2016-12-20" 5.932491 6.004481 5.927158 5.977818 8963773 3.905977
"2016-12-21" 5.980484 6.035143 5.836505 5.861834 12467520 3.830192
"2016-12-22" 5.852502 5.94049 5.772514 5.939157 8381690 3.880715
"2016-12-23" 5.93649 5.98715 5.929825 5.964486 5973848 3.897266
"2016-12-27" 5.96182 5.991149 5.897829 5.907161 9845898 3.859809
"2016-12-28" 5.913827 5.925825 5.865834 5.896496 6133621 3.85284
"2016-12-29" 5.913827 5.977818 5.899162 5.959154 4899696 3.893782
"2016-12-30" 5.963153 6.077804 5.920493 6.05914 10385224 3.959114
"2017-01-03" 6.091135 6.096468 5.955154 5.991149 5776570 3.914687
"2017-01-04" 6.01248 6.068472 5.972485 6.047141 8171660 3.951273
"2017-01-05" 6.01248 6.085802 5.952488 6.05914 6251388 3.959114
"2017-01-06" 6.039142 6.073804 5.996482 6.05914 9746134 3.959114
"2017-01-09" 6.071138 6.08047 5.988483 5.993816 5233493 3.91643
"2017-01-10" 5.981817 5.996482 5.897829 5.899162 9315573 3.854582
"2017-01-11" 5.897829 5.923159 5.856502 5.861834 8986276 3.830192
"2017-01-12" 5.817841 5.905828 5.779179 5.895163 6414161 3.851969
"2017-01-13" 5.876499 5.920493 5.861834 5.88983 3367978 3.848485
"2017-01-17" 5.905828 5.952488 5.89383 5.935157 9153550 3.878102
"2017-01-18" 5.944489 5.976485 5.911161 5.927158 5083472 3.872875
"2017-01-19" 5.89383 5.911161 5.859168 5.871166 4749674 3.836289
"2017-01-20" 5.887164 5.969819 5.873833 5.967153 8315681 3.899008
"2017-01-23" 5.96182 6.021812 5.945822 6.020478 7378048 3.933851
"2017-01-24" 6.01248 6.056473 5.991149 6.039142 10051427 3.946046
"2017-01-25" 6.02981 6.02981 5.931158 5.932491 6803466 3.876359
"2017-01-26" 5.94049 5.972485 5.897829 5.927158 4325114 3.872875
"2017-01-27" 5.948489 5.951155 5.861834 5.905828 5805824 3.858938
"2017-01-30" 5.91516 5.921826 5.844503 5.849836 7998386 3.822352
