"Index" "SJOpen" "SJHigh" "SJLow" "SJClose" "SJVolume" "SJAdjusted"
"2016-08-09" 154.080002 154.690002 153.509995 153.889999 921600 131.626648
"2016-08-10" 152.910004 154.229996 152.910004 153.990005 541000 132.357239
"2016-08-11" 154.449997 154.449997 152.100006 152.860001 977300 131.385986
"2016-08-12" 153.009995 153.360001 152.539993 152.830002 841300 131.360168
"2016-08-15" 152.339996 152.960007 151.369995 152.059998 920400 130.698364
"2016-08-16" 151.669998 152.009995 150.830002 151.339996 859000 130.079544
"2016-08-17" 152 153.350006 151.589996 153.279999 960200 131.746979
"2016-08-18" 153 154.770004 152.320007 154.369995 823100 132.683884
"2016-08-19" 154.119995 154.860001 152.880005 154.610001 1333400 132.890152
"2016-08-22" 154.830002 156.229996 154.160004 156.229996 1808800 134.282547
"2016-08-23" 149.800003 149.800003 142.550003 143.630005 5383000 123.452637
"2016-08-24" 143.630005 143.809998 140.339996 142.279999 1853100 122.292267
"2016-08-25" 142.080002 142.940002 140.679993 140.990005 1324200 121.183495
"2016-08-26" 140.889999 141.449997 138.470001 138.979996 1393600 119.455841
"2016-08-29" 139.399994 141.929993 139.320007 141.490005 970900 121.613243
"2016-08-30" 141.490005 141.490005 139.229996 139.759995 715400 120.126282
"2016-08-31" 139.779999 141.830002 139.5 141.789993 1951700 121.871078
"2016-09-01" 141.229996 141.720001 140.059998 140.660004 1139700 120.899841
"2016-09-02" 140.940002 142.240005 140.919998 141.470001 552200 121.596062
"2016-09-06" 141.5 142.080002 140.789993 141.820007 701900 121.896912
"2016-09-07" 141.380005 141.619995 139.869995 140.139999 737100 120.452896
"2016-09-08" 139.410004 140.279999 138.75 139.580002 538000 119.971565
"2016-09-09" 138.800003 138.850006 135.899994 135.929993 1211500 116.834305
"2016-09-12" 136.690002 138.059998 136.149994 137.830002 997900 118.467422
"2016-09-13" 137.610001 137.809998 136.210007 136.440002 1334200 117.272682
"2016-09-14" 136.850006 137.539993 136.039993 136.949997 962100 117.711021
"2016-09-15" 136.889999 137.899994 136.410004 137.679993 684300 118.33847
"2016-09-16" 137.089996 137.259995 135.919998 137.029999 1479400 117.779808
"2016-09-19" 136.820007 137.860001 136.770004 137.029999 756800 117.779808
"2016-09-20" 137.380005 137.600006 135.679993 135.690002 585200 116.628029
"2016-09-21" 135.360001 136.639999 134.600006 136.330002 841000 117.178108
"2016-09-22" 137.300003 138.279999 136 137.869995 608800 118.501793
"2016-09-23" 136.380005 137.449997 136.380005 137.179993 1024400 117.908722
"2016-09-26" 136.990005 138.229996 136.449997 137.720001 816600 118.372864
"2016-09-27" 136.320007 136.320007 133.149994 133.649994 1480600 114.874626
"2016-09-28" 133.190002 134.789993 133 134.720001 1089900 115.794312
"2016-09-29" 134.660004 135.589996 134.410004 134.770004 893100 115.837296
"2016-09-30" 135.270004 136.059998 135.179993 135.539993 703100 116.499107
"2016-10-03" 135 135.919998 134.839996 135.389999 554600 116.370193
"2016-10-04" 135.070007 135.350006 132.820007 133.179993 939400 114.470642
"2016-10-05" 133.559998 133.899994 132.5 133.100006 1376200 114.401886
"2016-10-06" 132.830002 133.5 132.309998 133.080002 510700 114.384689
"2016-10-07" 133.369995 133.369995 132.580002 132.940002 718200 114.264381
"2016-10-10" 133.729996 134.889999 133.110001 134.399994 588400 115.519257
"2016-10-11" 134.309998 134.309998 131.960007 132.169998 823900 113.602547
"2016-10-12" 132.070007 132.880005 132.009995 132.589996 621700 113.963539
"2016-10-13" 132.270004 134.389999 131.839996 133.919998 709900 115.106705
"2016-10-14" 133.970001 134.460007 133.330002 133.520004 431200 114.762894
"2016-10-17" 133.589996 133.809998 132.759995 133.059998 382700 114.3675
"2016-10-18" 133.419998 133.660004 132.110001 132.220001 746100 113.645508
"2016-10-19" 132.600006 133.050003 131.800003 132.820007 728100 114.161224
"2016-10-20" 132.789993 132.970001 129.570007 129.779999 1155300 111.548294
"2016-10-21" 129.589996 130.220001 128.75 130.009995 723300 111.745979
"2016-10-24" 130.050003 130.479996 129.139999 129.889999 595900 111.64286
"2016-10-25" 129.800003 130.429993 129.589996 130.190002 520400 111.900688
"2016-10-26" 130.5 131.259995 130.149994 130.479996 542400 112.149971
"2016-10-27" 130.800003 130.800003 129.160004 129.279999 542900 111.118515
"2016-10-28" 129.570007 132.369995 129.570007 131.919998 857400 113.387657
"2016-10-31" 131.789993 132.070007 130.800003 131.309998 638400 112.863335
"2016-11-01" 131.330002 132.279999 130.5 130.949997 556900 112.55394
"2016-11-02" 131.029999 131.649994 130.559998 130.660004 564700 112.304688
"2016-11-03" 131.059998 131.949997 129.949997 130.220001 614200 111.926483
"2016-11-04" 130.220001 130.509995 129.179993 129.270004 494500 111.10994
"2016-11-07" 129.809998 131.559998 129.520004 131.470001 695800 113.00087
"2016-11-08" 130.389999 133.860001 130.389999 132.580002 778200 114.608749
"2016-11-09" 130.449997 131.380005 128.300003 131.210007 754600 113.424461
"2016-11-10" 130.490005 130.490005 126.669998 127.489998 1110300 110.208702
"2016-11-11" 127.019997 127.480003 125.620003 127.059998 1058300 109.836983
"2016-11-14" 126.790001 129.679993 126.339996 128.820007 1033600 111.358421
"2016-11-15" 129.330002 130.860001 128.559998 128.800003 865300 111.341148
"2016-11-16" 128.800003 130.979996 128.770004 129.949997 1185100 112.335243
"2016-11-17" 127.419998 127.419998 122.050003 124.849998 1769100 107.926552
"2016-11-18" 124.470001 125.57 123.82 124.849998 1954400 107.926552
"2016-11-21" 124.849998 126.5 124.510002 126.459999 1072900 109.318329
"2016-11-22" 127.050003 127.660004 126.470001 126.919998 763000 109.71595
"2016-11-23" 126.510002 127.57 125.150002 125.580002 747400 108.557594
"2016-11-25" 126.220001 127.419998 125.860001 126.459999 298200 109.318329
"2016-11-28" 126.220001 127.809998 125.629997 126.989998 911100 109.776482
"2016-11-29" 127.349998 127.809998 126.389999 127.269997 609800 110.018524
"2016-11-30" 126.550003 127.760002 125.949997 125.949997 1238300 108.877457
"2016-12-01" 125.330002 125.730003 124.199997 124.739998 819900 107.831459
"2016-12-02" 125.239998 126.169998 124.589996 125.279999 608600 108.298256
"2016-12-05" 125.309998 126.139999 124.760002 126.010002 667200 108.929314
"2016-12-06" 126.139999 126.860001 125.470001 126.75 797600 109.569016
"2016-12-07" 127 129 126.82 128.649994 586500 111.211456
"2016-12-08" 128.309998 129.199997 127.660004 128.759995 501900 111.306557
"2016-12-09" 129.300003 130.679993 128.610001 130.490005 700900 112.802048
"2016-12-12" 130.380005 130.979996 129.699997 130.190002 521500 112.542717
"2016-12-13" 130.139999 131.279999 129.899994 130.580002 559900 112.879852
"2016-12-14" 130.419998 131.169998 127.510002 128.080002 846700 110.718727
"2016-12-15" 128.130005 128.5 126.639999 127.449997 1246200 110.174118
"2016-12-16" 127.540001 130.690002 127.269997 129.139999 1349100 111.635056
"2016-12-19" 129.679993 130.399994 128.880005 129.389999 533700 111.851151
"2016-12-20" 128.449997 129.940002 128.119995 129.199997 675400 111.686928
"2016-12-21" 129.259995 130.179993 128.279999 128.550003 469500 111.125008
"2016-12-22" 128.889999 129.699997 128.259995 129.220001 479400 111.704201
"2016-12-23" 129.199997 129.5 128.800003 129.460007 265600 111.911674
"2016-12-27" 128.809998 129.460007 128.470001 128.880005 300500 111.410294
"2016-12-28" 128.860001 129 127.709999 127.959999 340400 110.615005
"2016-12-29" 128.139999 129.309998 127.760002 129.149994 387200 111.643677
"2016-12-30" 129.440002 129.440002 127.419998 128.059998 586600 110.701447
"2017-01-03" 128.509995 129.919998 128.139999 128.970001 652500 111.488098
"2017-01-04" 130.240005 130.240005 128.330002 128.529999 786900 111.107719
"2017-01-05" 128.529999 129.630005 128.320007 129.179993 661300 111.669632
"2017-01-06" 128.970001 129.529999 128.190002 129.039993 534600 111.548592
"2017-01-09" 129.110001 129.130005 127.529999 128.009995 642200 110.658203
"2017-01-10" 127.519997 128.990005 127 128.740005 1411200 111.289261
"2017-01-11" 128.75 131.470001 128.660004 130.649994 2053000 112.940361
"2017-01-12" 130.429993 131.300003 130.289993 130.559998 1169100 112.862572
"2017-01-13" 130.729996 131.470001 130.330002 131 780700 113.242905
"2017-01-17" 131.009995 132.330002 130.440002 132.259995 887500 114.332115
"2017-01-18" 132.449997 133.210007 132.210007 133 983700 114.971809
"2017-01-19" 132.550003 133.350006 132.279999 132.860001 1122000 114.850815
"2017-01-20" 133.380005 133.899994 132.800003 133.570007 886500 115.464569
"2017-01-23" 133.270004 134.399994 132.75 133.490005 1040500 115.395416
"2017-01-24" 133.380005 134.779999 133 134.509995 1022400 116.277145
"2017-01-25" 134.539993 135.149994 134.389999 135.009995 1001300 116.709373
"2017-01-26" 135.009995 135.880005 134.759995 135.820007 1206300 117.409592
"2017-01-27" 135.809998 136.130005 134.710007 135.589996 964400 117.210747
"2017-01-30" 135.979996 135.979996 133.089996 134.119995 1103700 115.939995
