"Index" "TGNOpen" "TGNHigh" "TGNLow" "TGNClose" "TGNVolume" "TGNAdjusted"
"2016-06-13" 13.9456 14.176 13.8496 14.0288 3193906 12.549682
"2016-06-14" 14.2592 14.3104 13.9968 14.2912 3693281 12.784417
"2016-06-15" 14.3104 14.5664 14.272 14.368 2633750 12.853122
"2016-06-16" 14.304 14.3232 14.0224 14.2592 2501094 12.755789
"2016-06-17" 14.208 14.3936 14.1888 14.2464 3874688 12.744339
"2016-06-20" 14.4256 14.5536 14.3616 14.4448 2118125 12.921823
"2016-06-21" 14.4832 14.5152 14.1824 14.3424 1954688 12.830217
"2016-06-22" 14.304 14.528 14.2848 14.3808 1553438 12.864569
"2016-06-23" 14.528 14.6624 14.4896 14.6624 1327188 13.116481
"2016-06-24" 14.0928 14.1568 13.92 14.0672 4179688 12.584034
"2016-06-27" 13.9392 14.0224 13.824 13.9328 4252031 12.463803
"2016-06-28" 14.0544 14.2592 13.888 14.0864 3145156 12.601212
"2016-06-29" 14.2016 14.4 14.0736 14.3808 3882188 12.864569
"2016-06-30" 14.432 14.8352 14.368 14.8288 4092656 13.265334
"2016-07-01" 14.8288 15.1488 14.7456 14.9056 2566406 13.334037
"2016-07-05" 14.912 14.912 14.3616 14.432 1943906 12.91037
"2016-07-06" 14.3808 14.6944 14.2016 14.6944 2643594 13.145103
"2016-07-07" 14.656 14.9888 14.656 14.976 2360156 13.397015
"2016-07-08" 15.136 15.3344 15.1104 15.1296 2978281 13.53442
"2016-07-11" 15.2 15.3024 15.0912 15.2512 1947500 13.643198
"2016-07-12" 15.296 15.5392 15.2512 15.5136 1552500 13.877934
"2016-07-13" 15.6288 15.6736 15.4368 15.456 1627813 13.826407
"2016-07-14" 15.5968 15.68 15.456 15.616 1506563 13.969538
"2016-07-15" 15.6608 15.6672 15.5392 15.6352 1179375 13.98671
"2016-07-18" 15.6352 15.7632 15.5776 15.6992 2455156 14.043963
"2016-07-19" 15.648 15.6864 15.5136 15.584 1331875 13.940912
"2016-07-20" 15.648 15.7504 15.5328 15.6928 889531 14.038238
"2016-07-21" 15.7376 15.84 15.6608 15.7184 941719 14.061141
"2016-07-22" 15.712 15.904 15.712 15.904 1075625 14.227171
"2016-07-25" 15.8848 16.191999 15.8208 16 2938125 14.31305
"2016-07-26" 16.16 16.166401 14.6368 14.72 5651406 13.168008
"2016-07-27" 14.6496 14.8416 14.4832 14.496 3805469 12.967624
"2016-07-28" 14.4832 14.4832 14.0864 14.1568 3093906 12.664186
"2016-07-29" 14.1056 14.112 13.824 14.016 2863594 12.538232
"2016-08-01" 13.9584 14.0032 13.8624 13.9008 3021719 12.435176
"2016-08-02" 13.8624 13.8688 13.3696 13.3824 2667344 11.971432
"2016-08-03" 13.4016 13.6384 13.3248 13.5168 3172813 12.091666
"2016-08-04" 13.5168 13.632 13.3376 13.408 4009375 11.994337
"2016-08-05" 13.504 13.8112 13.472 13.7472 3329531 12.297772
"2016-08-08" 13.792 13.8496 13.5296 13.5872 2826719 12.154641
"2016-08-09" 13.5488 13.6704 13.4848 13.5104 1922500 12.085938
"2016-08-10" 13.5296 13.5744 13.3696 13.3952 2343594 11.982885
"2016-08-11" 13.4464 13.6064 13.44 13.536 1780781 12.108838
"2016-08-12" 13.472 13.5488 13.3696 13.408 1722031 11.994337
"2016-08-15" 13.4848 13.728 13.44 13.6768 2134844 12.234794
"2016-08-16" 13.664 13.7024 13.5744 13.6576 1413281 12.21762
"2016-08-17" 13.6512 13.7152 13.5616 13.664 2491875 12.223345
"2016-08-18" 13.6768 13.7728 13.5808 13.632 2183750 12.194717
"2016-08-19" 13.632 13.824 13.6192 13.7536 2466875 12.303497
"2016-08-22" 13.7536 13.7536 13.568 13.6704 1212813 12.229069
"2016-08-23" 13.7216 13.8944 13.7088 13.728 2632813 12.280597
"2016-08-24" 13.6896 13.952 13.6768 13.7536 2518906 12.303497
"2016-08-25" 13.76 13.824 13.4464 13.472 2483438 12.051589
"2016-08-26" 13.536 13.6448 13.2992 13.3696 1899688 11.959985
"2016-08-29" 13.3376 13.3632 12.9984 13.0752 4211406 11.696625
"2016-08-30" 13.0752 13.1392 13.0368 13.1072 2296719 11.725249
"2016-08-31" 13.1136 13.1328 12.9088 12.9664 3039219 11.599296
"2016-09-01" 12.96 13.184 12.864 13.0432 2823750 11.668001
"2016-09-02" 13.1584 13.2224 13.0752 13.2224 1802813 11.828305
"2016-09-06" 13.248 13.2864 12.8704 12.9024 1950156 11.542041
"2016-09-07" 13.2032 13.984 13.2032 13.9584 10156563 12.574024
"2016-09-08" 13.8816 13.9712 13.44 13.9264 6099375 12.545197
"2016-09-09" 13.8368 13.888 13.5104 13.5168 3218281 12.176223
"2016-09-12" 13.408 13.8432 13.3888 13.8112 3542656 12.441421
"2016-09-13" 13.664 13.76 13.4208 13.5168 2366719 12.176223
"2016-09-14" 13.4912 13.5744 13.3824 13.4848 1966563 12.147394
"2016-09-15" 13.4528 13.664 13.3696 13.5488 1637813 12.205048
"2016-09-16" 13.4208 13.7152 13.3824 13.7024 3976094 12.343414
"2016-09-19" 13.7856 13.8816 13.5744 13.664 2305625 12.308822
"2016-09-20" 13.632 13.6512 13.088 13.1456 2870000 11.841836
"2016-09-21" 13.1136 13.3888 13.088 13.3632 2799063 12.037856
"2016-09-22" 13.4784 13.6576 13.4784 13.6 1627031 12.251169
"2016-09-23" 13.568 13.7728 13.5168 13.6448 1827031 12.291527
"2016-09-26" 13.5872 13.7984 13.504 13.664 2027500 12.308822
"2016-09-27" 13.6192 13.7984 13.5232 13.6256 2312344 12.274231
"2016-09-28" 13.6832 13.9328 13.6768 13.9264 2085469 12.545197
"2016-09-29" 13.8816 14.0288 13.7856 13.792 2116719 12.424129
"2016-09-30" 13.8048 14.016 13.7024 13.9904 2761094 12.602851
"2016-10-03" 13.9968 14.1568 13.9072 14.1504 2221094 12.746981
"2016-10-04" 14.1696 14.1696 13.9328 14.0032 2467344 12.614379
"2016-10-05" 13.9712 14.1248 13.9648 14.0928 2687813 12.695095
"2016-10-06" 14.0672 14.2016 13.8624 13.8752 2580625 12.499075
"2016-10-07" 13.9008 13.9008 13.4272 13.472 3773438 12.135866
"2016-10-10" 13.5168 13.6128 13.312 13.3184 1800000 11.997497
"2016-10-11" 13.2864 13.2864 12.9472 13.1776 4870625 11.870663
"2016-10-12" 13.1584 13.1968 12.8896 12.9536 3360313 11.668877
"2016-10-13" 12.8384 12.8704 12.672 12.7616 3785469 11.49592
"2016-10-14" 12.832 12.9088 12.6144 12.7616 3120156 11.49592
"2016-10-17" 12.7168 12.8064 12.672 12.7296 2087344 11.467094
"2016-10-18" 12.8576 12.9152 12.7808 12.8192 1936563 11.547811
"2016-10-19" 12.8768 13.0624 12.768 13.0112 5925156 11.720765
"2016-10-20" 13.0112 13.0176 12.8256 12.8896 2384219 11.611228
"2016-10-21" 12.7936 12.9664 12.7424 12.8768 1984688 11.599693
"2016-10-24" 12.96 12.992 12.8192 12.864 2434219 11.588166
"2016-10-25" 12.8 12.8384 12.6336 12.6976 3175000 11.43827
"2016-10-26" 12.6592 12.8256 12.6336 12.7616 3422813 11.49592
"2016-10-27" 12.832 12.864 12.4032 12.5696 4764688 11.322961
"2016-10-28" 12.544 12.736 12.4736 12.5824 2215313 11.334496
"2016-10-31" 12.5632 12.6336 12.448 12.5568 3237813 11.311434
"2016-11-01" 12.7872 12.9216 12.5824 12.736 6534063 11.472861
"2016-11-02" 12.704 12.8 11.5392 11.8144 9624688 10.642662
"2016-11-03" 11.6992 11.8528 11.4944 11.6928 6126563 10.533122
"2016-11-04" 11.68 11.744 11.4624 11.5328 4020625 10.388992
"2016-11-07" 11.7504 11.8976 11.584 11.8848 3274219 10.706081
"2016-11-08" 11.8336 12.0512 11.8016 12.0128 3147813 10.821387
"2016-11-09" 11.9168 12.3648 11.6672 12.3264 5178594 11.103884
"2016-11-10" 12.4288 12.8576 12.4288 12.672 5297969 11.415208
"2016-11-11" 12.6336 13.6064 12.6016 13.5936 7891875 12.245405
"2016-11-14" 13.6256 14.4832 13.6192 14.3232 9629375 12.902644
"2016-11-15" 14.3744 14.5984 14.3744 14.5216 4794375 13.081366
"2016-11-16" 14.4768 14.592 14.368 14.4768 2392969 13.041011
"2016-11-17" 14.5344 14.8224 14.5344 14.752 3759063 13.288917
"2016-11-18" 14.7584 14.8032 14.5856 14.6816 3456406 13.225498
"2016-11-21" 14.7136 14.7776 14.336 14.336 3604063 12.914174
"2016-11-22" 14.4128 14.5472 14.4064 14.4768 2673594 13.041011
"2016-11-23" 14.0608 14.4704 14.048 14.1824 3381563 12.775808
"2016-11-25" 14.2016 14.3168 14.1888 14.304 795625 12.885349
"2016-11-28" 14.2912 14.3872 14.1632 14.2592 1948125 12.84499
"2016-11-29" 14.2912 14.3936 14.144 14.3168 2115156 12.896878
"2016-11-30" 14.4 14.464 14.3104 14.3552 2096563 12.93147
"2016-12-01" 14.4 14.688 14.2336 14.3296 3064063 12.908411
"2016-12-02" 14.3744 14.4832 14.2656 14.2784 2226875 12.862287
"2016-12-05" 14.3808 14.4256 14.2592 14.3488 2045625 12.925705
"2016-12-06" 14.3296 14.6048 14.1376 14.5728 3160313 13.12749
"2016-12-07" 14.4256 14.8416 14.2592 14.8224 3752813 13.434938
"2016-12-08" 14.7072 14.976 14.6496 14.88 3210313 13.487145
"2016-12-09" 14.9632 14.9696 14.7712 14.8032 3178125 13.417534
"2016-12-12" 14.688 14.7392 14.1888 14.272 3558750 12.936057
"2016-12-13" 14.3616 14.4064 14.1184 14.2016 3637656 12.872249
"2016-12-14" 14.1056 14.2912 14.0544 14.1888 3390313 12.860645
"2016-12-15" 14.24 14.4192 14.1504 14.2144 2099531 12.883851
"2016-12-16" 14.2848 14.3808 14.1056 14.1632 4219688 12.837441
"2016-12-19" 14.24 14.3552 14.0736 14.112 1887344 12.791034
"2016-12-20" 14.112 14.4128 14.0736 14.272 2346406 12.936057
"2016-12-21" 14.2912 14.3232 14.1056 14.176 1539375 12.849044
"2016-12-22" 14.1568 14.3168 14.0736 14.2144 1659063 12.883851
"2016-12-23" 14.1568 14.208 13.984 14.0736 2115938 12.756231
"2016-12-27" 14.0032 14.1504 13.9776 14.0288 2005781 12.715623
"2016-12-28" 14.112 14.112 13.9008 13.9136 1637031 12.611208
"2016-12-29" 13.92 13.9456 13.728 13.792 2731406 12.500991
"2016-12-30" 13.8368 13.8368 13.5616 13.6896 2300781 12.408177
"2017-01-03" 13.8368 13.9072 13.6384 13.7856 2288438 12.495188
"2017-01-04" 13.8624 14.112 13.8624 13.9776 3023906 12.669216
"2017-01-05" 13.8752 13.9584 13.7664 13.8112 3389375 12.518392
"2017-01-06" 13.792 13.888 13.728 13.76 2285781 12.471984
"2017-01-09" 13.7472 13.888 13.6704 13.8816 2965625 12.582201
"2017-01-10" 13.856 13.8752 13.7344 13.7536 2545469 12.466187
"2017-01-11" 13.7216 13.952 13.6256 13.9264 1901875 12.622809
"2017-01-12" 13.8944 13.9904 13.728 13.8944 2686406 12.593803
"2017-01-13" 13.9072 14.0288 13.8176 13.8304 1527031 12.535794
"2017-01-17" 13.7152 13.824 13.5616 13.664 2492344 12.384969
"2017-01-18" 13.6384 13.7216 13.44 13.6128 5393906 12.338564
"2017-01-19" 13.6192 13.856 13.6192 13.728 3230469 12.442981
"2017-01-20" 13.76 13.8304 13.6128 13.728 2329688 12.442981
"2017-01-23" 13.696 13.8496 13.6512 13.8368 1697656 12.541596
"2017-01-24" 13.856 14.1888 13.824 14.016 3695625 12.704021
"2017-01-25" 14.0416 14.4768 14.0416 14.4 4186406 13.052076
"2017-01-26" 14.3808 14.5344 14.368 14.4128 2333750 13.063681
"2017-01-27" 14.5152 14.624 14.3552 14.5216 2071719 13.162295
"2017-01-30" 14.4768 14.5664 14.368 14.5472 2450156 13.185499
