"Index" "XOOpen" "XOHigh" "XOLow" "XOClose" "XOVolume" "XOAdjusted"
"2016-07-12" 94.669998 94.949997 94.089996 94.949997 9870800 71.864685
"2016-07-13" 94.650002 94.919998 94.110001 94.879997 9458200 71.811707
"2016-07-14" 95.050003 95.529999 94.620003 94.949997 9293500 71.864685
"2016-07-15" 95.440002 95.550003 94.639999 95.120003 10334500 71.993355
"2016-07-18" 94.919998 95.150002 94.400002 94.82 9865900 71.766281
"2016-07-19" 94.760002 94.940002 94.199997 94.470001 5901800 71.501389
"2016-07-20" 94.25 94.419998 93.800003 93.93 7383800 71.092674
"2016-07-21" 93.889999 94.260002 93.459999 93.849998 6854600 71.032135
"2016-07-22" 94.110001 94.290001 93.720001 94.010002 7139700 71.153236
"2016-07-25" 93.470001 93.620003 91.760002 92.199997 10845900 69.78331
"2016-07-26" 91.629997 92.029999 91.110001 91.529999 12143500 69.276192
"2016-07-27" 91.510002 91.809998 90.629997 90.910004 10037900 68.806961
"2016-07-28" 90.540001 90.730003 89.610001 90.199997 12439200 68.269547
"2016-07-29" 87.610001 89.010002 86.120003 88.949997 23928100 67.323479
"2016-08-01" 88.080002 88.150002 85.589996 85.860001 22908400 64.984749
"2016-08-02" 86.449997 87.32 85.580002 87.040001 18919200 65.877846
"2016-08-03" 87.010002 87.489998 86.599998 87.489998 14632900 66.218445
"2016-08-04" 87.5 87.650002 87.029999 87.480003 13451400 66.210876
"2016-08-05" 87.730003 87.830002 87.150002 87.559998 9617300 66.271423
"2016-08-08" 88.050003 88.889999 88.029999 88.589996 10492700 67.050987
"2016-08-09" 88.620003 88.760002 88.18 88.699997 9654600 67.134254
"2016-08-10" 87.779999 87.919998 86.010002 86.410004 12714800 65.95874
"2016-08-11" 86.690002 87.269997 86.260002 86.720001 11616000 66.195366
"2016-08-12" 86.959999 87.980003 86.900002 87.849998 9986900 67.05793
"2016-08-15" 88.419998 88.5 87.639999 87.809998 6432600 67.027374
"2016-08-16" 87.830002 88.18 87.370003 87.919998 6817900 67.111343
"2016-08-17" 87.919998 88.18 87.660004 88.110001 7104600 67.256386
"2016-08-18" 88.379997 88.940002 88.120003 88.910004 10342700 67.86705
"2016-08-19" 88.629997 88.739998 87.790001 87.800003 8615300 67.01976
"2016-08-22" 87.309998 88.099998 86.849998 87.989998 8235400 67.164787
"2016-08-23" 87.839996 88.019997 87.559998 87.720001 6514800 66.958687
"2016-08-24" 87.5 88.160004 87.349998 88.019997 7985400 67.187683
"2016-08-25" 88.019997 88.029999 87.239998 87.459999 6935300 66.760239
"2016-08-26" 87.629997 88.110001 87 87.269997 6474400 66.615189
"2016-08-29" 87.040001 87.919998 87.040001 87.839996 7027200 67.050278
"2016-08-30" 87.870003 88.25 87.370003 87.519997 6441100 66.806038
"2016-08-31" 87.139999 87.209999 86.220001 87.139999 12491400 66.515961
"2016-09-01" 86.720001 86.839996 86.089996 86.839996 8434700 66.286964
"2016-09-02" 87.419998 87.580002 86.93 87.419998 7099600 66.729698
"2016-09-06" 87.839996 88.639999 87.660004 88.57 9851200 67.607521
"2016-09-07" 88.650002 88.669998 87.970001 88.239998 7470400 67.355621
"2016-09-08" 88.550003 89.370003 88.040001 89.050003 9579500 67.973923
"2016-09-09" 88.660004 88.660004 86.800003 86.839996 12820200 66.286964
"2016-09-12" 86.779999 87.709999 86.629997 87.290001 10889000 66.630463
"2016-09-13" 86.459999 86.470001 85.080002 85.209999 13214300 65.042778
"2016-09-14" 85.040001 85.830002 84.269997 84.599998 13957000 64.577118
"2016-09-15" 84.669998 85.650002 84.519997 85.080002 9062600 64.943527
"2016-09-16" 84.510002 85.050003 83.559998 84.029999 21538400 64.142036
"2016-09-19" 84.580002 84.620003 83.809998 83.830002 7929100 63.989368
"2016-09-20" 83.730003 83.949997 82.540001 82.540001 17522000 63.004684
"2016-09-21" 82.82 83.620003 82.309998 83.300003 15055900 63.584797
"2016-09-22" 84.279999 84.550003 83.379997 83.540001 10738500 63.768002
"2016-09-23" 82.68 84.309998 82.589996 83.449997 12667100 63.699284
"2016-09-26" 83.519997 84.5 82.93 83.059998 10860300 63.401596
"2016-09-27" 82.589996 83.339996 82.290001 83.239998 9595000 63.539017
"2016-09-28" 83.459999 87.230003 83.339996 86.900002 28117900 66.332779
"2016-09-29" 86.970001 87.199997 85.68 86.459999 19082900 65.99691
"2016-09-30" 86.839996 87.809998 86.650002 87.279999 15961500 66.622826
"2016-10-03" 86.940002 87.199997 86.540001 87.050003 7111200 66.447266
"2016-10-04" 87.379997 87.5 86.07 86.25 8222000 65.836601
"2016-10-05" 86.830002 87.169998 86.699997 87 8796200 66.409096
"2016-10-06" 87.25 87.470001 86.440002 87.040001 7718300 66.439621
"2016-10-07" 86.949997 87.400002 86.419998 86.739998 6614900 66.210632
"2016-10-10" 87.540001 88.669998 87.510002 88.440002 10060000 67.508293
"2016-10-11" 88.080002 88.190002 87.300003 87.739998 9309000 66.973961
"2016-10-12" 87.220001 87.720001 86.669998 87.129997 8172600 66.508354
"2016-10-13" 86.349998 86.870003 85.43 86.559998 9890300 66.073219
"2016-10-14" 87.190002 87.540001 86.480003 86.540001 7991700 66.057961
"2016-10-17" 86.480003 86.790001 86.07 86.540001 7263100 66.057961
"2016-10-18" 87.169998 87.330002 86.379997 86.769997 5429300 66.233536
"2016-10-19" 87.190002 87.849998 86.879997 87.169998 9373400 66.538857
"2016-10-20" 86.790001 87.5 86.599998 87.209999 6866900 66.569382
"2016-10-21" 86.419998 86.82 85.699997 86.620003 10736200 66.119034
"2016-10-24" 86.739998 87.32 86.07 86.910004 8354900 66.340401
"2016-10-25" 86.669998 87.650002 86.599998 86.720001 6835900 66.195366
"2016-10-26" 86.25 87.449997 85.949997 87.089996 8488100 66.477791
"2016-10-27" 87.279999 87.660004 86.800003 86.919998 9071100 66.34803
"2016-10-28" 85.279999 86.360001 84.139999 84.779999 19072200 64.714523
"2016-10-31" 83.879997 84.400002 82.989998 83.32 16663800 63.600079
"2016-11-01" 83.5 83.919998 83.269997 83.650002 13050600 63.851963
"2016-11-02" 83.300003 83.879997 82.940002 83.449997 11226100 63.699284
"2016-11-03" 83.68 83.879997 83.050003 83.660004 8836500 63.859596
"2016-11-04" 83.629997 84.330002 82.760002 83.57 13877100 63.790905
"2016-11-07" 84.489998 85.470001 84.400002 85.449997 13576200 65.225952
"2016-11-08" 84.730003 85.830002 84.489998 85.309998 9735200 65.695709
"2016-11-09" 84.050003 86.709999 83.660004 86.25 15901300 66.419586
"2016-11-10" 85.910004 87.989998 85.660004 87.050003 14106100 67.035637
"2016-11-11" 86.529999 86.730003 84.889999 85.669998 13812200 65.972908
"2016-11-14" 85.300003 85.650002 84.330002 85.279999 12607500 65.672592
"2016-11-15" 85.769997 87.059998 85.769997 86.82 12883500 66.858521
"2016-11-16" 86.739998 86.779999 85.580002 85.75 8201200 66.034546
"2016-11-17" 86.440002 86.879997 85.019997 85.230003 8200500 65.634087
"2016-11-18" 85.209999 85.650002 84.830002 85.279999 8457800 65.672592
"2016-11-21" 86.440002 86.690002 86.139999 86.489998 8861500 66.604393
"2016-11-22" 86.690002 87.239998 85.970001 86.68 9390200 66.750725
"2016-11-23" 86.540001 87.080002 86.309998 86.919998 5996300 66.935532
"2016-11-25" 86.709999 87.139999 86.540001 87.120003 5042300 67.089554
"2016-11-28" 86.949997 87.129997 86.370003 86.470001 7449600 66.588997
"2016-11-29" 85.419998 86.080002 85.080002 85.900002 9181100 66.150047
"2016-11-30" 87.599998 88.190002 87.199997 87.300003 22696200 67.228172
"2016-12-01" 87.980003 88.5 87.239998 87.239998 13005600 67.181953
"2016-12-02" 87.190002 87.989998 86.599998 87.040001 9706600 67.027946
"2016-12-05" 87.389999 87.82 86.919998 87.480003 11741100 67.366783
"2016-12-06" 87.269997 87.870003 86.699997 87.559998 11293600 67.428383
"2016-12-07" 87.629997 88.150002 87.199997 88.07 11182600 67.821144
"2016-12-08" 88.050003 88.849998 87.650002 88.32 9086700 68.013641
"2016-12-09" 88.639999 89 88.18 89 8021700 68.537308
"2016-12-12" 90.139999 91.5 90.139999 90.980003 15545400 70.062073
"2016-12-13" 91.889999 93.220001 91.169998 92.580002 18829300 71.294205
"2016-12-14" 92.260002 92.269997 90.169998 90.580002 16325400 69.754028
"2016-12-15" 90.099998 90.980003 89.760002 90.889999 11155100 69.99276
"2016-12-16" 91.519997 91.669998 90.639999 91.18 20560400 70.21608
"2016-12-19" 91.379997 91.540001 90.199997 90.419998 9674400 69.630821
"2016-12-20" 90.510002 90.849998 90.290001 90.43 7221000 69.638519
"2016-12-21" 90.68 90.900002 90.18 90.279999 7308000 69.522995
"2016-12-22" 90.019997 90.900002 90.019997 90.870003 8003100 69.977356
"2016-12-23" 90.889999 90.959999 90.519997 90.709999 4266500 69.854149
"2016-12-27" 90.830002 91.110001 90.580002 90.75 4960600 69.884941
"2016-12-28" 90.68 91.110001 90.260002 90.300003 6745900 69.538414
"2016-12-29" 90.099998 90.599998 90.029999 90.349998 6684700 69.576927
"2016-12-30" 90.029999 90.699997 90.010002 90.260002 9117800 69.507607
"2017-01-03" 90.940002 91.339996 90.150002 90.889999 10360600 69.99276
"2017-01-04" 91.120003 91.150002 89.75 89.889999 9434200 69.222679
"2017-01-05" 90.190002 90.300003 88.440002 88.550003 14443200 68.190765
"2017-01-06" 88.790001 88.980003 87.82 88.5 16518100 68.15226
"2017-01-09" 88.220001 88.220001 86.550003 87.040001 13762300 67.027946
"2017-01-10" 87.169998 87.309998 85.910004 85.93 13283100 66.173149
"2017-01-11" 85.900002 86.949997 85.860001 86.809998 11183700 66.850853
"2017-01-12" 87.269997 87.379997 86.07 86.339996 10407000 66.488884
"2017-01-13" 86.269997 86.68 86.169998 86.349998 8415600 66.49659
"2017-01-17" 86.580002 87.389999 86.25 87.360001 13237300 67.274376
"2017-01-18" 87.059998 87.410004 86.050003 86.279999 11831700 66.442688
"2017-01-19" 85.970001 86.099998 84.589996 84.730003 16382900 65.249054
"2017-01-20" 85.440002 85.959999 85.050003 85.889999 18739700 66.142365
"2017-01-23" 85.68 85.879997 84.75 84.970001 11433900 65.433868
"2017-01-24" 84.980003 85.470001 84.830002 85.089996 11858100 65.526268
"2017-01-25" 85.339996 85.879997 85.25 85.339996 9578500 65.718811
"2017-01-26" 85.690002 85.830002 85.120003 85.599998 8779400 65.919037
"2017-01-27" 85.300003 85.75 85.040001 85.510002 10947900 65.849709
"2017-01-30" 85.419998 85.449997 84.18 84.860001 12789200 65.349174
