"Index" "VMOpen" "VMHigh" "VMLow" "VMClose" "VMVolume" "VMAdjusted"
"2016-08-18" 117.07 118.669998 116.800003 118.099998 629800 112.353996
"2016-08-19" 117.559998 118.099998 115.989998 116.699997 1216700 111.022118
"2016-08-22" 116.129997 119.139999 115.110001 118.910004 858600 113.318787
"2016-08-23" 119.209999 119.739998 118.779999 119.449997 765700 113.833382
"2016-08-24" 119.110001 120.389999 118.809998 120.230003 1013500 114.576714
"2016-08-25" 120.209999 120.209999 117.019997 117.559998 1234000 112.032257
"2016-08-26" 117.830002 118.43 115.459999 116.080002 849000 110.621872
"2016-08-29" 116 117.559998 115.559998 116.849998 575900 111.355644
"2016-08-30" 116.989998 116.989998 115.790001 116.230003 599300 110.764809
"2016-08-31" 116.099998 116.099998 113.43 113.870003 1037200 108.51577
"2016-09-01" 113.32 113.32 110.68 112.379997 1918800 107.095818
"2016-09-02" 113.440002 114.599998 112.739998 114.480003 909100 109.097092
"2016-09-06" 114.889999 115.120003 112.160004 112.959999 895700 107.648567
"2016-09-07" 112.959999 114.400002 112.459999 112.949997 874900 107.63903
"2016-09-08" 112.970001 113.419998 111.18 111.389999 1248200 106.152382
"2016-09-09" 110.379997 110.379997 107.07 107.870003 1509200 102.797905
"2016-09-12" 107.360001 112.449997 107.089996 112.110001 1691300 106.838539
"2016-09-13" 111.099998 111.650002 109.309998 109.889999 890500 104.7229
"2016-09-14" 109.5 110.629997 108.889999 109.099998 1231600 103.970055
"2016-09-15" 109.339996 110.279999 108.18 109.75 1125400 104.5895
"2016-09-16" 109.769997 110.139999 108.190002 108.339996 1823600 103.245804
"2016-09-19" 109.129997 109.660004 107.18 107.550003 1089600 102.49295
"2016-09-20" 107.959999 107.959999 106.419998 107.099998 921300 102.064095
"2016-09-21" 107.900002 110.290001 106.82 109.959999 1197000 104.789619
"2016-09-22" 111.349998 113.010002 110.940002 112.860001 1561000 107.553253
"2016-09-23" 112.480003 112.989998 111.529999 112.050003 1054900 106.781342
"2016-09-26" 111.230003 114.660004 110.669998 113.440002 1640900 108.106003
"2016-09-27" 113.620003 114.690002 112.830002 114.120003 1624300 108.754005
"2016-09-28" 115.110001 119.32 114.290001 115.559998 1938300 110.126312
"2016-09-29" 113.580002 116.209999 111.949997 114.889999 2405600 109.487808
"2016-09-30" 115.050003 115.449997 113.629997 113.730003 1647100 108.382347
"2016-10-03" 113.32 113.620003 109.709999 110.699997 1491700 105.494835
"2016-10-04" 110.839996 111.110001 109.349998 110.839996 1387400 105.628273
"2016-10-05" 111.57 111.940002 108.900002 109.349998 1447800 104.208305
"2016-10-06" 109.309998 111.599998 108.959999 111.279999 1420500 106.047562
"2016-10-07" 111.010002 111.239998 106.139999 106.470001 2746300 101.463722
"2016-10-10" 107.720001 108.760002 107.099998 107.230003 1180600 102.187988
"2016-10-11" 106.980003 107.559998 106.019997 106.709999 1017300 101.692451
"2016-10-12" 106.720001 107.589996 106 107.410004 1130600 102.359512
"2016-10-13" 105.980003 108.879997 105.709999 108.769997 989500 103.655579
"2016-10-14" 109.660004 110.220001 109.269997 109.769997 1082300 104.608551
"2016-10-17" 110.099998 113.279999 109.599998 112.589996 1840600 107.295952
"2016-10-18" 114.059998 114.269997 111.550003 111.620003 931000 106.371574
"2016-10-19" 112.110001 112.110001 109.190002 110.43 945900 105.237518
"2016-10-20" 110.339996 110.900002 108.370003 110.139999 727000 104.961159
"2016-10-21" 109.18 111.690002 109.010002 111.529999 777900 106.285782
"2016-10-24" 112.07 112.879997 111.389999 112.470001 442700 107.181595
"2016-10-25" 112.559998 112.730003 110.760002 110.830002 686200 105.618721
"2016-10-26" 111.93 112.940002 110.230003 112.199997 1060000 106.924286
"2016-10-27" 112.199997 112.389999 110.620003 111.839996 681000 106.581215
"2016-10-28" 112.07 114.550003 111.709999 112.57 1137300 107.276909
"2016-10-31" 113.220001 114.370003 112.800003 113.199997 1010500 107.877281
"2016-11-01" 113.800003 117.199997 113.800003 115.599998 1618000 110.164421
"2016-11-02" 115.639999 116.139999 112.309998 112.559998 1552400 107.267365
"2016-11-03" 112.970001 114.739998 111.059998 114.120003 1647500 108.754005
"2016-11-04" 114.68 118.550003 114.339996 116.75 1605600 111.260345
"2016-11-07" 118.629997 119.589996 117.68 118.400002 1473600 112.832779
"2016-11-08" 118.489998 120.110001 118.059998 119.730003 1384800 114.10025
"2016-11-09" 128.330002 136.800003 128.059998 131.550003 5374700 125.364456
"2016-11-10" 132.449997 138.179993 131.830002 136.039993 2618000 129.643311
"2016-11-11" 135.440002 135.889999 132.779999 134.179993 2286500 127.870773
"2016-11-14" 135.089996 135.479996 132.460007 134.800003 3274600 128.461639
"2016-11-15" 134.220001 136.119995 133.660004 134.660004 1772700 128.328201
"2016-11-16" 131.679993 131.899994 129.720001 130.289993 2448400 124.163681
"2016-11-17" 129.660004 130.389999 127.199997 129.880005 1685500 123.772957
"2016-11-18" 129.220001 130.229996 128.070007 128.199997 1415800 122.171944
"2016-11-21" 128.770004 130.009995 127.690002 128.080002 1208600 122.248314
"2016-11-22" 128.990005 129.199997 127.220001 128 1143600 122.171967
"2016-11-23" 127.830002 129.789993 126.349998 129.660004 1331100 123.756416
"2016-11-25" 130 132.100006 130 132.070007 690400 126.056641
"2016-11-28" 132.179993 132.179993 124.440002 124.589996 3326300 118.917236
"2016-11-29" 124.660004 126.709999 124.449997 126.129997 1509800 120.387108
"2016-11-30" 127.150002 128.080002 125.629997 125.650002 1333200 119.928986
"2016-12-01" 125.870003 127.080002 124.650002 125.5 1590600 119.785805
"2016-12-02" 125.32 127.589996 125 127.059998 1028800 121.274773
"2016-12-05" 126.949997 128.339996 125.919998 127.5 1219000 121.694733
"2016-12-06" 127.900002 128.759995 127.089996 128.429993 746500 122.582375
"2016-12-07" 128.550003 130.339996 127.690002 129.919998 1260900 124.00457
"2016-12-08" 130.399994 130.75 127.959999 129.100006 1420800 123.221893
"2016-12-09" 128.970001 129.429993 126.790001 128.509995 1054100 122.658737
"2016-12-12" 128.259995 128.610001 124.779999 125.050003 1340400 119.356293
"2016-12-13" 125.730003 127.440002 124.800003 125.43 1355400 119.718987
"2016-12-14" 125.400002 126.959999 123.669998 124.720001 1348600 119.041328
"2016-12-15" 125.18 125.919998 123.360001 123.93 898500 118.2873
"2016-12-16" 124.029999 124.889999 122.919998 123.449997 1356800 117.829132
"2016-12-19" 123.459999 124.339996 121.839996 124.18 1234500 118.525902
"2016-12-20" 124.099998 126.910004 123.129997 125.949997 1011200 120.215302
"2016-12-21" 126.050003 126.809998 125.790001 126.190002 792200 120.444397
"2016-12-22" 125.82 126.519997 124.989998 125.309998 552100 119.604454
"2016-12-23" 125.629997 126.150002 123.870003 125.589996 507000 119.871704
"2016-12-27" 125.800003 128.100006 125.660004 127.540001 403600 121.73291
"2016-12-28" 128.649994 129.710007 126.529999 126.849998 799100 121.074341
"2016-12-29" 127.050003 128.990005 126.849998 127.25 781900 121.456131
"2016-12-30" 127.730003 128.369995 124.769997 125.150002 716100 119.451729
"2017-01-03" 126.040001 127.059998 123.480003 124.639999 1015100 118.964951
"2017-01-04" 124.449997 127.970001 124.059998 127.790001 840500 121.97155
"2017-01-05" 127.43 128.649994 126.309998 127.440002 789700 121.637474
"2017-01-06" 126.5 127.110001 123.370003 123.800003 1104300 118.1632
"2017-01-09" 123.580002 123.800003 122.57 122.720001 892400 117.132378
"2017-01-10" 123.029999 123.800003 122.389999 123.610001 687500 117.981865
"2017-01-11" 123.75 123.75 122.5 123.480003 489400 117.857765
"2017-01-12" 123.389999 123.480003 120.790001 122.540001 833100 116.960571
"2017-01-13" 122.720001 124.5 122.690002 124.400002 898300 118.735893
"2017-01-17" 124.370003 124.370003 121.529999 123.660004 750700 118.029594
"2017-01-18" 123.769997 127.620003 122.809998 127.300003 1572200 121.50386
"2017-01-19" 127.529999 128.389999 125.18 126.300003 1315100 120.54937
"2017-01-20" 126.830002 130.320007 126.830002 129.869995 1304200 123.956848
"2017-01-23" 130.059998 130.520004 128.119995 129.529999 1107000 123.632301
"2017-01-24" 130.350006 133.350006 129.710007 132.350006 1146700 126.323906
"2017-01-25" 134.279999 136.240005 134.130005 135.279999 1574200 129.120499
"2017-01-26" 135.940002 136.820007 134.350006 135.25 955100 129.091858
"2017-01-27" 135.880005 136 133.910004 134.360001 507700 128.242386
"2017-01-30" 133.899994 133.899994 129.729996 130.729996 1739200 124.777641
