"Index" "ROpen" "RHigh" "RLow" "RClose" "RVolume" "RAdjusted"
"2012-01-31" 151.910004 153.119995 151.160004 152 905600 129.552917
"2012-02-01" 152.860001 154.660004 152.25 153.910004 1269800 131.180847
"2012-02-02" 153.169998 156 152.449997 153 667700 130.405228
"2012-02-03" 154.720001 156.869995 154 155.970001 797500 132.936584
"2012-02-06" 155.580002 157.809998 154.479996 157.410004 881200 134.163925
"2012-02-07" 157 158 154.509995 157.070007 1257900 133.874191
"2012-02-08" 170.710007 178.470001 170.020004 171.490005 5736700 146.164658
"2012-02-09" 171.600006 175.979996 168.199997 172.539993 2000900 147.059601
"2012-02-10" 169.949997 174.100006 169.949997 172.600006 1274700 147.110687
"2012-02-13" 173.050003 174.490005 171.259995 172.369995 853500 146.914642
"2012-02-14" 171.270004 174.869995 171 174.779999 891500 148.968719
"2012-02-15" 175 176 172.360001 172.619995 1022500 147.127762
"2012-02-16" 173.990005 176.470001 173.050003 174.429993 881400 148.670471
"2012-02-17" 174.990005 176.729996 173.960007 174.470001 643300 148.704544
"2012-02-21" 174.559998 174.970001 170.919998 172.580002 620500 147.093674
"2012-02-22" 172.089996 172.899994 171.289993 171.509995 896300 146.181686
"2012-02-23" 171.710007 173.850006 171.520004 173.240005 688900 147.656219
"2012-02-24" 173.479996 173.710007 172.339996 173.320007 567100 147.72435
"2012-02-27" 171.860001 176.25 171.25 174.460007 633500 148.69606
"2012-02-28" 174.339996 175.139999 172.949997 174.699997 419100 148.900574
"2012-02-29" 175.279999 176.100006 173.5 173.729996 643400 148.073822
"2012-03-01" 174.869995 178.309998 174.770004 177.910004 706000 151.636536
"2012-03-02" 177.5 178.190002 175.979996 176.610001 521900 150.528488
"2012-03-05" 176.199997 177.949997 175.110001 176.779999 543000 150.673416
"2012-03-06" 174.389999 174.389999 169.589996 170.509995 1362600 145.32933
"2012-03-07" 172.479996 172.740005 170.679993 171.339996 797700 146.036789
"2012-03-08" 172.839996 174.699997 172.149994 173.779999 662500 148.116501
"2012-03-09" 174.169998 177.380005 173.669998 176.389999 527800 150.340988
"2012-03-12" 176.949997 178.929993 176.190002 177.639999 516500 151.406357
"2012-03-13" 178.889999 180.169998 176.360001 179.869995 622000 153.307083
"2012-03-14" 181.380005 182.479996 177.779999 178.529999 730200 152.165009
"2012-03-15" 177.740005 178.710007 176.309998 178.050003 622100 151.755844
"2012-03-16" 178.050003 178.5 176.559998 177.75 744800 151.500153
"2012-03-19" 177.770004 177.990005 174.899994 176.600006 572800 150.52002
"2012-03-20" 177.690002 179.039993 175.039993 176.990005 764600 150.852386
"2012-03-21" 176.990005 177.949997 175.839996 176.580002 500500 150.502975
"2012-03-22" 174.479996 176.729996 174.339996 175.5 600900 149.582458
"2012-03-23" 175.979996 175.979996 171.259995 174.160004 511600 148.440308
"2012-03-26" 176.399994 177.539993 173.570007 177.139999 503900 150.98024
"2012-03-27" 177.110001 177.259995 175.559998 176.130005 436800 150.119415
"2012-03-28" 175.850006 176.330002 171.809998 174.800003 531000 149.155197
"2012-03-29" 174.139999 175.100006 172.600006 174.75 481600 149.112503
"2012-03-30" 175.050003 176.350006 173.5 174.330002 647100 148.754135
"2012-04-02" 174.440002 176.729996 173.869995 175.289993 470400 149.573303
"2012-04-03" 174.940002 177.300003 174.100006 175.589996 713500 149.82933
"2012-04-04" 174 175 172.399994 174 487300 148.472565
"2012-04-05" 173.910004 179 173.910004 178.059998 763100 151.936966
"2012-04-09" 174.380005 177.169998 173.429993 176.449997 718800 150.563126
"2012-04-10" 176.059998 176.059998 169.669998 169.800003 882500 144.888794
"2012-04-11" 171.570007 173.910004 170.509995 170.850006 607100 145.784698
"2012-04-12" 170.880005 173.160004 170.110001 171.800003 656600 146.595352
"2012-04-13" 171.350006 173.279999 170.600006 172.509995 482400 147.201126
"2012-04-16" 172.789993 174.229996 169.279999 170.699997 784400 145.656693
"2012-04-17" 170.949997 173.369995 170.949997 172.839996 555300 147.482742
"2012-04-18" 172.460007 174.050003 171.570007 173.300003 451300 147.875259
"2012-04-19" 173.429993 173.639999 169.289993 169.350006 794600 144.504822
"2012-04-20" 169.729996 172.020004 169.089996 171.270004 607300 146.143051
"2012-04-23" 169.020004 169.369995 166.360001 168.009995 602100 143.361343
"2012-04-24" 168.289993 168.649994 162.419998 164.199997 1094000 140.110291
"2012-04-25" 165.729996 167.699997 164.460007 167.520004 729300 142.943268
"2012-04-26" 167.5 171.470001 166.399994 171.119995 550500 146.01506
"2012-04-27" 171.479996 174.690002 170.429993 173.199997 840500 147.789932
"2012-04-30" 172.75 173 170.960007 172.270004 424800 146.996414
"2012-05-01" 172.389999 174.850006 171.509995 172.270004 506000 146.996414
"2012-05-02" 171.550003 177.300003 171.320007 177 514100 151.032455
"2012-05-03" 176.699997 177.759995 174.020004 174.449997 571400 148.856522
"2012-05-04" 171.240005 173.169998 167.809998 168.539993 717500 143.813629
"2012-05-07" 167.740005 170.789993 167.360001 168.710007 556600 143.958588
"2012-05-08" 163.990005 163.990005 154.25 163.380005 2713500 139.410645
"2012-05-09" 161 162.440002 158.529999 160.940002 725200 137.328583
"2012-05-10" 161.539993 162.289993 158.179993 158.470001 876800 135.220947
"2012-05-11" 157.490005 161.809998 157.179993 160.570007 660500 137.012833
"2012-05-14" 158.710007 159.889999 156.610001 157.570007 606400 134.453018
"2012-05-15" 157.820007 158.139999 151.350006 151.529999 1812800 129.299164
"2012-05-16" 151.830002 152.600006 146.360001 149.960007 2346400 127.959457
"2012-05-17" 149.970001 150.309998 144.119995 144.300003 1756200 123.129822
"2012-05-18" 145.509995 146.289993 141.119995 141.509995 1372200 120.749153
"2012-05-21" 142.059998 146.610001 141.850006 146.300003 2585500 124.836426
"2012-05-22" 154.710007 161.300003 147.860001 150.270004 4650700 128.223984
"2012-05-23" 147.5 151.360001 144.539993 149.889999 2587600 127.899696
"2012-05-24" 152 152.5 146.809998 148.679993 1335200 126.867233
"2012-05-25" 148.740005 150.490005 148.630005 149.839996 801400 127.857071
"2012-05-29" 151.460007 152.309998 150.029999 152.029999 1246100 129.725784
"2012-05-30" 150.350006 150.830002 147.899994 148.690002 1270500 126.875839
"2012-05-31" 148.5 149.509995 146.279999 148.800003 1103500 126.96965
"2012-06-01" 145.679993 145.699997 140.449997 141.630005 1364900 120.851532
"2012-06-04" 141.75 143.259995 140.240005 142.860001 999200 121.901085
"2012-06-05" 142.210007 143.520004 140.75 143.190002 834500 122.182648
"2012-06-06" 144.669998 145.899994 143.690002 145.220001 659200 123.914879
"2012-06-07" 146.360001 146.830002 142.919998 144.270004 728300 123.104225
"2012-06-08" 143.529999 145.309998 141.619995 145.050003 929200 123.769768
"2012-06-11" 146.440002 146.440002 140.740005 140.970001 451400 120.288376
"2012-06-12" 141.919998 142.690002 138.720001 142.660004 899100 121.730446
"2012-06-13" 141.610001 142.410004 139.270004 139.830002 996900 119.315628
"2012-06-14" 140.399994 143.259995 139.820007 142.720001 1968200 121.781639
"2012-06-15" 143 146.190002 141.990005 145.979996 1225600 124.563332
"2012-06-18" 145.699997 145.970001 143.5 145.169998 815800 123.872169
"2012-06-19" 145.479996 148.850006 145.479996 147.389999 880100 125.76651
"2012-06-20" 147.119995 148.080002 145.759995 147.649994 1029400 125.988319
"2012-06-21" 147.929993 149.449997 142.820007 143.300003 1364400 122.276535
"2012-06-22" 144.350006 144.460007 142.089996 142.809998 643600 121.858452
"2012-06-25" 141 142.410004 140 140.889999 1018400 120.220108
"2012-06-26" 140.710007 141.830002 137.910004 141 973100 120.313972
"2012-06-27" 141.059998 141.059998 136.830002 138 1275900 118.089066
"2012-06-28" 136.580002 137.139999 134.479996 136.600006 2221100 116.891083
"2012-06-29" 138.850006 140.380005 135.889999 140.059998 2028600 119.85186
"2012-07-02" 140.160004 140.619995 138.809998 140.479996 1452000 120.211311
"2012-07-03" 140.550003 144.610001 140.020004 144.570007 808000 123.711182
"2012-07-05" 143.899994 149.529999 143.899994 147.589996 1661600 126.295387
"2012-07-06" 146 147.990005 143 144.419998 929800 123.582817
"2012-07-09" 144.369995 145.75 141.380005 142.410004 716100 121.862808
"2012-07-10" 143.669998 146.179993 142.710007 143.699997 901900 122.966721
"2012-07-11" 142.699997 142.710007 136.910004 138.779999 1705900 118.756584
"2012-07-12" 137.139999 137.860001 134.289993 136.869995 1148000 117.122147
"2012-07-13" 137.470001 141.710007 137.470001 141 779200 120.656265
"2012-07-16" 140.110001 143.100006 138.850006 142 1064100 121.511963
"2012-07-17" 142.770004 143.979996 141.550003 142.020004 1052000 121.529106
"2012-07-18" 140.350006 145.75 139.020004 144.479996 1571100 123.634132
"2012-07-19" 145.179993 154.139999 145.179993 152.259995 1661100 130.291641
"2012-07-20" 150 150.740005 147.539993 149.080002 1085600 127.570488
"2012-07-23" 146.690002 148.089996 144.139999 147.259995 516100 126.013054
"2012-07-24" 147.720001 148.449997 144.179993 145.070007 923400 124.138962
"2012-07-25" 144 145.369995 139.669998 143.080002 2266500 122.436127
"2012-07-26" 146.449997 148.399994 143.630005 147.539993 1152200 126.252617
"2012-07-27" 148.410004 149.710007 147.25 148.149994 1199600 126.774651
"2012-07-30" 148.389999 149.449997 146.220001 147.110001 862800 125.88472
"2012-07-31" 143.820007 145.619995 142.330002 144.339996 1609900 123.514328
"2012-08-01" 145.559998 145.559998 141.820007 142.330002 980900 121.794327
"2012-08-02" 141.229996 142.149994 136.589996 140.119995 1588200 119.903236
"2012-08-03" 143.039993 145.779999 142.5 145.669998 719300 124.652458
"2012-08-06" 146.100006 150.619995 146.100006 150.059998 1193000 128.409119
"2012-08-07" 154 156.679993 153.020004 153.029999 1552900 130.950577
"2012-08-08" 145 152.800003 142.389999 151.350006 3143100 129.512955
"2012-08-09" 148.449997 150.600006 148.270004 148.429993 983600 127.014259
"2012-08-10" 147.169998 150.520004 147.169998 150.160004 813300 128.494644
"2012-08-13" 150.119995 153.309998 149.759995 153.009995 863200 130.933441
"2012-08-14" 154.119995 154.860001 151.699997 152.220001 828200 130.257401
"2012-08-15" 152.059998 153.949997 151.690002 152.509995 546200 130.505585
"2012-08-16" 152.899994 153.529999 151.490005 152.399994 814100 130.411453
"2012-08-17" 153.710007 160.5 153.479996 159.789993 1737900 136.735199
"2012-08-20" 159.520004 159.520004 156.210007 157.160004 941300 134.484665
"2012-08-21" 157.199997 158.899994 155.690002 156.389999 898600 133.82579
"2012-08-22" 156.179993 158.639999 156.179993 158.029999 1172600 135.229156
"2012-08-23" 156.759995 157.270004 155.539993 156.479996 964700 133.902771
"2012-08-24" 156.300003 160.759995 155.949997 159.580002 1240500 136.555481
"2012-08-27" 159.800003 160.039993 158.160004 158.600006 1003000 135.716919
"2012-08-28" 158.669998 160.380005 157.570007 159.059998 1074500 136.110504
"2012-08-29" 159.679993 160.710007 158.479996 159.339996 677300 136.350128
"2012-08-30" 158.149994 159.990005 157.800003 157.839996 536900 135.066528
"2012-08-31" 158.699997 159.619995 156 158.649994 439900 135.759689
"2012-09-04" 158.550003 158.550003 155.960007 157.020004 593000 134.364868
"2012-09-05" 157.399994 157.460007 154.419998 154.800003 732200 132.465164
"2012-09-06" 156.210007 158.919998 154.639999 158.850006 647800 135.930847
"2012-09-07" 159 162.029999 157.949997 161.080002 1358500 137.839066
"2012-09-10" 161 161.979996 159.789993 160.309998 960500 137.180176
"2012-09-11" 153.610001 156.5 151.320007 156.220001 2566400 133.680252
"2012-09-12" 156.449997 158.669998 156.449997 158.589996 1064800 135.708344
"2012-09-13" 158.679993 160.660004 156.5 160.210007 1127700 137.09462
"2012-09-14" 161.259995 164.279999 159.889999 162.910004 1212100 139.40506
"2012-09-17" 162.919998 163.25 161.020004 162.850006 552700 139.353714
"2012-09-18" 162.619995 162.619995 158.410004 158.990005 631600 136.050629
"2012-09-19" 159.020004 159.899994 158.050003 159.039993 548200 136.09343
"2012-09-20" 153.889999 158.270004 153.119995 155.470001 673000 133.038498
"2012-09-21" 160.710007 160.710007 155.020004 155.850006 885800 133.363678
"2012-09-24" 155.25 155.279999 153.330002 153.660004 442200 131.489639
"2012-09-25" 153.929993 155 151.389999 151.490005 643900 129.632767
"2012-09-26" 151.220001 152.339996 148.509995 150.910004 606400 129.478317
"2012-09-27" 151.860001 153.429993 149.75 151.970001 810400 130.387772
"2012-09-28" 150.770004 152.279999 148.059998 151.229996 1114800 129.752808
"2012-10-01" 151.600006 154.149994 150.789993 151.759995 695500 130.207642
"2012-10-02" 151.960007 155.339996 151.759995 153.830002 923600 131.983597
"2012-10-03" 154.699997 156 153.639999 154.550003 726400 132.601364
"2012-10-04" 154.529999 158.850006 153.970001 158.020004 1025400 135.578568
"2012-10-05" 159 160.25 157.139999 157.570007 734500 135.192474
"2012-10-08" 156.830002 158.610001 155.820007 156.300003 406800 134.102829
"2012-10-09" 155.979996 157.919998 154.190002 154.220001 451400 132.318237
"2012-10-10" 157.429993 159.649994 155.399994 155.979996 694500 133.828293
"2012-10-11" 158.740005 159.330002 155.199997 155.539993 956100 133.45076
"2012-10-12" 155.809998 157.059998 154.309998 154.850006 871400 132.858765
"2012-10-15" 156.059998 159.880005 155.649994 159.809998 686900 137.114349
"2012-10-16" 160 164.009995 159.710007 163.839996 695800 140.572006
"2012-10-17" 164.550003 164.990005 162.490005 163.020004 711500 139.868469
"2012-10-18" 162.880005 165.410004 162.050003 164.199997 614200 140.88089
"2012-10-19" 164.199997 164.990005 161.369995 161.929993 618200 138.933273
"2012-10-22" 159.289993 159.929993 156.550003 159 678300 136.419388
"2012-10-23" 158.039993 158.039993 154.139999 155.240005 927200 133.19339
"2012-10-24" 156.839996 156.949997 152.490005 154.520004 805000 132.575623
"2012-10-25" 155.600006 156.320007 152.559998 153.75 854100 131.914978
"2012-10-26" 153.75 154.960007 150.660004 152.520004 824600 130.859665
"2012-10-31" 155 157.100006 152.509995 153.690002 1215700 131.863434
"2012-11-01" 155 159.460007 153.190002 159.039993 1099900 136.453735
"2012-11-02" 163.240005 164.770004 159.679993 160.75 1511200 137.920883
"2012-11-05" 159.610001 161.660004 158.940002 161.229996 519400 138.332642
"2012-11-06" 160.789993 161.559998 159.369995 160.440002 578900 137.654922
"2012-11-07" 158.949997 158.949997 154.630005 155.910004 788700 133.768204
"2012-11-08" 155.869995 155.869995 150.270004 150.300003 789400 128.954941
"2012-11-09" 151.669998 153.179993 149.029999 151.270004 800300 129.78714
"2012-11-12" 151.639999 152.699997 150.720001 151.889999 439400 130.319122
"2012-11-13" 148.179993 153.889999 148.179993 152.509995 681700 130.851059
"2012-11-14" 153.5 153.789993 148.75 149.130005 842100 127.951103
"2012-11-15" 149.559998 151.220001 148.619995 149.850006 714800 128.568832
"2012-11-16" 148.610001 151.830002 148.610001 151.380005 800100 129.881546
"2012-11-19" 154 156.550003 153.550003 156.539993 875300 134.308762
"2012-11-20" 156.130005 156.619995 155.089996 156.509995 434000 134.28299
"2012-11-21" 156.470001 157.759995 154.759995 156.5 445200 134.27446
"2012-11-23" 158.029999 159.970001 157.410004 159.899994 292700 137.191574
"2012-11-26" 159.289993 159.949997 157.279999 158.970001 584700 136.393707
"2012-11-27" 158.270004 160.309998 157.589996 159.119995 786500 136.522324
"2012-11-28" 159.050003 163.619995 158.839996 162.550003 943100 139.465271
"2012-11-29" 162.5 162.5 159.139999 160.399994 958100 137.62059
"2012-11-30" 160.460007 160.490005 156.789993 157.089996 924200 134.780609
"2012-12-03" 158.179993 159.460007 157.389999 157.460007 409200 135.098114
"2012-12-04" 157.960007 158.139999 153.270004 154.509995 606900 132.567032
"2012-12-05" 154.960007 155.399994 151.259995 152.740005 511200 131.048401
"2012-12-06" 152.25 154.050003 151.229996 153.759995 635800 131.923523
"2012-12-07" 154.229996 155.800003 153.149994 155.350006 865200 133.287735
"2012-12-10" 155.490005 155.910004 151.429993 151.979996 787600 130.396347
"2012-12-11" 152.610001 154.220001 150.649994 154.160004 726700 132.2668
"2012-12-12" 154.460007 154.899994 150.240005 150.5 885300 129.126587
"2012-12-13" 150.729996 152.029999 148.490005 148.770004 569800 127.982407
"2012-12-14" 149.300003 151.149994 149.300003 150.089996 797200 129.117935
"2012-12-17" 150.419998 153.619995 148.960007 153.600006 1045100 132.137451
"2012-12-18" 153.360001 154.630005 152.220001 152.580002 861800 131.260025
"2012-12-19" 152.860001 154.649994 151.589996 153.300003 809600 131.87941
"2012-12-20" 153.190002 153.190002 149.039993 151.360001 724500 130.210495
"2012-12-21" 149.759995 151.559998 147.529999 151.259995 973300 130.124451
"2012-12-24" 153.740005 153.740005 150.100006 151.080002 252000 129.969604
"2012-12-26" 151.460007 151.460007 144.139999 146.029999 1158000 125.625229
"2012-12-27" 145.740005 149.089996 145.639999 148.339996 1063900 127.612465
"2012-12-28" 148.720001 149.479996 146.399994 147.009995 678300 126.468292
"2012-12-31" 146.580002 150.130005 146.580002 149.919998 516600 128.971695
"2013-01-02" 152.75 152.789993 149.25 152.100006 1483700 130.847107
"2013-01-03" 152.75 158.679993 152.75 157.210007 1618700 135.243027
"2013-01-04" 157.100006 159.610001 156.470001 159.389999 1102700 137.118439
"2013-01-07" 159.759995 162.839996 159.559998 161.520004 1447900 138.950821
"2013-01-08" 161.559998 163.600006 161.050003 162.25 965000 139.578827
"2013-01-09" 163.860001 165.699997 161.860001 165.580002 1262700 142.443527
"2013-01-10" 163.740005 167.990005 163.179993 167.479996 1140900 144.078033
"2013-01-11" 167.339996 167.850006 165 165.929993 1140000 142.744598
"2013-01-14" 166.020004 167.490005 165.619995 166.339996 631200 143.097321
"2013-01-15" 165.850006 167.740005 165.460007 166.949997 743300 143.622101
"2013-01-16" 166.100006 166.910004 165.809998 166.75 760200 143.450027
"2013-01-17" 167.070007 168.550003 165.020004 168.059998 771000 144.576981
"2013-01-18" 168.210007 168.789993 166.570007 167.699997 635600 144.267273
"2013-01-22" 168.110001 168.110001 163.449997 165.320007 1007700 142.219894
"2013-01-23" 161.960007 164.479996 160.910004 164.190002 1494100 141.247787
"2013-01-24" 164.559998 165.889999 163.789993 165.380005 738200 142.2715
"2013-01-25" 164.839996 170.320007 164.839996 170.080002 952900 146.314728
"2013-01-28" 169.979996 170.130005 168.020004 168.830002 566600 145.23941
"2013-01-29" 168.5 168.710007 166.710007 167.949997 603300 144.48233
"2013-01-30" 167.800003 168.100006 166.419998 167.419998 987700 144.026413
"2013-01-31" 165.399994 166.940002 163.759995 166.479996 1413600 143.217743
"2013-02-01" 165.789993 167.199997 161.059998 161.539993 2181600 138.968002
"2013-02-04" 161.600006 164.460007 160.710007 162.380005 1039400 139.690659
"2013-02-05" 162.860001 165.149994 162.860001 164.910004 1487700 141.867172
"2013-02-06" 175.009995 179.899994 173.990005 174.630005 3722100 150.229004
"2013-02-07" 174.139999 178.100006 173.160004 178.059998 1681000 153.179733
"2013-02-08" 176.740005 179.110001 176.660004 177.559998 1457000 152.749512
"2013-02-11" 177.5 178.449997 176.199997 177.009995 893000 152.276382
"2013-02-12" 177.360001 178.339996 176.529999 176.789993 522200 152.087173
"2013-02-13" 176.990005 177.759995 175.320007 175.630005 557800 151.089218
"2013-02-14" 175.320007 175.410004 173.229996 174.860001 835300 150.426804
"2013-02-15" 175.820007 177.440002 175.119995 176.070007 903900 151.467758
"2013-02-19" 176.289993 177.619995 175.559998 177.039993 633600 152.302216
"2013-02-20" 176.070007 176.979996 173.270004 173.509995 618700 149.265488
"2013-02-21" 172.490005 173.059998 170.110001 170.619995 567100 146.779236
"2013-02-22" 170.880005 172.179993 170.360001 171.119995 614100 147.209412
"2013-02-25" 171.960007 173.779999 168.869995 168.880005 617200 145.282379
