"Index" "SWOpen" "SWHigh" "SWLow" "SWClose" "SWVolume" "SWAdjusted"
"2016-07-11" 115.599998 116.220001 115.370003 115.860001 608400 105.459023
"2016-07-12" 116.580002 117.400002 115.919998 116.839996 707500 106.351036
"2016-07-13" 117.220001 117.610001 116.629997 117.239998 476400 106.715141
"2016-07-14" 118.059998 118.470001 117.339996 117.459999 585900 106.915382
"2016-07-15" 117.800003 117.949997 117.019997 117.339996 670000 106.806145
"2016-07-18" 117.050003 117.559998 116.75 117.330002 475600 106.797066
"2016-07-19" 116.169998 117 115.980003 116.589996 755400 106.123482
"2016-07-20" 116.830002 117.279999 116.360001 116.989998 688200 106.487595
"2016-07-21" 116.589996 116.879997 114.400002 114.970001 1735500 104.648918
"2016-07-22" 119.400002 121.099998 118.169998 120.489998 2226100 109.673378
"2016-07-25" 120.599998 121.730003 119.540001 121.489998 1291800 110.583595
"2016-07-26" 121.400002 122.550003 120.5 122.419998 1243500 111.430115
"2016-07-27" 122.559998 123.300003 121.699997 122.360001 1134300 111.375496
"2016-07-28" 122.199997 122.43 121.129997 122.169998 631300 111.202553
"2016-07-29" 121.800003 122.190002 121.139999 121.699997 990700 110.77475
"2016-08-01" 121.82 122.199997 121.050003 122.080002 799600 111.120621
"2016-08-02" 122.099998 122.099998 120.949997 121.650002 890700 110.729233
"2016-08-03" 122.199997 122.400002 121.059998 121.790001 643000 110.856689
"2016-08-04" 121.949997 122.919998 121.720001 122.5 758700 111.502937
"2016-08-05" 122.809998 123.5 122.540001 123.449997 864000 112.367638
"2016-08-08" 123.459999 123.720001 123.019997 123.489998 854600 112.404045
"2016-08-09" 123.260002 123.959999 123.120003 123.489998 720500 112.404045
"2016-08-10" 123.889999 123.889999 122.839996 123.059998 586200 112.012665
"2016-08-11" 123.589996 123.849998 123.129997 123.470001 1044800 112.385857
"2016-08-12" 123.379997 123.419998 122.82 123.209999 549500 112.149185
"2016-08-15" 123.239998 124 123.139999 123.5 607300 112.413162
"2016-08-16" 123 123.349998 121.919998 121.919998 743500 110.974998
"2016-08-17" 122.169998 122.440002 121.129997 122.339996 820600 111.357307
"2016-08-18" 122.209999 122.449997 121.980003 122.209999 532500 111.238953
"2016-08-19" 121.75 122.260002 121.480003 122.120003 782200 111.157051
"2016-08-22" 121.599998 122.160004 120.959999 121.68 653100 110.756546
"2016-08-23" 121.910004 122.68 121.68 122.389999 543900 111.402802
"2016-08-24" 122.269997 122.269997 121.410004 121.599998 443500 110.683716
"2016-08-25" 121.529999 122 121.010002 121.790001 489000 110.856689
"2016-08-26" 122.379997 124.110001 122.07 122.75 1336700 111.730499
"2016-08-29" 122.730003 123.709999 122.730003 123.610001 1141800 112.513283
"2016-08-30" 123.809998 124.730003 123.610001 124.459999 1193500 113.28698
"2016-08-31" 123.879997 124.099998 123.300003 123.75 1407100 113.168106
"2016-09-01" 123.639999 124.07 122.800003 123.57 694300 113.003494
"2016-09-02" 124.150002 124.400002 123.25 123.809998 397300 113.222984
"2016-09-06" 123.900002 124.099998 122.519997 122.870003 702400 112.363342
"2016-09-07" 122.849998 123.220001 122.160004 122.669998 723100 112.18045
"2016-09-08" 122.510002 122.879997 122.220001 122.360001 632600 111.896942
"2016-09-09" 121.339996 121.639999 119.620003 119.709999 1055300 109.473549
"2016-09-12" 119.029999 121.540001 118.75 121.129997 1133400 110.772133
"2016-09-13" 120.089996 120.860001 119.580002 119.660004 1291200 109.427849
"2016-09-14" 119.639999 120.279999 119.550003 120 1086500 109.73877
"2016-09-15" 119.879997 121.639999 119.879997 121.379997 790300 111.000771
"2016-09-16" 120.5 120.910004 119.879997 120.120003 1217600 109.848511
"2016-09-19" 120.519997 121.559998 120.32 121.260002 1196700 110.890999
"2016-09-20" 121.650002 122.730003 121.400002 121.959999 1157000 111.531158
"2016-09-21" 122.239998 122.790001 121.129997 122.510002 877800 112.034126
"2016-09-22" 123.43 124.379997 122.779999 123.199997 762700 112.665131
"2016-09-23" 122.470001 122.639999 120.800003 120.919998 1091200 110.580093
"2016-09-26" 120.580002 121.5 120.129997 120.900002 633900 110.561783
"2016-09-27" 120.620003 122.279999 120.029999 122.25 934800 111.796349
"2016-09-28" 122.599998 123.599998 122.25 123.510002 986500 112.948631
"2016-09-29" 123.18 123.660004 121.650002 121.730003 1199200 111.320824
"2016-09-30" 122.389999 123.440002 122.080002 122.980003 901900 112.463943
"2016-10-03" 122.800003 123.010002 121.989998 122.760002 525700 112.262764
"2016-10-04" 122.709999 123.419998 122.199997 123.169998 1129100 112.637703
"2016-10-05" 123.639999 124.82 123.029999 124.489998 843600 113.84481
"2016-10-06" 124.43 124.860001 123.610001 124.160004 822000 113.54303
"2016-10-07" 123.870003 124.160004 122.260002 122.269997 881400 111.814644
"2016-10-10" 122.68 122.980003 121.269997 121.68 761400 111.275108
"2016-10-11" 120.809998 120.809998 116.949997 117.660004 1867200 107.598869
"2016-10-12" 122.68 122.68 119.25 121.050003 2668800 110.698967
"2016-10-13" 119.879997 121.529999 119.150002 120.830002 1018200 110.497795
"2016-10-14" 121.559998 122.150002 121.029999 121.230003 757900 110.863594
"2016-10-17" 121.25 121.25 120.059998 120.230003 517000 109.949097
"2016-10-18" 121.260002 121.489998 119.889999 120 879400 109.73877
"2016-10-19" 120.449997 120.709999 119.540001 119.610001 753000 109.382118
"2016-10-20" 119.120003 120.720001 118.739998 120.230003 1161900 109.949097
"2016-10-21" 119.260002 119.910004 119.129997 119.709999 664800 109.473549
"2016-10-24" 120.43 120.879997 119.089996 119.519997 877100 109.299797
"2016-10-25" 119.050003 119.480003 116.580002 117.019997 1552000 107.013573
"2016-10-26" 116.800003 117.330002 115.5 116.769997 2010600 106.784966
"2016-10-27" 120.279999 120.279999 111.889999 115.029999 2488300 105.193748
"2016-10-28" 114.589996 115.349998 113.650002 114.389999 2106800 104.608475
"2016-10-31" 114.349998 114.739998 113.379997 113.839996 1394400 104.105484
"2016-11-01" 113.769997 114.349998 112.860001 113.599998 1758600 103.886032
"2016-11-02" 113.790001 114.559998 112.910004 113.489998 1377700 103.785431
"2016-11-03" 114.029999 114.339996 113.379997 114.07 1244900 104.315826
"2016-11-04" 114.199997 115.470001 114.099998 114.580002 1344300 104.782242
"2016-11-07" 116.519997 117.309998 115.650002 117.269997 1665800 107.242195
"2016-11-08" 117.080002 118.489998 116.589996 117.940002 1250300 107.854927
"2016-11-09" 116.830002 120.650002 116 119.900002 1221300 109.647308
"2016-11-10" 120.639999 125.18 120.639999 125.07 1805900 114.375214
"2016-11-11" 124.709999 126.32 124.32 125.779999 1807300 115.024506
"2016-11-14" 126.07 126.720001 121.529999 121.889999 2509300 111.467155
"2016-11-15" 121.779999 122.709999 120.699997 122.690002 990800 112.19873
"2016-11-16" 123.32 123.32 121.779999 123.029999 892000 112.509666
"2016-11-17" 123.230003 123.540001 121.900002 122.019997 706400 111.586021
"2016-11-18" 121.989998 123.129997 121.360001 121.559998 548900 111.165359
"2016-11-21" 122.190002 122.5 120.709999 121.129997 798700 110.772133
"2016-11-22" 121.410004 121.510002 120.339996 120.980003 1074700 110.634964
"2016-11-23" 121.220001 121.559998 119.699997 120.400002 1504000 110.104568
"2016-11-25" 120.610001 121.599998 120.5 121.599998 380600 111.201942
"2016-11-28" 121.32 121.580002 119.529999 119.639999 1123000 109.409538
"2016-11-29" 119.400002 120.870003 119.25 119.93 632600 109.674744
"2016-11-30" 119.940002 120.779999 118.449997 118.629997 857100 109.013123
"2016-12-01" 119.089996 119.910004 118.540001 118.82 826900 109.187698
"2016-12-02" 118.910004 119.199997 118.120003 118.230003 888500 108.645554
"2016-12-05" 119.25 119.82 118.580002 119.150002 799900 109.490959
"2016-12-06" 118.949997 119.269997 118.010002 118.639999 995800 109.022301
"2016-12-07" 118.18 120.589996 118.18 120.580002 709500 110.805046
"2016-12-08" 120.449997 121.620003 119.889999 120.949997 693300 111.14505
"2016-12-09" 120.790001 121.18 119.760002 120.5 609000 110.731537
"2016-12-12" 120.339996 120.709999 119.730003 120.129997 759500 110.391518
"2016-12-13" 120.18 120.889999 117.870003 119.099998 1163700 109.445007
"2016-12-14" 119.110001 120.730003 117.949997 118.199997 1100100 108.617973
"2016-12-15" 118.040001 120.029999 117.480003 118.160004 1539500 108.58123
"2016-12-16" 117.980003 118.940002 116.739998 116.769997 1722300 107.303909
"2016-12-19" 116.910004 118.150002 116.870003 117.440002 930800 107.919594
"2016-12-20" 117.769997 117.980003 117.029999 117.209999 725200 107.708244
"2016-12-21" 117.389999 117.57 116.169998 116.779999 901900 107.313065
"2016-12-22" 116.860001 117.18 115.620003 115.809998 811400 106.421715
"2016-12-23" 115.860001 117.040001 115.860001 116.690002 509100 107.230392
"2016-12-27" 116.940002 116.940002 115.949997 116.489998 450300 107.046593
"2016-12-28" 116.739998 117.269997 114.889999 115.089996 571700 105.760071
"2016-12-29" 115.120003 116.580002 114.830002 115.239998 546600 105.897911
"2016-12-30" 115.720001 115.900002 114.269997 114.690002 594300 105.392525
"2017-01-03" 115.639999 116.360001 114.860001 115.75 731600 106.36657
"2017-01-04" 116.220001 116.940002 115.779999 116.480003 940100 107.037399
"2017-01-05" 120.110001 120.690002 117.580002 118.349998 1944400 108.755821
"2017-01-06" 118.589996 118.949997 117.519997 118.209999 1016300 108.627151
"2017-01-09" 118.209999 118.879997 117.540001 117.660004 923800 108.121758
"2017-01-10" 117.959999 119.099998 117.43 117.75 936300 108.204468
"2017-01-11" 117.980003 118.120003 116.949997 117.989998 959000 108.42498
"2017-01-12" 117.93 118.860001 116.629997 118.760002 961100 109.132584
"2017-01-13" 118.919998 119.459999 118.190002 119.330002 813800 109.656372
"2017-01-17" 118.32 118.779999 117.419998 118.300003 935700 108.709862
"2017-01-18" 118.529999 121.949997 117.940002 120.199997 1649300 110.455841
"2017-01-19" 120.019997 120.900002 119.410004 119.660004 637300 109.959625
"2017-01-20" 120.379997 120.629997 119.5 119.989998 910100 110.262856
"2017-01-23" 119.489998 120.550003 119.25 120.470001 942400 110.703934
"2017-01-24" 120.699997 123.169998 120.199997 122.669998 1345800 112.725609
"2017-01-25" 123.110001 124.790001 122.889999 124.290001 1604500 114.214279
"2017-01-26" 123.199997 126.349998 120.559998 124.099998 1943700 114.039658
"2017-01-27" 124.639999 126.43 124.410004 125.029999 984000 114.894279
"2017-01-30" 128.770004 128.770004 124.099998 125.059998 1136400 114.921852
