"Index" "BXOpen" "BXHigh" "BXLow" "BXClose" "BXVolume" "BXAdjusted"
"2013-08-07" 103.75 103.919998 102.25 102.650002 1251700 76.410378
"2013-08-08" 103.099998 103.209999 102.160004 103 847000 76.670898
"2013-08-09" 103.07 105.300003 102.610001 105.089996 926900 78.226624
"2013-08-12" 104.779999 105.199997 103.309998 103.830002 1003500 77.288734
"2013-08-13" 103.720001 103.93 102.07 103.110001 1123200 76.752762
"2013-08-14" 103.110001 103.5 102.529999 103.410004 727700 76.976082
"2013-08-15" 102.760002 103.279999 100.82 101.75 1327500 75.740402
"2013-08-16" 101.389999 101.839996 98.290001 99.459999 1701900 74.035789
"2013-08-19" 99.449997 99.910004 98.209999 98.269997 964100 73.149986
"2013-08-20" 98.459999 101.919998 98.459999 101.550003 1194600 75.59153
"2013-08-21" 101.199997 102.349998 99.800003 100.800003 750100 75.033264
"2013-08-22" 100.919998 101.669998 100.480003 101.440002 716900 75.509674
"2013-08-23" 101.550003 103.360001 101.18 103.290001 632800 76.886757
"2013-08-26" 103.57 104.449997 103.199997 103.959999 769700 77.38549
"2013-08-27" 102.839996 103.620003 102.519997 103.410004 598400 76.976082
"2013-08-28" 103.349998 103.480003 102.309998 102.75 599300 76.484802
"2013-08-29" 102.050003 102.459999 101.260002 102.389999 683500 76.21682
"2013-08-30" 102.519997 103.080002 102.099998 102.5 1062900 76.298706
"2013-09-03" 103.099998 103.279999 100.790001 101.68 1258800 75.688324
"2013-09-04" 101.830002 103.260002 101.330002 102.980003 965100 76.655998
"2013-09-05" 103.330002 103.449997 102.199997 102.480003 1092300 76.283813
"2013-09-06" 103.550003 105.470001 103.349998 104.809998 1015600 78.018211
"2013-09-09" 104.75 105.790001 104.660004 105.790001 906800 78.747711
"2013-09-10" 106.25 106.68 105.400002 106.620003 729000 79.365524
"2013-09-11" 106.389999 107.040001 106.059998 106.959999 669500 79.618614
"2013-09-12" 106.68 107.239998 104.190002 104.599998 810500 77.8619
"2013-09-13" 104.690002 105.309998 104.400002 104.800003 464200 78.01078
"2013-09-16" 106.650002 107.160004 105.360001 105.860001 447400 78.799805
"2013-09-17" 105.82 106.809998 105.279999 105.699997 396500 78.680717
"2013-09-18" 105.620003 111.029999 104.699997 110.889999 1427100 82.544029
"2013-09-19" 110.800003 112.93 110.690002 111.120003 1181000 82.715233
"2013-09-20" 111.099998 111.099998 108.949997 109.360001 1386800 81.405128
"2013-09-23" 108.940002 110.379997 108.349998 109.43 999500 81.45723
"2013-09-24" 109.120003 109.639999 107.080002 107.199997 912000 79.797279
"2013-09-25" 107.129997 108.370003 105.57 106.309998 1131100 79.134781
"2013-09-26" 106.010002 106.839996 105.739998 106.739998 591800 79.943657
"2013-09-27" 106.419998 107.449997 106.160004 107.089996 827200 80.205772
"2013-09-30" 106.68 107.970001 106.279999 106.900002 994200 80.063469
"2013-10-01" 107.059998 108.910004 106.400002 107.739998 1242700 80.692612
"2013-10-02" 106.519997 107.650002 105.870003 107.559998 1049300 80.5578
"2013-10-03" 107.470001 107.550003 105.349998 106.699997 794500 79.913689
"2013-10-04" 106.940002 107.830002 105.769997 106.480003 584500 79.748924
"2013-10-07" 105.68 106.970001 105.440002 105.550003 633800 79.052399
"2013-10-08" 104.82 104.980003 103.330002 103.550003 1316600 77.554482
"2013-10-09" 103.82 104.669998 103.190002 103.440002 755600 77.472107
"2013-10-10" 104.209999 105.489998 103.809998 105.349998 1317500 78.902588
"2013-10-11" 105.510002 107.330002 105.010002 107.279999 805900 80.348099
"2013-10-14" 106.809998 107.5 106.099998 107.220001 664500 80.303154
"2013-10-15" 106.519997 108.080002 106.519997 106.980003 429400 80.12339
"2013-10-16" 107.32 108.910004 106.860001 108.449997 733900 81.224365
"2013-10-17" 108.019997 109.580002 107.82 109.18 682300 81.771095
"2013-10-18" 108.830002 109.349998 107.300003 108.82 960400 81.50148
"2013-10-21" 108.650002 108.650002 106.519997 106.980003 977900 80.12339
"2013-10-22" 107.550003 109.690002 107.550003 109.370003 1218700 81.913414
"2013-10-23" 109.120003 109.589996 107.870003 108.400002 697300 81.186935
"2013-10-24" 108.400002 108.75 107.32 107.379997 865300 80.422997
"2013-10-25" 107.260002 109.669998 107.239998 109.639999 991900 82.115631
"2013-10-28" 109.809998 109.830002 106.949997 107.389999 716500 80.430466
"2013-10-29" 107.379997 108.050003 106.279999 107.959999 1034000 80.857391
"2013-10-30" 106.870003 106.870003 103.629997 105.059998 1528100 78.685417
"2013-10-31" 105 105.639999 102.879997 103.5 1305500 77.517036
"2013-11-01" 103.959999 104.599998 102.989998 104.419998 800800 78.206078
"2013-11-04" 104.459999 104.989998 103.419998 103.779999 935100 77.726715
"2013-11-05" 103.400002 103.599998 102 102.150002 858600 76.505943
"2013-11-06" 102.290001 102.790001 101.93 102.150002 694400 76.505943
"2013-11-07" 102.449997 102.690002 101.120003 101.230003 793900 75.81691
"2013-11-08" 100.860001 100.870003 98.709999 100.330002 1060900 75.142838
"2013-11-11" 100.660004 101.730003 100.660004 100.959999 495300 75.614685
"2013-11-12" 100.730003 101.099998 99.940002 100.650002 852700 75.382492
"2013-11-13" 100.389999 101.370003 100.059998 101.32 626400 75.884285
"2013-11-14" 101.610001 102.400002 101.199997 101.580002 700600 76.079041
"2013-11-15" 101.470001 103.120003 101.470001 103.029999 1185300 77.165016
"2013-11-18" 103.699997 103.970001 102.129997 102.489998 703600 76.760574
"2013-11-19" 102.57 103.720001 101.620003 103.410004 767900 77.449623
"2013-11-20" 103.309998 104.260002 101.25 101.879997 881000 76.303711
"2013-11-21" 101.760002 102.68 101.25 102.360001 722500 76.663216
"2013-11-22" 102.360001 102.760002 101.040001 101.690002 689700 76.161423
"2013-11-25" 101.709999 102.279999 101.199997 101.620003 581300 76.109009
"2013-11-26" 101.620003 101.800003 100.639999 100.660004 592700 75.389977
"2013-11-27" 100.739998 101.760002 100.089996 101.620003 603300 76.109009
"2013-11-29" 101.949997 102.050003 99.360001 99.489998 493900 74.51371
"2013-12-02" 99.849998 101.160004 99.510002 99.839996 1161100 74.775826
"2013-12-03" 99.239998 100.010002 98.900002 99.489998 1108600 74.51371
"2013-12-04" 98.610001 100.720001 98.519997 99.779999 810800 74.730904
"2013-12-05" 99.389999 100.400002 98.419998 100.040001 1091000 74.925636
"2013-12-06" 100.93 101.419998 99.940002 100.730003 912000 75.442421
"2013-12-09" 100.959999 102 100.480003 102 876300 76.393616
"2013-12-10" 101.699997 102.959999 101.379997 102.230003 987800 76.565872
"2013-12-11" 102.089996 102.089996 99.599998 99.660004 1243800 74.641014
"2013-12-12" 99.769997 99.830002 98.830002 99.129997 947100 74.244087
"2013-12-13" 99.620003 100.370003 98.18 98.459999 883800 73.742287
"2013-12-16" 98.589996 99.239998 98.040001 98.970001 733000 74.124252
"2013-12-17" 99.260002 101.160004 98.879997 101.110001 994400 75.72702
"2013-12-18" 101.370003 103.209999 99.739998 103 1012400 77.142563
"2013-12-19" 103.099998 103.099998 101.57 102.150002 1167800 76.505943
"2013-12-20" 101.959999 103.620003 101.809998 103.5 1475400 77.517036
"2013-12-23" 103.959999 105.220001 103.370003 103.709999 789800 77.674309
"2013-12-24" 103.510002 104.029999 102.57 103.419998 373900 77.457108
"2013-12-26" 103.889999 104.239998 102.830002 104 608100 77.891518
"2013-12-27" 101.07 101.5 99.800003 100.400002 653300 77.352196
"2013-12-30" 100.540001 101.300003 100.25 101.110001 502100 77.899208
"2013-12-31" 101.150002 101.620003 99.889999 100.370003 896800 77.329079
"2014-01-02" 100.220001 101.360001 99.550003 100.389999 894800 77.344498
"2014-01-03" 100.730003 102.699997 100.07 101.589996 686800 78.26902
"2014-01-06" 101.839996 103.209999 101.699997 102.720001 981000 79.139618
"2014-01-07" 102.709999 103.830002 102.129997 103.379997 1127800 79.648102
"2014-01-08" 103.510002 104.010002 102.339996 102.690002 908900 79.116493
"2014-01-09" 102.93 102.93 101.739998 102.739998 934100 79.155014
"2014-01-10" 103.150002 104.980003 102.75 104.440002 929000 80.464798
"2014-01-13" 104.059998 104.940002 103.160004 103.599998 769000 79.817596
"2014-01-14" 104.050003 104.989998 103.599998 104.559998 970400 80.557236
"2014-01-15" 104.25 105.349998 104.25 105.190002 913800 81.042587
"2014-01-16" 104.879997 105.660004 104.68 104.870003 553800 80.796066
"2014-01-17" 105.120003 105.239998 104.139999 104.739998 991800 80.695892
"2014-01-21" 105.099998 106.93 105.099998 106.209999 976700 81.828438
"2014-01-22" 106.57 107.809998 106.410004 107.290001 705800 82.66053
"2014-01-23" 106.260002 107.120003 105.940002 106.900002 662800 82.360054
"2014-01-24" 106.75 106.849998 104.889999 104.889999 833600 80.811485
"2014-01-27" 104.949997 105.629997 103.93 104.309998 809800 80.364616
"2014-01-28" 104.360001 105.989998 104.360001 105.32 762000 81.142761
"2014-01-29" 104.860001 106.839996 104.190002 105.800003 1056800 81.512573
"2014-01-30" 106.529999 108.339996 106.480003 108 872400 83.207558
"2014-01-31" 107.029999 108.629997 106.639999 108.089996 1013600 83.276871
"2014-02-03" 107.93 108.419998 105.82 106.059998 830100 81.712906
"2014-02-04" 106.669998 107.940002 105.940002 107.739998 915800 83.007217
"2014-02-05" 107.580002 107.720001 106.190002 106.730003 717400 82.22908
"2014-02-06" 106.980003 108.660004 106.769997 108.489998 953600 83.585037
"2014-02-07" 108.919998 109.989998 107.919998 109.18 1089000 84.116661
"2014-02-10" 109.150002 110.239998 108.410004 109.919998 738100 84.686775
"2014-02-11" 109.68 110.379997 109.32 109.639999 990100 84.471085
"2014-02-12" 109.720001 110.290001 109.029999 110.129997 503600 84.848587
"2014-02-13" 109.470001 111.239998 109.470001 110.110001 726700 84.833176
"2014-02-14" 110.209999 111.230003 109.739998 110.959999 361500 85.48806
"2014-02-18" 110.769997 111.349998 109.849998 111.32 690100 85.765396
"2014-02-19" 110.93 111.970001 110.480003 110.839996 515100 85.395592
"2014-02-20" 110.860001 111.739998 110.040001 110.660004 655300 85.256897
"2014-02-21" 110.699997 111.690002 110.300003 110.910004 582900 85.449524
"2014-02-24" 110.910004 111.540001 110.599998 110.629997 694500 85.233795
"2014-02-25" 110.669998 112.720001 110.25 112.099998 836700 86.366356
"2014-02-26" 112.580002 112.940002 110.980003 111.400002 625200 85.827049
"2014-02-27" 111.360001 112.25 109.730003 110.93 717800 85.46492
"2014-02-28" 110.790001 112.959999 110.589996 112.43 1083900 86.620598
"2014-03-03" 111.980003 112.839996 110.980003 112.169998 639700 86.420273
"2014-03-04" 113 114.059998 112.559998 113.589996 938700 87.514305
"2014-03-05" 113.470001 113.669998 111.160004 112.989998 903700 87.052032
"2014-03-06" 113.459999 113.459999 111.610001 112.440002 764400 86.628281
"2014-03-07" 112.440002 112.440002 110.169998 110.940002 903700 85.472626
"2014-03-10" 110.849998 111.059998 109.940002 110.68 688400 85.272331
"2014-03-11" 111.480003 113.720001 111.230003 112.910004 1205600 86.99044
"2014-03-12" 112.169998 113 111.43 111.57 820200 85.958008
"2014-03-13" 111.870003 111.900002 110.769997 111.650002 639500 86.019638
"2014-03-14" 111.589996 112.790001 111.400002 111.849998 487100 86.173752
"2014-03-17" 112.300003 113 111.669998 112.190002 645400 86.435692
"2014-03-18" 112.239998 113.290001 111.870003 113.209999 588000 87.221519
"2014-03-19" 113.379997 114.440002 111.370003 112 1119700 86.289314
"2014-03-20" 111.449997 112.879997 110.489998 112.839996 891700 86.936485
"2014-03-21" 113.870003 114.589996 112.669998 113.949997 1095000 87.791679
"2014-03-24" 113.970001 114.139999 112.18 113.160004 745800 87.183022
"2014-03-25" 113.610001 114.050003 112.879997 113.639999 482200 87.552834
"2014-03-26" 113.800003 113.919998 112.169998 112.339996 955000 86.551247
"2014-03-27" 111.629997 113.110001 111.389999 113.040001 776500 87.597404
"2014-03-28" 113.379997 114.190002 113.379997 113.889999 522600 88.256081
"2014-03-31" 114.199997 115.199997 113.199997 114.529999 685000 88.752022
"2014-04-01" 114.580002 115.760002 113.82 115.709999 884100 89.666458
"2014-04-02" 115.360001 116.25 114.900002 115.5 787200 89.503708
"2014-04-03" 115.690002 115.919998 114.839996 115.5 612600 89.503708
"2014-04-04" 114.790001 117 114.790001 116.309998 782700 90.131401
"2014-04-07" 116.199997 117.449997 115.639999 116.57 1302800 90.332886
"2014-04-08" 116.57 117.410004 115.970001 117.260002 719700 90.867592
"2014-04-09" 117.279999 117.489998 116.010002 116.260002 969200 90.092659
"2014-04-10" 116.610001 117.279999 114.230003 114.449997 965200 88.690048
"2014-04-11" 113.959999 116 113.860001 115.349998 1291000 89.387474
"2014-04-14" 115.839996 116.470001 114.239998 115.440002 775600 89.457222
"2014-04-15" 115.480003 117.07 115.349998 116.790001 1086800 90.503372
"2014-04-16" 117.110001 117.550003 115.889999 116.889999 1182500 90.580833
"2014-04-17" 116.540001 117.489998 116.199997 117.43 690700 90.999329
"2014-04-21" 118 118.239998 117.120003 117.589996 677100 91.123329
"2014-04-22" 117.330002 118.260002 117.059998 118.010002 618900 91.448784
"2014-04-23" 118.019997 118.5 116.959999 117.370003 835200 90.95282
"2014-04-24" 117.519997 118.360001 117.019997 118.220001 583400 91.611511
"2014-04-25" 118.120003 118.379997 116.980003 117.370003 455200 90.95282
"2014-04-28" 118.099998 118.459999 117.110001 118.300003 673300 91.673508
"2014-04-29" 118.32 118.410004 117.220001 117.529999 600100 91.076805
"2014-04-30" 118.290001 118.980003 116.559998 117.139999 1110400 90.77459
"2014-05-01" 117.330002 118.370003 116.470001 118.230003 813800 91.61924
"2014-05-02" 117.93 118.970001 117.199997 117.849998 1194600 91.324783
"2014-05-05" 117.489998 118.169998 117.230003 117.800003 711900 91.286057
"2014-05-06" 117.629997 117.900002 116.910004 117.059998 854200 90.712585
"2014-05-07" 117.739998 118.940002 117.220001 118.699997 688600 91.983482
"2014-05-08" 118.660004 119.5 118.519997 119.059998 496000 92.262444
"2014-05-09" 119.660004 120.160004 118.639999 119.43 683400 92.549156
"2014-05-12" 119.529999 119.989998 119.059998 119.790001 583600 92.828133
"2014-05-13" 120 120.540001 118.300003 118.760002 585300 92.029976
"2014-05-14" 118.940002 119.110001 117.93 118.779999 493600 92.045471
"2014-05-15" 118.68 119.199997 117.599998 119.169998 865200 92.347687
"2014-05-16" 118.699997 120.18 118.230003 120.139999 757500 93.09935
"2014-05-19" 119.879997 120.199997 118.699997 120 776100 92.990868
"2014-05-20" 119.739998 120.330002 119.449997 119.800003 826600 92.835884
"2014-05-21" 120.900002 121.050003 119.089996 119.150002 505400 92.332191
"2014-05-22" 119.129997 119.410004 118.059998 118.260002 446800 91.642502
"2014-05-23" 118.669998 119.269997 118.360001 118.910004 676400 92.146217
"2014-05-27" 119 120.440002 118.830002 120.43 600200 93.324089
"2014-05-28" 120.129997 120.129997 118.449997 119.300003 465000 92.448456
"2014-05-29" 119.209999 119.599998 118.779999 119.480003 377900 92.587921
"2014-05-30" 119.540001 120.68 119.510002 120.68 1143100 93.51783
"2014-06-02" 120.470001 121.43 120.199997 120.900002 507300 93.688309
"2014-06-03" 120.589996 120.809998 119.830002 119.989998 416600 92.983109
"2014-06-04" 119.730003 120.620003 119.18 120.309998 529500 93.231102
"2014-06-05" 120.349998 122.029999 119.980003 121.949997 769400 94.501976
"2014-06-06" 121.940002 122 121.300003 121.900002 668600 94.463234
"2014-06-09" 121.900002 122.400002 119.190002 119.739998 838100 92.789398
"2014-06-10" 119.400002 119.910004 117.709999 117.949997 905100 91.40229
"2014-06-11" 117.879997 118.139999 116.769997 117 938200 90.666107
"2014-06-12" 113.620003 117.040001 113.620003 116.25 1363700 90.0849
"2014-06-13" 116.620003 117.25 115.720001 116.809998 1082000 90.518883
"2014-06-16" 116.980003 117.470001 115.639999 116 878800 89.891182
"2014-06-17" 115.589996 115.639999 114.400002 114.989998 1095900 89.108482
"2014-06-18" 115.230003 117.190002 114.660004 116.949997 845700 90.627357
"2014-06-19" 117.190002 118.07 116.639999 118.029999 856300 91.464264
"2014-06-20" 118.150002 118.559998 117.150002 118.389999 1021400 91.74324
"2014-06-23" 118.239998 118.879997 117.900002 118.25 698000 91.634758
"2014-06-24" 118.019997 118.739998 117.540001 118.739998 979900 92.014465
"2014-06-25" 118.32 118.879997 117.830002 118.32 798600 91.689003
"2014-06-26" 117.449997 117.690002 116.860001 117.309998 656300 91.408485
"2014-06-27" 117.379997 118.529999 116.980003 118.529999 845800 92.359123
"2014-06-30" 118.230003 118.589996 117.330002 118.18 694800 92.086388
"2014-07-01" 118.349998 119.120003 117.639999 118.519997 767100 92.351326
"2014-07-02" 118.169998 118.610001 117.589996 117.940002 630400 91.899376
"2014-07-03" 117.809998 117.989998 116.970001 117.379997 728200 91.463005
"2014-07-07" 117.529999 118.800003 117.110001 118.559998 1041200 92.382484
"2014-07-08" 118.529999 118.900002 118.190002 118.599998 526300 92.413666
"2014-07-09" 118.690002 118.900002 117.739998 118.629997 474900 92.437035
"2014-07-10" 117.93 120.190002 117.93 119.690002 736800 93.263
"2014-07-11" 119.690002 119.690002 118.910004 119.419998 458500 93.052605
"2014-07-14" 119.519997 120.440002 119.190002 120.370003 660700 93.792877
"2014-07-15" 120.389999 120.720001 119.650002 120.449997 415000 93.855186
"2014-07-16" 120.550003 121.169998 120.239998 120.790001 418100 94.120102
"2014-07-17" 120.699997 121.110001 120.190002 120.32 560000 93.753891
"2014-07-18" 120.699997 121.839996 120.449997 121.690002 543900 94.821396
"2014-07-21" 121.199997 121.599998 120.879997 121 473800 94.283752
"2014-07-22" 121.550003 121.900002 121.349998 121.68 659900 94.813606
"2014-07-23" 121.849998 121.849998 121.059998 121.209999 531400 94.44738
"2014-07-24" 121.540001 121.790001 120.720001 121.290001 601400 94.509735
"2014-07-25" 120.800003 121.25 119.790001 120.080002 655200 93.566887
"2014-07-28" 120.470001 122 120.370003 121.449997 604500 94.634392
"2014-07-29" 121.260002 121.349998 119.879997 120.510002 568700 93.901932
"2014-07-30" 120.349998 121.910004 120.25 120.980003 700400 94.268158
"2014-07-31" 120.709999 121.290001 119.379997 119.449997 715100 93.075974
"2014-08-01" 119.519997 120.07 118.720001 118.779999 518900 92.553932
"2014-08-04" 118.82 120.239998 118.080002 119.82 542600 93.364296
"2014-08-05" 119.18 119.639999 117.760002 118.309998 710600 92.187698
"2014-08-06" 118.209999 119.230003 118.07 118.959999 637100 92.694153
"2014-08-07" 119.169998 119.800003 118.43 118.669998 456300 92.468193
"2014-08-08" 119.800003 120.120003 118.459999 120.050003 515600 93.543518
"2014-08-11" 120.610001 121.379997 120.160004 120.650002 482500 94.011009
"2014-08-12" 120.510002 120.970001 120.099998 120.510002 360900 93.901932
"2014-08-13" 120.75 122.18 120.540001 121.480003 453900 94.657784
"2014-08-14" 121.769997 122 120.870003 120.93 450100 94.229218
"2014-08-15" 121.339996 121.660004 120.309998 120.540001 598400 93.925316
"2014-08-18" 121.239998 122.5 120.889999 122.419998 533900 95.390236
"2014-08-19" 122.550003 123.150002 121.790001 122.940002 381800 95.795425
"2014-08-20" 122.580002 123.800003 121.889999 123.410004 405600 96.161644
"2014-08-21" 123.410004 124.040001 122.709999 122.989998 470500 95.834381
"2014-08-22" 122.849998 123.339996 121.220001 121.980003 335000 95.047371
"2014-08-25" 122.720001 122.720001 120.830002 121.379997 422700 94.579842
"2014-08-26" 121.360001 121.959999 121.040001 121.139999 454200 94.392822
"2014-08-27" 121.349998 122.220001 121.18 121.489998 449600 94.665543
"2014-08-28" 121.290001 121.669998 120.730003 121.07 437900 94.338303
"2014-08-29" 121.269997 121.519997 120.669998 121.419998 814900 94.611023
"2014-09-02" 121.269997 121.889999 121.029999 121.230003 565300 94.462967
"2014-09-03" 121.730003 122.300003 121.230003 121.849998 520600 94.946075
"2014-09-04" 121.769997 122.370003 120.309998 120.669998 624100 94.026596
"2014-09-05" 120.779999 122.889999 120.779999 122.790001 571000 95.678528
"2014-09-08" 122.910004 123.330002 122.230003 122.660004 318500 95.577232
"2014-09-09" 122.330002 122.82 121.110001 121.400002 357900 94.595436
"2014-09-10" 120.980003 121.040001 118.900002 119.050003 602900 92.764305
"2014-09-11" 118.910004 119.589996 118.529999 119.279999 452800 92.94352
"2014-09-12" 119 119.010002 114.550003 115.300003 1078900 89.842285
"2014-09-15" 115.550003 116.050003 114.160004 114.860001 686300 89.499435
"2014-09-16" 114.989998 116.769997 114.440002 116.309998 781400 90.62928
"2014-09-17" 117.260002 118.669998 117.089996 117.940002 1113500 91.899376
"2014-09-18" 118.93 118.93 117.040001 117.360001 749300 91.447464
"2014-09-19" 117.989998 117.989998 116.989998 117.209999 984600 91.330544
"2014-09-22" 116.800003 117.57 116.389999 116.480003 535600 90.761765
"2014-09-23" 116.18 116.620003 115.300003 115.459999 739000 89.966949
"2014-09-24" 115.269997 117.029999 114.889999 115.110001 847800 89.694252
"2014-09-25" 115.410004 115.529999 113.610001 113.660004 1379000 88.5644
"2014-09-26" 112.839996 115.669998 112.75 115.25 984500 90.319847
"2014-09-29" 115.669998 115.889999 114.32 115.870003 1054600 90.80574
"2014-09-30" 115.900002 116.309998 114.860001 115.760002 1036500 90.719551
"2014-10-01" 115.440002 117.029999 115.309998 115.980003 988200 90.891945
"2014-10-02" 115.760002 116.57 115.440002 115.989998 829500 90.899765
"2014-10-03" 116.330002 116.82 115.599998 116.440002 878200 91.252434
"2014-10-06" 116.540001 117.169998 115.889999 116.349998 624300 91.181908
"2014-10-07" 115.900002 116.709999 115.059998 115.099998 916700 90.202286
"2014-10-08" 115.589996 118.620003 115.300003 118.589996 1397400 92.93737
"2014-10-09" 118.5 119.849998 118.080002 118.779999 1214000 93.086281
"2014-10-10" 119.139999 120.709999 119.040001 119.339996 818400 93.525116
"2014-10-13" 119.029999 120.790001 119.029999 119.300003 739500 93.493782
"2014-10-14" 119.669998 122.309998 119.300003 120.669998 947500 94.567413
"2014-10-15" 120.260002 121.029999 118.110001 119.480003 1443100 93.634857
"2014-10-16" 118.510002 119.370003 117.459999 118.440002 1239100 92.819817
"2014-10-17" 118.889999 119.800003 117.57 119.559998 1167500 93.697556
"2014-10-20" 119.68 120.940002 119.370003 120.919998 594400 94.763351
"2014-10-21" 121.290001 122.160004 120.440002 122.110001 829900 95.695946
"2014-10-22" 122.300003 122.800003 121.620003 121.769997 792200 95.429459
"2014-10-23" 122.199997 122.690002 121.449997 121.900002 1057900 95.531372
"2014-10-24" 121.919998 122.449997 121.330002 121.849998 755300 95.492195
"2014-10-27" 122 123.019997 121.410004 122.900002 841900 96.315071
"2014-10-28" 122.849998 123.120003 121.910004 123.120003 789500 96.48745
"2014-10-29" 124.629997 125.57 122.879997 124.739998 1320800 97.757042
"2014-10-30" 124.139999 125.599998 123.879997 125.57 859600 98.407478
"2014-10-31" 126 126.919998 125.43 126.75 1159000 99.332253
"2014-11-03" 127.07 128.690002 126.610001 128.690002 1484600 100.852577
"2014-11-04" 128.809998 129.330002 127.970001 129.029999 943900 101.119041
"2014-11-05" 129.190002 129.610001 128.009995 128.850006 804000 100.977959
"2014-11-06" 128.940002 129.389999 127.68 127.919998 1173700 100.249153
"2014-11-07" 127.75 128.309998 126.760002 127.82 1416800 100.170792
"2014-11-10" 127.669998 128.410004 127.400002 128.289993 722300 100.539131
"2014-11-11" 128.470001 128.520004 127.050003 127.639999 643300 100.029732
"2014-11-12" 128.289993 128.300003 126.470001 126.800003 776000 99.371437
"2014-11-13" 126.809998 127.940002 126.379997 127.839996 847400 100.186462
"2014-11-14" 127.639999 128.110001 126.040001 126.339996 624300 99.01091
"2014-11-17" 126.580002 127.239998 126.239998 126.43 721800 99.081451
"2014-11-18" 126.690002 127.900002 126.260002 127.769997 849200 100.131599
"2014-11-19" 127.43 128.830002 127.07 127.910004 1046900 100.241325
"2014-11-20" 127.080002 127.879997 126.449997 127.010002 846100 99.536026
"2014-11-21" 127.739998 128.389999 127.269997 128.380005 1665300 100.609642
"2014-11-24" 128.830002 128.979996 127.910004 128.369995 707000 100.601814
"2014-11-25" 128.25 129.100006 127.809998 128.539993 949300 100.735039
"2014-11-26" 128.729996 129.639999 128.479996 129.220001 823000 101.267952
"2014-11-28" 129.580002 131.149994 128.850006 129.639999 484400 101.597107
"2014-12-01" 129.479996 130.729996 129.179993 129.979996 951800 101.863533
"2014-12-02" 129.910004 131.720001 129.139999 131.490005 808200 103.046928
"2014-12-03" 131.25 131.429993 130.339996 131.080002 1191400 102.725616
"2014-12-04" 131.25 131.789993 130.410004 131.520004 872400 103.070442
"2014-12-05" 131.070007 131.449997 129.320007 131.389999 772500 102.968536
"2014-12-08" 131.630005 132.830002 131.350006 131.820007 884800 103.305542
"2014-12-09" 130.979996 133.690002 130.979996 133.160004 849200 104.355675
"2014-12-10" 132.740005 133.479996 132.160004 132.990005 810700 104.22245
"2014-12-11" 133.509995 133.570007 131.570007 131.770004 1017700 103.266335
"2014-12-12" 131.369995 132.240005 130.610001 130.649994 687000 102.388626
"2014-12-15" 131.089996 131.259995 128.690002 128.929993 1231400 101.040672
"2014-12-16" 128.960007 130.729996 128.350006 128.820007 1003100 100.954475
"2014-12-17" 129.229996 132.179993 128.820007 131.990005 781100 103.438751
"2014-12-18" 132.979996 134.119995 132.139999 134.100006 859600 105.092331
"2014-12-19" 134.789993 134.839996 132.660004 133.710007 1392800 104.786713
"2014-12-22" 134.039993 135.839996 133.710007 135.770004 741600 106.4011
"2014-12-23" 135.839996 136.539993 135.380005 136.279999 797600 106.800781
"2014-12-24" 136.559998 137.149994 134.919998 135.179993 360500 105.938713
"2014-12-26" 135.160004 136.029999 135.119995 135.289993 528300 106.024918
"2014-12-29" 131.25 131.550003 129.899994 130.75 700700 106.521896
"2014-12-30" 130.949997 131.929993 130.119995 131.020004 550400 106.741852
"2014-12-31" 131.570007 132.369995 128.490005 128.690002 1107500 104.843597
"2015-01-02" 129.339996 131.460007 129.289993 131.259995 612000 106.93737
"2015-01-05" 131.850006 132.679993 131.059998 132.449997 892500 107.906883
"2015-01-06" 132.910004 135.240005 132.729996 135.020004 1636600 110.000656
"2015-01-07" 135.440002 137.039993 134.330002 136.529999 999200 111.230835
"2015-01-08" 137.009995 137.880005 136.139999 137.080002 937400 111.678925
"2015-01-09" 137.380005 138.520004 136.360001 137.770004 664900 112.241096
"2015-01-12" 138.070007 138.690002 137.660004 138.339996 739100 112.705452
"2015-01-13" 138.779999 139.779999 137.179993 138.039993 611900 112.461044
"2015-01-14" 137.429993 139.770004 136.389999 139.660004 1043900 113.780861
"2015-01-15" 139.710007 140.330002 139.100006 139.970001 618300 114.033401
"2015-01-16" 139.880005 141.330002 139.070007 141.089996 731300 114.945839
"2015-01-20" 141.580002 141.860001 140.070007 140.520004 884400 114.481476
"2015-01-21" 140.029999 140.960007 139.559998 140.520004 567000 114.481476
"2015-01-22" 140.899994 143.410004 140.630005 143.160004 861800 116.632301
"2015-01-23" 143 143.199997 142.039993 142.669998 519100 116.233116
"2015-01-26" 142.300003 144.270004 142 144.229996 536800 117.504036
"2015-01-27" 143.679993 145.100006 143.559998 144.220001 698000 117.495903
"2015-01-28" 144.710007 146.070007 142.979996 142.979996 841600 116.485649
"2015-01-29" 143.320007 143.970001 142.009995 143.440002 742000 116.860443
"2015-01-30" 142.690002 144.070007 138.800003 138.800003 1633000 113.080223
"2015-02-02" 139.449997 140.389999 136.970001 140.210007 1535600 114.228928
"2015-02-03" 139.529999 141.910004 139.009995 141.809998 747100 115.532448
"2015-02-04" 141.580002 142.190002 140.100006 141.130005 892100 114.978462
"2015-02-05" 142 143.929993 141.580002 143.789993 711400 117.145546
"2015-02-06" 143.449997 143.5 140.270004 140.949997 1007600 114.83181
"2015-02-09" 140.449997 141.440002 140.080002 140.190002 595600 114.212639
"2015-02-10" 140.970001 142.240005 139.729996 142.220001 1226400 115.866478
