"Index" "PEOpen" "PEHigh" "PELow" "PEClose" "PEVolume" "PEAdjusted"
"2012-01-31" 65.5 65.690002 65.279999 65.669998 5834300 49.369564
"2012-02-01" 65.989998 66.5 65.860001 66.379997 6351200 49.903316
"2012-02-02" 66.599998 66.699997 66.199997 66.400002 5124100 49.918362
"2012-02-03" 66.879997 66.900002 66.300003 66.660004 6295300 50.113819
"2012-02-06" 66.419998 66.760002 66.129997 66.519997 4917700 50.00856
"2012-02-07" 66.269997 66.980003 66.139999 66.760002 5597800 50.188995
"2012-02-08" 66.82 66.919998 66.470001 66.739998 6021900 50.173969
"2012-02-09" 64.860001 64.900002 63.810001 64.269997 25593100 48.317062
"2012-02-10" 64.120003 64.190002 63.630001 63.950001 10702500 48.076481
"2012-02-13" 64.010002 64.190002 63.380001 63.689999 9295900 47.88102
"2012-02-14" 63.52 63.98 63.290001 63.52 12623200 47.753223
"2012-02-15" 63.34 63.599998 62.919998 63.07 9099000 47.414917
"2012-02-16" 63.200001 63.299999 62.73 62.73 11449400 47.159321
"2012-02-17" 62.57 62.759998 62.330002 62.68 14646300 47.121731
"2012-02-21" 63.049999 63.389999 62.970001 63.139999 6581800 47.467545
"2012-02-22" 63.16 63.290001 63 63.099998 5506300 47.437473
"2012-02-23" 63.18 63.240002 62.830002 63.130001 19031400 47.460026
"2012-02-24" 63.150002 63.52 63.150002 63.310001 16088000 47.595364
"2012-02-27" 63.18 63.75 63.049999 63.32 25483800 47.602871
"2012-02-28" 63.529999 63.689999 63.029999 63.32 6407500 47.602871
"2012-02-29" 62.900002 63.130001 62.810001 62.939999 7013800 47.705189
"2012-03-01" 63.049999 63.049999 62.439999 62.549999 7660300 47.409592
"2012-03-02" 62.540001 62.68 62.400002 62.52 6011800 47.38686
"2012-03-05" 62.5 62.98 62.43 62.790001 5646600 47.591492
"2012-03-06" 62.349998 62.82 62.220001 62.279999 7231200 47.204945
"2012-03-07" 62.330002 62.740002 62.150002 62.619999 7509000 47.462643
"2012-03-08" 62.900002 63.119999 62.73 62.950001 4398300 47.712772
"2012-03-09" 62.959999 63.32 62.900002 63.150002 4096100 47.864365
"2012-03-12" 63.310001 64.050003 63.009998 63.939999 8098100 48.463139
"2012-03-13" 64.309998 64.57 64.110001 64.339996 7450800 48.766312
"2012-03-14" 64.199997 64.629997 63.950001 64.059998 6930200 48.554089
"2012-03-15" 64 64.339996 63.799999 64.169998 4734500 48.637451
"2012-03-16" 64.230003 64.5 64.18 64.470001 8870500 48.864845
"2012-03-19" 64.32 64.879997 64.269997 64.730003 6555900 49.061924
"2012-03-20" 64.400002 65.559998 64.330002 65.279999 7676400 49.478779
"2012-03-21" 65.279999 65.580002 65.050003 65.360001 6555500 49.539429
"2012-03-22" 65.139999 65.559998 65.029999 65.389999 5149000 49.562164
"2012-03-23" 65.449997 65.760002 65.279999 65.300003 5356000 49.493946
"2012-03-26" 65.470001 65.800003 65.449997 65.779999 5211800 49.857765
"2012-03-27" 65.849998 66.190002 65.610001 66.010002 5274800 50.032097
"2012-03-28" 65.949997 66.029999 65.599998 65.93 5833300 49.971443
"2012-03-29" 65.849998 66.019997 65.529999 66.019997 6320700 50.039665
"2012-03-30" 66.279999 66.5 66.040001 66.349998 5949300 50.28978
"2012-04-02" 66.260002 66.75 66.209999 66.739998 5203800 50.585388
"2012-04-03" 66.580002 66.82 66.330002 66.559998 5108400 50.448952
"2012-04-04" 66.230003 66.519997 66.139999 66.339996 4556500 50.282211
"2012-04-05" 66.040001 66.209999 65.699997 66.150002 5755800 50.13821
"2012-04-09" 65.629997 65.690002 65.25 65.349998 4526200 49.531837
"2012-04-10" 65.190002 65.349998 64.790001 64.849998 5715700 49.152878
"2012-04-11" 65.18 65.419998 64.959999 65.150002 5376900 49.380249
"2012-04-12" 65.059998 65.5 64.639999 65.379997 5843100 49.554577
"2012-04-13" 65.349998 65.5 65.059998 65.059998 7412100 49.312031
"2012-04-16" 65.129997 66.389999 65.129997 65.989998 7862600 50.016922
"2012-04-17" 66.230003 66.650002 66.019997 66.400002 6748100 50.327694
"2012-04-18" 66.099998 66.309998 66.050003 66.209999 5408000 50.183689
"2012-04-19" 66.199997 66.360001 66 66.150002 6531200 50.13821
"2012-04-20" 66.169998 66.739998 66.099998 66.629997 7302500 50.502018
"2012-04-23" 66.169998 66.449997 66.029999 66.18 4944500 50.160946
"2012-04-24" 66.330002 66.839996 66.269997 66.510002 5512500 50.411068
"2012-04-25" 66.650002 66.860001 66.5 66.669998 7056700 50.532341
"2012-04-26" 66.5 66.769997 66.220001 66.370003 7989100 50.304955
"2012-04-27" 66.639999 66.690002 66.089996 66.099998 6248000 50.100311
"2012-04-30" 65.970001 66.25 65.769997 66 5367500 50.024494
"2012-05-01" 65.919998 66.739998 65.769997 66.489998 6591700 50.395905
"2012-05-02" 66.519997 66.919998 66.410004 66.830002 5812400 50.653591
"2012-05-03" 66.849998 67 66.720001 66.910004 5821300 50.714237
"2012-05-04" 66.860001 66.900002 65.870003 65.900002 6971200 49.948711
"2012-05-07" 66.510002 66.970001 66.269997 66.620003 6910300 50.494442
"2012-05-08" 66.25 66.699997 66.169998 66.519997 6917600 50.418644
"2012-05-09" 66.129997 66.339996 65.68 65.940002 6013300 49.979034
"2012-05-10" 66.169998 67.190002 66.169998 66.790001 8106700 50.623287
"2012-05-11" 66.660004 67.25 66.599998 66.800003 5114000 50.630859
"2012-05-14" 66.57 67.449997 66.32 67.150002 7482800 50.896168
"2012-05-15" 67.010002 68.599998 66.910004 67.849998 16062300 51.426716
"2012-05-16" 68.370003 69.07 68.239998 68.75 12660500 52.108868
"2012-05-17" 68.589996 69.18 68.57 68.769997 10532100 52.124012
"2012-05-18" 68.440002 68.449997 67.559998 68.120003 11275700 51.631359
"2012-05-21" 68.190002 68.220001 67.650002 67.980003 5500800 51.525242
"2012-05-22" 67.910004 68.5 67.82 68.080002 5514200 51.60104
"2012-05-23" 67.879997 68.400002 67.379997 68 5530300 51.540394
"2012-05-24" 68.18 68.900002 67.900002 68.809998 16245700 52.154339
"2012-05-25" 68.580002 69.099998 68.309998 68.639999 9372400 52.025497
"2012-05-29" 68.5 69.339996 68.440002 69.330002 10044700 52.548473
"2012-05-30" 68.599998 68.599998 68.050003 68.220001 7549600 52.111549
"2012-05-31" 68.139999 68.589996 67.669998 67.849998 10839300 51.828911
"2012-06-01" 67.019997 67.610001 66.870003 67.510002 10514100 51.569168
"2012-06-04" 67.459999 67.650002 67.050003 67.480003 6034400 51.546261
"2012-06-05" 67.370003 67.43 66.660004 67 5607400 51.179615
"2012-06-06" 67.32 67.660004 67.040001 67.489998 5743100 51.553909
"2012-06-07" 67.800003 67.980003 67.190002 67.68 6389200 51.699051
"2012-06-08" 67.75 68.410004 67.599998 68.309998 3851800 52.180286
"2012-06-11" 68.550003 68.82 68.029999 68.050003 3874200 51.981682
"2012-06-12" 68.25 68.5 68.040001 68.400002 5537800 52.249035
"2012-06-13" 68.300003 68.879997 68.160004 68.550003 4964900 52.363621
"2012-06-14" 68.669998 69.660004 68.580002 69.269997 5879900 52.913589
"2012-06-15" 69.5 69.739998 69.199997 69.480003 8815900 53.074017
"2012-06-18" 69.419998 69.75 69.400002 69.599998 4337700 53.165688
"2012-06-19" 69.730003 69.739998 69.209999 69.309998 5340200 52.944153
"2012-06-20" 69.139999 69.239998 68.290001 68.910004 8799900 52.638611
"2012-06-21" 69.089996 69.5 68.459999 68.5 7056100 52.325413
"2012-06-22" 68.639999 69.050003 68.639999 68.699997 5330600 52.478199
"2012-06-25" 68.139999 68.739998 68.099998 68.610001 5120700 52.409443
"2012-06-26" 68.550003 69.129997 68.300003 68.940002 6461800 52.661537
"2012-06-27" 69.099998 69.919998 68.949997 69.75 7553700 53.280254
"2012-06-28" 69.519997 69.82 69.110001 69.599998 6067200 53.165688
"2012-06-29" 69.959999 70.660004 69.809998 70.660004 8886700 53.975395
"2012-07-02" 70.339996 70.790001 70 70.760002 6248000 54.051773
"2012-07-03" 70.419998 70.889999 70.419998 70.760002 3377200 54.051773
"2012-07-05" 70.5 70.550003 70.059998 70.169998 4417100 53.601105
"2012-07-06" 69.900002 70.489998 69.610001 70.220001 4578900 53.639278
"2012-07-09" 70.129997 70.43 69.690002 69.989998 4289200 53.463589
"2012-07-10" 70.160004 70.290001 69.720001 69.870003 5074800 53.371937
"2012-07-11" 69.75 70.279999 69.599998 70.129997 6239200 53.57053
"2012-07-12" 69.959999 70.120003 69.739998 69.849998 5637500 53.356647
"2012-07-13" 69.989998 70.5 69.849998 70.410004 4183800 53.784439
"2012-07-16" 70.339996 70.550003 70.160004 70.349998 4543400 53.738579
"2012-07-17" 70.629997 70.839996 69.57 70.330002 5872300 53.723309
"2012-07-18" 70.169998 70.440002 69.800003 70.379997 4221900 53.761509
"2012-07-19" 70.360001 70.470001 70.099998 70.419998 4110900 53.792057
"2012-07-20" 70.040001 70.32 69.660004 69.959999 7628100 53.440689
"2012-07-23" 69.57 69.900002 68.940002 69.339996 5070600 52.967072
"2012-07-24" 69.139999 69.139999 68.459999 68.790001 5930700 52.546936
"2012-07-25" 69.059998 70.449997 69.040001 70.300003 8688300 53.70039
"2012-07-26" 70.720001 71.5 70.669998 71.220001 9457100 54.403152
"2012-07-27" 70.589996 72.43 70.510002 72.260002 10795700 55.197586
"2012-07-30" 71.949997 72.940002 71.849998 72.75 6198600 55.571892
"2012-07-31" 72.309998 72.849998 72.25 72.730003 6838800 55.55661
"2012-08-01" 72.790001 72.910004 71.089996 72.400002 13038300 55.304531
"2012-08-02" 72.110001 72.260002 71.449997 71.800003 6331400 54.846207
"2012-08-03" 72.470001 72.900002 72.190002 72.870003 5431800 55.663555
"2012-08-06" 72.860001 72.949997 72.459999 72.480003 4092200 55.365639
"2012-08-07" 72.629997 72.760002 72.199997 72.290001 4924900 55.220501
"2012-08-08" 72.089996 72.699997 72.050003 72.57 3521400 55.434391
"2012-08-09" 72.419998 72.5 71.959999 72.139999 3992700 55.10593
"2012-08-10" 72.010002 72.160004 71.690002 72.129997 3590200 55.098282
"2012-08-13" 71.910004 72.160004 71.779999 71.989998 3949000 54.991348
"2012-08-14" 72.139999 72.300003 71.669998 72.239998 6920700 55.182301
"2012-08-15" 72.010002 72.68 71.879997 72.620003 6502100 55.472569
"2012-08-16" 72.440002 73.610001 72.400002 73.580002 8715500 56.205894
"2012-08-17" 73.57 73.650002 73.120003 73.389999 6204700 56.060772
"2012-08-20" 73.269997 73.489998 72.879997 73.330002 3356800 56.014942
"2012-08-21" 73.300003 73.480003 73 73.010002 3917900 55.770493
"2012-08-22" 72.760002 73.080002 72.459999 72.889999 4331800 55.67881
"2012-08-23" 72.949997 72.989998 72.5 72.660004 3832100 55.503162
"2012-08-24" 72.660004 73.260002 72.580002 73.059998 3989900 55.808678
"2012-08-27" 73.010002 73.660004 72.93 73.169998 3472200 55.892693
"2012-08-28" 73.019997 73.349998 72.900002 73.120003 4387400 55.854519
"2012-08-29" 73.029999 73.239998 72.730003 72.779999 3770500 55.594803
"2012-08-30" 72.510002 72.580002 72.080002 72.18 3881300 55.136482
"2012-08-31" 72.440002 72.760002 72.190002 72.43 5234100 55.327442
"2012-09-04" 72.550003 72.68 71.970001 72.480003 4925900 55.365639
"2012-09-05" 71.849998 72.089996 71.360001 71.540001 5277300 55.056267
"2012-09-06" 71.860001 72.339996 71.82 72.150002 5226400 55.525723
"2012-09-07" 72.150002 72.5 72 72.099998 4609200 55.487236
"2012-09-10" 72 72.089996 71.760002 71.839996 3953300 55.28714
"2012-09-11" 71.779999 71.980003 71.459999 71.580002 4270400 55.087059
"2012-09-12" 71.519997 71.720001 69.959999 70.059998 10485400 53.917267
"2012-09-13" 70.269997 71.07 70 70.879997 8461200 54.548344
"2012-09-14" 70.910004 71.029999 70.260002 70.459999 7448100 54.225098
"2012-09-17" 70.440002 70.860001 70.220001 70.389999 6596600 54.171257
"2012-09-18" 70.389999 70.910004 70.32 70.730003 4725400 54.432903
"2012-09-19" 70.839996 71.18 70.5 70.849998 4902500 54.525253
"2012-09-20" 70.790001 71.580002 70.760002 71.239998 4790100 54.82539
"2012-09-21" 71.5 71.5 70.470001 70.550003 8268300 54.294395
"2012-09-24" 70.57 70.870003 70.410004 70.699997 4526800 54.409832
"2012-09-25" 70.940002 71.029999 70.260002 70.349998 5642400 54.140446
"2012-09-26" 70.629997 70.989998 70.410004 70.419998 3758200 54.194321
"2012-09-27" 70.480003 70.839996 70.279999 70.639999 3373400 54.363647
"2012-09-28" 70.620003 70.800003 70.349998 70.769997 5021800 54.463676
"2012-10-01" 70.699997 71.230003 70.529999 70.650002 4794000 54.371334
"2012-10-02" 70.849998 71.059998 70.25 70.620003 4219000 54.348259
"2012-10-03" 70.779999 70.959999 70.489998 70.699997 4276000 54.409832
"2012-10-04" 70.779999 71.059998 70.699997 70.870003 4630500 54.540638
"2012-10-05" 71.110001 71.389999 70.900002 71.099998 5491700 54.717636
"2012-10-08" 71 71.410004 70.860001 71.190002 3023600 54.786919
"2012-10-09" 71.190002 71.470001 71.080002 71.110001 4673200 54.725353
"2012-10-10" 71.18 71.370003 70.089996 70.290001 5150900 54.094299
"2012-10-11" 70.75 70.839996 69.82 69.82 5258200 53.732586
"2012-10-12" 70.099998 70.669998 69.940002 70.050003 6158600 53.909584
"2012-10-15" 70.040001 70.389999 69.75 70.339996 4700700 54.13274
"2012-10-16" 70.5 70.889999 70.239998 70.300003 5802400 54.101986
"2012-10-17" 70.230003 70.93 69.949997 70.099998 9153200 53.948067
"2012-10-18" 70.129997 70.910004 70.080002 70.760002 8081400 54.45599
"2012-10-19" 70.620003 70.900002 69.610001 69.879997 9572400 53.778751
"2012-10-22" 69.68 69.879997 69.010002 69.599998 5820400 53.563271
"2012-10-23" 69.169998 69.260002 68.360001 68.519997 5692900 52.732113
"2012-10-24" 68.559998 69.029999 68.230003 68.400002 5619700 52.639763
"2012-10-25" 68.639999 69.089996 68.529999 68.889999 4805600 53.016865
"2012-10-26" 69.129997 69.190002 68.68 68.980003 5200000 53.086128
"2012-10-31" 69.169998 69.68 68.970001 69.239998 5490500 53.286224
"2012-11-01" 69.25 69.669998 69.120003 69.440002 4420100 53.440132
"2012-11-02" 69.690002 69.769997 68.93 69.050003 4352400 53.139996
"2012-11-05" 68.57 69.080002 68.32 69 4759100 53.101517
"2012-11-06" 69.029999 69.610001 68.760002 69.349998 4800300 53.370857
"2012-11-07" 69.169998 69.400002 68.540001 68.989998 5913100 53.093822
"2012-11-08" 68.889999 69.300003 68.599998 68.790001 5531800 52.939896
"2012-11-09" 68.629997 69.150002 68.559998 68.849998 5598700 52.986069
"2012-11-12" 68.779999 68.970001 68.57 68.610001 3906400 52.801369
"2012-11-13" 68.720001 69.169998 68.510002 68.580002 3791000 52.778294
"2012-11-14" 68.559998 68.709999 68.040001 68.169998 4711100 52.462761
"2012-11-15" 68.120003 68.309998 67.720001 68.190002 4668900 52.478165
"2012-11-16" 68.019997 68.5 67.790001 68.309998 5178400 52.570515
"2012-11-19" 68.57 68.800003 68.160004 68.779999 5512100 52.932201
"2012-11-20" 68.599998 68.93 68.32 68.910004 5457000 53.032261
"2012-11-21" 68.980003 69.400002 68.68 69.309998 4106000 53.340092
"2012-11-23" 69.5 70.360001 69.5 70.190002 3427900 54.017334
"2012-11-26" 69.790001 70.050003 69.599998 70 3855800 53.871109
"2012-11-27" 69.919998 70.419998 69.690002 70.110001 4794900 53.955769
"2012-11-28" 69.910004 70.589996 69.809998 70.349998 4434100 54.140446
"2012-11-29" 70.389999 70.639999 70.169998 70.309998 4284700 54.109673
"2012-11-30" 70.309998 70.349998 69.739998 70.209999 6664600 54.032734
"2012-12-03" 70.32 70.410004 69.800003 69.870003 4769200 53.771061
"2012-12-04" 69.839996 70.019997 69.650002 69.860001 3644900 53.763348
"2012-12-05" 69.5 70.089996 69.300003 69.709999 4841900 54.063496
"2012-12-06" 69.809998 70.019997 69.75 70.019997 4086200 54.303925
"2012-12-07" 70.059998 70.269997 69.849998 70.260002 3891300 54.490044
"2012-12-10" 70.019997 70.330002 70 70.209999 4124000 54.451271
"2012-12-11" 70.209999 70.889999 70.089996 70.419998 5840800 54.614147
"2012-12-12" 70.5 70.75 70.160004 70.239998 4483400 54.474541
"2012-12-13" 70.32 70.459999 70.099998 70.209999 4325200 54.451271
"2012-12-14" 70.099998 70.449997 70.010002 70.160004 5068300 54.412487
"2012-12-17" 70.260002 70.580002 70.099998 70.370003 5934100 54.575356
"2012-12-18" 70.269997 70.769997 70 70.529999 5549700 54.699436
"2012-12-19" 70.550003 70.650002 69.849998 69.879997 6275900 54.195328
"2012-12-20" 70.029999 70.25 69.669998 70.110001 6478200 54.373722
"2012-12-21" 69.980003 70.089996 69.230003 69.629997 8748000 54.001461
"2012-12-24" 69.330002 69.599998 69.010002 69.43 2071300 53.846344
"2012-12-26" 69.410004 69.43 68.580002 68.839996 3731400 53.388767
"2012-12-27" 68.75 68.93 68.18 68.669998 4748100 53.256935
"2012-12-28" 68.339996 68.690002 68.010002 68.019997 3764500 52.752823
"2012-12-31" 67.779999 68.449997 67.389999 68.43 5899600 53.070789
"2013-01-02" 69.18 69.480003 68.639999 69.330002 8055900 53.768799
"2013-01-03" 69.279999 69.480003 69.050003 69.360001 5200100 53.792049
"2013-01-04" 69.290001 69.629997 69.099998 69.459999 4512300 53.869621
"2013-01-07" 69.529999 69.690002 69.160004 69.449997 5658400 53.861839
"2013-01-08" 69.25 69.699997 69.25 69.660004 5072500 54.024731
"2013-01-09" 69.949997 70.040001 69.57 70.010002 6280900 54.296173
"2013-01-10" 70.190002 70.919998 70.160004 70.809998 6923200 54.916595
"2013-01-11" 70.720001 70.889999 70.559998 70.879997 4668900 54.970886
"2013-01-14" 70.889999 71.419998 70.769997 71.290001 5631800 55.288857
"2013-01-15" 71.169998 71.739998 70.870003 71.599998 5546100 55.529274
"2013-01-16" 71.330002 71.800003 71.260002 71.480003 5001000 55.436226
"2013-01-17" 71.639999 72.470001 71.300003 72.43 7495700 56.172977
"2013-01-18" 72.220001 72.540001 72.129997 72.480003 7741200 56.211773
"2013-01-22" 72.389999 72.449997 72.019997 72.199997 7042200 55.994606
"2013-01-23" 72.080002 72.290001 71.739998 71.809998 4812000 55.69215
"2013-01-24" 71.910004 72.379997 71.910004 72.230003 5136300 56.017891
"2013-01-25" 72.400002 72.550003 72.230003 72.489998 4153600 56.219528
"2013-01-28" 72.410004 72.669998 72.300003 72.610001 3741000 56.312588
"2013-01-29" 72.459999 72.949997 72.459999 72.940002 6654600 56.568512
"2013-01-30" 72.870003 73.459999 72.839996 73.209999 5179600 56.777912
"2013-01-31" 73.360001 73.370003 72.68 72.849998 5677900 56.498737
"2013-02-01" 73.080002 73.110001 72.57 72.669998 5964900 56.359131
"2013-02-04" 72.480003 72.669998 72.400002 72.449997 5449500 56.188492
"2013-02-05" 72.629997 73.160004 72.629997 73.150002 5558500 56.731392
"2013-02-06" 72.910004 73.120003 72.739998 72.769997 4782800 56.436672
"2013-02-07" 72.82 73.029999 72.459999 72.809998 4146400 56.46769
"2013-02-08" 72.760002 72.870003 72.470001 72.599998 3721400 56.304832
"2013-02-11" 72.5 72.639999 72.199997 72.360001 3744000 56.118698
"2013-02-12" 72.419998 72.449997 72.059998 72.169998 6398000 55.971355
"2013-02-13" 72.239998 72.370003 70.980003 71.5 12029800 55.451725
"2013-02-14" 72.120003 73.199997 71.5 72.279999 8160800 56.05666
"2013-02-15" 72.489998 73.720001 72.470001 73.68 9345800 57.142433
"2013-02-19" 73.75 75.589996 73.480003 75.5 10825700 58.553913
"2013-02-20" 75.290001 75.860001 75.290001 75.419998 7637900 58.49189
"2013-02-21" 75.269997 75.440002 74.720001 75.360001 5645200 58.445354
"2013-02-22" 75.419998 75.580002 75.139999 75.57 4971300 58.608212
"2013-02-25" 75.68 76.330002 75.089996 75.190002 7600400 58.313507
"2013-02-26" 75.400002 75.769997 75 75.620003 6176900 58.647007
"2013-02-27" 75.099998 75.589996 74.529999 75.480003 4655800 58.957077
"2013-02-28" 75.440002 75.949997 75.440002 75.769997 6007400 59.183598
"2013-03-01" 75.550003 75.949997 75.370003 75.93 4282100 59.308598
"2013-03-04" 75.779999 76.620003 75.540001 76.599998 5558800 59.831905
"2013-03-05" 76.839996 77.07 76.489998 76.900002 7424800 60.066242
"2013-03-06" 77 77.089996 76.620003 76.800003 3940800 59.988136
"2013-03-07" 76.760002 77.169998 76.669998 77.139999 4461600 60.2537
"2013-03-08" 77.160004 77.410004 76.650002 77.199997 4297000 60.300556
"2013-03-11" 77.120003 77.389999 76.790001 76.849998 4023100 60.027176
"2013-03-12" 76.830002 77.18 76.690002 76.889999 4608300 60.058422
"2013-03-13" 76.889999 77.099998 76.650002 76.949997 3544000 60.105293
"2013-03-14" 77.059998 77.220001 76.860001 77.190002 4149900 60.292767
"2013-03-15" 76.849998 77.150002 76.699997 77.040001 6650900 60.175594
"2013-03-18" 76.660004 76.989998 76.599998 76.68 4176900 59.894398
"2013-03-19" 76.779999 76.949997 76.5 76.669998 5040200 59.886578
"2013-03-20" 76.949997 77.07 76.07 76.32 7579800 59.61322
"2013-03-21" 76.290001 76.75 76 76.150002 3998200 59.480408
"2013-03-22" 76.739998 79.269997 76.660004 78.639999 14228500 61.425331
"2013-03-25" 78.610001 78.639999 77.599998 77.830002 6873800 60.792667
"2013-03-26" 77.900002 78.940002 77.790001 78.919998 5183700 61.644039
"2013-03-27" 78.5 78.650002 77.910004 78.290001 3601600 61.151978
"2013-03-28" 78.5 79.129997 78.07 79.110001 5338100 61.792454
"2013-04-01" 78.760002 79.230003 78.760002 79.099998 3639000 61.784649
"2013-04-02" 79.349998 79.879997 79.269997 79.739998 4034100 62.284573
"2013-04-03" 79.870003 79.879997 78.800003 78.959999 3895400 61.675308
"2013-04-04" 78.300003 79.57 78.300003 79.529999 5299000 62.12051
"2013-04-05" 78.949997 79.080002 78.400002 78.589996 4244000 61.38628
"2013-04-08" 78.57 79.510002 78.25 79.5 3726400 62.097084
"2013-04-09" 79.599998 79.720001 79.150002 79.209999 3921900 61.870567
"2013-04-10" 79.43 80.099998 79.260002 80.059998 3540200 62.534489
"2013-04-11" 80.029999 80.480003 79.800003 79.959999 5389900 62.456398
"2013-04-12" 78.93 80.040001 78.739998 79.989998 5540000 62.47982
"2013-04-15" 79.529999 80.019997 78.910004 78.919998 5356600 61.644039
"2013-04-16" 79.230003 80.029999 79.089996 80 5148600 62.487652
"2013-04-17" 79.739998 80.150002 78.769997 78.849998 7532300 61.589386
"2013-04-18" 80.209999 83.449997 80.110001 81.25 18895600 63.464001
"2013-04-19" 82.010002 83.269997 81.870003 82.769997 8368300 64.65126
"2013-04-22" 82.290001 83.629997 82.050003 83.379997 6664800 65.127747
"2013-04-23" 83.669998 84.32 83.5 84.099998 6670800 65.690125
"2013-04-24" 84.059998 84.290001 82.220001 82.339996 6398300 64.315392
"2013-04-25" 82.410004 83.089996 82.18 82.82 5602800 64.690331
"2013-04-26" 82.709999 82.989998 82.300003 82.510002 3076000 64.448189
"2013-04-29" 82.510002 82.919998 82.419998 82.650002 2849600 64.557533
"2013-04-30" 82.410004 82.639999 82.019997 82.470001 4116100 64.416939
"2013-05-01" 82.360001 82.839996 82.080002 82.209999 3532100 64.213867
"2013-05-02" 82.139999 82.93 82.080002 82.559998 2727000 64.487236
"2013-05-03" 82.959999 83.25 82.459999 82.830002 4777200 64.698128
"2013-05-06" 82.699997 82.699997 82.220001 82.5 3032100 64.440384
"2013-05-07" 82.589996 83.339996 82.370003 83.339996 3706700 65.096512
"2013-05-08" 83.300003 83.650002 82.809998 83.25 4110700 65.026192
"2013-05-09" 83.349998 83.580002 82.599998 82.849998 3711900 64.713768
"2013-05-10" 82.980003 83.25 82.580002 83 3161800 64.830925
"2013-05-13" 82.720001 83.349998 82.519997 83.029999 3010600 64.854362
"2013-05-14" 83.059998 83.519997 82.919998 83.5 4538500 65.221481
"2013-05-15" 83.379997 84.449997 83.239998 84.25 4087900 65.807289
"2013-05-16" 84.040001 84.779999 83.669998 83.739998 4496300 65.408951
"2013-05-17" 83.910004 84.040001 83.110001 83.800003 4505200 65.455795
"2013-05-20" 83.790001 83.839996 82.470001 82.589996 3958200 64.510689
"2013-05-21" 82.629997 82.93 82.120003 82.629997 3982600 64.541901
"2013-05-22" 82.589996 84.269997 82.580002 82.970001 5239900 64.807472
"2013-05-23" 82.300003 82.730003 81.510002 82.120003 4687000 64.143562
"2013-05-24" 81.809998 82.779999 81.550003 82.580002 3579600 64.502861
"2013-05-28" 83.089996 83.480003 82.169998 82.43 4052500 64.385696
"2013-05-29" 82.230003 82.230003 80.919998 81.120003 4346000 63.362465
"2013-05-30" 81.139999 81.489998 80.699997 81.220001 4959800 63.440578
"2013-05-31" 81.019997 81.610001 80.720001 80.769997 7813300 63.089062
"2013-06-03" 80.669998 81.489998 79.730003 81.400002 5758100 63.581181
"2013-06-04" 81.650002 82.059998 81.019997 81.629997 4543000 63.760834
"2013-06-05" 80.889999 81.529999 80.720001 81.199997 6998200 63.869366
"2013-06-06" 81.190002 81.660004 80.709999 81.660004 6031600 64.231186
"2013-06-07" 81.980003 82.510002 81.489998 82.510002 6448200 64.899765
"2013-06-10" 82.599998 83.059998 82.110001 82.849998 5036600 65.167206
"2013-06-11" 82.379997 82.809998 81.82 82.529999 6505000 64.915497
"2013-06-12" 82.809998 83.190002 82.040001 82.110001 4277900 64.585152
"2013-06-13" 82.059998 82.239998 81.25 81.980003 5410700 64.48291
"2013-06-14" 82 83 81.989998 82.129997 4034300 64.600883
"2013-06-17" 82.589996 82.93 82.089996 82.550003 4655200 64.931252
"2013-06-18" 82.370003 82.690002 82 82.57 3355200 64.94696
"2013-06-19" 82.260002 82.669998 80.889999 80.889999 5487200 63.625542
"2013-06-20" 80.480003 80.879997 78.769997 78.910004 7031200 62.068123
"2013-06-21" 79.559998 80.419998 79.220001 80.129997 9417000 63.027748
"2013-06-24" 78.68 80.75 78.199997 80.129997 6787400 63.027748
"2013-06-25" 80.419998 80.550003 79.669998 80.040001 5929200 62.956955
"2013-06-26" 80.620003 81.57 80.620003 81.300003 4519100 63.948044
"2013-06-27" 81.769997 82.540001 81.519997 81.739998 4464300 64.294128
"2013-06-28" 81.970001 82.269997 81.599998 81.790001 5996000 64.333443
"2013-07-01" 81.959999 82.5 81.760002 82.040001 3804900 64.530098
"2013-07-02" 81.940002 82.230003 81.32 81.68 5056000 64.246941
"2013-07-03" 81.440002 81.440002 80.32 80.730003 3862500 63.499683
"2013-07-05" 81.099998 81.279999 80.290001 80.800003 3343200 63.554752
"2013-07-08" 81.32 81.839996 81.07 81.779999 3749900 64.325562
"2013-07-09" 82.209999 82.870003 81.959999 82.769997 3834500 65.104301
"2013-07-10" 82.769997 83.419998 82.669998 82.989998 5654100 65.277313
"2013-07-11" 83.650002 84.629997 83.650002 84.550003 4746500 66.504379
"2013-07-12" 84.050003 84.519997 83.839996 84.32 4349300 66.323479
"2013-07-15" 84.43 84.919998 84.330002 84.720001 4215000 66.6381
