"Index" "EQOpen" "EQHigh" "EQLow" "EQClose" "EQVolume" "EQAdjusted"
"2016-06-09" 40.348392 42.449646 40.337505 42.411541 3687410 41.558609
"2016-06-10" 41.834515 42.019596 41.088734 41.105064 4639895 40.278408
"2016-06-13" 40.903648 41.317364 40.528034 40.800217 3551472 39.979683
"2016-06-14" 40.419163 40.903648 40.081654 40.664127 2968959 39.846336
"2016-06-15" 40.664127 41.306477 40.560696 40.702232 2645280 39.883682
"2016-06-16" 40.185085 40.898205 40.092541 40.718563 1733577 39.899677
"2016-06-17" 41.023407 42.074036 40.990746 41.927055 4948511 41.083866
"2016-06-20" 42.438759 42.612957 42.188351 42.416985 2861311 41.563938
"2016-06-21" 42.052258 42.879696 41.981491 42.830704 2563901 41.969337
"2016-06-22" 42.890583 43.081112 42.47142 42.705498 3388530 41.846653
"2016-06-23" 43.010342 43.255306 42.569408 42.874252 2348053 42.012016
"2016-06-24" 41.203049 42.346218 41.1595 41.74197 3086527 40.9025
"2016-06-27" 41.399021 42.193794 41.143169 41.388134 3472665 40.555786
"2016-06-28" 42.095806 43.157322 41.867176 43.119217 2938465 42.252045
"2016-06-29" 43.53838 43.881329 41.769188 41.894394 3207953 41.051868
"2016-06-30" 41.878063 42.231899 41.497005 42.150246 2393427 41.302567
"2016-07-01" 42.052258 43.353294 42.052258 43.18454 2151494 42.316059
"2016-07-05" 42.280891 42.5313 41.268372 42.063145 3551288 41.217209
"2016-07-06" 41.845402 42.231899 41.551441 42.123028 2911645 41.275902
"2016-07-07" 42.656506 42.863365 41.698421 41.823624 3124737 40.982517
"2016-07-08" 42.297222 42.596626 41.785519 42.286335 2664385 41.435913
"2016-07-11" 42.607513 42.792599 41.856285 41.88895 1360115 41.046532
"2016-07-12" 42.574848 42.917801 42.416985 42.683723 1911215 41.825314
"2016-07-13" 42.716385 42.738159 40.952641 41.44257 3525203 40.609123
"2016-07-14" 42.019596 42.019596 40.947197 41.213936 2335929 40.385082
"2016-07-15" 41.491562 41.491562 40.838322 41.132282 3390551 40.305073
"2016-07-18" 41.154057 41.203049 40.811104 41.083286 1567696 40.257069
"2016-07-19" 41.181274 41.213936 40.604244 40.952641 2569779 40.129051
"2016-07-20" 40.876431 41.333694 40.593361 40.870983 1733210 40.04903
"2016-07-21" 40.870983 41.491562 40.696789 40.72945 2006371 39.910347
"2016-07-22" 41.007076 41.164944 40.473598 40.8601 1532058 40.038361
"2016-07-25" 40.609692 40.642353 39.809471 40.212303 1989471 39.403599
"2016-07-26" 39.945564 40.440937 39.77681 40.266739 1933810 39.456936
"2016-07-27" 40.28307 40.816547 39.56995 40 3272248 39.195568
"2016-07-28" 40.288513 40.80566 39.292324 40.234077 4727152 39.424934
"2016-07-29" 39.956451 39.972782 39.433861 39.662495 4098898 38.864849
"2016-08-01" 39.363091 39.629829 38.366901 38.475777 3622013 37.702
"2016-08-02" 38.590092 38.666306 37.82798 38.317909 3292639 37.547298
"2016-08-03" 38.513882 38.949375 38.279804 38.938488 2606336 38.155403
"2016-08-04" 38.835056 39.41753 38.296135 38.388676 3301456 37.616642
"2016-08-05" 38.459446 38.660858 37.757214 38.067501 3071097 37.301933
"2016-08-08" 38.225368 38.356014 37.887859 38.013065 2903930 37.248581
"2016-08-09" 37.991291 38.5411 37.381599 37.485031 2033743 36.731167
"2016-08-10" 37.62112 37.849754 37.076756 37.152966 2878946 36.421654
"2016-08-11" 37.52858 37.904194 36.929775 37.185631 2190439 36.453671
"2016-08-12" 37.343494 37.572128 36.96244 37.191071 2460294 36.459011
"2016-08-15" 37.289059 37.436035 37.027763 37.158409 2901725 36.426987
"2016-08-16" 37.131191 37.866085 36.848122 37.697334 3694942 36.955307
"2016-08-17" 37.583015 37.735439 36.89167 37.534023 3280698 36.795212
"2016-08-18" 37.686443 38.802395 37.4687 38.791508 3051808 38.027943
"2016-08-19" 38.513882 38.878605 38.383232 38.835056 3527407 38.070633
"2016-08-22" 38.524769 38.98748 38.138268 38.982037 3225956 38.214722
"2016-08-23" 39.090908 39.28688 38.622753 39.248775 3923281 38.476204
"2016-08-24" 39.047359 39.433861 38.791508 39.123569 3050522 38.35347
"2016-08-25" 39.107239 39.248775 38.769733 38.960262 1813303 38.193371
"2016-08-26" 39.390308 40.239521 38.747959 39.020142 2988432 38.252071
"2016-08-29" 38.960262 39.531845 38.76429 39.526402 2088669 38.748367
"2016-08-30" 39.727818 39.929234 39.259663 39.335873 2500341 38.561588
"2016-08-31" 39.090908 39.248775 38.497551 38.922157 2292760 38.156021
"2016-09-01" 38.677193 39.34676 38.519325 39.052803 2105937 38.284096
"2016-09-02" 39.303211 39.711487 38.949375 39.096352 1879618 38.326786
"2016-09-06" 39.090908 39.586281 38.982037 39.548176 1567328 38.769726
"2016-09-07" 39.673382 39.874798 39.129017 39.428417 1774909 38.652313
"2016-09-08" 39.722374 40.266739 39.553619 40.07621 2199624 39.287354
"2016-09-09" 39.847576 40.446381 39.488297 39.488297 2973001 38.711018
"2016-09-12" 39.390308 40.457268 39.303211 40.261295 2315539 39.468796
"2016-09-13" 39.56995 39.744148 38.796951 38.851387 2459559 38.086639
"2016-09-14" 38.916714 39.188896 38.285248 38.443115 2680734 37.686409
"2016-09-15" 38.546543 39.167122 38.219925 38.889496 2192276 38.124001
"2016-09-16" 38.502995 38.508438 37.931412 38.383232 4244756 37.627705
"2016-09-19" 38.682636 39.025585 38.573761 38.775177 1976428 38.011932
"2016-09-20" 38.862274 40.087097 38.818726 39.608055 3222649 38.828419
"2016-09-21" 39.912903 40.397388 39.34676 40.370171 3183154 39.575535
"2016-09-22" 40.816547 41.105064 40.348392 40.468155 2921197 39.671593
"2016-09-23" 40.370171 40.745781 39.77681 40.097984 3076240 39.308708
"2016-09-26" 40.136089 40.315731 39.526402 39.564507 1977163 38.785721
"2016-09-27" 39.188896 39.188896 37.087643 37.365269 7399436 36.62978
"2016-09-28" 37.62112 38.862274 37.158409 38.25803 6798370 37.504967
"2016-09-29" 38.181816 38.356014 37.561241 37.860641 4293069 37.115398
"2016-09-30" 38.12738 39.733261 37.925964 39.531845 3478543 38.753708
"2016-10-03" 39.678825 40.342949 39.466522 40.092541 2372486 39.303368
"2016-10-04" 40.125202 40.255852 39.292324 39.428417 2080954 38.652313
"2016-10-05" 39.608055 39.782253 39.248775 39.667938 2341624 38.887119
"2016-10-06" 39.874798 40.212303 39.515514 39.662495 1599843 38.881786
"2016-10-07" 39.831245 39.961895 39.363091 39.384869 2314987 38.609619
"2016-10-10" 39.64616 40.059879 39.548176 39.711487 1947036 38.929813
"2016-10-11" 39.466522 39.662495 38.432224 38.677193 2464336 37.915874
"2016-10-12" 38.5411 38.720741 38.154598 38.296135 1684896 37.542316
"2016-10-13" 37.915077 38.611866 37.229179 38.307022 4077956 37.552994
"2016-10-14" 38.421337 38.63364 36.712029 36.722919 2833205 36.000072
"2016-10-17" 36.635818 36.788242 35.547089 35.884594 2688817 35.178246
"2016-10-18" 36.390854 36.390854 35.176918 35.715839 2670998 35.012817
"2016-10-19" 35.857376 36.102341 35.37289 35.917255 2966020 35.210258
"2016-10-20" 35.514427 35.917255 35.187805 35.563419 2623420 34.863388
"2016-10-21" 35.383778 35.612411 34.899292 35.029942 3120512 34.34042
"2016-10-24" 35.019054 35.155144 34.692432 35.089821 2670080 34.39912
"2016-10-25" 35.389221 36.227547 35.176918 35.340229 4644303 34.644596
"2016-10-26" 34.893848 35.106152 34.354927 35.035385 4636588 34.345753
"2016-10-27" 35.002724 37.299946 34.948284 36.156776 5293316 35.445068
"2016-10-28" 36.880783 37.632008 35.846489 35.933586 4229141 35.226276
"2016-10-31" 36.020687 36.260208 35.666847 35.928143 3071097 35.220943
"2016-11-01" 36.271095 36.526947 34.921066 35.400108 2625440 34.7033
"2016-11-02" 35.040829 35.4491 34.463799 34.915623 2293862 34.228352
"2016-11-03" 35.089821 35.285793 34.42025 34.708763 1634563 34.025562
"2016-11-04" 34.795864 34.980946 34.469242 34.480129 2120082 33.80143
"2016-11-07" 35.040829 35.993469 34.790421 35.792053 2661446 35.087524
"2016-11-08" 35.481766 35.661404 34.746868 34.817638 2620297 34.147877
"2016-11-09" 34.425694 36.211212 34.425694 35.770279 2318661 35.082191
"2016-11-10" 35.394665 36.129559 35.394665 35.797497 2091976 35.108887
"2016-11-11" 35.536201 36.102341 35.013611 35.764835 3615951 35.076851
"2016-11-14" 35.797497 36.755581 35.650517 36.695702 3049053 35.989811
"2016-11-15" 37.185631 38.345127 37.060425 37.441483 2527896 36.721241
"2016-11-16" 37.392487 37.931412 37.240067 37.278172 2163435 36.561077
"2016-11-17" 37.588459 37.882416 36.29287 36.418072 1862534 35.717514
"2016-11-18" 36.581383 37.234623 36.44529 36.548721 2396183 35.84565
"2016-11-21" 37.283615 38.323353 37.033207 38.279804 3078445 37.543438
"2016-11-22" 38.361458 38.813282 37.392487 37.849754 2208625 37.121666
"2016-11-23" 37.642895 38.807838 37.588459 38.753403 2248304 38.007931
"2016-11-25" 38.546543 38.829613 38.045727 38.181816 843918 37.447338
"2016-11-28" 38.639084 39.455635 38.165485 38.214481 3012313 37.47937
"2016-11-29" 37.376156 38.900379 37.016876 38.63364 2205870 37.890472
"2016-11-30" 40.321175 40.609692 37.909634 38.149155 5706089 37.415298
"2016-12-01" 38.992924 39.994556 38.769733 39.178009 3520059 38.424366
"2016-12-02" 39.085464 39.292324 38.388676 38.747959 2519997 38.002586
"2016-12-05" 39.335873 40.402832 39.21067 39.64616 3707433 38.883511
"2016-12-06" 39.471966 39.983669 39.395756 39.422974 2225709 38.664619
"2016-12-07" 39.482853 40.043549 39.357647 39.918346 2946548 39.150455
"2016-12-08" 40.13065 40.615131 39.749592 40.495373 2102079 39.716389
"2016-12-09" 40.468155 41.230267 40.435493 40.664127 3227609 39.881893
"2016-12-12" 40.816547 40.821991 37.523136 38.05117 12027206 37.319206
"2016-12-13" 38.366901 38.8405 37.659225 38.590092 5249044 37.847759
"2016-12-14" 38.573761 38.693523 37.299946 37.343494 5299745 36.625141
"2016-12-15" 36.690254 37.550354 36.031574 36.597713 5402617 35.893703
"2016-12-16" 36.249321 36.467068 34.882961 35.421883 9203554 34.740498
"2016-12-19" 35.639629 36.145889 35.193249 35.808384 4063995 35.119556
"2016-12-20" 35.574306 35.998913 34.899292 35.737617 5604687 35.050152
"2016-12-21" 36.374523 37.103973 36.042461 36.505173 3638179 35.802944
"2016-12-22" 36.477955 36.695702 36.151333 36.265652 1573207 35.568027
"2016-12-23" 36.303757 36.543278 36.037018 36.145889 1215176 35.450573
"2016-12-27" 36.418072 36.575939 36.113228 36.51606 955975 35.813622
"2016-12-28" 36.44529 36.59227 35.835602 36.064236 1532977 35.370495
"2016-12-29" 35.966248 36.107784 35.623299 35.721287 1928666 35.034142
"2016-12-30" 35.764835 36.183994 35.410995 35.601524 2290555 34.916676
"2017-01-03" 35.062603 35.797497 34.077301 34.877518 5534881 34.206596
"2017-01-04" 35.002724 35.694065 34.654327 35.487206 2551409 34.804558
"2017-01-05" 35.617855 36.151333 35.127926 35.851933 5193199 35.162273
"2017-01-06" 35.80294 36.08601 35.438213 35.563419 1974959 34.879307
"2017-01-09" 34.948284 35.242245 34.376701 34.387589 2460294 33.726097
"2017-01-10" 34.62711 34.844856 34.099075 34.480129 4374448 33.816864
"2017-01-11" 34.393032 34.540012 33.848667 34.126293 4528389 33.46983
"2017-01-12" 34.414806 34.56723 34.13718 34.262383 2735660 33.603294
"2017-01-13" 34.278713 34.354927 33.794231 33.832336 2371934 33.181526
"2017-01-17" 33.799671 34.071857 33.576485 33.810562 5272006 33.160164
"2017-01-18" 33.576485 34.088188 33.500271 34.039192 3738479 33.384396
"2017-01-19" 34.093632 34.240608 33.826893 34.017422 2203665 33.363052
"2017-01-20" 34.349483 34.458355 33.663582 34.218834 3953959 33.560593
"2017-01-23" 34.011974 34.403919 33.745235 33.979313 3108020 33.325672
"2017-01-24" 34.207947 35.024494 34.158955 34.855743 3156517 34.185246
"2017-01-25" 34.953728 35.187805 34.801308 34.904736 1768664 34.233295
"2017-01-26" 35.155144 35.683178 35.046272 35.530758 3968471 34.847275
"2017-01-27" 35.247684 35.645073 34.877518 34.931953 2971715 34.259987
"2017-01-30" 34.594448 34.779533 33.48394 33.701687 3424903 33.053394
