"Index" "CLOpen" "CLHigh" "CLLow" "CLClose" "CLVolume" "CLAdjusted"
"2013-08-07" 85.110001 86.25 85.110001 86.120003 1009300 69.305939
"2013-08-08" 86.57 86.669998 85.510002 86.349998 706000 69.491043
"2013-08-09" 86.209999 86.279999 85.650002 85.980003 499700 69.193275
"2013-08-12" 85.529999 86.160004 85.279999 86.160004 455800 69.338112
"2013-08-13" 86.400002 86.639999 85.940002 86.389999 701300 69.523232
"2013-08-14" 86.550003 86.610001 85.120003 85.419998 944800 68.742599
"2013-08-15" 85.040001 85.220001 84.110001 84.5 969000 68.002228
"2013-08-16" 84.330002 84.559998 83.970001 84.089996 719500 67.672287
"2013-08-19" 83.900002 84.339996 83.610001 83.970001 559700 67.575699
"2013-08-20" 83.970001 84.800003 83.790001 84.389999 595300 67.913727
"2013-08-21" 83.959999 84.400002 83.300003 83.68 809000 67.342339
"2013-08-22" 83.669998 84.110001 82.919998 83.889999 720400 67.511337
"2013-08-23" 83.830002 84.449997 83.650002 84.290001 489400 67.833229
"2013-08-26" 84.300003 84.419998 83.029999 83.080002 888500 66.859474
"2013-08-27" 82.639999 82.900002 82.260002 82.690002 748700 66.545624
"2013-08-28" 82.540001 82.589996 81.709999 81.970001 750200 65.966187
"2013-08-29" 81.760002 82.75 81.540001 82.410004 559500 66.320274
"2013-08-30" 82.599998 82.889999 82.25 82.699997 933800 66.55365
"2013-09-03" 83.25 83.459999 82.510002 82.720001 917800 66.569763
"2013-09-04" 82.599998 83.370003 82.419998 82.970001 738100 66.770935
"2013-09-05" 82.800003 83.019997 81.970001 82.339996 638700 66.263962
"2013-09-06" 82.419998 82.809998 81.720001 82.330002 561000 66.25589
"2013-09-09" 82.339996 83.379997 82.339996 83.32 646400 67.052589
"2013-09-10" 83.690002 83.989998 83.300003 83.580002 595700 67.261848
"2013-09-11" 83.550003 83.970001 83.019997 83.82 553100 67.454994
"2013-09-12" 83.660004 84.230003 83.599998 84.019997 579300 67.615959
"2013-09-13" 83.980003 84.360001 83.830002 83.910004 682200 67.527412
"2013-09-16" 84.480003 84.949997 84.410004 84.480003 746400 67.986137
"2013-09-17" 84.660004 84.970001 84.260002 84.449997 591600 67.961983
"2013-09-18" 83.790001 84.589996 82.830002 84.419998 2556200 67.937851
"2013-09-19" 84.5 84.5 83.300003 84.080002 1566400 67.66423
"2013-09-20" 83.510002 83.580002 82.459999 82.599998 1830800 66.473183
"2013-09-23" 82.5 83.190002 82 82.830002 742200 66.658287
"2013-09-24" 82.919998 84.199997 82.669998 83.599998 1378600 67.277946
"2013-09-25" 83.860001 84.160004 82.040001 82.169998 1397100 66.127144
"2013-09-26" 82.349998 82.889999 82.290001 82.779999 613900 66.618027
"2013-09-27" 82.580002 82.769997 81.75 82.209999 639800 66.159325
"2013-09-30" 81.839996 82.599998 81.25 81.720001 1221700 65.765007
"2013-10-01" 81.75 82.150002 81.349998 82.139999 928200 66.102989
"2013-10-02" 82.139999 82.699997 81.410004 82.68 1375200 66.537537
"2013-10-03" 82.650002 83.75 81.68 82.690002 1814200 66.545624
"2013-10-04" 82.639999 82.769997 81.459999 81.57 1485900 65.644279
"2013-10-07" 81.440002 82.099998 80.410004 81.620003 1206100 65.684525
"2013-10-08" 81.470001 82.449997 80.199997 81.489998 1330500 65.57991
"2013-10-09" 81.489998 82.839996 81.300003 81.970001 1511500 65.966187
"2013-10-10" 82.769997 83.529999 82.360001 83.510002 822400 67.205498
"2013-10-11" 83.309998 84.32 83.199997 84.309998 615900 67.849327
"2013-10-14" 83.900002 84.559998 83.800003 84.480003 671500 67.986137
"2013-10-15" 84.209999 84.449997 83.669998 83.800003 644700 67.438904
"2013-10-16" 84.190002 85.730003 84.120003 85.68 1297000 68.951843
"2013-10-17" 84.370003 85.349998 83.519997 85.25 1906300 68.605766
"2013-10-18" 85.349998 86 85.220001 85.75 1663300 69.008171
"2013-10-21" 85.580002 85.660004 85.099998 85.5 655100 68.806992
"2013-10-22" 85.919998 87.699997 85.830002 87.389999 1306400 70.327965
"2013-10-23" 86.989998 87.830002 86.989998 87.449997 967900 70.376266
"2013-10-24" 87.300003 88.529999 87.160004 88.389999 1360600 71.132729
"2013-10-25" 88.5 88.970001 88.25 88.639999 1041500 71.333931
"2013-10-28" 87.800003 89.75 87.800003 89.260002 2095400 72.412926
"2013-10-29" 89.480003 90.529999 89.379997 90.510002 1773800 73.426979
"2013-10-30" 90.410004 90.57 89.82 90.139999 2028400 73.126785
"2013-10-31" 90 92 89.389999 90.190002 2732600 73.167366
"2013-11-01" 89.559998 90.5 89.169998 89.610001 1881700 72.696823
"2013-11-04" 89.949997 90.050003 88.790001 89.709999 1156900 72.777969
"2013-11-05" 89.379997 90.57 89.239998 90.160004 1403200 73.143051
"2013-11-06" 90.599998 92.010002 90.150002 91.5 1594300 74.230133
"2013-11-07" 91.639999 92.190002 90.349998 90.5 1069500 73.418869
"2013-11-08" 90.25 90.449997 89.269997 89.879997 1459200 72.915886
"2013-11-11" 89.800003 90.639999 89.769997 90.239998 927200 73.207909
"2013-11-12" 90 91.120003 89.910004 91.040001 972300 73.856934
"2013-11-13" 90.629997 92.489998 90.629997 92.419998 1246100 74.976486
"2013-11-14" 92.07 92.989998 92.040001 92.940002 1026200 75.398338
"2013-11-15" 92.75 93.610001 92.699997 93.599998 1383800 75.933746
"2013-11-18" 93.800003 93.800003 92.440002 92.620003 1588100 75.138733
"2013-11-19" 92.290001 92.699997 92.029999 92.080002 876500 74.700645
"2013-11-20" 92 93.010002 92 92.510002 730000 75.049507
"2013-11-21" 92.889999 94.110001 92.690002 93.910004 1190900 76.185257
"2013-11-22" 93.809998 94.050003 93.370003 93.699997 954100 76.014893
"2013-11-25" 92.639999 93.209999 92.220001 92.639999 1367200 75.154953
"2013-11-26" 92.589996 93.470001 92.480003 93.010002 1258700 75.455124
"2013-11-27" 93.209999 93.370003 92.489998 93.160004 678100 75.576813
"2013-11-29" 93.470001 93.760002 93.040001 93.169998 287800 75.584923
"2013-12-02" 93.43 93.43 92.339996 92.529999 1056000 75.065727
"2013-12-03" 92.32 93.309998 92.260002 93.290001 804800 75.682266
"2013-12-04" 92.730003 93.989998 92.07 93.830002 2015500 76.120354
"2013-12-05" 93.449997 93.599998 92.580002 92.949997 1562600 75.406425
"2013-12-06" 93.610001 95.900002 93.519997 95.830002 1725700 77.742882
"2013-12-09" 95.860001 96.760002 95.489998 95.779999 1617300 77.702301
"2013-12-10" 95.669998 95.690002 94.099998 94.510002 1249000 76.672005
"2013-12-11" 94.739998 95.629997 94.43 94.599998 754000 76.745033
"2013-12-12" 94.790001 95.129997 93.199997 93.309998 1396700 75.698502
"2013-12-13" 93.589996 93.669998 92.940002 93.25 579200 75.649841
"2013-12-16" 93.540001 94.25 93 93.339996 775300 75.722839
"2013-12-17" 93.190002 93.279999 91.540001 92.239998 979600 74.830467
"2013-12-18" 92.290001 93.43 91.559998 93.400002 1572300 75.771507
"2013-12-19" 93.379997 93.5 92.239998 92.540001 884400 75.073845
"2013-12-20" 92.730003 93.190002 92.510002 92.959999 1146500 75.414566
"2013-12-23" 93.169998 93.419998 92.269997 92.489998 805400 75.033257
"2013-12-24" 92.75 93.110001 92.389999 92.660004 333500 75.171181
"2013-12-26" 93.029999 93.029999 92.379997 92.690002 407200 75.195534
"2013-12-27" 93.099998 93.5 93 93.279999 493500 75.674171
"2013-12-30" 92.959999 93.779999 92.809998 93.699997 638300 76.014893
"2013-12-31" 93.760002 93.849998 92.449997 92.760002 899400 75.252296
"2014-01-02" 92.75 92.75 90.650002 91.160004 1353300 73.9543
"2014-01-03" 91.720001 91.75 90.809998 91.489998 837000 74.222
"2014-01-06" 91.879997 92.169998 90.730003 91.110001 907900 73.913742
"2014-01-07" 91.540001 91.760002 90.290001 90.489998 1658100 73.410767
"2014-01-08" 89.550003 89.720001 88.699997 88.989998 2797100 72.193855
"2014-01-09" 89.290001 89.790001 88.879997 89.129997 1777000 72.307411
"2014-01-10" 89.349998 89.739998 89.089996 89.279999 1107700 72.429123
"2014-01-13" 89.25 90.029999 88.610001 89.099998 1577200 72.283096
"2014-01-14" 89.519997 89.709999 88.599998 89.669998 1188500 72.745522
"2014-01-15" 89.669998 89.989998 89.120003 89.68 1273300 72.753609
"2014-01-16" 89.470001 90.239998 89.099998 90.120003 1395600 73.110611
"2014-01-17" 90 90.190002 89.410004 89.970001 2565700 72.988884
"2014-01-21" 90.589996 91.019997 89.800003 90.110001 1391700 73.102455
"2014-01-22" 90.260002 90.720001 89.330002 89.900002 1075400 72.932106
"2014-01-23" 89.279999 89.650002 88.779999 89.25 870600 72.4048
"2014-01-24" 89.440002 91.410004 88.599998 88.830002 2419500 72.064072
"2014-01-27" 88.169998 88.389999 87.360001 87.449997 1553400 71.516129
"2014-01-28" 87.449997 88.900002 87.309998 88.400002 1030800 72.293037
"2014-01-29" 87.599998 87.620003 86.339996 87.080002 1589400 71.213547
"2014-01-30" 88.120003 88.139999 87.360001 87.470001 1076200 71.532524
"2014-01-31" 86.629997 88.57 86.410004 88.269997 1814500 72.186729
"2014-02-03" 88.510002 88.660004 86.07 86.360001 2652800 70.624733
"2014-02-04" 86.309998 86.900002 84.389999 85.809998 2844400 70.174965
"2014-02-05" 84.620003 85.129997 83.699997 84.559998 2126800 69.15271
"2014-02-06" 84.580002 85.150002 84.169998 85.059998 1110900 69.561607
"2014-02-07" 85.330002 85.68 85.040001 85.629997 1014700 70.027748
"2014-02-10" 85.440002 86.120003 85.120003 86.120003 1190700 70.428474
"2014-02-11" 86.230003 87.089996 85.949997 86.830002 1194200 71.009109
"2014-02-12" 86.919998 87.220001 86.339996 86.540001 786900 70.771965
"2014-02-13" 86.07 87.290001 86.07 86.959999 761100 71.11541
"2014-02-14" 86.940002 88.57 86.779999 88.110001 1010700 72.055885
"2014-02-18" 88.07 88.120003 86.980003 87.349998 1065100 71.434341
"2014-02-19" 87.099998 87.57 86.660004 86.870003 798400 71.041817
"2014-02-20" 86.989998 87.830002 86.830002 86.949997 1260200 71.107231
"2014-02-21" 87.279999 87.790001 86.980003 87.010002 879800 71.156311
"2014-02-24" 86.830002 87.760002 86.75 87.059998 970200 71.197189
"2014-02-25" 87.239998 87.599998 86.699997 86.809998 1231200 70.992752
"2014-02-26" 87.279999 87.400002 86.300003 86.470001 1059900 70.714699
"2014-02-27" 86.209999 86.910004 85.889999 86.769997 980100 70.96003
"2014-02-28" 86.800003 87.720001 86.5 87.279999 1036000 71.377106
"2014-03-03" 86.610001 86.720001 86.059998 86.660004 1136200 70.870102
"2014-03-04" 86.980003 87.650002 86.690002 87.559998 1390500 71.606094
"2014-03-05" 87.269997 87.410004 86.410004 86.559998 949500 70.788292
"2014-03-06" 86.540001 87.129997 86.410004 86.629997 785000 70.845535
"2014-03-07" 86.739998 86.949997 86.129997 86.440002 844800 70.69017
"2014-03-10" 86.419998 86.870003 86.32 86.709999 670500 70.910965
"2014-03-11" 86.940002 87.230003 86.480003 86.580002 604000 70.804657
"2014-03-12" 86.129997 86.910004 86.120003 86.790001 702600 70.976402
"2014-03-13" 86.980003 87.940002 86.769997 86.82 1076500 71.000938
"2014-03-14" 86.739998 87.489998 86.629997 87.370003 1008800 71.450714
"2014-03-17" 87.580002 88.040001 87.510002 87.830002 578400 71.826897
"2014-03-18" 87.839996 88.550003 87.809998 88.230003 614300 72.154007
"2014-03-19" 88.18 88.480003 86.980003 87.279999 582000 71.377106
"2014-03-20" 87.25 87.650002 87.029999 87.370003 562400 71.450714
"2014-03-21" 87.940002 88.57 87.470001 87.540001 1533000 71.589737
"2014-03-24" 87.940002 88.559998 87.620003 88.029999 963600 71.990479
"2014-03-25" 88.360001 88.379997 87.169998 87.25 1228300 71.352562
"2014-03-26" 87.550003 88.199997 87.309998 87.900002 1277400 71.884132
"2014-03-27" 87.980003 90.400002 87.800003 88.050003 1700800 72.006836
"2014-03-28" 88.330002 88.370003 87.860001 88.089996 904700 72.039536
"2014-03-31" 88.309998 88.489998 87.260002 88.010002 1406500 71.974106
"2014-04-01" 87.980003 87.980003 86.940002 87.910004 1036100 71.892326
"2014-04-02" 87.720001 88.519997 87.43 87.889999 904200 71.875969
"2014-04-03" 88.160004 88.339996 87.629997 88.25 1048500 72.170372
"2014-04-04" 88.580002 89.099998 88.32 88.489998 1037200 72.366638
"2014-04-07" 88.599998 90.099998 88.599998 88.790001 1999000 72.611984
"2014-04-08" 88.739998 89.779999 88.389999 89.739998 1204200 73.388863
"2014-04-09" 89.93 90.43 89.129997 89.260002 1486500 72.996361
"2014-04-10" 89.32 90.300003 88.849998 88.870003 1462100 72.677437
"2014-04-11" 88.739998 89.529999 88.120003 88.239998 1101500 72.162186
"2014-04-14" 88.540001 89.139999 88.489998 88.919998 883900 72.718277
"2014-04-15" 89.199997 90.050003 89.019997 89.879997 1175800 73.503387
"2014-04-16" 90.080002 90.879997 89.889999 90.510002 918100 74.018593
"2014-04-17" 90.290001 90.910004 89.970001 90.839996 996000 74.288467
"2014-04-21" 90.040001 90.379997 89.550003 90.019997 951400 74.197784
"2014-04-22" 89.940002 90.089996 88.849998 88.970001 1278300 73.332344
"2014-04-23" 89 89.389999 88.75 88.989998 842100 73.348831
"2014-04-24" 89.129997 89.529999 88.910004 89.120003 908100 73.455994
"2014-04-25" 89 90.160004 88.980003 90.029999 1070400 74.206039
"2014-04-28" 90.169998 91.800003 90.169998 91.57 1654700 75.47538
"2014-04-29" 91.739998 92.419998 90.940002 91.129997 1084300 75.112709
"2014-04-30" 91.160004 91.559998 90.519997 90.699997 1837900 74.758293
"2014-05-01" 88.690002 89.989998 87.5 89.400002 2376000 73.686783
"2014-05-02" 89.339996 90.32 88.339996 89.580002 1864200 73.835129
"2014-05-05" 88.690002 88.839996 87 87.309998 3502100 71.964127
"2014-05-06" 87.309998 88 86.559998 87.349998 2246100 71.997063
"2014-05-07" 87.480003 88.269997 87.360001 87.870003 1358400 72.425697
"2014-05-08" 87.739998 88.110001 87.459999 88.010002 1254600 72.541084
"2014-05-09" 88.18 88.620003 87.93 88.510002 1051500 72.953209
"2014-05-12" 88.639999 88.639999 87.760002 88.199997 1422000 72.69767
"2014-05-13" 88.449997 88.959999 88.139999 88.93 1023100 73.299377
"2014-05-14" 88.82 89.790001 88.82 89.129997 1275600 73.464211
"2014-05-15" 88.830002 89.169998 88.239998 88.349998 866100 72.821327
"2014-05-16" 88.449997 88.870003 88.190002 88.650002 659400 73.068611
"2014-05-19" 88.400002 88.620003 88.080002 88.360001 623700 72.829567
"2014-05-20" 88.360001 88.919998 87.93 88.360001 787300 72.829567
"2014-05-21" 88.510002 88.699997 87.970001 88.589996 565900 73.019142
"2014-05-22" 88.360001 88.639999 87.839996 88.059998 729900 72.582306
"2014-05-23" 88.279999 88.620003 88.07 88.330002 687400 72.804832
"2014-05-27" 88.410004 88.5 88.019997 88.239998 535100 72.730637
"2014-05-28" 88.389999 88.800003 88.139999 88.470001 688000 72.920242
"2014-05-29" 88.610001 89.519997 88.5 89.480003 819300 73.752693
"2014-05-30" 89.239998 89.830002 89.239998 89.620003 921100 73.868095
"2014-06-02" 89.470001 89.699997 88.620003 88.860001 815400 73.241684
"2014-06-03" 88.93 88.980003 88.120003 88.5 962200 72.944969
"2014-06-04" 88.440002 89 88.25 88.970001 995700 73.332344
"2014-06-05" 89.309998 89.449997 88.779999 89.43 636000 73.711502
"2014-06-06" 89.379997 89.699997 89.18 89.5 536100 73.76918
"2014-06-09" 89.230003 93.050003 89.190002 92.660004 4837200 76.373802
"2014-06-10" 92.849998 93.43 91.209999 91.690002 2105900 75.574287
"2014-06-11" 91.589996 91.760002 90.43 91.230003 1044800 75.195137
"2014-06-12" 91.150002 91.209999 89.959999 90.400002 1053500 74.511002
"2014-06-13" 90.400002 90.730003 89.900002 90.07 823200 74.238991
"2014-06-16" 89.849998 90.599998 89.849998 90.139999 740500 74.296692
"2014-06-17" 90.25 90.669998 89.900002 90.57 907200 74.651123
"2014-06-18" 90.129997 91.330002 90.029999 91.279999 715900 75.236336
"2014-06-19" 91.43 92.150002 91.360001 92.110001 754600 75.920456
"2014-06-20" 92.160004 92.230003 91.599998 91.709999 854500 75.590759
"2014-06-23" 91.849998 91.989998 91.139999 91.339996 719200 75.285805
"2014-06-24" 91.230003 91.730003 91.010002 91.480003 600800 75.401184
"2014-06-25" 91.150002 91.529999 90.93 91.279999 606300 75.236336
"2014-06-26" 91.230003 91.330002 90.529999 91.120003 758900 75.104454
"2014-06-27" 91 91.839996 90.839996 91.699997 651900 75.582512
"2014-06-30" 91.510002 92.25 91.199997 91.400002 710400 75.335236
"2014-07-01" 91.160004 91.5 90.080002 91.260002 954200 75.219833
"2014-07-02" 91.349998 91.760002 91.260002 91.709999 615200 75.590759
"2014-07-03" 91.830002 92.25 91.599998 91.900002 551400 75.747383
"2014-07-07" 91.779999 92.290001 91.690002 92.120003 522600 75.92868
"2014-07-08" 92.25 92.739998 92.010002 92.07 800700 75.887497
"2014-07-09" 92.239998 92.949997 92.07 92.809998 621800 76.497429
"2014-07-10" 92.339996 93.309998 92.220001 93.029999 746100 76.678749
"2014-07-11" 92.889999 93.089996 92.599998 92.769997 563600 76.464455
"2014-07-14" 93.059998 93.480003 92.75 93.129997 644800 76.761162
"2014-07-15" 93.150002 93.339996 92.269997 92.489998 1191000 76.23365
"2014-07-16" 92.709999 92.93 92.459999 92.629997 710300 76.349045
"2014-07-17" 92.639999 92.739998 92.029999 92.040001 659500 75.862747
"2014-07-18" 92 92.269997 91.57 92.25 1094200 76.035843
"2014-07-21" 91.099998 91.160004 90.470001 90.910004 1132500 75.537292
"2014-07-22" 90.860001 90.959999 90.279999 90.339996 862000 75.063698
"2014-07-23" 90.220001 90.489998 89.870003 90.18 753200 74.93074
"2014-07-24" 90.470001 90.660004 90.260002 90.540001 738000 75.229874
"2014-07-25" 90.370003 90.559998 89.339996 89.480003 735200 74.349091
"2014-07-28" 89.419998 89.93 89.029999 89.379997 711800 74.266037
"2014-07-29" 89.620003 89.879997 88.639999 88.669998 923200 73.676094
"2014-07-30" 88.900002 89.190002 87.809998 88.050003 1170700 73.160934
"2014-07-31" 87.75 88.089996 86.610001 86.870003 1487800 72.180466
"2014-08-01" 87.290001 89.849998 87.290001 89.199997 2561300 74.11647
"2014-08-04" 88.949997 88.989998 86.309998 86.389999 2182100 71.781609
"2014-08-05" 86.440002 87.209999 86.029999 86.480003 1207400 71.856415
"2014-08-06" 86.489998 88.18 86.309998 88.110001 1284600 73.210785
"2014-08-07" 88.099998 88.290001 87.120003 87.239998 888700 72.487892
"2014-08-08" 87.160004 88.309998 87.139999 88.25 920600 73.327103
"2014-08-11" 88.410004 89.190002 88.25 89.010002 1023800 73.95858
"2014-08-12" 88.620003 89.080002 88.330002 88.489998 640100 73.526512
"2014-08-13" 88.879997 88.959999 88.199997 88.510002 547400 73.543144
"2014-08-14" 88.510002 88.82 88.129997 88.480003 577300 73.518204
"2014-08-15" 88.720001 88.860001 87.919998 88.440002 940500 73.484978
"2014-08-18" 88.459999 89.379997 88.459999 88.93 585900 73.89212
"2014-08-19" 88.870003 89.099998 88.620003 88.989998 678500 73.941971
"2014-08-20" 89 89.260002 88.650002 88.940002 482600 73.900414
"2014-08-21" 89.029999 89.550003 88.839996 89.419998 586300 74.299255
"2014-08-22" 89.419998 89.709999 89.07 89.209999 516800 74.124779
"2014-08-25" 89.489998 89.489998 88.889999 89.059998 614400 74.000122
"2014-08-26" 89.059998 89.339996 88.889999 88.940002 528800 73.900414
"2014-08-27" 88.940002 89.209999 88.720001 88.879997 815400 73.850586
"2014-08-28" 88.849998 88.940002 88.309998 88.650002 737500 73.65947
"2014-08-29" 88.809998 88.900002 88.18 88.599998 803600 73.617935
"2014-09-02" 88.650002 89.07 88.230003 88.660004 770300 73.667793
"2014-09-03" 88.660004 89.190002 88.629997 88.739998 682000 73.73423
"2014-09-04" 88.739998 89.400002 88.650002 88.809998 994200 73.792397
"2014-09-05" 88.970001 89.809998 88.610001 89.809998 866600 74.623299
"2014-09-08" 89.43 89.779999 89.089996 89.290001 631100 74.191231
"2014-09-09" 89.050003 89.550003 88.690002 89.5 849000 74.365715
"2014-09-10" 89.5 90.080002 89.160004 89.940002 777300 74.731331
"2014-09-11" 89.940002 90.260002 89.620003 90.080002 749800 74.847656
"2014-09-12" 89.730003 89.989998 88.709999 88.980003 1075900 73.93367
"2014-09-15" 89.110001 89.639999 88.989998 89.489998 480400 74.357414
"2014-09-16" 89.769997 90.620003 89.010002 90.18 685100 74.93074
"2014-09-17" 90.040001 90.269997 89.400002 89.82 690700 74.631615
"2014-09-18" 89.959999 90.220001 89.370003 89.900002 545900 74.698082
"2014-09-19" 90.440002 90.690002 90 90.57 1090500 75.254799
"2014-09-22" 94.800003 98.309998 94.129997 97.230003 8863700 80.788605
"2014-09-23" 94.510002 95.910004 94.160004 94.849998 3522900 78.811073
"2014-09-24" 94.629997 95.900002 94.599998 95.540001 1411700 79.384377
"2014-09-25" 95.160004 95.730003 94.769997 95.139999 1210800 79.052017
"2014-09-26" 95.199997 95.900002 94.980003 95.639999 932800 79.467476
"2014-09-29" 94.970001 96.339996 94.790001 96.269997 1330200 79.990921
"2014-09-30" 95.989998 96.300003 95.75 96.040001 1144400 79.799835
"2014-10-01" 96 96 95.190002 95.459999 1297400 79.317917
"2014-10-02" 95.809998 96.209999 95.279999 95.959999 1013800 79.733368
"2014-10-03" 96.379997 96.709999 96.199997 96.470001 1375900 80.15712
"2014-10-06" 97 97.029999 95.980003 96.379997 644900 80.082329
"2014-10-07" 96.300003 97.459999 96.160004 96.660004 1397900 80.314987
"2014-10-08" 96.970001 98.889999 96.75 98.760002 1342600 82.059898
"2014-10-09" 98.5 99.089996 97.32 97.459999 810800 80.979729
"2014-10-10" 97.769997 98.139999 97.059998 97.089996 883600 80.672295
"2014-10-13" 97.089996 97.300003 95.860001 95.919998 880100 79.700119
"2014-10-14" 96.040001 97.18 95.279999 97.029999 1145500 80.622444
"2014-10-15" 96.589996 97.540001 95.489998 97.239998 1435400 80.796906
"2014-10-16" 96.089996 96.93 95.57 96.129997 1154900 79.874596
"2014-10-17" 96.529999 96.660004 95.699997 96.300003 1392900 80.015892
"2014-10-20" 96.199997 97.779999 96.199997 97.730003 1140600 81.204071
"2014-10-21" 97.980003 99.599998 97.150002 98.800003 907200 82.093132
"2014-10-22" 98.690002 99.529999 98.690002 99.050003 822300 82.300842
"2014-10-23" 99.57 99.57 98.370003 98.43 1091000 81.785706
"2014-10-24" 98.849998 99.809998 98.610001 99.470001 651700 82.649834
"2014-10-27" 99.059998 99.5 98.330002 98.370003 829300 82.348465
"2014-10-28" 98.650002 98.900002 97.510002 97.800003 1230200 81.871284
"2014-10-29" 97.860001 98.230003 97.010002 97.730003 1362400 81.812714
"2014-10-30" 98.080002 98.629997 97.339996 98.599998 898100 82.541008
"2014-10-31" 100 100 98.400002 99.5 1092400 83.294411
"2014-11-03" 99.980003 100.470001 98.860001 99.830002 1205100 83.570656
"2014-11-04" 99.589996 102.18 99.589996 100.93 1241800 84.491524
"2014-11-05" 101.5 101.669998 100.370003 100.730003 880500 84.324074
"2014-11-06" 101 101.209999 100.129997 100.360001 1180400 84.014359
"2014-11-07" 100.269997 101 99.910004 100.790001 826000 84.374306
"2014-11-10" 101 101.690002 100.580002 101.669998 906500 85.110992
"2014-11-11" 101.419998 101.980003 100.900002 101.349998 968000 84.843102
"2014-11-12" 101.43 101.639999 101.110001 101.519997 812500 84.985435
"2014-11-13" 101.900002 102.239998 101.589996 101.910004 938200 85.311897
"2014-11-14" 101.629997 101.760002 99.730003 100.120003 1291900 83.813408
"2014-11-17" 100.059998 101.129997 99.830002 101.019997 1000400 84.566856
"2014-11-18" 101.019997 101.220001 100.129997 100.769997 953400 84.357567
"2014-11-19" 101 101 100.199997 100.800003 941000 84.382683
"2014-11-20" 100.849998 100.959999 100.150002 100.239998 797400 83.913887
"2014-11-21" 100.709999 100.849998 99.5 99.709999 1302500 83.470222
"2014-11-24" 99.989998 100.010002 99.160004 99.339996 1234100 83.160484
"2014-11-25" 99.339996 99.919998 99.129997 99.779999 1581700 83.528816
"2014-11-26" 99.5 99.949997 99.300003 99.900002 782300 83.629265
"2014-11-28" 100.470001 102.290001 100.400002 101.620003 651600 85.06913
"2014-12-01" 100.279999 102.199997 100.279999 101.300003 1100500 84.801239
"2014-12-02" 101.120003 101.419998 100.309998 100.529999 1456900 84.156647
"2014-12-03" 100.379997 100.419998 97.849998 99.18 2701500 83.026527
"2014-12-04" 99.540001 99.910004 98.290001 99.610001 2177500 83.386513
"2014-12-05" 99.599998 99.720001 98.300003 98.860001 1629400 82.758652
"2014-12-08" 99 99.879997 98.699997 99.459999 1246100 83.260933
"2014-12-09" 99.010002 99.580002 98.709999 99.120003 981600 82.976288
"2014-12-10" 99.459999 100.190002 99.029999 99.489998 1091800 83.286049
"2014-12-11" 99.650002 101.349998 99.650002 100.919998 968200 84.483147
"2014-12-12" 100.239998 101.309998 99.43 99.470001 1111100 83.269318
"2014-12-15" 99.610001 100.309998 99.099998 99.620003 704400 83.394867
"2014-12-16" 99.629997 101.040001 98.800003 100.120003 1187200 83.813408
"2014-12-17" 100.559998 102.110001 100.120003 102 1161400 85.387253
"2014-12-18" 102.800003 103.830002 102.120003 103.82 1040800 86.910812
"2014-12-19" 104.160004 104.599998 103.650002 104.410004 1352500 87.404732
"2014-12-22" 104.25 104.720001 103.699997 104.279999 917300 87.295898
"2014-12-23" 104.68 106.230003 104.139999 106.080002 798800 88.802734
"2014-12-24" 106.150002 106.360001 105.43 105.459999 358000 88.283707
"2014-12-26" 105.360001 105.980003 105.230003 105.650002 268100 88.442772
"2014-12-29" 105.25 105.980003 105.150002 105.459999 379400 88.283707
"2014-12-30" 105.190002 105.910004 105.190002 105.580002 500100 88.384163
"2014-12-31" 105.730003 106.059998 104.139999 104.209999 599200 87.237289
"2015-01-02" 103.959999 104.220001 102.949997 103.870003 858900 86.952667
"2015-01-05" 103.809998 104.900002 103.199997 103.889999 1307400 86.969414
"2015-01-06" 104.349998 105.5 103.830002 104.330002 1524600 87.337753
"2015-01-07" 104.470001 106.540001 104.339996 106.120003 1226500 88.836227
"2015-01-08" 106.239998 107.449997 106.169998 107.309998 1647200 89.83239
"2015-01-09" 107.25 107.529999 106.190002 106.620003 753900 89.254791
"2015-01-12" 106.940002 107.099998 105.870003 106.360001 919400 89.037117
"2015-01-13" 106.910004 107.889999 106.099998 106.779999 817400 89.388718
"2015-01-14" 105.68 107.019997 105.459999 106.949997 709600 89.531029
"2015-01-15" 107.790001 108.970001 107.080002 107.389999 1173700 89.899345
"2015-01-16" 107.209999 109.230003 107.209999 109.080002 958700 91.314125
"2015-01-20" 109.5 109.940002 107.730003 108.599998 1439600 90.912292
"2015-01-21" 108.519997 109.599998 107.910004 108.82 1376300 91.096474
"2015-01-22" 109.129997 110.160004 108.510002 110.110001 1193000 92.176376
"2015-01-23" 109.870003 109.959999 107.919998 108.400002 1645200 90.744881
"2015-01-26" 107.779999 108.290001 107.349998 108.150002 1273600 91.157898
"2015-01-27" 107.400002 108.279999 106.589996 108 882100 91.031448
"2015-01-28" 108.559998 108.809998 106.919998 107.099998 1143800 90.272873
"2015-01-29" 107.690002 108.839996 107.230003 108.650002 1308900 91.57933
"2015-01-30" 108.519997 108.629997 106.599998 106.709999 1672500 89.944115
"2015-02-02" 106.629997 107.879997 106 107.830002 889900 90.888168
"2015-02-03" 108.110001 108.43 106.910004 107.690002 1920900 90.770157
"2015-02-04" 111.669998 112.440002 108 109.610001 2328800 92.388489
"2015-02-05" 109.43 110.110001 107.57 108.050003 1825700 91.073586
"2015-02-06" 107.540001 108.199997 106.290001 106.93 1250400 90.129562
