"Index" "SNOpen" "SNHigh" "SNLow" "SNClose" "SNVolume" "SNAdjusted"
"2016-08-12" 63.310001 63.900002 62.799999 63.27 1354269 61.628887
"2016-08-15" 63.630001 64.400002 63.560001 64.080002 818860 62.417877
"2016-08-16" 63.900002 64.010002 63.330002 63.77 747803 62.115921
"2016-08-17" 63.59 64.254997 63.130001 64.209999 1047190 62.544502
"2016-08-18" 64.349998 65.360001 63.889999 64.370003 777438 62.700359
"2016-08-19" 64.309998 64.860001 63.93 64.419998 812469 62.749065
"2016-08-22" 64.199997 64.419998 63.5 64.040001 626428 62.378922
"2016-08-23" 64.459999 64.599998 64.126999 64.449997 751897 62.778275
"2016-08-24" 64.269997 65.32 64.269997 64.599998 1185025 62.924393
"2016-08-25" 64.739998 64.919998 63.709999 64.080002 680501 62.417877
"2016-08-26" 64.330002 64.330002 63.099998 63.369999 655498 61.726295
"2016-08-29" 63.290001 63.82 63.290001 63.59 469450 62.185921
"2016-08-30" 63.580002 63.970001 63.060001 63.32 496414 61.921883
"2016-08-31" 63.18 63.57 62.98 63.369999 598073 61.970776
"2016-09-01" 63.560001 63.970001 63 63.580002 509871 62.17614
"2016-09-02" 63.959999 64.18 63.560001 63.830002 372619 62.420624
"2016-09-06" 64.029999 64.125 62.860001 63.18 947520 61.784969
"2016-09-07" 62.91 63.400002 62.82 63.330002 711601 61.93166
"2016-09-08" 62.970001 63.654999 62.43 63.529999 1536295 62.127247
"2016-09-09" 63.380001 63.5 61.720001 61.830002 1475508 60.464779
"2016-09-12" 61.75 63.009998 61.505001 62.880001 874018 61.4916
"2016-09-13" 62.5 62.990002 60.84 61.380001 984223 60.024719
"2016-09-14" 61.18 62.290001 61.18 61.5 623796 60.142071
"2016-09-15" 61.52 62.369999 60.919998 62.139999 775621 60.767929
"2016-09-16" 61.639999 61.639999 59.779999 59.880001 1901127 58.557838
"2016-09-19" 59.970001 60.43 59.82 60.110001 943962 58.782761
"2016-09-20" 60.450001 60.580002 59.66 59.669998 844979 58.352474
"2016-09-21" 60 60 59.32 59.82 1099116 58.499161
"2016-09-22" 59.990002 61.695 59.910099 61.509998 1341512 60.151848
"2016-09-23" 61.639999 62.259998 61.41 61.639999 524813 60.278973
"2016-09-26" 61.150002 62.130001 61.07 62.099998 770530 60.728817
"2016-09-27" 61.09 62.255001 60.41 62 1843430 60.631031
"2016-09-28" 62.130001 62.720001 61.759998 62.630001 952372 61.24712
"2016-09-29" 62.610001 64.870003 61.84 63.939999 1617156 62.528187
"2016-09-30" 64 64.239998 63.384998 63.490002 1029550 62.088127
"2016-10-03" 63.349998 64.25 63.09 64.120003 1084931 62.70422
"2016-10-04" 63.93 65.709999 63.290001 63.599998 1118295 62.195694
"2016-10-05" 63.349998 64.330002 63.189999 63.779999 762946 62.371719
"2016-10-06" 63.889999 64.010002 63.279999 63.5 590770 62.0979
"2016-10-07" 63.5 63.5 62.029999 62.380001 768691 61.002636
"2016-10-10" 62.810001 62.889999 62.049999 62.27 530267 60.895069
"2016-10-11" 62.279999 62.77 61.619999 62.139999 827882 60.767929
"2016-10-12" 61.959999 62.290001 61.150002 62.18 864929 60.807053
"2016-10-13" 61.830002 61.990002 60.630001 61.77 726022 60.406105
"2016-10-14" 62 62.369999 61.119999 61.279999 748983 59.926926
"2016-10-17" 61.150002 61.900002 60.900002 61.5 760538 60.142071
"2016-10-18" 61.869999 62.060001 61.380001 61.689999 464699 60.327869
"2016-10-19" 61.880001 62.279999 61.650002 61.889999 432908 60.523453
"2016-10-20" 61.880001 62.619999 61.264999 62.509998 1070362 61.129761
"2016-10-21" 62.029999 66.900002 62.029999 65.989998 3452787 64.532928
"2016-10-24" 66.309998 66.459999 65.239998 66.099998 1460639 64.640503
"2016-10-25" 65.82 66.209999 65.07 65.190002 979575 63.750587
"2016-10-26" 65.129997 66.32 64.559998 65.889999 1332235 64.435135
"2016-10-27" 65.839996 66.300003 63.650002 63.740002 2003981 62.332607
"2016-10-28" 63.880001 64.110001 63.189999 63.560001 1151811 62.156586
"2016-10-31" 63.529999 64.519997 63.529999 64.360001 876144 62.938923
"2016-11-01" 64.68 64.68 62.84 63.990002 1447583 62.577084
"2016-11-02" 63.779999 64.379997 62.73 63.540001 1055687 62.13702
"2016-11-03" 63.5 65.689903 63.5 64.739998 1492562 63.310528
"2016-11-04" 65 66.050003 64.540001 64.839996 1615251 63.408314
"2016-11-07" 68.449997 68.489998 64.550003 65.43 2648423 63.985302
"2016-11-08" 65.809998 65.989998 65.089996 65.199997 1762921 63.760361
"2016-11-09" 64.099998 65.860001 63.43 65.5 1830995 64.053749
"2016-11-10" 65.419998 67.370003 65.029999 67.010002 1924071 65.530403
"2016-11-11" 66.989998 68.540001 65.660004 68.470001 1324583 66.958168
"2016-11-14" 68.470001 73.709999 68.470001 73.699997 3423521 72.072678
"2016-11-15" 73.489998 73.609901 70.519997 70.629997 2175329 69.070473
"2016-11-16" 70.800003 71.839996 70.5 71.669998 909166 70.087502
"2016-11-17" 71.480003 72.18 70.879997 71.190002 1200098 69.618111
"2016-11-18" 71.160004 71.199997 69.580002 69.650002 1262439 68.112114
"2016-11-21" 69.690002 70.264999 69.199997 69.470001 1208042 67.936089
"2016-11-22" 69.720001 69.720001 68.949997 69.330002 1748595 67.799171
"2016-11-23" 69.300003 70.32 69.300003 70.139999 781874 68.591293
"2016-11-25" 70.129997 70.699997 69.240402 70.5 209555 68.943344
"2016-11-28" 70.220001 70.449997 69 69.019997 788651 67.736221
"2016-11-29" 68.739998 70.139999 68.650002 70.059998 1132706 68.756882
"2016-11-30" 70.129997 70.300003 69 69.260002 847331 67.971764
"2016-12-01" 69.190002 69.970001 68.57 69.690002 854046 68.393768
"2016-12-02" 69.449997 69.970001 68.080002 68.470001 773260 67.196457
"2016-12-05" 68.910004 70.949898 68.43 69.199997 1437267 67.912872
"2016-12-06" 69.25 70.400002 68.220001 70.360001 1062890 69.0513
"2016-12-07" 69.949997 72.510002 69.790001 72.169998 1174675 70.827629
"2016-12-08" 72.25 73.190002 72.139999 72.940002 906345 71.583313
"2016-12-09" 72.93 72.93 70.870003 71.720001 1036430 70.386009
"2016-12-12" 71.440002 72.360001 69.43 70.419998 1371073 69.110191
"2016-12-13" 70.93 71.690002 70.599998 71.220001 1276948 69.895309
"2016-12-14" 71.25 72.57 71.150002 71.540001 869949 70.209358
"2016-12-15" 71.400002 71.550003 70.410004 70.459999 1380873 69.149429
"2016-12-16" 70.5 71.290001 70.010002 70.300003 1926554 68.992416
"2016-12-19" 70.230003 70.800003 70.190002 70.75 759131 69.434044
"2016-12-20" 71.089996 73.160004 70.620003 72.68 1400395 71.328148
"2016-12-21" 72.379997 72.839996 71.790001 72.129997 866924 70.788376
"2016-12-22" 72.290001 72.779999 71.800003 72.599998 675846 71.249634
"2016-12-23" 72.690002 72.970001 72.290001 72.510002 586017 71.161316
"2016-12-27" 72.589996 73.019997 72.339996 72.730003 736008 71.37722
"2016-12-28" 72.980003 73.029999 71.980003 72.029999 273021 70.690247
"2016-12-29" 71.879997 72.389999 71.540001 71.790001 398377 70.454697
"2016-12-30" 72.239998 72.290001 70.75 71.370003 647296 70.042511
"2017-01-03" 71.5 72.809998 71.290001 72.370003 786825 71.023918
"2017-01-04" 72.410004 74.860001 72.400002 74.489998 1577680 73.104469
"2017-01-05" 74 74.730003 73.650002 74.68 1021818 73.290955
"2017-01-06" 74.970001 75.370003 74.089996 74.379997 739059 72.996529
"2017-01-09" 74.110001 74.949997 73.760002 74.760002 847015 73.369453
"2017-01-10" 74.510002 75.470001 73.870003 74.290001 869461 72.908195
"2017-01-11" 74.339996 74.669998 73.68 74.410004 604761 73.025978
"2017-01-12" 74.099998 75.800003 74.099998 75.400002 617115 73.997559
"2017-01-13" 75.279999 75.839996 74.959999 75.290001 611048 73.889595
"2017-01-17" 74.910004 75.129997 74.25 75.019997 1016637 73.624619
"2017-01-18" 75.209999 75.580002 74.949997 75.339996 913052 73.93866
"2017-01-19" 75.300003 75.629997 73.989998 74.360001 1099629 72.976891
"2017-01-20" 74.620003 75.190002 73.860001 74.139999 1097760 72.760994
"2017-01-23" 74.339996 74.720001 73.910004 74.629997 597986 73.241875
"2017-01-24" 74.489998 74.849998 73.910004 74.699997 701250 73.31057
"2017-01-25" 74.860001 75.629997 74.559998 75 1012249 73.604996
"2017-01-26" 75.099998 77.800003 74.809998 76.959999 1273422 75.528542
"2017-01-27" 76.910004 77.349998 75.550003 76.269997 906920 74.851372
"2017-01-30" 76.199997 76.470001 75.730003 76.300003 550015 74.880814
