"Index" "YUOpen" "YUHigh" "YULow" "YUClose" "YUVolume" "YUAdjusted"
"2013-07-18" 51.308411 52.034508 51.24371 51.905106 3812453 44.506092
"2013-07-19" 51.976994 51.998562 51.430626 51.818836 2811767 44.432106
"2013-07-22" 51.416248 51.754135 51.258087 51.380302 2391129 44.056091
"2013-07-23" 51.351547 51.452194 50.345074 50.632637 4410722 43.414997
"2013-07-24" 50.783607 51.401871 50.618259 51.365925 4464693 44.043774
"2013-07-25" 51.502518 51.840405 51.308411 51.833214 2850020 44.444443
"2013-07-26" 51.761322 53.213516 51.595974 53.199139 5451051 45.615662
"2013-07-29" 52.918762 53.033791 52.49461 52.854061 2477093 45.319771
"2013-07-30" 53.055355 53.184757 52.336449 52.516174 2303496 45.030052
"2013-07-31" 52.717468 52.875629 52.31488 52.422718 2157858 44.949921
"2013-08-01" 52.839684 53.292595 52.73185 53.127247 2290142 45.554012
"2013-08-02" 53.127247 53.50108 52.803738 53.479511 2973123 45.856064
"2013-08-05" 53.55859 53.80302 52.997845 53.788643 3597126 46.121136
"2013-08-06" 53.723942 53.774261 53.148815 53.199139 2614663 45.615662
"2013-08-07" 53.436378 53.673615 53.08411 53.112869 2378888 45.541679
"2013-08-08" 53.271027 53.55859 53.134438 53.271027 1822210 45.677288
"2013-08-09" 53.141624 53.882099 53.055355 53.486698 2532455 45.862225
"2013-08-12" 53.386051 54.011501 53.32135 53.537025 4386797 45.905376
"2013-08-13" 52.056076 52.55212 51.567219 52.458664 8134290 44.980743
"2013-08-14" 52.034508 52.710281 51.962616 52.523365 3653322 45.036217
"2013-08-15" 52.242992 52.386772 51.941051 52.099209 2856279 44.672523
"2013-08-16" 51.941051 52.192665 51.761322 51.876347 2736236 44.481438
"2013-08-19" 51.969807 52.480228 51.804459 51.818836 2207656 44.432106
"2013-08-20" 51.991371 52.508987 51.948238 52.221424 2107504 44.777302
"2013-08-21" 52.171101 52.415527 51.818836 51.912292 2797718 44.512249
"2013-08-22" 52.070454 52.480228 52.02013 52.300503 1539837 44.845119
"2013-08-23" 52.365204 52.422718 51.703812 52.171101 2512981 44.734169
"2013-08-26" 52.156723 52.300503 51.696621 51.78289 2091786 44.401291
"2013-08-27" 51.373112 51.703812 51.229332 51.308411 2371377 43.99445
"2013-08-28" 51.171818 51.258087 50.869877 50.884254 4123480 43.630749
"2013-08-29" 50.819553 51.272465 50.611073 50.718906 3630510 43.488979
"2013-08-30" 50.697338 50.697338 50.014378 50.337887 4298607 43.162285
"2013-09-03" 50.855499 50.999283 50.071892 50.323509 3441195 43.149948
"2013-09-04" 49.777138 50.100647 49.446442 50.057514 8021619 42.921867
"2013-09-05" 50.244427 50.913013 50.136593 50.208485 3663059 43.051319
"2013-09-06" 50.366642 50.596691 49.913731 50.043133 4798672 42.909542
"2013-09-09" 50.424156 51.552841 50.424156 51.387489 4622989 44.062248
"2013-09-10" 51.552841 51.639111 51.063984 51.423435 3970888 44.093075
"2013-09-11" 51.480949 51.912292 51.272465 51.912292 2178306 44.512249
"2013-09-12" 52.005753 52.365204 51.854782 52.041698 2497123 44.623207
"2013-09-13" 52.127964 52.264557 51.826023 52.142345 2485717 44.709515
"2013-09-16" 52.480228 52.624012 52.113586 52.228615 2805369 44.783482
"2013-09-17" 52.171101 52.63839 52.092018 52.293316 3241447 44.838966
"2013-09-18" 52.178288 53.0266 51.969807 52.925953 2825260 45.381413
"2013-09-19" 52.954708 52.954708 52.25737 52.286125 3010820 44.832794
"2013-09-20" 52.271748 52.329262 51.761322 51.826023 3826919 44.438282
"2013-09-23" 51.696621 51.876347 51.322788 51.624729 1810804 44.265678
"2013-09-24" 51.653488 52.271748 51.552841 51.804459 1980645 44.419785
"2013-09-25" 51.761322 51.790077 51.365925 51.473759 1678381 44.136234
"2013-09-26" 51.682243 52.156723 51.54565 52.027317 2089143 44.610886
"2013-09-27" 51.854782 52.16391 51.696621 51.854782 1601041 44.462952
"2013-09-30" 51.416248 51.660675 51.056793 51.322788 3146720 44.006783
"2013-10-01" 51.459381 51.574406 51.092739 51.459381 2323387 44.123909
"2013-10-02" 50.977715 51.315601 50.323509 50.826744 4730930 43.581448
"2013-10-03" 50.682961 51.222141 50.524803 50.639828 3487793 43.421181
"2013-10-04" 50.754852 51.531273 50.733284 51.423435 3110832 44.093075
"2013-10-07" 51.020847 51.610352 50.963337 51.351547 4515325 44.031429
"2013-10-08" 51.222141 51.818836 50.999283 51.524082 9120926 44.179382
"2013-10-09" 47.26815 48.13084 46.671459 47.792953 28721785 41.19278
"2013-10-10" 48.058949 48.274624 47.21064 47.404743 9549632 40.858189
"2013-10-11" 47.426311 48.260242 47.311287 48.166786 7804206 41.514984
"2013-10-14" 48.051762 48.375271 47.843277 48.123653 4566931 41.477806
"2013-10-15" 48.087708 48.102085 47.275341 47.304096 6947071 40.77142
"2013-10-16" 47.570091 47.879223 47.534149 47.778576 5301797 41.180389
"2013-10-17" 47.735443 48.511864 47.677929 48.447159 5681818 41.756645
"2013-10-18" 48.677212 48.734722 47.8936 47.936737 6731327 41.316696
"2013-10-21" 47.987061 48.2243 47.778576 48.058949 4692399 41.422039
"2013-10-22" 48.195541 48.36808 48.008629 48.21711 5900344 41.55835
"2013-10-23" 48.166786 48.166786 46.067577 46.851185 14097507 40.381069
"2013-10-24" 47.030914 47.462257 46.879944 47.44788 3790614 40.895363
"2013-10-25" 47.634796 48.166786 47.491013 47.857655 3848480 41.24855
"2013-10-28" 47.857655 48.13084 47.857655 47.994247 3008872 41.366272
"2013-10-29" 48.094894 48.274624 48.001438 48.209923 2834163 41.55217
"2013-10-30" 48.504673 49.245148 48.504673 49.000717 5355906 42.233757
"2013-10-31" 48.813805 48.885693 48.253056 48.612511 3596431 41.899155
"2013-11-01" 48.60532 49.324226 48.533428 49.23077 4559142 42.43203
"2013-11-04" 49.539898 50.323509 49.453629 50.258808 5858475 43.318096
"2013-11-05" 49.956867 50.553558 49.76276 50.488857 4046419 43.51638
"2013-11-06" 50.553558 50.826744 50.186916 50.560749 4096634 43.578346
"2013-11-07" 50.632637 50.826744 50.057514 50.179726 3700060 43.249935
"2013-11-08" 50.057514 50.776421 49.813084 50.733284 4208053 43.727051
"2013-11-11" 50.984901 52.25737 50.762043 51.574406 7108706 44.452023
"2013-11-12" 51.445004 51.574406 50.841122 51.39468 6719643 44.297104
"2013-11-13" 51.294033 52.659958 51.186195 52.616821 6525320 45.350479
"2013-11-14" 52.624012 52.832497 52.429909 52.724659 3442030 45.443417
"2013-11-15" 52.825306 53.191948 52.609634 53.184757 4154778 45.839985
"2013-11-18" 53.091301 53.378864 52.688713 52.774982 3687958 45.486797
"2013-11-19" 52.839684 53.191948 52.667145 53.040977 2774906 45.716053
"2013-11-20" 53.199139 53.199139 51.833214 51.991371 5166035 44.811401
"2013-11-21" 52.077641 54.025883 52.005753 53.860531 7915207 46.422421
"2013-11-22" 54.507549 56.563622 54.485981 56.29044 11573537 48.516769
"2013-11-25" 55.988499 56.340763 55.679367 56.081955 4057269 48.337078
"2013-11-26" 55.643421 56.276058 55.636234 55.823151 4526314 48.114021
"2013-11-27" 55.700935 55.851906 55.269588 55.780014 3364968 48.076836
"2013-11-29" 55.780014 56.247303 55.614666 55.844715 1893568 48.132595
"2013-12-02" 55.758446 56.484543 55.629044 55.866283 3478613 48.151199
"2013-12-03" 54.205608 54.931705 53.79583 54.356579 9340287 46.849968
"2013-12-04" 54.392525 54.751976 54.205608 54.392525 3437857 46.880955
"2013-12-05" 53.989937 54.12653 53.199139 53.479511 5271334 46.094017
"2013-12-06" 54.097771 54.162472 53.256649 53.465134 4021103 46.081638
"2013-12-09" 53.465134 53.716751 53.32135 53.41481 3878247 46.03825
"2013-12-10" 53.41481 53.41481 52.652767 52.774982 3445368 45.486797
"2013-12-11" 52.904385 53.213516 52.307693 52.40834 2654028 45.170788
"2013-12-12" 52.214233 52.40115 51.401871 51.473759 4113604 44.365273
"2013-12-13" 51.574406 52.228615 51.495327 51.624729 3095671 44.495377
"2013-12-16" 52.530556 53.120056 52.264557 52.64558 4104424 45.375252
"2013-12-17" 52.530556 52.616821 51.581596 51.667866 3431736 44.53257
"2013-12-18" 51.667866 52.293316 51.222141 52.286125 3615905 45.065453
"2013-12-19" 52.1064 52.429909 51.603165 52.300503 3752501 45.077839
"2013-12-20" 52.372395 53.048168 52.31488 52.760605 4312517 45.474396
"2013-12-23" 52.839684 53.199139 52.343639 53.17757 2531898 45.833771
"2013-12-24" 53.17038 53.335732 52.933144 53.271027 984967 45.914326
"2013-12-26" 53.285404 53.486698 53.141624 53.278217 1130327 45.920525
"2013-12-27" 53.493889 53.493889 52.882816 53.105679 1213369 45.771832
"2013-12-30" 53.091301 53.896477 53.08411 53.860531 2717040 46.422421
"2013-12-31" 53.918045 54.931705 53.918045 54.356579 2966864 46.849968
"2014-01-02" 54.191231 54.356579 53.79583 53.982746 2721213 46.527756
"2014-01-03" 54.248741 54.708843 53.918045 54.320633 2026826 46.819004
"2014-01-06" 54.291878 54.737598 54.12653 54.277496 4083698 46.781807
"2014-01-07" 55.276779 55.506828 54.946083 55.039539 5035003 47.438622
"2014-01-08" 55.125809 55.593098 54.787922 55.017975 6188003 47.420029
"2014-01-09" 53.853344 54.277496 53.738319 53.953991 5248382 46.502964
"2014-01-10" 54.205608 54.57225 53.745506 53.932423 3591840 46.484386
"2014-01-13" 53.925236 54.004314 52.710281 52.774982 4834838 45.486797
"2014-01-14" 52.854061 53.292595 52.588066 52.64558 6219578 45.375252
"2014-01-15" 52.652767 53.055355 52.465851 52.602444 4402237 45.568314
"2014-01-16" 52.659958 53.076923 51.941051 51.976994 5269525 45.026508
"2014-01-17" 52.070454 52.235802 51.667866 51.833214 5164088 44.901951
"2014-01-21" 52.271748 52.379581 51.035225 51.150253 5081462 44.310314
"2014-01-22" 51.488136 51.703812 51.121494 51.286842 4398342 44.428635
"2014-01-23" 50.71172 50.812366 49.834652 50.179726 6457996 43.469574
"2014-01-24" 49.834652 50.165348 49.475197 49.475197 5824813 42.859245
"2014-01-27" 49.453629 49.539898 48.209923 48.770668 6489571 42.248943
"2014-01-28" 48.950394 49.317039 48.777859 49.029476 4341728 42.473141
"2014-01-29" 48.705967 48.828182 47.35442 47.814522 9568272 41.420654
"2014-01-30" 48.058949 48.152409 47.570091 47.879223 6079783 41.476704
"2014-01-31" 47.541336 48.590942 47.325665 48.274624 7493734 41.819229
"2014-02-03" 48.425594 48.928829 47.332855 47.562904 9392310 41.202667
"2014-02-04" 51.466572 52.178288 50.718906 51.804459 19678755 44.877033
"2014-02-05" 51.581596 51.581596 50.208485 50.71172 7912008 43.930431
"2014-02-06" 50.819553 51.660675 50.718906 51.164631 4736911 44.322784
"2014-02-07" 51.466572 52.077641 51.365925 51.567219 3965046 44.671524
"2014-02-10" 51.761322 52.336449 51.524082 52.307693 5052529 45.312988
"2014-02-11" 52.444286 52.933144 52.264557 52.631203 4988682 45.593231
"2014-02-12" 52.724659 53.0266 52.64558 52.846874 4220433 45.780067
"2014-02-13" 52.516174 53.120056 52.379581 53.069733 3078005 45.973122
"2014-02-14" 52.839684 53.127247 52.55212 52.782169 4025693 45.724003
"2014-02-18" 52.767792 53.012222 52.458664 52.652767 3909406 45.611912
"2014-02-19" 52.868439 53.242271 52.31488 52.350826 3123351 45.350353
"2014-02-20" 52.40834 52.710281 52.084831 52.465851 2762804 45.449989
"2014-02-21" 52.437096 52.63839 52.027317 52.372395 2920822 45.36903
"2014-02-24" 52.386772 52.767792 52.293316 52.458664 2503244 45.443771
"2014-02-25" 52.480228 53.055355 52.135155 52.681522 3142269 45.636829
"2014-02-26" 52.73185 53.012222 52.508987 52.760605 3506294 45.70533
"2014-02-27" 52.760605 53.32135 52.753414 53.048168 2980078 45.954437
"2014-02-28" 53.076923 53.443565 52.767792 53.256649 3304321 46.135036
"2014-03-03" 52.724659 53.0266 52.264557 52.918762 3364829 45.842346
"2014-03-04" 53.551403 53.838966 53.457943 53.659237 3708684 46.483799
"2014-03-05" 53.867722 53.88929 53.436378 53.781452 2702852 46.589672
"2014-03-06" 54.464413 55.895039 54.457226 55.564342 7327232 48.134144
"2014-03-07" 55.629044 55.851906 55.003593 55.470882 4111518 48.053185
"2014-03-10" 55.276779 55.672176 55.017975 55.643421 3365803 48.202652
"2014-03-11" 55.607475 56.038822 55.355858 55.593098 3249932 48.15905
"2014-03-12" 55.370235 55.600288 55.233646 55.442127 2765586 48.028271
"2014-03-13" 55.528397 55.715313 54.349388 54.514736 3277892 47.224892
"2014-03-14" 54.205608 54.780731 53.939613 53.975555 4622849 46.757805
"2014-03-17" 54.219986 54.485981 53.867722 54.004314 4440489 46.78273
"2014-03-18" 54.047447 54.428471 53.867722 53.961178 2702574 46.745365
"2014-03-19" 54.119339 54.306255 52.961899 53.342918 2774210 46.20977
"2014-03-20" 53.544212 54.320633 53.32135 54.097771 4031674 46.863686
"2014-03-21" 54.636951 55.140186 54.083393 54.112148 4146154 46.876137
"2014-03-24" 54.076202 54.119339 53.328541 53.580158 2917066 46.415283
"2014-03-25" 53.867722 53.896477 52.890007 53.040977 3983407 45.948212
"2014-03-26" 53.220703 53.666428 53.120056 53.32135 4669448 46.191082
"2014-03-27" 53.163193 53.292595 51.92667 52.624012 5459536 45.586998
"2014-03-28" 52.832497 53.515457 52.774982 53.342918 3167168 46.20977
"2014-03-31" 53.867722 54.320633 53.565781 54.198418 4592526 46.950882
"2014-04-01" 54.284687 54.816677 54.284687 54.680084 3799517 47.36813
"2014-04-02" 56.010063 56.010063 54.874191 55.43494 5344778 48.022045
"2014-04-03" 55.700935 55.787205 54.730412 54.95327 3832205 47.60479
"2014-04-04" 55.219269 55.262402 53.997124 54.234364 3627867 46.982006
"2014-04-07" 54.097771 54.414089 53.65205 54.083393 4565818 46.851227
"2014-04-08" 53.867722 55.097054 53.70956 54.859814 6326824 47.52383
"2014-04-09" 54.71603 55.406181 54.644142 55.219269 4810078 48.068279
"2014-04-10" 55.168941 55.291157 53.731129 54.054638 4654008 47.05447
"2014-04-11" 53.846153 54.04026 53.393242 53.465134 3509354 46.541313
"2014-04-14" 53.79583 54.320633 53.752697 54.227177 3584607 47.20467
"2014-04-15" 54.385334 54.823868 53.745506 54.255932 3477361 47.229706
"2014-04-16" 54.831059 55.269588 54.514736 55.255211 3614096 48.099567
"2014-04-17" 55.10424 55.43494 54.766354 54.881378 3611314 47.774151
"2014-04-21" 54.241554 54.708843 54.018692 54.644142 3719951 47.567638
"2014-04-22" 54.802299 55.81596 54.708843 55.700935 7030253 48.487568
"2014-04-23" 57.260963 57.296909 54.119339 55.219269 10534599 48.068279
"2014-04-24" 55.700935 55.715313 54.471603 55.204887 3275805 48.055771
"2014-04-25" 55.075485 55.981308 54.974838 55.837528 5415719 48.606468
"2014-04-28" 56.132278 56.139469 55.355858 55.851906 5326000 48.618984
"2014-04-29" 55.938175 56.002876 55.255211 55.34148 4141703 48.174667
"2014-04-30" 55.269588 55.370235 54.80949 55.348671 2629964 48.180931
"2014-05-01" 55.298347 55.34148 54.543495 54.816677 4208331 47.717823
"2014-05-02" 54.960461 55.327103 54.737598 54.780731 3237135 47.686535
"2014-05-05" 54.644142 54.931705 54.284687 54.852623 2213777 47.749126
"2014-05-06" 54.838245 55.319916 54.514736 54.529118 2751537 47.46751
"2014-05-07" 54.730412 54.780731 54.241554 54.471603 2907746 47.417435
"2014-05-08" 54.471603 54.967648 54.435658 54.593819 3632318 47.523834
"2014-05-09" 54.838245 54.888569 54.270309 54.874191 2167178 47.767899
"2014-05-12" 54.946083 55.082672 54.543495 54.730412 3380686 47.642731
"2014-05-13" 55.10424 55.248024 54.823868 54.974838 2528003 47.855503
"2014-05-14" 55.089863 55.233646 54.385334 54.536304 1867000 47.47377
"2014-05-15" 54.579437 54.65852 53.249462 53.824589 4419763 46.854221
"2014-05-16" 53.716751 53.918045 53.479511 53.781452 2971037 46.816666
"2014-05-19" 53.601727 53.723942 53.314163 53.630482 2622452 46.685249
"2014-05-20" 53.745506 54.299065 53.422001 53.673615 3849593 46.722805
"2014-05-21" 53.874908 53.874908 53.472321 53.680805 2366091 46.729053
"2014-05-22" 53.65205 54.018692 53.450756 53.824589 2450803 46.854221
"2014-05-23" 53.824589 53.910854 53.544212 53.752697 2442040 46.791637
"2014-05-27" 54.076202 54.89576 53.9468 54.759167 3072163 47.667767
"2014-05-28" 54.644142 55.499641 54.399712 55.312725 4122089 48.149635
"2014-05-29" 55.298347 55.499641 54.888569 55.154564 3113893 48.011955
"2014-05-30" 55.240833 55.643421 55.10424 55.57872 4008862 48.381187
"2014-06-02" 55.327103 56.182602 55.327103 56.161034 2267469 48.888088
"2014-06-03" 56.060387 56.621136 55.859093 56.542057 3823024 49.219765
"2014-06-04" 56.534866 56.606758 56.146656 56.577999 2924995 49.251049
"2014-06-05" 56.700214 57.038101 56.470165 56.872753 2383896 49.507641
"2014-06-06" 57.009346 57.50539 56.82243 57.50539 3143382 50.058357
"2014-06-09" 57.462257 57.656361 57.196262 57.383179 4345206 49.951958
"2014-06-10" 57.203449 57.368797 56.815243 57.081238 1811638 49.689114
"2014-06-11" 56.836807 57.239395 56.685837 57.174694 2057845 49.770489
"2014-06-12" 57.21064 57.426311 56.527679 56.628326 2695202 49.294857
"2014-06-13" 56.599567 57.066856 56.254494 56.959023 2403509 49.582729
"2014-06-16" 56.707405 56.894321 56.556435 56.865562 1929734 49.501381
"2014-06-17" 56.73616 57.181885 56.613949 57.145939 1924866 49.745449
"2014-06-18" 57.181885 57.347233 56.707405 57.282532 1347462 49.864357
"2014-06-19" 57.476635 57.97987 57.390366 57.778576 3144634 50.296154
"2014-06-20" 57.778576 57.951115 57.577282 57.872036 3272049 50.377518
"2014-06-23" 57.936737 58.044571 57.59166 57.951115 2435919 50.446354
"2014-06-24" 57.749821 58.353703 57.677929 57.943924 2236450 50.440098
"2014-06-25" 57.943924 59.022285 57.778576 58.936016 4047532 51.303703
"2014-06-26" 58.950394 59.043854 58.360889 58.7491 2964360 51.140995
"2014-06-27" 58.727535 58.979153 58.396835 58.885693 2583087 51.259903
"2014-06-30" 58.806614 58.806614 58.231487 58.375271 2818444 50.815571
"2014-07-01" 58.677212 58.914452 58.461536 58.619698 3235049 51.028355
"2014-07-02" 58.698776 59.115746 58.634075 58.892883 2000119 51.266155
"2014-07-03" 58.914452 59.626167 58.84256 59.302662 1719276 51.622875
"2014-07-07" 59.252335 59.302662 58.533428 59.158878 2403509 51.497711
"2014-07-08" 59.209202 59.475197 58.856937 59.166069 4194839 51.503967
"2014-07-09" 58.806614 59.978432 58.770668 59.834652 4220155 52.321178
"2014-07-10" 59.273903 59.46801 58.928829 59.28828 2352042 51.843418
"2014-07-11" 59.281094 59.489574 58.892883 59.202011 1785209 51.767982
"2014-07-14" 59.561466 59.985622 59.367363 59.877785 2746808 52.358906
"2014-07-15" 59.899353 60.086269 59.453629 59.798706 3725515 52.289749
"2014-07-16" 59.892162 59.992809 59.352982 59.460819 5010799 51.994289
"2014-07-17" 57.929546 58.231487 55.10424 55.363049 17902448 48.411087
"2014-07-18" 55.449318 56.412655 55.391804 55.657799 6984489 48.668819
"2014-07-21" 54.946083 54.946083 53.271027 53.292595 11790533 46.60062
"2014-07-22" 53.630482 54.025883 53.41481 53.80302 6214432 47.046955
"2014-07-23" 54.227177 54.299065 53.702374 53.70956 8027183 46.965229
"2014-07-24" 53.918045 53.918045 53.005032 53.08411 8249326 46.418324
"2014-07-25" 53.120056 53.486698 53.120056 53.227894 4433952 46.544041
"2014-07-28" 53.335732 53.486698 53.048168 53.314163 4714099 46.619473
"2014-07-29" 53.537025 53.975555 53.062546 53.062546 5170625 46.399456
"2014-07-30" 53.148815 53.242271 52.336449 52.480228 7335717 45.890263
"2014-07-31" 49.381741 49.949677 48.950394 49.892162 24729337 43.627186
"2014-08-01" 49.942486 50.754852 49.928108 50.654205 9857461 44.293537
