"Index" "SHOpen" "SHHigh" "SHLow" "SHClose" "SHVolume" "SHAdjusted"
"2016-06-29" 97.443336 97.65667 95.970001 96.803329 1894500 92.034714
"2016-06-30" 97.150002 98.059998 96.323334 97.889999 1875300 93.067863
"2016-07-01" 98.073334 98.389999 97.48333 97.933334 1322400 93.109055
"2016-07-05" 97.466667 98.459999 97.196671 98.220001 1584900 93.381607
"2016-07-06" 97.603333 100.160004 97.40667 99.93 3020100 95.007355
"2016-07-07" 99.839996 101.076668 99.839996 100.699997 2211900 95.739418
"2016-07-08" 101.393333 102.653336 101.23333 102.173332 1875600 97.140182
"2016-07-11" 101.639999 103.063332 101 102.396667 1625700 97.352524
"2016-07-12" 102.736664 103.216667 101.876663 101.893333 1747800 96.873993
"2016-07-13" 101.980003 102.806664 101.946671 102.296669 1015200 97.257454
"2016-07-14" 102.849998 102.849998 101.769997 102.083336 1359000 97.054619
"2016-07-15" 101.986664 102.90667 101.703331 101.966667 1536600 96.943703
"2016-07-18" 101.576668 102.613335 101.383331 102.416664 1225800 97.371521
"2016-07-19" 102.673332 103.053329 102.099998 103 1455600 97.92614
"2016-07-20" 103.333336 104.160004 102.849998 104.033333 2863500 98.908562
"2016-07-21" 99.466667 100 95.083336 96.876663 10390800 92.104431
"2016-07-22" 97.18 98.459999 97.18 97.860001 3504600 93.039337
"2016-07-25" 98.160004 98.440002 97.763336 98.396667 2052000 93.549568
"2016-07-26" 98.513336 98.66333 97.096664 97.633331 1818900 92.82383
"2016-07-27" 97.846664 98.126663 96.863335 97.433334 2060100 92.633705
"2016-07-28" 97.433334 99.416664 96.953331 99.296669 1834500 94.405251
"2016-07-29" 99.349998 99.910004 99.013336 99.910004 2472600 94.988358
"2016-08-01" 98.666664 99.946671 98.666664 99.120003 1536900 94.237259
"2016-08-02" 99.346664 100.643333 99.089996 100.576668 2208000 95.622169
"2016-08-03" 100.893333 100.963333 99.736664 100.503334 1577100 95.552452
"2016-08-04" 100.739998 100.893333 99.760002 100.010002 1188300 95.08342
"2016-08-05" 100.290001 100.440002 99.496666 100.126663 1417800 95.194366
"2016-08-08" 100.276665 100.513336 98.876663 99.190002 1812000 94.30381
"2016-08-09" 99.323334 99.620003 98.43 98.43 2034900 93.581268
"2016-08-10" 98.736664 98.903336 98.376663 98.82 1210200 93.952019
"2016-08-11" 99.373337 99.543335 98.58667 98.91333 1596000 94.040787
"2016-08-12" 98.433334 98.696671 97.90667 98.603333 1258800 93.746056
"2016-08-15" 99.073334 99.26667 98.613335 98.776665 1019400 93.910843
"2016-08-16" 98.833336 99.216667 97.133331 97.176666 1747200 92.389656
"2016-08-17" 96.743332 96.849998 95.606667 95.883331 3317100 91.423462
"2016-08-18" 95.846664 96.606667 95.826668 96.193336 1365900 91.719055
"2016-08-19" 95.886665 96.036667 95.103333 95.923332 2834100 91.461609
"2016-08-22" 95.686668 96.739998 95.526665 95.963333 3432300 91.499741
"2016-08-23" 96.513336 97.65667 95.966667 97.043335 2165400 92.529503
"2016-08-24" 96.596664 96.839996 95.416664 95.603333 1432800 91.156487
"2016-08-25" 95.386665 95.889999 95.26667 95.503334 1916400 91.061157
"2016-08-26" 95.566666 96.383331 94.970001 95.273331 1618200 90.841827
"2016-08-29" 95.296669 95.993332 94.959999 95.559998 2464500 91.115158
"2016-08-30" 95.383331 96.203331 95.290001 95.57 1933200 91.12471
"2016-08-31" 95.669998 95.736664 94.473335 94.57 1508100 90.171227
"2016-09-01" 94.456665 95.423332 94.23333 95.089996 3056400 90.66703
"2016-09-02" 95.183334 95.786667 94.876663 95.476669 1274100 91.035721
"2016-09-06" 95.793335 95.793335 94.696671 95.043335 1110900 90.622536
"2016-09-07" 94.863335 95.699997 94.313332 95.496666 2036700 91.054794
"2016-09-08" 95.063332 95.363335 94.306664 94.449997 1805400 90.056816
"2016-09-09" 93.683334 93.846664 91.463333 91.463333 3446100 87.209045
"2016-09-12" 91.129997 93.349998 91.09333 93.116669 2965500 88.785492
"2016-09-13" 92.919998 93.150002 91.213333 91.25 3028800 87.005638
"2016-09-14" 91.613335 92.386665 91.476669 91.870003 2094900 87.596817
"2016-09-15" 92.080002 92.666664 91.666664 92.246666 2083500 87.955956
"2016-09-16" 92.063332 92.206665 90.563332 91.326668 2888400 87.078743
"2016-09-19" 90.833336 91.806664 90.599998 91.176666 2578500 86.935715
"2016-09-20" 91.666664 92.370003 91.503334 91.723335 2382900 87.456963
"2016-09-21" 91.669998 92.826668 91.050003 92.793335 1745400 88.47718
"2016-09-22" 93.116669 93.566666 92.736664 93.206665 1646100 88.871307
"2016-09-23" 93.379997 94.643333 93.26667 94.333336 2288400 89.945541
"2016-09-26" 94.046669 94.313332 93.386665 93.436668 1622100 89.090607
"2016-09-27" 93.279999 94.253334 92.833336 94.126663 1290000 89.748489
"2016-09-28" 94.606667 94.606667 93.543335 93.973335 1975800 89.602272
"2016-09-29" 93.923332 94.166664 92.08667 92.433334 2199900 88.133942
"2016-09-30" 92.910004 93.23333 91.629997 92.220001 2174400 87.930534
"2016-10-03" 91.973335 92.129997 91.643333 91.946671 1827900 87.669914
"2016-10-04" 92.013336 92.239998 90.333336 90.333336 2787600 86.131599
"2016-10-05" 90.620003 91.006668 90.206665 90.696671 2238000 86.478058
"2016-10-06" 90.566666 91.57 90.169998 91.356667 2494200 87.107346
"2016-10-07" 90.393333 90.393333 87.129997 89.580002 7021800 85.413338
"2016-10-10" 90.510002 91.65667 90 90.246666 2233800 86.048996
"2016-10-11" 89.879997 90.013336 88.533333 89.136665 3750600 84.990601
"2016-10-12" 89.160004 89.893333 88.830002 89.676666 1563900 85.505493
"2016-10-13" 89.059998 90.173332 88.690002 89.82 1851900 85.642151
"2016-10-14" 90.366669 90.410004 89.459999 89.466667 1602300 85.305252
"2016-10-17" 89.493332 90.143333 89.440002 89.863335 1522800 85.683472
"2016-10-18" 90.436668 90.513336 89.566666 90.283333 1257600 86.083954
"2016-10-19" 90.253334 90.716667 89.673332 90.5 1886100 86.290527
"2016-10-20" 90.853333 92.40667 90.753334 91.943336 2870700 87.666725
"2016-10-21" 91.213333 92.543335 90.993332 92.379997 2208300 88.083069
"2016-10-24" 92.84333 93.023331 92.073334 92.626663 2767800 88.31826
"2016-10-25" 85.183334 86 82.226669 82.536667 18016200 78.697601
"2016-10-26" 82.513336 83.973335 82.333336 83.076668 4842600 79.212471
"2016-10-27" 83.096664 83.346664 82.043335 82.533333 3520500 78.694412
"2016-10-28" 82.370003 82.903336 80.580002 81.576668 5139600 77.782257
"2016-10-31" 82.09333 82.470001 81.253334 81.620003 2891700 77.823586
"2016-11-01" 81.949997 81.949997 79.826668 80.209999 4023900 76.479156
"2016-11-02" 80.316666 81.239998 80.133331 80.826668 2793600 77.067131
"2016-11-03" 81.316666 81.683334 80.426666 80.506668 2035500 76.762032
"2016-11-04" 80.926666 81.823334 80.833336 80.846664 2447700 77.086197
"2016-11-07" 82.15667 82.893333 81.696671 82.65667 3018000 78.812019
"2016-11-08" 82.933334 84.363335 82.83667 84.063332 3805500 80.153267
"2016-11-09" 83.23333 86.033333 82.699997 85.91333 4071600 81.917198
"2016-11-10" 86.07 89.693336 86.056664 88.33667 6203100 84.227814
"2016-11-11" 87.970001 88.449997 86.853333 87.253334 2964900 83.194893
"2016-11-14" 87.480003 87.876663 87.080002 87.793335 3858300 83.70974
"2016-11-15" 88.206665 88.876663 87.550003 88.576668 3159900 84.456657
"2016-11-16" 88.096664 88.260002 87.253334 87.326668 2252400 83.528854
"2016-11-17" 87.753334 88.186668 87.356667 87.57 2541900 83.761589
"2016-11-18" 87.57 88.110001 86.666664 86.763336 2427600 82.990005
"2016-11-21" 86.746666 88.76667 86.683334 88.713333 2621100 84.855202
"2016-11-22" 88.66333 89.98333 88.563332 89.59333 3322800 85.696938
"2016-11-23" 89.403336 91.003334 89.403336 90.803329 2383800 86.854301
"2016-11-25" 90.686668 91.666664 90.589996 91.65667 1131600 87.670525
"2016-11-28" 91.23333 91.720001 90.980003 91.339996 3076800 87.367622
"2016-11-29" 91.446671 92.496666 90.853333 92.106667 2514300 88.100952
"2016-11-30" 92.213333 92.33667 89.486664 89.556664 3554700 85.661858
"2016-12-01" 89.386665 89.82 88 88.626663 3781200 84.772301
"2016-12-02" 88.623337 88.626663 87.216667 88.353333 3198300 84.510849
"2016-12-05" 88.226669 88.84333 87.686668 88.800003 2538900 84.93811
"2016-12-06" 89.013336 89.489998 88.410004 88.82 1866600 84.95723
"2016-12-07" 88.606667 89.926666 87.963333 89.926666 2368500 86.015778
"2016-12-08" 89.559998 90.666664 89.203331 90.453331 2474700 86.519531
"2016-12-09" 90.363335 91.139999 90.143333 90.306664 2104200 86.37925
"2016-12-12" 90.43 90.43 88.853333 90.253334 2570700 86.328209
"2016-12-13" 90.809998 90.863335 89.756668 89.863335 2308500 85.955177
"2016-12-14" 89.886665 90.080002 88.523331 88.830002 2815500 84.966797
"2016-12-15" 88.846664 89.726669 88.826668 89.239998 2857800 85.358978
"2016-12-16" 89.106667 90.953331 89.013336 90.58667 3884700 86.647072
"2016-12-19" 90.606667 90.756668 88.860001 89.626663 2683800 85.728828
"2016-12-20" 89.323334 89.470001 88.379997 88.730003 2417400 84.87114
"2016-12-21" 88.980003 90.543335 88.506668 90.403336 2336100 86.471695
"2016-12-22" 90.803329 90.91333 89.706665 90.07 1253100 86.15287
"2016-12-23" 90.239998 90.82 89.433334 90.76667 1430100 86.819221
"2016-12-27" 90.709999 91.059998 90.190002 90.793335 1165200 86.844742
"2016-12-28" 91.09333 91.16333 90.07 90.099998 1419900 86.181557
"2016-12-29" 90 90.58667 89.57 90.376663 1093800 86.446205
"2016-12-30" 90.809998 90.809998 89.349998 89.580002 1761000 85.684174
"2017-01-03" 90.239998 91.540001 90.096664 91.513336 2670600 87.533432
"2017-01-04" 91.693336 92.510002 91.576668 92.133331 1897800 88.126472
"2017-01-05" 91.209999 92.43 90.660004 92.059998 2495700 88.056313
"2017-01-06" 91.993332 93.446671 91.886665 92.996666 2331000 88.952271
"2017-01-09" 92.993332 93.160004 92.410004 92.919998 2013000 88.878914
"2017-01-10" 92.486664 93.073334 92.046669 92.959999 2632500 88.917183
"2017-01-11" 92.536667 94.773331 92.536667 94.58667 2523300 90.473106
"2017-01-12" 93.980003 94.743332 93.386665 94.513336 1948800 90.402969
"2017-01-13" 94.58667 95.106667 93.599998 95.033333 1740300 90.900352
"2017-01-17" 94.856667 95.239998 94.153336 94.786667 2218800 90.664406
"2017-01-18" 94.90667 95.786667 94.389999 95.653336 2363100 91.493393
"2017-01-19" 95.620003 95.996666 93.816666 94.363335 3458400 90.259491
"2017-01-20" 94.763336 94.973335 93.93 94.540001 2747700 90.428452
"2017-01-23" 94.543335 95.043335 94.326668 94.666664 3195600 90.549644
"2017-01-24" 94.803329 95.300003 93.513336 93.589996 4618500 89.519775
"2017-01-25" 94.153336 94.473335 93.379997 94.473335 7054800 90.364708
"2017-01-26" 100.519997 102.976669 99.5 101.666664 9041100 97.245193
"2017-01-27" 101.606667 103.333336 101.199997 101.73333 4503900 97.308945
"2017-01-30" 101.550003 102.25 100.769997 101.610001 3495600 97.191002
