"Index" "MMOpen" "MMHigh" "MMLow" "MMClose" "MMVolume" "MMAdjusted"
"2016-07-07" 175.089996 175.639999 174.130005 174.869995 1842300 148.57637
"2016-07-08" 175.869995 177.789993 175.820007 177.119995 2726600 150.488068
"2016-07-11" 177.410004 178.470001 177.190002 178.009995 1659500 151.244247
"2016-07-12" 178.75 179.630005 178.029999 179.160004 1912900 152.221344
"2016-07-13" 179.220001 179.669998 178.690002 179.210007 1491500 152.263885
"2016-07-14" 180.149994 181.320007 179.880005 180.899994 1904300 153.699707
"2016-07-15" 181.5 181.839996 180.559998 181.399994 2475200 154.124496
"2016-07-18" 181.440002 181.699997 180.75 181.110001 1224400 153.878159
"2016-07-19" 181.110001 181.649994 180.289993 181.240005 1051300 153.988602
"2016-07-20" 181.729996 182.270004 181.320007 181.419998 1413300 154.141556
"2016-07-21" 181.289993 181.559998 179.699997 180.259995 1870800 153.15596
"2016-07-22" 180.419998 180.529999 179.360001 180.440002 1205600 153.308899
"2016-07-25" 180.199997 180.419998 178.919998 179.630005 1937000 152.620682
"2016-07-26" 177.169998 178.990005 176.139999 177.660004 3421600 150.946869
"2016-07-27" 177.410004 178.940002 177.410004 178.270004 2359700 151.465179
"2016-07-28" 177.649994 178.369995 177.029999 177.979996 1799500 151.218781
"2016-07-29" 178.110001 178.820007 177.619995 178.360001 1621900 151.541626
"2016-08-01" 177.080002 178.539993 177.080002 178.289993 1598400 151.482193
"2016-08-02" 178.580002 178.619995 177.240005 178.360001 2115100 151.541626
"2016-08-03" 178.720001 179.130005 177.970001 178.380005 1419300 151.55864
"2016-08-04" 178.960007 179.419998 177.639999 177.809998 1071800 151.07431
"2016-08-05" 178.25 179.009995 177.369995 178.570007 1799500 151.720047
"2016-08-08" 178.899994 179.020004 178.270004 178.580002 1327700 151.728577
"2016-08-09" 178.369995 178.899994 177.940002 178.389999 1098900 151.567108
"2016-08-10" 178.119995 178.850006 177.850006 178.820007 1226300 151.932495
"2016-08-11" 179.080002 181.100006 178.880005 181 2043400 153.784683
"2016-08-12" 181.470001 181.470001 179.899994 180.270004 1232900 153.164459
"2016-08-15" 181 181.389999 180.460007 180.559998 1268200 153.410858
"2016-08-16" 180.119995 180.330002 179.210007 179.25 1363600 152.297836
"2016-08-17" 178.669998 180.089996 178.320007 179.869995 1358500 153.776855
"2016-08-18" 179.699997 179.699997 178.580002 179.179993 1087900 153.186966
"2016-08-19" 178.660004 179.779999 178.080002 179.610001 1305300 153.554611
"2016-08-22" 179.179993 179.589996 178.369995 179.070007 1336400 153.092896
"2016-08-23" 179.610001 180.539993 179.279999 179.770004 1195800 153.69136
"2016-08-24" 179.410004 179.960007 179.009995 179.410004 1137100 153.383591
"2016-08-25" 179.089996 180.320007 179.050003 179.580002 840300 153.528915
"2016-08-26" 180.190002 181.25 178.919998 179.410004 1324700 153.383591
"2016-08-29" 179.860001 180.699997 179.279999 180.5 1051800 154.31543
"2016-08-30" 180.720001 181.020004 179.589996 180.149994 1039800 154.016235
"2016-08-31" 179.490005 179.770004 178.580002 179.240005 1636000 153.238235
"2016-09-01" 179.309998 180.169998 178.800003 179.979996 1095300 153.870895
"2016-09-02" 180.529999 181.490005 180.089996 180.809998 1319000 154.580475
"2016-09-06" 180.559998 181.279999 179.880005 180.460007 1328100 154.28125
"2016-09-07" 180.039993 180.539993 179.539993 179.75 1133200 153.674255
"2016-09-08" 179.190002 180.210007 178.940002 180.100006 1424000 153.973511
"2016-09-09" 178.889999 179 175.639999 175.639999 2083300 150.160446
"2016-09-12" 175 178.399994 174.690002 178.100006 1913300 152.263626
"2016-09-13" 176.830002 177.600006 175.949997 176.070007 1864600 150.528091
"2016-09-14" 175.960007 177.350006 175.199997 175.619995 1864800 150.143402
"2016-09-15" 175.529999 177 175.360001 176.589996 1663800 150.972641
"2016-09-16" 175.880005 175.949997 174.389999 175.059998 3358800 149.664627
"2016-09-19" 176.050003 177.949997 176.050003 176.720001 1754900 151.083786
"2016-09-20" 177.710007 178.5 177.330002 177.600006 1598600 151.836151
"2016-09-21" 177.880005 179.800003 177.5 179.589996 1760000 153.537445
"2016-09-22" 179.830002 181.660004 179.649994 179.850006 1849000 153.759766
"2016-09-23" 179.399994 179.699997 177.190002 177.389999 1911000 151.656601
"2016-09-26" 176.850006 176.910004 175.800003 175.949997 1821000 150.425507
"2016-09-27" 175.610001 177.029999 175.580002 176.300003 2433600 150.724747
"2016-09-28" 176.779999 177.979996 176.690002 177.589996 1694000 151.827591
"2016-09-29" 177.479996 177.630005 174.869995 175.369995 1853600 149.929626
"2016-09-30" 176.580002 177.149994 176.089996 176.229996 2419400 150.664856
"2016-10-03" 175.330002 175.949997 174.399994 175.039993 1785600 149.647522
"2016-10-04" 174.589996 174.970001 171.199997 171.679993 3166900 146.774918
"2016-10-05" 171.660004 172.559998 171.339996 172.389999 2305500 147.381958
"2016-10-06" 171.929993 172.320007 170.600006 171.639999 2273400 146.740768
"2016-10-07" 171.899994 171.940002 170.039993 171.330002 2249100 146.475708
"2016-10-10" 171.839996 172.75 170.940002 171.139999 1936600 146.313263
"2016-10-11" 170.240005 170.470001 168.690002 169.679993 1998700 145.065079
"2016-10-12" 169.600006 170.179993 168.889999 169.720001 1554100 145.099289
"2016-10-13" 168.869995 170.309998 168.460007 170.020004 1919700 145.355743
"2016-10-14" 170.990005 171.389999 170.300003 170.330002 1512400 145.620804
"2016-10-17" 170.539993 171.089996 169.940002 170.210007 1229200 145.518204
"2016-10-18" 171.679993 171.910004 169.839996 169.949997 1185600 145.295914
"2016-10-19" 170.800003 170.940002 169.660004 169.910004 1164200 145.261719
"2016-10-20" 169.570007 170.339996 168.990005 169.860001 1210500 145.218933
"2016-10-21" 168.110001 169.559998 167.720001 169.5 2013200 144.911179
"2016-10-24" 172.649994 173.440002 170.899994 171.270004 2668500 146.424408
"2016-10-25" 169.470001 169.889999 165.110001 166.229996 3826200 142.115555
"2016-10-26" 165.690002 167.789993 165.410004 166.509995 2174900 142.354965
"2016-10-27" 166.869995 166.949997 165.279999 165.759995 1486400 141.713745
"2016-10-28" 166.550003 167.179993 165.139999 165.770004 1934300 141.72229
"2016-10-31" 166.460007 166.539993 165.179993 165.300003 2289100 141.320465
"2016-11-01" 165.399994 165.809998 163.850006 164.25 2455600 140.422806
"2016-11-02" 164.699997 166.369995 163.910004 165.729996 2233400 141.688065
"2016-11-03" 166.139999 167.639999 165.259995 166.830002 2505000 142.628494
"2016-11-04" 167.210007 167.850006 166.419998 166.479996 1927500 142.329285
"2016-11-07" 168.149994 169.889999 167.979996 169.740005 1930900 145.116364
"2016-11-08" 169.899994 172.050003 169.779999 171.029999 1955700 146.219223
"2016-11-09" 165.839996 171 165.839996 170.389999 3659300 145.672073
"2016-11-10" 170.160004 174.669998 169.789993 174.279999 3280000 148.997757
"2016-11-11" 174.050003 175.130005 173.729996 175.080002 1868200 149.681732
"2016-11-14" 175.229996 175.509995 171.899994 172.910004 2607000 147.826508
"2016-11-15" 173.160004 174.25 171.910004 174.240005 2177100 148.963593
"2016-11-16" 173.130005 173.229996 171.570007 172.009995 2022600 147.999908
"2016-11-17" 172.009995 173.25 172.009995 172.770004 1783700 148.653809
"2016-11-18" 172.509995 173.279999 172.289993 172.960007 1711100 148.817291
"2016-11-21" 171.419998 171.979996 170.720001 171.520004 1993900 147.578308
"2016-11-22" 171.669998 172.080002 171.279999 171.910004 1553300 147.913879
"2016-11-23" 172.080002 172.75 171.759995 172.25 1477900 148.206406
"2016-11-25" 172.210007 173.990005 172.210007 173.490005 945800 149.273331
"2016-11-28" 173.559998 173.770004 172.279999 172.5 1677700 148.421524
"2016-11-29" 172.539993 173.289993 172.149994 172.770004 1483200 148.653809
"2016-11-30" 172.199997 173.190002 171.589996 171.740005 2595800 147.767609
"2016-12-01" 171.639999 172.740005 171.449997 172.630005 1756900 148.533356
"2016-12-02" 172.529999 173.690002 172.240005 172.429993 1871500 148.361267
"2016-12-05" 172.630005 172.949997 171.089996 171.619995 2181300 147.664383
"2016-12-06" 171.820007 172.029999 171.229996 171.800003 1467500 147.819244
"2016-12-07" 172.380005 176.059998 171.970001 176.050003 3164300 151.475998
"2016-12-08" 176.080002 176.350006 174.770004 175.880005 1790700 151.329697
"2016-12-09" 175.360001 178.869995 175.300003 178.490005 2650400 153.575378
"2016-12-12" 178.25 179.809998 177.570007 179.639999 2296100 154.564865
"2016-12-13" 179.570007 180.059998 176.770004 178.830002 2708600 153.86795
"2016-12-14" 179.160004 179.389999 176.410004 176.600006 2234200 151.949203
"2016-12-15" 177.259995 177.580002 175.050003 176.020004 2055600 151.450195
"2016-12-16" 176.559998 178.5 176.550003 177.449997 3889700 152.680557
"2016-12-19" 177.610001 178.669998 177.320007 178.160004 1382000 153.291458
"2016-12-20" 178.339996 179.330002 178.059998 178.649994 1378200 153.713028
"2016-12-21" 178.600006 179.529999 178.419998 178.429993 1555900 153.523758
"2016-12-22" 178.889999 179.460007 177.979996 179.199997 1225600 154.186249
"2016-12-23" 179.089996 179.289993 178.529999 178.75 731100 153.799118
"2016-12-27" 178.660004 179.199997 178.570007 178.919998 651000 153.945374
"2016-12-28" 178.880005 179.449997 178.020004 178.080002 1287900 153.222626
"2016-12-29" 178.289993 179.139999 178.029999 178.410004 1102000 153.506561
"2016-12-30" 179 179.479996 178.289993 178.570007 1594200 153.644226
"2017-01-03" 178.830002 180 177.220001 178.050003 2509300 153.196808
"2017-01-04" 178.029999 178.899994 177.610001 178.320007 1542000 153.429138
"2017-01-05" 178.259995 179.139999 176.889999 177.710007 1447800 152.904297
"2017-01-06" 177.289993 178.600006 175.800003 178.229996 1625000 153.351669
"2017-01-09" 178.369995 178.380005 177.199997 177.270004 1622600 152.525681
"2017-01-10" 177.360001 177.490005 176.309998 176.580002 2030100 151.931976
"2017-01-11" 176.630005 178.449997 176.389999 177.889999 1579600 153.059128
"2017-01-12" 176.970001 177.699997 175.75 177.440002 1321800 152.671967
"2017-01-13" 177.580002 177.910004 176.830002 177.389999 1265500 152.628952
"2017-01-17" 177 177.679993 176.25 177.259995 1557500 152.51712
"2017-01-18" 177.899994 179.440002 177.380005 178.490005 1804600 153.575378
"2017-01-19" 179.25 179.800003 177.759995 178.679993 1464400 153.738876
"2017-01-20" 179.199997 179.460007 177.830002 178.490005 1761900 153.575378
"2017-01-23" 177.910004 178.990005 177.130005 178.509995 1986800 153.592621
"2017-01-24" 177.5 177.759995 174.419998 175.970001 3473200 151.407166
"2017-01-25" 177.089996 178.630005 176.570007 176.729996 3462600 152.061066
"2017-01-26" 176.309998 177.229996 176.039993 176.820007 2235900 152.138519
"2017-01-27" 177.479996 177.979996 176.830002 177.479996 1623700 152.706375
"2017-01-30" 177.25 177.729996 174.869995 175.419998 1823100 150.933945
